epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.01,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
2,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
3,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.03,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
4,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.03,13,25,37,49,62,74,86,99,112,124,136,148,161,173,186
5,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.04,13,25,37,49,62,74,86,99,112,124,136,148,161,173,186
6,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.05,13,25,37,49,62,74,86,99,112,124,136,148,161,173,186
7,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.05,13,25,38,49,62,74,86,99,112,123,137,148,161,173,186
8,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.06,13,25,38,49,62,74,86,99,112,123,137,148,161,173,186
9,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.06,13,25,38,49,62,74,86,99,112,123,137,148,161,173,186
10,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.07,13,25,38,49,62,74,86,99,112,123,137,148,161,173,185
11,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.08,13,25,38,49,62,74,86,99,112,123,137,148,161,173,185
12,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.08,13,25,38,49,62,74,86,98,112,123,137,148,161,173,185
13,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.09,13,25,38,49,62,74,86,98,111,123,137,148,161,173,185
14,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.09,13,25,38,49,62,74,86,98,111,123,137,148,161,173,185
15,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.1,13,25,38,49,63,74,86,98,111,123,137,148,161,173,185
16,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.11,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
17,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.11,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
18,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.12,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
19,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.13,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
20,0.0019274786170340923,0.0010834236186348862,-8.869666558997125e-07,0.0,0.13,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
21,0.002047946030598723,0.0010834236186348862,0.00011449201011826116,-2.8202711690683557e-05,0.14,13,25,38,49,63,74,86,98,111,123,136,148,161,173,185
22,0.0021684134441633538,0.0010834236186348862,0.00022987221495318622,-3.760396909902042e-05,0.15,13,25,38,49,62,74,86,98,111,123,136,148,161,173,185
23,0.0022888808577279846,0.0010834236186348862,0.0003221995770312791,-5.640701421216754e-05,0.15,13,25,38,49,62,74,86,98,111,123,136,148,161,173,185
24,0.0028912179255511385,0.0021668472372697724,0.0008388707625974767,0.0009437221907517834,0.16,13,25,38,49,62,74,86,98,111,123,136,148,161,173,185
25,0.0031321527526804,0.0021668472372697724,0.0008214874049506937,0.0005584569188696875,0.17,13,25,38,49,62,74,86,98,111,123,136,148,161,173,185
26,0.0031321527526804,0.0021668472372697724,0.00024576589792524306,-0.00020355096421975638,0.17,13,25,38,49,62,74,86,98,111,123,136,148,161,173,185
27,0.0032526201662450307,0.0021668472372697724,-0.00025416142734213665,-0.0007876018054799871,0.18,13,25,38,49,62,74,86,98,111,123,136,147,161,173,185
28,0.0032526201662450307,0.0021668472372697724,-0.0007840455473810959,-0.001372335137198144,0.18,13,26,38,49,62,74,85,98,111,123,136,147,161,173,185
