epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.017628205128205128,0.01282051282051282,-0.0007402968784278041,0.0,0.01,22,43,65,86,108
1,0.017628205128205128,0.01282051282051282,-0.002936773476311494,-0.003236381099534391,0.01,22,43,65,86,108
2,0.016915954415954417,0.011217948717948718,-0.007182238317883227,-0.007473466055391675,0.02,22,43,65,86,108
3,0.01477920227920228,0.011217948717948718,-0.014880964142742759,-0.01339229311433976,0.02,22,43,65,86,108
4,0.012998575498575499,0.008012820512820512,-0.02761300652655585,-0.029445001172682783,0.03,22,43,65,86,108
5,0.008012820512820512,0.008012820512820512,-0.04499313402287819,-0.04253757125583002,0.03,22,43,65,86,108
6,0.006054131054131054,0.00641025641025641,-0.06113709130446754,-0.06163218264639725,0.04,22,44,65,86,108
7,0.008012820512820512,0.011217948717948718,-0.07563193006652291,-0.07329475127956364,0.04,22,44,65,86,108
8,0.01193019943019943,0.017628205128205128,-0.08319152366187543,-0.08280586536828394,0.05,22,44,65,86,108
9,0.01655982905982906,0.027243589743589744,-0.08972773888217245,-0.08670254885984141,0.05,22,44,65,86,108
10,0.024572649572649572,0.03205128205128205,-0.0905083589949165,-0.09536043524255722,0.06,22,44,65,86,108
11,0.03721509971509972,0.04487179487179487,-0.08872087242484028,-0.09666080843585245,0.06,22,44,65,86,108
12,0.05876068376068376,0.0673076923076923,-0.08090063255578683,-0.08841123511993954,0.07,22,44,65,86,108
13,0.09597578347578348,0.11217948717948718,-0.060661422042250335,-0.06209829054577187,0.07,21,44,65,86,108
14,0.14476495726495728,0.16987179487179488,-0.026017884530743274,-0.021890056527182233,0.08,21,44,65,86,108
15,0.18304843304843305,0.20833333333333334,-0.0005524234988980581,0.0011794439764111209,0.09,21,44,65,86,108
16,0.18767806267806267,0.21153846153846154,0.0,0.0,0.09,21,44,65,86,108
17,0.18767806267806267,0.21153846153846154,0.0,0.0,0.1,21,44,65,86,108
18,0.18767806267806267,0.21153846153846154,0.0,0.0,0.1,21,44,65,86,108
19,0.18767806267806267,0.21153846153846154,0.0,0.0,0.11,21,44,66,86,108
20,0.18767806267806267,0.21153846153846154,0.0,0.0,0.11,21,44,66,86,108
21,0.1875,0.21314102564102563,-0.0007326889638108458,0.0018602075222752257,0.12,21,44,66,86,108
22,0.18732193732193733,0.20993589743589744,-0.003527930980533611,-0.004286381190850008,0.12,21,44,66,86,108
23,0.17467948717948717,0.19391025641025642,-0.026713719816557457,-0.030541419049807894,0.13,21,44,66,86,108
24,0.1543803418803419,0.16185897435897437,-0.06870859865669221,-0.08727099484603063,0.13,21,44,66,86,108
25,0.161502849002849,0.15224358974358973,-0.10867371390759661,-0.14545075994170298,0.14,21,44,66,86,108
26,0.2117165242165242,0.1955128205128205,-0.12564371733421176,-0.15071633237822346,0.14,21,44,66,86,108
27,0.3294159544159544,0.3125,-0.025599526407403594,-0.048160503688389866,0.15,21,44,66,86,108
28,0.3420584045584046,0.3333333333333333,-0.028030169645052005,-0.03127793382092947,0.15,21,44,66,86,108
29,0.34650997150997154,0.33814102564102566,-0.03186431893776853,-0.029863450541282477,0.16,21,44,66,86,108
30,0.3506054131054131,0.33814102564102566,-0.028215550662084476,-0.03299249241425195,0.16,21,44,66,86,108
31,0.3530982905982906,0.34294871794871795,-0.025318825880921603,-0.0267935977910132,0.17,21,44,66,86,108
32,0.35523504273504275,0.34615384615384615,-0.023369551323536575,-0.022507108776326668,0.17,21,44,66,85,108
33,0.35648148148148145,0.34615384615384615,-0.022076837615557787,-0.02359241568968029,0.18,21,44,66,85,108
34,0.3580840455840456,0.34935897435897434,-0.020503852379763376,-0.020560747663551426,0.18,21,44,66,85,108
35,0.36004273504273504,0.3541666666666667,-0.018096108850850445,-0.013738390092879138,0.19,21,44,66,85,108
36,0.3611111111111111,0.3605769230769231,-0.016969949378130567,-0.0045673891641517805,0.19,21,44,66,85,108
37,0.3627136752136752,0.36217948717948717,-0.014771380302988524,-0.0031181840213265755,0.2,21,44,66,85,108
38,0.36342592592592593,0.3605769230769231,-0.014077541080666611,-0.005817335660267542,0.2,21,44,66,85,108
39,0.364494301994302,0.3605769230769231,-0.012793529926454772,-0.005996153411019334,0.21,21,44,66,85,108
40,0.3652065527065527,0.3605769230769231,-0.011878288180905194,-0.006175034754776654,0.21,21,44,66,85,108
41,0.36556267806267806,0.3605769230769231,-0.011442501696874219,-0.006532988357050407,0.22,21,44,66,85,108
