epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.3736420302760463,0.36217948717948717,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,124
1,0.3736420302760463,0.36217948717948717,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,124
2,0.3736420302760463,0.36217948717948717,0.0,0.0,0.02,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
3,0.3736420302760463,0.36217948717948717,0.0,0.0,0.02,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
4,0.3736420302760463,0.36217948717948717,0.0,0.0,0.03,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
5,0.3736420302760463,0.36217948717948717,0.0,0.0,0.03,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
6,0.3736420302760463,0.36217948717948717,0.0,0.0,0.04,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
7,0.3736420302760463,0.36217948717948717,0.0,0.0,0.04,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
8,0.3736420302760463,0.36217948717948717,0.0,0.0,0.05,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
9,0.3736420302760463,0.36217948717948717,0.0,0.0,0.05,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
10,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
11,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
