epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.378806767586821,0.34935897435897434,0.0,0.0,0.01,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
1,0.378806767586821,0.34935897435897434,0.0,0.0,0.01,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
2,0.378806767586821,0.34935897435897434,0.0,0.0,0.02,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
3,0.378806767586821,0.34935897435897434,0.0,0.0,0.02,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
4,0.378806767586821,0.34935897435897434,0.0,0.0,0.03,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
5,0.378806767586821,0.34935897435897434,0.0,0.0,0.03,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
6,0.378806767586821,0.34935897435897434,0.0,0.0,0.04,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
7,0.378806767586821,0.34935897435897434,0.0,0.0,0.05,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
8,0.378806767586821,0.34935897435897434,0.0,0.0,0.05,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
9,0.378806767586821,0.34935897435897434,0.0,0.0,0.06,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
10,0.378806767586821,0.34935897435897434,0.0,0.0,0.06,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
11,0.378806767586821,0.34935897435897434,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
12,0.378806767586821,0.34935897435897434,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
13,0.378806767586821,0.34935897435897434,0.0,0.0,0.08,5,10,15,20,25,30,35,40,45,50,55,59,65,70,75,80,85,90,95,100,104,110,115,120,125
14,0.378806767586821,0.34935897435897434,0.0,0.0,0.08,5,10,15,20,25,30,35,40,45,50,55,59,65,70,75,80,85,90,95,100,104,110,115,120,125
15,0.378806767586821,0.34935897435897434,0.0,0.0,0.09,5,10,15,20,25,30,35,40,45,49,55,59,65,70,75,80,85,90,95,100,104,110,115,120,125
16,0.378806767586821,0.34935897435897434,0.0,0.0,0.09,5,10,15,20,25,30,35,40,44,49,55,59,65,70,75,80,85,90,95,100,104,110,115,120,125
17,0.378806767586821,0.34935897435897434,0.0,0.0,0.1,5,10,15,20,25,30,35,40,44,49,55,59,65,70,75,80,85,90,94,100,104,110,115,120,125
18,0.378806767586821,0.34935897435897434,0.0,0.0,0.1,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,120,125
19,0.378806767586821,0.34935897435897434,0.0,0.0,0.11,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,120,125
20,0.378806767586821,0.34935897435897434,0.0,0.0,0.11,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,120,125
21,0.378806767586821,0.34935897435897434,0.0,0.0,0.12,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,119,125
22,0.378806767586821,0.34935897435897434,0.0,0.0,0.12,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,119,125
23,0.378806767586821,0.34935897435897434,0.0,0.0,0.13,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,119,125
24,0.378806767586821,0.34935897435897434,0.0,0.0,0.13,5,10,15,20,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,119,125
25,0.378806767586821,0.34935897435897434,0.0,0.0,0.14,5,10,15,21,25,30,36,41,44,49,55,59,65,71,75,80,85,90,94,100,104,110,115,119,125
