epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.037826767859294064,0.030335861321776816,0.0,0.0,0.01,33,66,99,132,165
1,0.037826767859294064,0.030335861321776816,0.0,0.0,0.02,33,66,99,132,165
2,0.037826767859294064,0.030335861321776816,0.0,0.0,0.02,33,66,99,132,165
3,0.037826767859294064,0.030335861321776816,0.0,0.0,0.03,33,66,99,132,165
4,0.037826767859294064,0.030335861321776816,0.0,0.0,0.04,33,66,99,132,165
5,0.037826767859294064,0.030335861321776816,0.0,0.0,0.04,33,66,99,132,165
6,0.037826767859294064,0.030335861321776816,0.0,0.0,0.05,33,66,99,132,165
7,0.037826767859294064,0.030335861321776816,0.0,0.0,0.05,33,66,99,132,165
8,0.037826767859294064,0.030335861321776816,0.0,0.0,0.06,33,67,99,132,165
9,0.037826767859294064,0.030335861321776816,0.0,0.0,0.06,33,67,99,133,165
10,0.037826767859294064,0.030335861321776816,0.0,0.0,0.07,33,67,99,133,165
11,0.037826767859294064,0.030335861321776816,0.0,0.0,0.08,33,67,99,133,165
12,0.037826767859294064,0.030335861321776816,0.0,0.0,0.08,33,67,98,133,165
13,0.037826767859294064,0.030335861321776816,0.0,0.0,0.09,33,67,98,133,165
14,0.037826767859294064,0.030335861321776816,0.0,0.0,0.09,33,67,98,133,165
15,0.037826767859294064,0.030335861321776816,0.0,0.0,0.1,33,67,98,133,165
16,0.037826767859294064,0.030335861321776816,0.0,0.0,0.11,33,67,98,133,165
17,0.037826767859294064,0.030335861321776816,0.0,0.0,0.11,33,67,98,133,165
18,0.037826767859294064,0.030335861321776816,0.0,0.0,0.12,33,67,98,133,165
19,0.037826767859294064,0.030335861321776816,0.0,0.0,0.12,33,67,98,133,165
20,0.037826767859294064,0.030335861321776816,0.0,0.0,0.13,33,67,98,133,165
21,0.037826767859294064,0.030335861321776816,0.0,0.0,0.14,33,67,98,133,165
22,0.037826767859294064,0.030335861321776816,0.0,0.0,0.14,33,67,98,133,165
23,0.037826767859294064,0.030335861321776816,0.0,0.0,0.15,33,67,98,133,165
24,0.037826767859294064,0.030335861321776816,0.0,0.0,0.15,33,67,98,133,165
25,0.037826767859294064,0.030335861321776816,0.0,0.0,0.16,33,67,98,133,165
26,0.037826767859294064,0.030335861321776816,0.0,0.0,0.17,33,67,99,133,165
27,0.037826767859294064,0.030335861321776816,0.0,0.0,0.17,33,67,99,133,165
28,0.037826767859294064,0.030335861321776816,0.0,0.0,0.18,33,67,99,133,165
29,0.037826767859294064,0.030335861321776816,0.0,0.0,0.18,33,67,99,133,165
30,0.037826767859294064,0.030335861321776816,0.0,0.0,0.19,32,68,99,134,165
31,0.037826767859294064,0.030335861321776816,0.0,0.0,0.2,32,68,99,134,165
32,0.037826767859294064,0.030335861321776816,0.0,0.0,0.2,32,68,99,134,165
33,0.037826767859294064,0.030335861321776816,0.0,0.0,0.21,32,68,99,134,165
34,0.037826767859294064,0.030335861321776816,0.0,0.0,0.22,32,68,99,134,165
35,0.037826767859294064,0.030335861321776816,0.0,0.0,0.22,32,68,99,134,165
36,0.037826767859294064,0.030335861321776816,0.0,0.0,0.23,32,68,99,134,165
37,0.037826767859294064,0.030335861321776816,-2.5566230927642764e-05,0.0,0.24,32,68,99,134,165
38,0.03879050716781111,0.030335861321776816,0.00018367943880315263,-0.00150209857355188,0.24,32,68,99,134,165
39,0.0407179857848452,0.032502708559046585,-0.0021448196490350124,-0.0027067665514213246,0.25,32,68,99,134,165
40,0.047946030598723044,0.041170097508125676,-0.0022431259409663173,-0.0027928503032239593,0.26,32,68,99,134,165
41,0.0873388748343573,0.07583965330444203,0.01807085146041809,0.01506083632114763,0.26,32,68,99,134,165
42,0.1702204553668233,0.15384615384615385,0.07695101782116309,0.0731597245436919,0.27,32,68,100,134,165
43,0.22093723647753283,0.20151679306608883,0.10866132546548712,0.09997803698254604,0.27,32,68,100,134,165
44,0.24225996867847246,0.22426868905742145,0.11778742253648689,0.10892920707174225,0.28,32,68,100,134,165
45,0.25286110107216,0.23076923076923078,0.12137318006532927,0.10680381795606042,0.29,32,68,100,134,165
46,0.25888447175039153,0.23835319609967498,0.1216726922537924,0.11024372451204345,0.29,32,68,100,134,165
47,0.26370316829297674,0.24268689057421453,0.11996914879063492,0.10750815472254582,0.3,32,68,100,134,165
48,0.26551017949644623,0.24160346695557963,0.11586436181223925,0.10293666407956237,0.31,32,68,100,134,165
49,0.268521864835562,0.24268689057421453,0.11616599276603001,0.10134719154021643,0.31,32,68,100,134,165
50,0.2738224310324057,0.24268689057421453,0.11724442047075001,0.09644643747444126,0.32,32,68,100,134,165
51,0.27647271413082763,0.24702058504875407,0.11629099848055202,0.09556371736938951,0.32,32,68,100,135,165
52,0.2765931815443922,0.24702058504875407,0.1126256687750562,0.09352779253665533,0.33,32,68,100,135,164
53,0.27514757258161665,0.24268689057421453,0.10772928433775142,0.08487738593537464,0.34,32,68,100,135,164
54,0.2732200939645826,0.24160346695557963,0.10146592943713517,0.07964011806133264,0.34,32,68,100,135,164
55,0.2699674737983376,0.2361863488624052,0.09319772559897388,0.06884013382520893,0.35,32,68,100,135,164
56,0.2669557884592218,0.23510292524377033,0.08526435917852193,0.06443883242572723,0.36,32,68,100,135,164
57,0.26346223346584746,0.23401950162513543,0.07759218809456803,0.0592888167464094,0.36,32,68,101,135,164
58,0.26045054812673174,0.23293607800650054,0.07055637499207301,0.0557899482152765,0.37,32,68,101,135,164
59,0.2567160583062282,0.23076923076923078,0.061831538643557615,0.05045142425766036,0.37,32,68,101,135,164
60,0.25358390555354776,0.2296858071505959,0.051398656380686636,0.04495008295252789,0.38,32,68,101,135,164
61,0.2514154921093844,0.22643553629469124,0.036992164324537,0.02967276475135283,0.39,32,68,101,135,164
62,0.24876520901096252,0.22643553629469124,0.02313434783492363,0.01764014930178759,0.39,32,68,101,135,164
63,0.2458739910854114,0.22426868905742145,0.010225158745269636,0.007028815438752556,0.4,32,68,101,135,164
64,0.24286230574629564,0.2221018418201517,0.001825179708368374,0.0,0.4,32,68,101,135,164
65,0.24225996867847246,0.2221018418201517,0.0004151815745989662,0.0,0.41,32,68,101,135,164
66,0.24225996867847246,0.2221018418201517,0.00038274447315023163,0.0,0.42,32,68,101,135,164
67,0.24225996867847246,0.2221018418201517,0.00038274447315023163,0.0,0.42,32,68,101,135,164
68,0.24225996867847246,0.2221018418201517,0.00038274447315023163,0.0,0.43,32,68,101,135,164
69,0.24225996867847246,0.2221018418201517,0.00038274447315023163,0.0,0.43,32,68,101,135,164
70,0.24225996867847246,0.2221018418201517,0.00038274447315023163,0.0,0.44,32,68,102,135,164
71,0.24213950126490785,0.2221018418201517,0.00019137844691563544,0.0,0.45,32,68,102,135,164
72,0.2420190338513432,0.2221018418201517,0.0,0.0,0.45,32,68,102,135,164
73,0.2420190338513432,0.2221018418201517,0.0,0.0,0.46,32,68,102,135,164
74,0.2420190338513432,0.2221018418201517,0.0,0.0,0.46,32,68,102,135,164
75,0.2420190338513432,0.2221018418201517,0.0,0.0,0.47,31,68,102,135,164
76,0.2420190338513432,0.2221018418201517,0.0,0.0,0.48,31,68,101,135,164
77,0.2420190338513432,0.2221018418201517,0.0,0.0,0.48,31,68,101,135,164
78,0.2420190338513432,0.2221018418201517,0.0,0.0,0.49,31,68,101,135,164
79,0.2420190338513432,0.2221018418201517,0.0,0.0,0.49,31,68,101,135,164
80,0.2420190338513432,0.2221018418201517,0.0,0.0,0.5,31,68,101,135,164
81,0.2420190338513432,0.2221018418201517,0.0,0.0,0.51,31,68,101,135,164
82,0.2420190338513432,0.2221018418201517,0.0,0.0,0.51,31,68,101,135,164
83,0.2420190338513432,0.2221018418201517,0.0,0.0,0.52,31,68,101,135,164
84,0.2420190338513432,0.2221018418201517,0.0,0.0,0.53,31,68,101,135,164
85,0.2420190338513432,0.2221018418201517,0.0,0.0,0.53,31,68,101,135,164
86,0.2420190338513432,0.2221018418201517,0.0,0.0,0.54,31,68,101,135,164
87,0.2420190338513432,0.2221018418201517,0.0,0.0,0.54,31,68,101,135,164
88,0.2420190338513432,0.2221018418201517,0.0,0.0,0.55,31,68,102,135,164
89,0.2420190338513432,0.2221018418201517,0.0,0.0,0.56,31,68,102,135,164
90,0.2420190338513432,0.2221018418201517,0.0,0.0,0.56,31,68,102,135,164
91,0.2420190338513432,0.2221018418201517,0.0,0.0,0.57,31,68,102,135,164
92,0.2420190338513432,0.2221018418201517,0.0,0.0,0.57,31,68,101,135,164
93,0.2420190338513432,0.2221018418201517,0.0,0.0,0.58,31,68,101,135,164
94,0.2420190338513432,0.2221018418201517,0.0,0.0,0.59,31,68,101,135,164
95,0.2420190338513432,0.2221018418201517,0.0,0.0,0.59,31,68,101,135,164
96,0.2420190338513432,0.2221018418201517,0.0,0.0,0.6,31,68,101,135,164
