epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.01584757834757835,0.016025641025641024,-0.0007629618395275095,-0.0002897983160368156,0.01,22,43,65,86,108
1,0.01584757834757835,0.016025641025641024,-0.003026889259412968,-0.0034887010088946457,0.01,22,43,65,86,108
2,0.014957264957264958,0.014423076923076924,-0.00746526096698763,-0.008347719157187905,0.02,22,43,65,86,108
3,0.013176638176638177,0.014423076923076924,-0.014965619382022899,-0.014561720757590102,0.02,22,43,65,86,108
4,0.01103988603988604,0.014423076923076924,-0.028205646509114723,-0.02630755529881834,0.03,22,43,65,86,108
5,0.007122507122507123,0.01282051282051282,-0.04505018739930722,-0.04158097111687398,0.03,22,43,65,86,108
6,0.005341880341880342,0.009615384615384616,-0.0619147083914513,-0.05833244139997862,0.04,22,44,65,86,108
7,0.00819088319088319,0.014423076923076924,-0.07582114577315435,-0.06882347534737598,0.04,22,44,65,86,108
8,0.012286324786324786,0.017628205128205128,-0.08391261323828458,-0.07700104740345304,0.05,22,44,65,86,108
9,0.01940883190883191,0.027243589743589744,-0.08872105239368366,-0.0775730367765668,0.05,22,44,65,86,108
10,0.027243589743589744,0.028846153846153848,-0.09004871148801952,-0.08608700896973032,0.06,22,44,65,86,108
11,0.04024216524216524,0.041666666666666664,-0.08802282910434767,-0.08489241262614389,0.06,22,44,65,86,108
12,0.06356837606837606,0.060897435897435896,-0.07866734481139281,-0.07949553634688966,0.07,22,44,65,86,108
13,0.10238603988603989,0.10096153846153846,-0.05713732638608837,-0.05912465736017558,0.07,21,44,65,86,108
14,0.15046296296296297,0.14903846153846154,-0.023696056678526478,-0.026621058893515626,0.08,21,44,65,86,108
15,0.18785612535612536,0.1891025641025641,0.00011874640335396425,-0.0024191858582394143,0.08,21,44,65,86,108
16,0.19141737891737892,0.19391025641025642,0.0,0.0,0.09,21,44,65,86,108
17,0.19141737891737892,0.19391025641025642,0.0,0.0,0.09,21,44,65,86,108
18,0.19141737891737892,0.19391025641025642,0.0,0.0,0.1,21,44,66,86,108
19,0.19141737891737892,0.19391025641025642,0.0,0.0,0.1,21,44,66,86,108
20,0.19123931623931623,0.19391025641025642,-0.0002441018809489215,0.0,0.11,21,44,66,86,108
21,0.19123931623931623,0.1955128205128205,-0.0005069239599939657,0.0016190925432501002,0.11,21,44,66,86,108
22,0.19052706552706553,0.19391025641025642,-0.0034494151417225893,-0.002779534955048124,0.12,21,44,66,86,108
23,0.1787749287749288,0.1891025641025641,-0.024442337100921918,-0.013643922515361284,0.12,21,44,66,86,108
24,0.15633903133903135,0.16987179487179488,-0.06612333869280995,-0.04966584182530265,0.13,21,44,66,86,108
25,0.1574074074074074,0.16987179487179488,-0.11046879906632556,-0.09557542520523055,0.14,21,44,66,86,108
26,0.2037037037037037,0.20512820512820512,-0.13051497795215172,-0.13098831388082943,0.14,21,44,66,86,108
27,0.3262108262108262,0.3157051282051282,-0.02821186416690824,-0.053895626171772903,0.15,21,44,66,86,108
28,0.3450854700854701,0.33814102564102566,-0.022862475143562655,-0.042988384799061086,0.15,21,44,66,86,108
29,0.3504273504273504,0.34294871794871795,-0.025402259500171276,-0.04515781131273844,0.16,21,44,66,86,108
30,0.35345441595441596,0.34935897435897434,-0.02375815009887816,-0.03924062056461208,0.16,21,44,66,86,108
31,0.35523504273504275,0.358974358974359,-0.022235640544069568,-0.02564102564102555,0.17,21,44,66,86,108
32,0.3559472934472934,0.3573717948717949,-0.022212318679108778,-0.030237154150197565,0.17,21,44,66,85,108
33,0.35861823361823364,0.3605769230769231,-0.01879526421711919,-0.02636655948553046,0.18,21,44,66,85,108
34,0.3605769230769231,0.36378205128205127,-0.01659146051430005,-0.021727295223954446,0.18,21,44,66,85,108
35,0.36253561253561256,0.36378205128205127,-0.014059853765577168,-0.02273965816200163,0.19,21,44,66,85,108
36,0.36396011396011396,0.36378205128205127,-0.012246249052612734,-0.02273965816200163,0.19,21,44,66,85,108
37,0.3652065527065527,0.36378205128205127,-0.010714531997347843,-0.02324659231722448,0.2,21,44,66,85,108
38,0.3662749287749288,0.36698717948717946,-0.009357517904968082,-0.01859657822960581,0.2,21,44,66,85,108
39,0.36698717948717946,0.3685897435897436,-0.008523985840066528,-0.016774193548387162,0.21,21,44,66,85,108
40,0.3676994301994302,0.3701923076923077,-0.007646982675119096,-0.014445271779597757,0.21,21,44,66,85,108
41,0.3684116809116809,0.3701923076923077,-0.006876904958071917,-0.01469712015888791,0.22,21,44,66,85,108
42,0.36876780626780625,0.3701923076923077,-0.006588293682193269,-0.01469712015888791,0.22,21,44,66,85,108
43,0.3682336182336182,0.3717948717948718,-0.007719645770216665,-0.01236652594983867,0.23,21,44,66,85,108
44,0.36876780626780625,0.3717948717948718,-0.007082506352969586,-0.01236652594983867,0.24,21,44,66,85,108
45,0.3685897435897436,0.375,-0.0075816788170783855,-0.007952286282306265,0.24,21,44,66,85,108
46,0.3685897435897436,0.3733974358974359,-0.007646222867910835,-0.010787969177230794,0.25,21,44,66,85,108
47,0.36876780626780625,0.3766025641025641,-0.007577204557193795,-0.0063681592039801505,0.25,21,44,66,85,108
