epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.18609790294506995,0.18852936790635932,0.17,138,272,407,540,675,809,943,1075,1211,1343,1479,1613,1745,1881,2013,2147,2281,2417,2549,2683,2819,2953,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.17892855542658465,0.1815856829991334,0.18,138,273,407,539,675,809,943,1075,1212,1342,1480,1614,1745,1882,2012,2146,2281,2418,2548,2682,2820,2954,3084,3219,3353,3489,3621,3755,3891,4024
2,0,0,0.17213016772286796,0.1750253371646572,0.2,139,273,407,539,676,809,943,1074,1213,1342,1481,1614,1745,1883,2011,2145,2282,2419,2547,2681,2820,2955,3084,3218,3352,3490,3621,3755,3891,4023
3,0,0,0.16573572686105179,0.16887729576577706,0.21,139,273,408,538,676,810,942,1073,1214,1341,1482,1615,1745,1884,2010,2145,2282,2420,2546,2681,2821,2956,3083,3217,3351,3490,3620,3754,3891,4023
4,0,0,0.1597861980912054,0.16317892564435085,0.23,139,273,408,538,677,810,942,1073,1214,1341,1483,1615,1745,1885,2009,2144,2282,2420,2545,2680,2821,2956,3082,3217,3351,3491,3620,3754,3891,4023
5,0,0,0.15435018101501788,0.1579977574585411,0.24,139,274,408,537,678,811,942,1072,1215,1341,1484,1616,1746,1886,2008,2143,2282,2420,2544,2679,2822,2957,3081,3216,3350,3491,3619,3754,3892,4023
6,0,0,0.14950349412617642,0.15339652068764584,0.26,139,274,409,537,678,811,943,1072,1216,1341,1485,1616,1746,1887,2007,2142,2281,2419,2543,2678,2823,2958,3081,3215,3350,3492,3619,3753,3892,4023
7,0,0,0.1452503807334539,0.1493710661713294,0.27,139,274,409,537,679,811,943,1072,1217,1340,1485,1617,1746,1888,2006,2142,2281,2419,2543,2677,2824,2959,3080,3214,3349,3492,3618,3753,3892,4023
8,0,0,0.1416096717880188,0.1459553703235042,0.28,139,275,410,536,679,811,943,1072,1218,1340,1486,1617,1746,1889,2005,2141,2281,2418,2542,2676,2824,2959,3079,3214,3348,3493,3618,3753,3892,4022
9,0,0,0.13860851505938615,0.1431713435466977,0.3,140,275,410,536,680,811,944,1072,1218,1340,1487,1618,1746,1889,2004,2140,2281,2418,2542,2676,2825,2960,3079,3213,3348,3493,3617,3752,3893,4022
