epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.19162956366874442,0.19391025641025642,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
1,0.19162956366874442,0.19391025641025642,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
2,0.19162956366874442,0.19391025641025642,0.0,0.0,0.02,6,13,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
3,0.19162956366874442,0.19391025641025642,0.0,0.0,0.02,6,13,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
4,0.19162956366874442,0.19391025641025642,0.0,0.0,0.03,6,13,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
5,0.19162956366874442,0.19391025641025642,0.0,0.0,0.04,6,13,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
6,0.19162956366874442,0.19391025641025642,-0.00020623023299903842,0.0,0.04,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
7,0.19180765805877115,0.19391025641025642,-0.008093950515275283,-0.003722322422195834,0.05,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
8,0.2267141585040071,0.22596153846153846,0.018343837207373537,0.021619726539675033,0.05,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
9,0.30774710596616206,0.28365384615384615,0.08934190003904985,0.07054362241667722,0.06,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
10,0.36366874443455033,0.3349358974358974,0.13188040038123472,0.11033850149616764,0.06,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
11,0.401246660730187,0.38301282051282054,0.1584219107397955,0.15407259257172634,0.07,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
12,0.42226179875333925,0.41185897435897434,0.16899789779743424,0.1756015378634066,0.07,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
13,0.4331255565449688,0.39903846153846156,0.15810247020050605,0.135596789148415,0.08,6,13,19,25,31,37,44,49,55,62,68,74,81,86,92,99,105,111,117,123
14,0.41335707925200355,0.38461538461538464,0.09089130677017199,0.07887473379104615,0.08,6,13,19,25,31,37,44,49,55,62,67,74,81,86,92,99,105,111,117,123
15,0.38308103294746215,0.3557692307692308,0.013392905376290343,0.015131408469505558,0.09,6,13,19,24,31,38,44,49,55,62,67,74,81,86,92,99,105,111,117,123
16,0.37934105075690117,0.34935897435897434,0.001449531173161489,0.0007651712958215429,0.09,6,13,19,24,31,38,44,49,55,62,67,74,81,86,92,99,105,111,117,123
17,0.378806767586821,0.34935897435897434,0.0,0.00038273207570993506,0.1,6,13,19,24,31,38,44,49,55,62,67,74,81,86,92,99,105,111,117,123
18,0.378806767586821,0.34935897435897434,0.0,0.0,0.1,6,13,19,24,31,38,44,49,55,62,67,74,81,86,92,99,105,112,117,123
19,0.378806767586821,0.34935897435897434,0.0,0.0,0.11,6,13,19,24,31,38,44,49,55,62,67,73,81,86,92,99,105,112,117,123
