epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.13822341318261477,0.1357717207471887,0.15,164,324,484,643,802,964,1122,1281,1441,1601,1763,1922,2082,2242,2402,2559,2719,2879,3039,3199,3359,3518,3678,3838,3998
1,0.0002887286321729965,0.00048409152001849254,0.1354504613399922,0.1329493728957355,0.17,164,324,484,642,802,964,1121,1281,1440,1600,1764,1923,2083,2242,2403,2559,2718,2878,3038,3198,3358,3518,3678,3838,3998
2,0.011582206370658876,0.012001108912005232,0.13468321063210326,0.13218118883627814,0.18,164,325,485,642,801,965,1121,1280,1440,1599,1764,1924,2084,2243,2403,2559,2718,2877,3037,3197,3357,3518,3677,3838,3998
3,0.0023010273299913786,0.0025001865131467627,0.13531406730951118,0.1328152137366904,0.2,165,325,485,641,800,966,1122,1279,1440,1599,1765,1925,2085,2243,2404,2558,2717,2876,3036,3196,3357,3517,3677,3837,3997
4,0,0,0.1356799785856682,0.13317635426590899,0.21,165,325,486,641,800,966,1122,1279,1440,1599,1765,1926,2085,2243,2404,2558,2717,2876,3035,3196,3356,3518,3677,3837,3997
5,0.0037568360611682783,0.004514827884418371,0.1352153130842343,0.13268102421278413,0.22,165,326,486,641,799,967,1123,1278,1440,1599,1765,1926,2086,2242,2404,2559,2717,2875,3035,3195,3355,3518,3676,3837,3997
6,0.018390143337433607,0.02014230550800633,0.13421858455572266,0.1316354710959486,0.24,165,326,486,641,799,968,1124,1278,1441,1600,1766,1927,2087,2242,2403,2559,2716,2874,3034,3194,3355,3518,3676,3836,3997
7,0.034330513523850636,0.037279731283057393,0.13312433603058482,0.13047925341465857,0.25,165,326,487,641,798,969,1125,1278,1441,1600,1766,1927,2088,2242,2403,2560,2716,2873,3033,3194,3354,3519,3675,3836,3997
8,0.04703664803688501,0.051062571628637254,0.13224562108951599,0.12954188899074007,0.26,165,326,487,640,798,969,1125,1278,1442,1601,1765,1927,2089,2242,2402,2560,2716,2872,3032,3193,3353,3519,3675,3836,3997
9,0.055320548137160475,0.06009680278335494,0.1316695753122822,0.12892376896270674,0.27,166,327,488,640,797,970,1126,1278,1443,1602,1765,1928,2090,2242,2402,2561,2716,2872,3031,3192,3353,3520,3674,3836,3996
10,0.060604102898768164,0.06600649396875957,0.13130085050898657,0.12851782278019452,0.29,166,327,488,640,797,971,1127,1278,1444,1602,1765,1928,2091,2242,2401,2562,2715,2871,3030,3191,3352,3520,3674,3835,3996
