epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.16764,0.16668,2.84,381,760,1136,1516,1891,2271,2647,3024,3402,3781
1,0,0,0.15906,0.15817,2.88,381,761,1135,1517,1890,2271,2646,3024,3401,3781
2,0,0,0.15193,0.15114,2.92,381,761,1135,1518,1889,2270,2645,3024,3401,3782
3,0,0,0.14667,0.14594,2.96,381,762,1134,1519,1888,2270,2644,3024,3400,3782
4,0,0,0.14369,0.14301,3.0,381,763,1133,1519,1887,2270,2643,3025,3400,3782
5,0,0,0.14237,0.14179,3.04,381,763,1132,1520,1887,2270,2643,3025,3399,3782
6,0,0,0.14228,0.14178,3.08,381,764,1132,1521,1886,2270,2642,3026,3399,3782
7,0,0,0.14291,0.14248,3.12,381,764,1131,1522,1885,2270,2642,3027,3398,3782
8,0,0,0.1437,0.14333,3.17,381,765,1131,1522,1885,2270,2642,3027,3397,3782
9,0,0,0.14426,0.14392,3.24,381,766,1130,1523,1885,2270,2641,3028,3397,3782
10,0,0,0.1444,0.14408,3.28,381,766,1130,1524,1885,2270,2641,3028,3396,3782
11,0,0,0.1441,0.14378,3.33,381,767,1130,1524,1884,2270,2641,3028,3395,3782
12,0,0,0.14344,0.14311,3.37,381,767,1130,1525,1884,2270,2640,3029,3395,3782
13,0,0,0.1426,0.14226,3.47,380,768,1130,1525,1885,2269,2640,3029,3394,3782
14,0,0,0.14181,0.14144,3.51,380,768,1130,1525,1885,2269,2639,3029,3394,3782
15,0,0,0.1412,0.14081,3.55,380,769,1130,1526,1885,2269,2639,3030,3393,3782
16,0,0,0.14071,0.14031,3.59,380,769,1130,1526,1885,2269,2638,3030,3392,3782
17,0,0,0.14029,0.13988,3.64,380,770,1130,1527,1885,2269,2638,3030,3392,3782
18,0,0,0.13991,0.13949,3.68,380,771,1130,1527,1886,2269,2637,3030,3391,3781
19,0,0,0.1396,0.13917,3.72,380,771,1130,1527,1886,2269,2636,3030,3390,3781
20,0,0,0.13934,0.1389,3.77,380,772,1130,1528,1887,2269,2635,3030,3390,3781
21,0,0,0.13913,0.13867,3.81,380,772,1130,1528,1887,2269,2634,3029,3389,3781
22,0,0,0.13894,0.13848,3.85,381,773,1130,1528,1888,2269,2634,3029,3389,3780
23,0,0,0.13876,0.13828,3.9,381,773,1130,1529,1888,2269,2633,3029,3388,3780
24,0,0,0.13856,0.13807,3.94,381,774,1130,1529,1888,2268,2632,3028,3388,3780
25,0,0,0.13833,0.13782,3.99,381,774,1130,1529,1889,2268,2631,3028,3387,3779
26,0,0,0.13805,0.13753,4.03,381,775,1130,1530,1889,2268,2630,3028,3387,3779
27,0,0,0.13771,0.13719,4.07,382,775,1130,1530,1890,2268,2629,3027,3386,3779
28,0,0,0.13732,0.1368,4.11,382,776,1129,1530,1890,2268,2628,3027,3385,3778
29,0,0,0.13689,0.13638,4.16,382,776,1129,1531,1891,2268,2628,3026,3385,3778
30,0,0,0.13645,0.13595,4.2,383,777,1129,1531,1891,2267,2627,3026,3384,3778
31,0.00516,0.00563,0.13603,0.13556,4.24,383,777,1129,1531,1892,2267,2626,3025,3384,3777
32,0.01048,0.01062,0.13567,0.13522,4.28,383,778,1129,1531,1892,2267,2626,3025,3383,3777
33,0.01502,0.01497,0.13536,0.13492,4.32,384,778,1129,1532,1892,2266,2625,3024,3383,3776
34,0.01919,0.01905,0.13507,0.13464,4.36,384,779,1128,1532,1893,2266,2625,3024,3382,3776
35,0.02354,0.02332,0.13477,0.13435,4.41,384,779,1128,1532,1893,2266,2625,3023,3382,3776
36,0.02838,0.02813,0.13443,0.13401,4.46,384,780,1128,1532,1894,2266,2625,3023,3381,3775
37,0.03373,0.03352,0.13406,0.13364,4.5,385,780,1128,1533,1894,2265,2625,3022,3380,3775
38,0.03942,0.03932,0.13367,0.13324,4.54,385,780,1128,1533,1894,2265,2625,3022,3380,3775
39,0.04513,0.04524,0.13327,0.13283,4.58,386,781,1128,1533,1895,2265,2625,3021,3379,3774
40,0.05055,0.05095,0.13289,0.13243,4.62,386,781,1128,1533,1895,2265,2626,3021,3379,3774
41,0.0555,0.05619,0.13254,0.13207,4.66,386,782,1128,1533,1896,2265,2626,3020,3378,3774
42,0.05997,0.06089,0.13223,0.13174,4.7,387,782,1128,1533,1896,2265,2627,3020,3378,3773
43,0.0641,0.06521,0.13194,0.13143,4.75,387,783,1128,1534,1896,2265,2627,3019,3377,3773
44,0.06812,0.06934,0.13166,0.13114,4.79,387,783,1127,1534,1897,2264,2628,3018,3376,3773
45,0.07225,0.07353,0.13136,0.13085,4.83,388,783,1127,1534,1897,2264,2629,3018,3376,3772
46,0.07657,0.07786,0.13106,0.13054,4.87,388,784,1127,1534,1897,2264,2630,3017,3375,3772
47,0.08105,0.08231,0.13074,0.13023,4.91,388,784,1127,1534,1898,2264,2630,3016,3375,3772
48,0.08557,0.08676,0.13042,0.12991,4.95,389,784,1126,1534,1898,2263,2631,3015,3374,3771
49,0.08997,0.09109,0.1301,0.1296,4.99,389,785,1126,1535,1898,2263,2632,3014,3373,3771
50,0.09415,0.09521,0.1298,0.12931,5.03,390,785,1125,1535,1898,2262,2633,3014,3373,3770
51,0.09811,0.09914,0.12952,0.12903,5.08,390,786,1125,1535,1899,2262,2634,3013,3372,3770
52,0.10197,0.103,0.12924,0.12875,5.12,390,786,1125,1535,1899,2261,2635,3012,3372,3770
53,0.10584,0.1069,0.12896,0.12847,5.16,391,786,1124,1535,1899,2261,2636,3011,3371,3770
54,0.1098,0.11089,0.12868,0.12818,5.2,391,786,1124,1535,1899,2260,2637,3010,3370,3769
55,0.1138,0.11493,0.12839,0.12789,5.25,392,787,1123,1535,1899,2260,2638,3009,3370,3769
56,0.11773,0.11894,0.1281,0.1276,5.29,392,787,1123,1535,1899,2259,2640,3009,3369,3769
57,0.12148,0.1228,0.12783,0.12732,5.33,392,787,1122,1536,1900,2259,2641,3008,3369,3768
58,0.12503,0.12652,0.12757,0.12705,5.37,393,788,1122,1536,1900,2258,2642,3007,3368,3768
59,0.12842,0.13008,0.12733,0.12679,5.41,393,788,1121,1536,1900,2258,2643,3007,3368,3768
60,0.13167,0.13349,0.12709,0.12654,5.45,394,788,1121,1536,1900,2257,2645,3006,3367,3768
61,0.13485,0.13681,0.12685,0.1263,5.5,394,788,1121,1536,1900,2256,2646,3006,3367,3767
62,0.13802,0.1401,0.12662,0.12606,5.54,395,789,1120,1536,1900,2255,2647,3005,3366,3767
63,0.14118,0.14337,0.12639,0.12582,5.58,395,789,1120,1536,1901,2255,2648,3005,3366,3767
64,0.14434,0.14661,0.12616,0.12558,5.62,395,789,1119,1536,1901,2254,2650,3004,3365,3767
65,0.14745,0.1498,0.12593,0.12534,5.66,396,789,1118,1536,1901,2253,2651,3004,3365,3766
66,0.15049,0.15292,0.1257,0.12511,5.7,396,790,1118,1536,1901,2252,2652,3003,3364,3766
67,0.15345,0.15598,0.12548,0.12489,5.74,397,790,1117,1537,1901,2251,2653,3003,3364,3766
68,0.15635,0.15898,0.12527,0.12467,5.78,397,790,1117,1537,1901,2251,2654,3003,3363,3766
