epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.25499,0.25554,3.24,1390,2774
1,0,0,0.24228,0.24278,3.26,1390,2775
2,0,0,0.23025,0.23074,3.28,1391,2776
3,0,0,0.21894,0.21941,3.29,1392,2777
4,0,0,0.20822,0.20865,3.31,1392,2777
5,0,0,0.19812,0.19852,3.33,1393,2778
6,0,0,0.1891,0.18946,3.35,1394,2778
7,0,0,0.18101,0.18135,3.36,1395,2779
8,0,0,0.17357,0.17387,3.38,1395,2779
9,0,0,0.1669,0.16715,3.4,1396,2780
10,0,0,0.16145,0.16163,3.42,1397,2780
11,0,0,0.15698,0.15713,3.44,1397,2780
12,0,0,0.15292,0.15303,3.46,1398,2781
13,0,0,0.14923,0.1493,3.48,1399,2781
14,0,0,0.14593,0.14595,3.5,1399,2781
15,0,0,0.14303,0.143,3.56,1398,2781
16,0,0,0.14054,0.14046,3.58,1398,2781
17,0,0,0.13838,0.13826,3.61,1397,2782
18,0,0,0.13648,0.13631,3.63,1397,2782
19,0.02301,0.01986,0.13481,0.13458,3.64,1397,2782
20,0.03928,0.03717,0.13368,0.13339,3.66,1397,2782
21,0.04677,0.0455,0.13316,0.13281,3.68,1397,2782
22,0.04732,0.04678,0.13312,0.13272,3.69,1397,2782
23,0.04283,0.04285,0.13343,0.133,3.71,1397,2782
24,0.03577,0.03622,0.13392,0.13346,3.73,1397,2782
25,0.02842,0.02926,0.13443,0.13394,3.84,1397,2781
26,0.02242,0.02355,0.13485,0.13433,3.86,1397,2781
27,0.01864,0.01992,0.13511,0.13458,3.88,1397,2781
28,0.01723,0.0184,0.1352,0.13468,3.9,1397,2781
29,0.01783,0.01886,0.13516,0.13465,3.92,1397,2781
30,0.01999,0.02086,0.13501,0.13451,3.94,1397,2781
31,0.02316,0.02385,0.1348,0.13431,3.96,1397,2780
32,0.02688,0.02741,0.13454,0.13406,3.98,1397,2780
33,0.03033,0.03085,0.1343,0.13383,4.0,1397,2780
34,0.03195,0.03212,0.13419,0.13374,4.01,1397,2780
35,0.03205,0.032,0.13418,0.13375,4.03,1397,2779
36,0.03216,0.03212,0.13417,0.13374,4.05,1397,2779
37,0.03273,0.03266,0.13413,0.1337,4.07,1397,2779
38,0.03369,0.03363,0.13407,0.13363,4.09,1397,2779
39,0.0349,0.03488,0.13398,0.13355,4.1,1397,2778
40,0.03631,0.03635,0.13388,0.13345,4.12,1397,2778
41,0.03786,0.03797,0.13378,0.13333,4.14,1397,2778
42,0.03953,0.03971,0.13366,0.13321,4.16,1397,2778
43,0.0413,0.04159,0.13354,0.13308,4.17,1397,2777
44,0.04317,0.04357,0.13341,0.13295,4.19,1397,2777
45,0.04516,0.04566,0.13327,0.1328,4.21,1397,2777
46,0.04727,0.04788,0.13312,0.13265,4.23,1397,2776
47,0.0495,0.05018,0.13297,0.13248,4.24,1397,2776
48,0.05189,0.05258,0.1328,0.13232,4.26,1397,2776
49,0.05448,0.05513,0.13262,0.13214,4.28,1397,2775
50,0.05733,0.05791,0.13242,0.13194,4.3,1397,2775
51,0.06047,0.06099,0.1322,0.13173,4.32,1397,2775
52,0.06398,0.06438,0.13195,0.13149,4.34,1397,2774
53,0.0677,0.06812,0.13169,0.13123,4.36,1397,2774
54,0.07129,0.072,0.13143,0.13095,4.37,1397,2773
55,0.07442,0.07545,0.13121,0.13071,4.39,1397,2773
56,0.07695,0.07809,0.13103,0.13052,4.41,1397,2773
57,0.07903,0.08008,0.13088,0.13038,4.43,1397,2772
58,0.08082,0.08186,0.13076,0.13026,4.45,1397,2772
59,0.08251,0.0835,0.13064,0.13014,4.47,1397,2771
60,0.08416,0.08509,0.13052,0.13003,4.49,1397,2771
61,0.0858,0.08668,0.1304,0.12991,4.51,1397,2770
62,0.0874,0.08823,0.13029,0.1298,4.52,1397,2770
63,0.08897,0.08975,0.13018,0.1297,4.54,1397,2769
64,0.09049,0.09123,0.13007,0.12959,4.56,1397,2769
65,0.09192,0.09263,0.12996,0.12949,4.58,1397,2768
66,0.09328,0.09394,0.12987,0.1294,4.6,1397,2768
67,0.09454,0.09516,0.12978,0.12931,4.61,1397,2767
68,0.09572,0.0963,0.12969,0.12923,4.63,1397,2767
69,0.09681,0.09736,0.12961,0.12915,4.65,1397,2766
70,0.09786,0.09836,0.12954,0.12908,4.67,1397,2766
71,0.09885,0.09934,0.12947,0.12901,4.68,1397,2765
72,0.09983,0.1003,0.1294,0.12894,4.7,1397,2764
