epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.609,0.56553,1.09,356,711,1065,1420,1775
1,0,0,0.60575,0.56237,1.1,356,710,1065,1419,1775
2,0,0,0.60252,0.55922,1.12,356,710,1064,1419,1775
3,0,0,0.59929,0.55609,1.14,356,710,1064,1418,1775
4,0,0,0.59605,0.55296,1.15,356,709,1063,1418,1775
5,0,0,0.59282,0.54981,1.17,356,709,1063,1418,1775
6,0,0,0.58958,0.54666,1.18,356,709,1063,1418,1775
7,0,0,0.58634,0.54352,1.19,356,710,1062,1418,1775
8,0,0,0.58311,0.54036,1.21,357,710,1062,1418,1775
9,0,0,0.57988,0.53721,1.22,357,710,1062,1418,1775
10,0,0,0.57665,0.53407,1.23,357,710,1061,1418,1775
11,0,0,0.57343,0.53091,1.25,357,710,1061,1419,1775
12,0,0,0.57019,0.52774,1.26,356,710,1061,1419,1775
13,0,0,0.56695,0.52455,1.28,356,710,1061,1419,1775
14,0,0,0.56368,0.52136,1.29,356,710,1060,1419,1775
15,0,0,0.56041,0.51817,1.3,356,710,1060,1419,1775
16,0,0,0.55712,0.515,1.32,356,710,1060,1419,1775
17,0,0,0.55383,0.51183,1.33,356,710,1059,1419,1775
18,0,0,0.55057,0.50862,1.34,356,710,1059,1419,1775
19,0,0,0.54742,0.50553,1.36,356,710,1058,1418,1775
20,0,0,0.5444,0.5025,1.37,357,710,1058,1418,1775
21,0,0,0.54144,0.49953,1.38,357,710,1057,1418,1775
22,0,0,0.53847,0.49653,1.4,357,710,1057,1418,1775
23,0,0,0.53545,0.4936,1.42,357,710,1057,1418,1775
24,0,0,0.53238,0.49068,1.44,357,710,1057,1418,1775
25,0,0,0.52928,0.48774,1.45,357,710,1057,1418,1775
26,0,0,0.52613,0.48478,1.47,357,710,1057,1418,1775
27,0,0,0.52296,0.4818,1.48,356,710,1057,1418,1775
28,0,0,0.51973,0.47878,1.49,356,710,1057,1418,1775
29,0,0,0.51645,0.47572,1.51,356,710,1057,1417,1775
30,0,0,0.51313,0.47255,1.52,356,710,1058,1417,1775
31,0,0,0.50976,0.46937,1.54,357,710,1058,1417,1775
32,0,0,0.50633,0.46616,1.55,357,710,1058,1417,1775
33,0,0,0.50278,0.46281,1.56,357,710,1058,1417,1775
34,0,0,0.49914,0.45936,1.58,357,710,1059,1417,1775
35,0,0,0.4954,0.45589,1.59,357,710,1059,1417,1775
36,0,0,0.49156,0.45229,1.61,357,710,1059,1416,1775
37,0,0,0.48765,0.44856,1.62,357,710,1058,1416,1775
38,0,0,0.48368,0.44473,1.63,357,710,1058,1416,1775
39,0,0,0.47964,0.44083,1.65,357,710,1058,1416,1774
40,0,0,0.47551,0.43673,1.66,357,710,1057,1415,1774
41,0,0,0.47128,0.43255,1.68,357,710,1057,1415,1774
42,0,0,0.46695,0.42833,1.69,357,710,1056,1415,1774
43,0,0,0.46254,0.42402,1.7,357,710,1056,1415,1774
44,0,0,0.45805,0.41959,1.72,357,710,1055,1414,1773
45,0,0,0.45346,0.41503,1.73,357,710,1054,1414,1773
46,0,0,0.44874,0.41038,1.75,357,710,1054,1414,1773
47,0,0,0.44393,0.40568,1.76,357,710,1053,1413,1773
