epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.13716,0.13664,2.31,382,760,1138,1516,1893,2269,2647,3024,3402,3780
1,0,0,0.13693,0.13641,2.34,383,761,1139,1517,1894,2268,2646,3023,3401,3780
2,0,0,0.13672,0.1362,2.36,383,761,1140,1518,1895,2267,2645,3023,3401,3779
3,0,0,0.13652,0.136,2.39,383,762,1140,1518,1896,2266,2644,3022,3400,3779
4,0.00066,0.00183,0.13634,0.13582,2.42,384,763,1141,1519,1897,2265,2643,3021,3400,3779
5,0.00324,0.0044,0.13616,0.13564,2.44,384,763,1142,1520,1898,2264,2642,3020,3399,3778
6,0.00568,0.0068,0.136,0.13548,2.48,384,764,1143,1521,1899,2263,2641,3019,3398,3778
7,0.00801,0.00902,0.13584,0.13533,2.5,385,764,1144,1522,1900,2262,2640,3018,3398,3777
8,0.01022,0.01112,0.13568,0.13518,2.53,385,765,1144,1523,1901,2261,2640,3018,3397,3777
9,0.01234,0.01313,0.13554,0.13504,2.56,385,766,1145,1524,1902,2260,2639,3017,3396,3777
10,0.01436,0.01506,0.1354,0.13491,2.59,386,766,1146,1525,1903,2259,2638,3016,3396,3776
11,0.01631,0.01693,0.13527,0.13478,2.62,386,767,1147,1526,1904,2258,2638,3015,3395,3776
12,0.01819,0.01875,0.13514,0.13466,2.64,386,767,1148,1527,1905,2257,2637,3014,3394,3776
13,0.02,0.02054,0.13501,0.13454,2.67,387,768,1148,1528,1906,2256,2637,3013,3394,3775
14,0.02175,0.0223,0.13489,0.13442,2.7,387,769,1149,1529,1907,2255,2636,3013,3393,3775
15,0.02344,0.02402,0.13478,0.1343,2.72,387,769,1150,1530,1908,2254,2636,3012,3392,3774
16,0.02508,0.0257,0.13466,0.13418,2.75,388,770,1151,1531,1909,2253,2635,3011,3392,3774
17,0.02669,0.02733,0.13455,0.13407,2.78,388,770,1152,1532,1910,2252,2635,3010,3391,3774
18,0.02828,0.02892,0.13444,0.13396,2.82,389,771,1152,1533,1911,2250,2635,3010,3390,3773
19,0.02984,0.0305,0.13433,0.13385,2.84,389,771,1153,1534,1912,2249,2636,3009,3390,3773
20,0.0314,0.03209,0.13423,0.13374,2.87,389,772,1154,1535,1913,2248,2636,3009,3389,3773
21,0.03296,0.03367,0.13412,0.13363,2.9,390,773,1154,1536,1914,2247,2636,3008,3388,3772
22,0.03453,0.03526,0.13401,0.13352,2.92,390,773,1155,1537,1915,2246,2637,3007,3388,3772
23,0.03612,0.03684,0.1339,0.13341,2.94,390,774,1156,1538,1916,2245,2637,3007,3387,3772
24,0.03775,0.03844,0.13378,0.1333,2.97,391,774,1156,1540,1917,2244,2637,3006,3386,3771
25,0.03942,0.0401,0.13367,0.13319,3.0,391,775,1157,1541,1917,2243,2638,3006,3386,3771
26,0.04116,0.04181,0.13355,0.13307,3.03,391,775,1158,1542,1918,2242,2638,3005,3385,3771
27,0.04296,0.04361,0.13342,0.13294,3.06,392,776,1158,1543,1919,2240,2638,3005,3384,3770
28,0.04485,0.04551,0.13329,0.13281,3.09,392,776,1159,1544,1920,2239,2639,3004,3384,3770
29,0.04685,0.04751,0.13315,0.13267,3.12,392,777,1160,1545,1921,2238,2640,3004,3383,3770
30,0.04894,0.04958,0.133,0.13253,3.14,393,778,1160,1546,1921,2237,2640,3003,3382,3769
31,0.05114,0.05171,0.13285,0.13238,3.17,393,778,1161,1548,1922,2236,2641,3003,3382,3769
32,0.05341,0.05394,0.13269,0.13222,3.2,393,779,1162,1549,1923,2235,2641,3003,3381,3769
33,0.05578,0.05624,0.13253,0.13206,3.23,394,779,1162,1550,1924,2234,2642,3002,3380,3768
34,0.05822,0.05862,0.13235,0.13189,3.26,394,780,1163,1551,1924,2233,2643,3002,3380,3768
35,0.06073,0.06103,0.13218,0.13173,3.28,395,780,1163,1552,1925,2232,2643,3001,3379,3767
36,0.06326,0.06353,0.132,0.13155,3.31,395,781,1164,1553,1925,2231,2644,3001,3378,3767
37,0.0658,0.06614,0.13182,0.13137,3.35,395,781,1165,1554,1926,2230,2645,3001,3378,3767
38,0.0683,0.06878,0.13164,0.13118,3.38,396,782,1165,1555,1927,2229,2645,3000,3377,3766
39,0.07076,0.07142,0.13147,0.131,3.41,396,782,1166,1556,1927,2228,2646,3000,3376,3766
40,0.07314,0.074,0.1313,0.13081,3.44,396,783,1166,1557,1927,2227,2647,2999,3376,3766
41,0.07545,0.07649,0.13114,0.13064,3.47,397,783,1167,1558,1928,2226,2648,2999,3375,3765
42,0.07768,0.07891,0.13098,0.13047,3.5,397,784,1167,1559,1928,2225,2648,2999,3374,3765
43,0.07985,0.08121,0.13083,0.1303,3.53,397,784,1167,1560,1928,2224,2649,2998,3374,3764
44,0.08194,0.08342,0.13068,0.13015,3.56,398,785,1168,1561,1928,2222,2649,2998,3373,3764
45,0.08398,0.08555,0.13053,0.12999,3.6,398,785,1168,1562,1928,2221,2650,2998,3372,3764
46,0.08597,0.0876,0.13039,0.12985,3.63,398,786,1168,1563,1928,2220,2651,2997,3372,3763
47,0.08791,0.08959,0.13025,0.12971,3.66,399,786,1169,1564,1928,2219,2651,2997,3371,3763
48,0.08981,0.09149,0.13012,0.12957,3.69,399,786,1169,1565,1928,2217,2652,2997,3370,3762
49,0.09167,0.09335,0.12998,0.12944,3.72,399,787,1169,1565,1928,2216,2652,2997,3370,3762
50,0.09349,0.09515,0.12985,0.12931,3.75,400,787,1169,1566,1927,2214,2653,2997,3369,3762
51,0.09527,0.09692,0.12972,0.12918,3.79,400,788,1169,1567,1927,2213,2653,2996,3368,3761
52,0.09703,0.09868,0.1296,0.12906,3.82,401,788,1169,1568,1927,2212,2653,2996,3368,3761
53,0.09876,0.10042,0.12947,0.12893,3.85,401,788,1170,1569,1926,2210,2654,2996,3367,3761
54,0.10047,0.10214,0.12935,0.12881,3.88,401,789,1170,1570,1926,2209,2654,2996,3366,3760
55,0.10216,0.10384,0.12923,0.12869,3.91,402,789,1170,1571,1926,2207,2654,2996,3366,3760
56,0.10383,0.10554,0.12911,0.12857,3.93,402,790,1170,1571,1925,2206,2654,2996,3365,3760
57,0.10549,0.10725,0.12899,0.12844,3.97,402,790,1170,1572,1925,2204,2654,2995,3364,3759
58,0.10714,0.10897,0.12887,0.12832,4.0,403,790,1170,1573,1924,2203,2654,2995,3364,3759
59,0.10877,0.11072,0.12875,0.12819,4.03,403,791,1170,1574,1924,2201,2654,2995,3363,3759
60,0.1104,0.11248,0.12863,0.12807,4.07,403,791,1169,1575,1924,2200,2654,2995,3362,3758
61,0.11204,0.11427,0.12852,0.12794,4.1,404,791,1169,1575,1923,2199,2654,2995,3361,3758
62,0.11368,0.11606,0.1284,0.12781,4.13,404,792,1169,1576,1923,2197,2653,2995,3361,3758
63,0.11534,0.1179,0.12828,0.12768,4.16,405,792,1169,1577,1923,2196,2653,2995,3360,3757
64,0.11701,0.11974,0.12816,0.12754,4.19,405,792,1169,1578,1922,2194,2653,2995,3359,3757
65,0.11866,0.12155,0.12804,0.12741,4.22,405,793,1168,1578,1922,2193,2653,2995,3359,3757
66,0.12031,0.12331,0.12792,0.12728,4.25,406,793,1168,1579,1921,2191,2653,2995,3358,3757
67,0.12192,0.12498,0.1278,0.12716,4.28,406,793,1168,1580,1921,2190,2654,2995,3357,3756
68,0.12345,0.12657,0.12769,0.12705,4.31,406,793,1167,1580,1920,2188,2654,2995,3357,3756
69,0.12488,0.12808,0.12758,0.12694,4.34,407,794,1167,1581,1920,2187,2654,2995,3356,3756
70,0.12621,0.12954,0.12749,0.12683,4.36,407,794,1167,1582,1919,2185,2654,2995,3355,3756
71,0.12748,0.13095,0.12739,0.12673,4.4,407,794,1166,1582,1919,2184,2654,2995,3355,3755
72,0.12873,0.13235,0.1273,0.12662,4.44,408,794,1166,1583,1918,2183,2654,2996,3354,3755
73,0.12996,0.13377,0.12721,0.12652,4.48,408,795,1166,1584,1918,2181,2654,2996,3353,3755
74,0.13119,0.13518,0.12712,0.12642,4.51,409,795,1165,1584,1917,2180,2654,2996,3353,3755
75,0.13243,0.13659,0.12703,0.12632,4.54,409,795,1165,1585,1917,2179,2654,2996,3352,3755
76,0.13368,0.13798,0.12694,0.12621,4.57,409,795,1164,1586,1916,2178,2654,2996,3352,3755
77,0.13493,0.13937,0.12685,0.12611,4.61,410,796,1164,1586,1916,2177,2654,2996,3351,3755
78,0.13617,0.14073,0.12676,0.12601,4.64,410,796,1163,1587,1916,2176,2654,2996,3350,3755
79,0.13739,0.14209,0.12667,0.12591,4.67,410,796,1163,1588,1915,2175,2654,2996,3350,3755
80,0.1386,0.14341,0.12658,0.12582,4.71,411,796,1162,1588,1914,2174,2654,2997,3349,3755
81,0.1398,0.14468,0.12649,0.12572,4.74,411,796,1161,1589,1914,2173,2654,2997,3348,3755
82,0.14096,0.14589,0.12641,0.12563,4.78,411,796,1161,1589,1913,2172,2654,2997,3348,3755
83,0.14208,0.14706,0.12632,0.12555,4.81,412,797,1160,1590,1913,2171,2654,2997,3347,3755
84,0.14315,0.14815,0.12625,0.12547,4.84,412,797,1160,1591,1912,2170,2654,2998,3346,3755
85,0.14416,0.14918,0.12617,0.12539,4.87,413,797,1159,1591,1911,2169,2654,2998,3346,3755
86,0.14511,0.15018,0.1261,0.12532,4.9,413,797,1158,1592,1911,2168,2654,2998,3345,3755
87,0.14602,0.15117,0.12603,0.12524,4.93,413,797,1158,1592,1910,2168,2654,2999,3344,3755
88,0.14689,0.15213,0.12597,0.12517,4.96,414,797,1157,1593,1910,2167,2654,2999,3344,3755
89,0.14776,0.15307,0.12591,0.1251,4.99,414,797,1156,1593,1909,2166,2653,2999,3343,3755
90,0.14862,0.15404,0.12584,0.12503,5.02,414,797,1155,1594,1909,2166,2653,3000,3343,3755
91,0.1495,0.15501,0.12578,0.12496,5.05,415,797,1155,1594,1908,2165,2653,3000,3342,3756
92,0.15038,0.15598,0.12571,0.12489,5.08,415,797,1154,1595,1908,2165,2653,3000,3341,3756
93,0.15129,0.15697,0.12564,0.12482,5.12,416,797,1153,1595,1907,2164,2653,3001,3341,3756
94,0.1522,0.15798,0.12558,0.12474,5.15,416,797,1153,1596,1907,2164,2653,3001,3340,3756
95,0.15313,0.159,0.12551,0.12467,5.18,416,797,1152,1597,1907,2164,2652,3002,3340,3756
96,0.15407,0.16002,0.12544,0.12459,5.21,417,797,1151,1597,1906,2163,2652,3002,3339,3757
97,0.15501,0.16105,0.12537,0.12451,5.25,417,796,1151,1597,1906,2163,2652,3003,3339,3757
98,0.15596,0.16207,0.1253,0.12444,5.29,417,796,1150,1598,1906,2163,2652,3003,3338,3757
99,0.15692,0.16309,0.12523,0.12436,5.33,418,796,1149,1598,1905,2162,2652,3004,3338,3757
100,0.15787,0.16412,0.12516,0.12428,5.36,418,796,1148,1599,1905,2162,2652,3005,3337,3757
101,0.15883,0.16516,0.12508,0.12421,5.41,418,796,1148,1599,1905,2162,2652,3006,3336,3758
102,0.1598,0.1662,0.12501,0.12413,5.44,419,796,1147,1600,1904,2161,2652,3007,3336,3758
103,0.16079,0.16725,0.12494,0.12405,5.48,419,795,1146,1600,1904,2161,2652,3008,3335,3758
104,0.16182,0.16839,0.12486,0.12397,5.52,419,795,1145,1600,1904,2161,2652,3009,3335,3759
105,0.16291,0.16959,0.12478,0.12388,5.57,420,795,1145,1601,1903,2161,2652,3010,3334,3759
106,0.16407,0.17089,0.12469,0.12378,5.61,420,795,1144,1601,1903,2161,2652,3011,3334,3759
107,0.16533,0.17232,0.1246,0.12367,5.64,421,794,1143,1602,1903,2161,2652,3012,3333,3759
108,0.16671,0.17383,0.1245,0.12356,5.66,421,794,1142,1602,1902,2160,2652,3014,3333,3760
109,0.1682,0.17542,0.12439,0.12344,5.69,421,794,1141,1603,1902,2160,2652,3015,3332,3760
110,0.16976,0.1771,0.12427,0.12332,5.72,422,793,1140,1603,1902,2160,2653,3016,3332,3760
111,0.17134,0.17874,0.12415,0.12319,5.75,422,793,1139,1604,1902,2160,2653,3018,3331,3760
112,0.17286,0.18028,0.12404,0.12308,5.78,422,792,1139,1604,1902,2160,2653,3019,3331,3761
113,0.17425,0.18175,0.12393,0.12297,5.82,423,792,1138,1604,1902,2160,2653,3021,3330,3761
114,0.17554,0.18315,0.12384,0.12286,5.87,423,792,1137,1605,1902,2160,2654,3022,3330,3761
115,0.17671,0.18443,0.12375,0.12277,5.9,423,791,1136,1605,1902,2160,2654,3024,3329,3761
116,0.17784,0.18569,0.12366,0.12267,5.92,424,791,1135,1606,1902,2160,2654,3025,3329,3762
117,0.17907,0.18702,0.12357,0.12257,5.97,424,790,1134,1606,1903,2159,2654,3027,3329,3762
118,0.18037,0.18844,0.12347,0.12246,6.0,424,790,1133,1607,1903,2159,2654,3029,3328,3762
119,0.18174,0.18993,0.12337,0.12235,6.03,425,789,1132,1607,1903,2159,2654,3030,3328,3763
120,0.1832,0.1915,0.12326,0.12223,6.06,425,788,1131,1607,1903,2159,2654,3032,3327,3763
121,0.18464,0.19305,0.12315,0.12212,6.09,425,788,1130,1608,1903,2159,2654,3033,3327,3764
122,0.186,0.19452,0.12305,0.122,6.12,426,787,1130,1608,1903,2159,2654,3035,3326,3764
