epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.1693,0.17506,3.02,138,272,407,541,675,809,943,1075,1211,1343,1479,1613,1745,1881,2013,2147,2281,2415,2549,2683,2819,2953,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.16587,0.17188,3.1,138,273,407,541,675,809,944,1075,1212,1342,1480,1614,1745,1882,2012,2146,2281,2414,2548,2682,2819,2954,3084,3219,3353,3489,3621,3755,3889,4024
2,0,0,0.16259,0.16885,3.18,139,273,407,542,676,810,944,1074,1213,1342,1481,1615,1745,1883,2011,2146,2281,2413,2547,2681,2819,2955,3084,3218,3352,3490,3621,3755,3889,4024
3,0,0,0.15943,0.16595,3.26,139,273,408,542,676,811,945,1074,1214,1341,1482,1616,1746,1884,2010,2145,2282,2412,2546,2681,2819,2956,3083,3217,3351,3490,3620,3754,3889,4023
4,0,0,0.15637,0.16316,3.33,139,273,408,543,677,811,946,1073,1214,1341,1483,1616,1746,1885,2009,2144,2282,2412,2545,2680,2819,2956,3082,3216,3351,3490,3620,3754,3889,4023
5,0,0,0.15342,0.16048,3.4,139,274,408,543,678,812,946,1073,1215,1341,1484,1617,1746,1886,2008,2143,2281,2411,2545,2679,2819,2957,3081,3216,3350,3490,3619,3754,3888,4023
6,0,0,0.15057,0.15791,3.47,139,274,409,543,678,813,947,1072,1216,1340,1485,1618,1745,1887,2007,2143,2281,2411,2544,2679,2819,2958,3080,3215,3349,3489,3619,3753,3888,4023
7,0,0,0.14782,0.15546,3.55,139,274,409,544,679,813,948,1072,1217,1339,1486,1619,1745,1888,2006,2142,2281,2410,2543,2678,2819,2959,3080,3214,3349,3489,3618,3753,3888,4023
8,0,0,0.14519,0.15313,3.63,139,274,410,544,679,814,949,1072,1218,1339,1486,1619,1745,1889,2005,2141,2282,2410,2543,2677,2819,2960,3079,3213,3348,3489,3618,3753,3887,4022
9,0,0,0.14268,0.15093,3.71,140,275,410,545,680,815,949,1072,1219,1338,1487,1620,1745,1890,2004,2140,2282,2409,2542,2676,2819,2961,3078,3213,3347,3489,3617,3752,3887,4022
10,0,0,0.14029,0.14886,3.8,140,275,410,545,680,815,950,1072,1220,1338,1488,1621,1746,1891,2003,2140,2282,2408,2541,2676,2819,2962,3077,3212,3347,3489,3617,3752,3887,4022
11,0,0,0.13803,0.14692,3.87,140,275,411,546,681,816,951,1071,1221,1338,1489,1621,1746,1892,2002,2139,2281,2408,2541,2675,2819,2962,3077,3211,3346,3489,3617,3751,3887,4022
12,0,0.00605,0.13591,0.14513,3.96,140,275,411,546,681,817,951,1071,1222,1338,1490,1621,1746,1893,2001,2138,2281,2407,2540,2674,2819,2963,3076,3210,3346,3488,3616,3751,3886,4022
13,0.00313,0.02792,0.13398,0.14353,4.03,140,276,411,546,682,817,952,1071,1222,1337,1491,1622,1746,1894,2000,2138,2281,2407,2540,2674,2819,2964,3075,3209,3345,3488,3616,3751,3886,4022
