epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.16656,0.15829,2.17,138,272,407,541,675,809,943,1077,1211,1343,1479,1611,1747,1881,2015,2147,2281,2417,2551,2683,2817,2953,3085,3219,3353,3487,3622,3756,3890,4024
1,0,0,0.16271,0.15441,2.22,138,273,407,541,675,809,944,1078,1212,1342,1480,1611,1748,1882,2016,2146,2281,2418,2552,2682,2816,2954,3084,3219,3353,3487,3621,3755,3889,4024
2,0,0,0.15904,0.1508,2.28,139,273,407,542,676,810,944,1078,1213,1342,1481,1611,1748,1883,2017,2146,2281,2419,2552,2681,2815,2954,3084,3218,3352,3486,3621,3755,3889,4024
3,0,0,0.15551,0.14734,2.35,139,273,408,542,676,811,945,1079,1213,1342,1482,1611,1747,1884,2018,2145,2282,2420,2553,2681,2814,2955,3083,3217,3352,3486,3620,3754,3889,4023
4,0,0,0.15211,0.144,2.4,139,273,408,542,677,811,946,1080,1214,1343,1483,1611,1747,1885,2019,2145,2282,2421,2553,2680,2814,2956,3082,3216,3351,3485,3620,3754,3889,4023
5,0,0,0.14888,0.14087,2.46,139,274,408,543,677,812,946,1080,1215,1343,1484,1612,1747,1886,2020,2145,2282,2422,2554,2680,2813,2957,3082,3216,3350,3485,3619,3754,3888,4023
6,0,0,0.14583,0.13796,2.52,139,274,409,543,678,813,947,1081,1216,1343,1485,1612,1748,1887,2021,2145,2281,2423,2554,2679,2812,2958,3081,3215,3350,3484,3619,3753,3888,4023
7,0,0,0.14295,0.1352,2.58,139,274,409,544,678,813,947,1082,1216,1343,1486,1613,1748,1888,2023,2145,2281,2423,2555,2679,2811,2958,3080,3214,3349,3483,3618,3753,3888,4023
8,0,0,0.14026,0.13261,2.64,139,274,410,544,679,814,948,1082,1217,1343,1487,1614,1748,1889,2024,2145,2282,2424,2555,2678,2810,2959,3080,3214,3348,3483,3618,3752,3887,4022
9,0,0,0.13772,0.13019,2.7,140,275,410,545,679,815,949,1083,1218,1343,1488,1614,1748,1890,2025,2145,2282,2425,2556,2677,2809,2960,3079,3213,3348,3482,3618,3752,3887,4022
10,0,0.00559,0.13535,0.12793,2.75,140,275,410,545,680,815,949,1084,1219,1343,1488,1615,1747,1891,2026,2145,2282,2426,2557,2676,2808,2961,3079,3212,3347,3482,3617,3752,3887,4022
11,0,0.03781,0.13314,0.12584,2.81,140,275,411,546,680,816,950,1085,1220,1343,1489,1616,1747,1892,2027,2145,2282,2427,2557,2675,2807,2961,3078,3212,3346,3481,3617,3751,3887,4022
12,0.01667,0.06655,0.13111,0.12395,2.87,140,275,411,546,681,817,951,1085,1220,1343,1490,1617,1747,1893,2028,2145,2282,2427,2558,2675,2806,2962,3078,3211,3346,3481,3616,3751,3886,4022
13,0.04379,0.09147,0.12929,0.12229,2.93,140,276,411,546,681,817,951,1086,1221,1343,1491,1618,1748,1894,2029,2145,2281,2428,2559,2674,2805,2963,3077,3210,3345,3480,3616,3751,3886,4022
14,0.067,0.1125,0.12771,0.12086,2.99,140,276,412,547,682,818,952,1087,1222,1343,1492,1618,1748,1895,2030,2145,2281,2429,2560,2673,2804,2964,3077,3210,3345,3479,3616,3750,3886,4022
15,0.08601,0.12928,0.1264,0.11971,3.05,140,276,412,547,682,818,953,1087,1223,1343,1493,1619,1748,1896,2031,2145,2281,2429,2560,2672,2803,2964,3077,3209,3344,3479,3615,3750,3886,4021
16,0.10072,0.14169,0.12538,0.11886,3.1,140,276,413,548,683,819,953,1088,1224,1344,1494,1620,1748,1897,2032,2145,2282,2430,2561,2671,2802,2965,3076,3208,3343,3478,3615,3750,3885,4021
17,0.1111,0.14995,0.12465,0.11828,3.16,141,277,413,548,683,820,954,1089,1224,1344,1494,1621,1748,1898,2033,2145,2282,2430,2562,2670,2802,2965,3076,3208,3343,3478,3615,3749,3885,4021
18,0.11748,0.15432,0.12421,0.11798,3.22,141,277,413,548,684,820,955,1089,1225,1344,1495,1621,1748,1899,2034,2145,2282,2431,2563,2669,2801,2966,3075,3207,3342,3477,3615,3749,3885,4021
19,0.1203,0.15527,0.12401,0.11791,3.28,141,277,414,549,684,821,955,1090,1226,1344,1496,1622,1749,1900,2035,2145,2282,2431,2563,2668,2800,2966,3075,3206,3342,3477,3614,3749,3885,4021
20,0.12015,0.15338,0.12402,0.11805,3.34,141,277,414,549,685,821,956,1091,1227,1344,1496,1622,1749,1900,2036,2145,2282,2432,2564,2667,2799,2967,3074,3206,3341,3476,3614,3748,3885,4021
21,0.11769,0.14933,0.12419,0.11833,3.4,141,278,414,550,685,822,957,1091,1228,1345,1497,1623,1749,1901,2037,2145,2282,2432,2564,2665,2798,2968,3074,3205,3340,3476,3614,3748,3884,4020
22,0.11373,0.14401,0.12447,0.1187,3.45,141,278,415,550,685,822,957,1092,1229,1345,1497,1624,1750,1901,2038,2144,2282,2432,2564,2664,2798,2968,3073,3205,3340,3475,3614,3748,3884,4020
23,0.10914,0.13826,0.12479,0.11909,3.51,141,278,415,550,686,823,958,1093,1230,1346,1498,1624,1750,1902,2038,2144,2281,2433,2565,2663,2797,2968,3072,3204,3339,3475,3614,3747,3884,4020
24,0.10472,0.13292,0.1251,0.11946,3.57,142,278,415,551,686,823,959,1093,1231,1347,1498,1625,1751,1902,2039,2144,2281,2433,2565,2662,2797,2969,3072,3204,3339,3474,3613,3747,3884,4020
25,0.10106,0.12865,0.12536,0.11976,3.63,142,278,416,551,686,824,960,1094,1232,1347,1499,1625,1752,1903,2039,2144,2281,2433,2565,2661,2796,2969,3071,3204,3338,3474,3613,3747,3884,4020
26,0.09864,0.12581,0.12552,0.11995,3.69,142,279,416,551,687,824,960,1095,1233,1348,1499,1625,1753,1903,2040,2143,2281,2433,2564,2660,2796,2970,3070,3204,3338,3473,3613,3746,3884,4020
27,0.09774,0.12474,0.12559,0.12003,3.74,142,279,417,552,687,825,961,1095,1234,1349,1499,1626,1754,1904,2040,2143,2280,2433,2564,2659,2796,2970,3069,3203,3338,3473,3613,3746,3884,4019
28,0.09829,0.1254,0.12555,0.11998,3.82,142,279,417,552,687,826,962,1096,1235,1350,1499,1626,1755,1904,2040,2143,2280,2433,2563,2658,2796,2970,3068,3203,3337,3472,3613,3746,3884,4019
29,0.10017,0.12759,0.12542,0.11983,3.87,142,279,417,553,688,826,963,1096,1236,1351,1499,1627,1756,1904,2040,2143,2279,2434,2563,2657,2796,2971,3068,3203,3337,3472,3613,3746,3883,4019
30,0.10313,0.13117,0.12521,0.11958,3.93,142,279,418,553,688,827,963,1097,1237,1352,1499,1627,1757,1904,2040,2142,2279,2434,2562,2656,2796,2971,3067,3203,3336,3471,3613,3745,3883,4019
31,0.1068,0.13555,0.12496,0.11928,3.99,143,280,418,553,688,827,964,1098,1238,1353,1499,1628,1758,1904,2040,2142,2279,2434,2561,2655,2796,2972,3066,3203,3336,3471,3613,3745,3883,4019
32,0.11084,0.14036,0.12467,0.11895,4.05,143,280,418,554,688,828,965,1098,1239,1354,1499,1628,1759,1904,2040,2142,2279,2434,2561,2654,2796,2972,3065,3203,3336,3470,3612,3745,3883,4019
33,0.1149,0.1454,0.12439,0.1186,4.11,143,280,419,554,689,828,966,1099,1240,1355,1499,1629,1760,1905,2040,2141,2279,2434,2560,2653,2796,2972,3064,3204,3336,3470,3612,3744,3883,4018
34,0.11863,0.15027,0.12412,0.11826,4.17,143,280,419,554,689,829,966,1100,1241,1356,1499,1629,1761,1905,2040,2141,2279,2434,2559,2652,2796,2973,3063,3204,3335,3469,3612,3744,3883,4018
35,0.12181,0.15476,0.1239,0.11795,4.24,143,280,419,555,689,829,967,1100,1242,1357,1499,1630,1762,1905,2040,2140,2280,2434,2558,2650,2796,2973,3063,3204,3335,3469,3612,3744,3883,4018
36,0.12432,0.15863,0.12372,0.11768,4.31,143,280,420,555,689,830,968,1101,1243,1358,1499,1630,1763,1905,2040,2140,2280,2434,2558,2649,2797,2973,3062,3204,3335,3468,3612,3743,3883,4018
37,0.12612,0.16171,0.1236,0.11746,4.38,143,281,420,556,689,830,969,1102,1244,1359,1499,1630,1764,1905,2039,2140,2280,2433,2557,2648,2797,2974,3061,3204,3335,3468,3612,3743,3883,4018
38,0.12729,0.16402,0.12351,0.1173,4.44,144,281,420,556,690,831,970,1102,1245,1360,1499,1631,1765,1905,2039,2139,2280,2433,2556,2647,2797,2974,3061,3204,3334,3467,3612,3743,3883,4018
39,0.12797,0.16573,0.12346,0.11718,4.5,144,281,421,556,690,831,970,1103,1246,1361,1499,1631,1766,1905,2039,2139,2280,2433,2555,2646,2797,2974,3060,3204,3334,3467,3612,3743,3883,4018
40,0.12829,0.16701,0.12344,0.11709,4.56,144,281,421,557,690,832,971,1104,1247,1362,1499,1632,1767,1905,2039,2139,2280,2433,2555,2646,2797,2975,3060,3204,3334,3466,3612,3742,3882,4017
41,0.12843,0.16801,0.12343,0.11702,4.62,144,281,421,557,690,832,972,1104,1248,1363,1499,1632,1768,1905,2039,2138,2280,2433,2554,2645,2797,2975,3059,3204,3333,3466,3612,3742,3882,4017
42,0.12859,0.16886,0.12342,0.11696,4.68,144,282,422,557,690,833,973,1105,1249,1364,1499,1633,1769,1905,2039,2138,2280,2433,2554,2645,2797,2976,3059,3204,3333,3465,3612,3742,3882,4017
