epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.38761,0.38434,2.14,264,524,784,1042,1301,1561,1820,2082,2340,2599,2861,3119,3379,3638,3899
1,0,0,0.38536,0.38204,2.17,264,524,784,1041,1300,1560,1819,2083,2339,2598,2862,3118,3378,3638,3899
2,0,0,0.38321,0.3799,2.2,265,525,785,1042,1300,1559,1818,2083,2338,2598,2862,3117,3377,3637,3899
3,0,0,0.38113,0.37787,2.23,265,525,785,1042,1299,1558,1817,2084,2337,2597,2863,3117,3377,3637,3900
4,0,0,0.37912,0.37592,2.26,265,526,785,1042,1299,1557,1816,2085,2336,2596,2864,3116,3376,3636,3900
5,0,0,0.37711,0.37389,2.29,265,526,785,1042,1298,1556,1816,2085,2335,2595,2864,3116,3376,3636,3900
6,0,0,0.37502,0.37183,2.33,266,527,786,1042,1298,1555,1815,2086,2334,2595,2865,3115,3375,3635,3900
7,0,0,0.37273,0.36958,2.36,266,527,786,1042,1297,1554,1814,2086,2333,2594,2866,3114,3374,3635,3901
8,0,0,0.37022,0.36701,2.39,266,528,786,1042,1297,1553,1813,2087,2331,2594,2866,3114,3374,3634,3901
9,0,0,0.36754,0.36425,2.42,266,528,787,1043,1296,1553,1812,2087,2330,2593,2867,3113,3373,3634,3901
10,0,0,0.36471,0.36137,2.45,267,528,787,1043,1296,1552,1811,2088,2329,2592,2867,3112,3372,3633,3902
11,0,0,0.36174,0.35837,2.48,267,529,787,1044,1295,1551,1811,2088,2328,2591,2868,3112,3372,3633,3902
12,0,0,0.35865,0.35523,2.52,267,529,787,1044,1295,1550,1810,2089,2327,2591,2869,3111,3371,3632,3902
13,0,0,0.35547,0.35201,2.55,267,530,788,1045,1294,1549,1809,2089,2326,2590,2869,3110,3371,3632,3902
14,0,0,0.35221,0.34872,2.58,268,530,788,1045,1293,1548,1809,2090,2325,2589,2870,3110,3370,3631,3903
15,0,0,0.3489,0.34541,2.61,268,531,788,1046,1293,1547,1808,2090,2324,2588,2870,3109,3369,3631,3903
16,0,0,0.34557,0.34207,2.64,268,531,789,1047,1292,1546,1808,2091,2323,2588,2871,3109,3368,3630,3903
17,0,0,0.34222,0.33873,2.67,268,531,789,1047,1292,1545,1807,2091,2322,2587,2871,3108,3368,3630,3904
18,0,0,0.33885,0.33536,2.7,269,532,790,1048,1291,1544,1807,2091,2321,2587,2871,3108,3367,3629,3904
19,0,0,0.33547,0.33197,2.73,269,532,790,1049,1290,1543,1806,2091,2320,2587,2871,3107,3366,3629,3904
20,0,0,0.33208,0.32856,2.77,269,533,791,1049,1290,1542,1806,2091,2319,2587,2870,3107,3366,3628,3904
21,0,0,0.32866,0.32512,2.8,269,533,791,1050,1289,1541,1805,2091,2317,2587,2870,3107,3365,3628,3905
22,0,0,0.32521,0.32166,2.83,270,534,791,1051,1289,1540,1805,2092,2316,2587,2870,3106,3365,3628,3905
23,0,0,0.32175,0.31818,2.86,270,534,792,1052,1288,1539,1805,2092,2315,2587,2869,3106,3364,3627,3905
24,0,0,0.31825,0.31467,2.9,270,534,792,1052,1287,1538,1804,2092,2314,2587,2869,3106,3363,3627,3906
25,0,0,0.31473,0.31113,2.93,270,535,793,1053,1287,1537,1804,2092,2312,2587,2869,3106,3362,3626,3906
26,0,0,0.31117,0.30756,2.96,271,535,793,1054,1286,1536,1804,2093,2311,2587,2869,3105,3362,3626,3906
27,0,0,0.30757,0.30395,2.99,271,536,794,1055,1286,1536,1804,2093,2310,2588,2868,3105,3361,3625,3907
28,0,0,0.30395,0.30031,3.03,271,536,794,1056,1285,1535,1804,2093,2309,2588,2868,3105,3360,3625,3907
29,0,0,0.30028,0.29663,3.06,271,537,795,1056,1285,1534,1804,2093,2307,2589,2868,3105,3360,3625,3907
30,0,0,0.29658,0.29292,3.09,272,537,795,1057,1284,1533,1804,2093,2306,2589,2868,3105,3359,3624,3907
31,0,0,0.29284,0.28917,3.12,272,538,796,1058,1284,1532,1804,2094,2305,2590,2868,3105,3359,3624,3908
32,0,0,0.28907,0.28538,3.16,272,538,796,1059,1284,1532,1804,2094,2303,2591,2868,3105,3358,3624,3908
33,0,0,0.28527,0.28157,3.19,272,539,796,1060,1284,1531,1804,2094,2302,2592,2868,3105,3357,3623,3908
34,0,0,0.28144,0.27774,3.22,273,539,797,1060,1283,1530,1804,2094,2301,2593,2868,3105,3357,3623,3908
35,0,0,0.27757,0.27385,3.25,273,540,797,1061,1283,1530,1804,2095,2300,2594,2868,3105,3356,3623,3909
36,0,0,0.27366,0.26993,3.29,273,540,798,1062,1283,1529,1804,2095,2299,2595,2868,3106,3355,3622,3909
37,0,0,0.26971,0.26595,3.32,273,541,798,1063,1283,1529,1804,2095,2298,2596,2868,3106,3355,3622,3909
38,0,0,0.26571,0.26194,3.35,274,541,798,1063,1283,1528,1805,2095,2297,2597,2868,3106,3354,3622,3909
39,0,0,0.26168,0.25789,3.38,274,542,799,1064,1283,1528,1805,2095,2296,2598,2868,3106,3353,3622,3909
40,0,0,0.25759,0.25381,3.42,274,542,799,1065,1283,1527,1805,2096,2296,2600,2868,3106,3353,3621,3910
41,0,0,0.25347,0.24967,3.45,274,543,800,1066,1283,1527,1806,2096,2295,2601,2868,3106,3352,3621,3910
42,0,0,0.24928,0.24547,3.48,275,543,800,1066,1283,1527,1806,2096,2294,2602,2868,3107,3351,3621,3910
43,0,0,0.24504,0.24123,3.52,275,544,800,1067,1284,1527,1807,2096,2294,2604,2868,3107,3351,3621,3910
44,0,0,0.24075,0.23693,3.55,275,544,800,1068,1284,1527,1808,2097,2293,2605,2868,3107,3350,3621,3911
45,0,0,0.23638,0.23255,3.58,275,545,800,1068,1284,1527,1809,2097,2293,2606,2868,3108,3349,3620,3911
46,0,0,0.23192,0.22806,3.62,276,545,799,1069,1285,1527,1809,2097,2293,2608,2868,3109,3349,3620,3911
47,0,0,0.22736,0.22348,3.65,276,546,799,1070,1285,1527,1810,2097,2292,2609,2868,3109,3348,3620,3911
48,0,0,0.22273,0.21883,3.68,276,546,799,1070,1286,1527,1811,2097,2292,2610,2868,3110,3347,3620,3911
49,0,0,0.21802,0.2141,3.71,276,546,799,1071,1286,1527,1812,2097,2292,2612,2868,3111,3347,3619,3911
50,0,0,0.21325,0.20932,3.75,277,546,799,1071,1287,1528,1813,2097,2291,2613,2868,3112,3346,3619,3912
51,0,0,0.20847,0.20454,3.78,277,547,799,1072,1287,1528,1814,2097,2291,2615,2868,3112,3345,3619,3912
52,0,0,0.2037,0.1998,3.81,277,547,800,1073,1288,1528,1815,2096,2291,2616,2868,3113,3345,3618,3912
53,0,0,0.19896,0.1951,3.84,278,547,800,1073,1289,1529,1816,2096,2291,2618,2868,3114,3344,3618,3912
54,0,0,0.19428,0.19048,3.88,278,547,800,1074,1290,1529,1817,2096,2291,2620,2868,3115,3344,3618,3912
55,0,0,0.18968,0.18596,3.91,278,547,799,1075,1290,1530,1818,2096,2290,2621,2868,3116,3343,3617,3912
56,0,0,0.18522,0.18155,3.95,278,547,799,1075,1291,1530,1819,2096,2290,2623,2867,3117,3342,3617,3912
57,0,0,0.18091,0.1773,3.98,279,548,799,1076,1292,1531,1820,2096,2290,2624,2867,3118,3342,3617,3913
58,0,0,0.17681,0.17326,4.02,279,548,799,1077,1293,1532,1821,2096,2290,2626,2867,3119,3341,3616,3913
59,0,0,0.17299,0.16946,4.05,279,548,799,1077,1294,1532,1822,2096,2290,2627,2867,3120,3340,3616,3913
60,0,0,0.16946,0.166,4.08,279,548,799,1078,1295,1533,1824,2096,2290,2629,2867,3121,3340,3616,3913
61,0,0,0.16625,0.16287,4.12,280,548,799,1078,1296,1534,1825,2096,2290,2630,2867,3122,3339,3615,3913
62,0,0,0.16342,0.16015,4.15,280,548,800,1079,1297,1534,1826,2096,2290,2632,2867,3123,3338,3615,3913
63,0,0,0.16102,0.15786,4.19,280,548,800,1080,1298,1535,1827,2096,2289,2633,2867,3124,3338,3615,3913
64,0,0,0.15904,0.15604,4.22,280,548,800,1080,1299,1535,1828,2096,2289,2635,2867,3125,3337,3615,3913
65,0,0,0.1575,0.1547,4.25,281,549,800,1081,1300,1536,1829,2096,2289,2636,2867,3126,3336,3614,3913
66,0,0,0.1564,0.15383,4.29,281,549,800,1081,1301,1537,1831,2096,2289,2637,2867,3127,3336,3614,3913
67,0,0,0.15572,0.15339,4.32,281,549,800,1082,1302,1537,1832,2096,2289,2638,2867,3127,3335,3614,3913
68,0,0,0.15537,0.15327,4.36,281,549,801,1083,1303,1538,1832,2096,2289,2639,2867,3128,3334,3614,3913
69,0,0,0.1553,0.15334,4.39,282,549,801,1083,1303,1538,1833,2096,2289,2640,2866,3129,3334,3613,3913
70,0,0,0.15542,0.15359,4.42,282,550,802,1083,1304,1538,1834,2096,2289,2641,2866,3130,3333,3613,3913
