epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.2763,0.28324,2.7,164,323,484,644,804,964,1122,1281,1441,1603,1763,1920,2082,2242,2402,2561,2721,2879,3041,3199,3360,3518,3678,3838,3998
1,0,0,0.27178,0.27876,2.75,164,323,484,644,803,964,1121,1281,1440,1604,1763,1919,2083,2242,2401,2562,2721,2878,3041,3198,3360,3518,3678,3838,3998
2,0,0,0.26733,0.27435,2.81,164,323,485,645,803,965,1120,1281,1439,1605,1763,1919,2084,2242,2400,2563,2721,2877,3042,3197,3360,3517,3677,3837,3998
3,0,0,0.26292,0.26998,2.88,165,323,485,645,803,966,1119,1281,1438,1606,1763,1918,2085,2242,2400,2563,2721,2876,3042,3197,3359,3517,3677,3837,3997
4,0,0,0.25851,0.26561,2.94,165,322,486,646,803,966,1119,1282,1438,1607,1763,1918,2086,2242,2400,2563,2721,2875,3042,3196,3359,3516,3677,3837,3997
5,0,0,0.2541,0.26124,3.01,165,322,486,647,803,967,1118,1282,1437,1608,1763,1917,2086,2242,2400,2563,2721,2874,3042,3196,3359,3516,3676,3836,3997
6,0,0,0.24967,0.25687,3.08,165,322,486,647,803,968,1117,1282,1436,1609,1763,1917,2087,2242,2401,2562,2721,2874,3042,3195,3358,3515,3676,3836,3997
7,0,0,0.24525,0.25249,3.14,165,321,487,648,803,969,1117,1282,1435,1609,1762,1916,2088,2241,2401,2562,2721,2873,3041,3195,3358,3515,3675,3836,3997
8,0,0,0.24082,0.24809,3.21,165,321,487,648,803,969,1116,1282,1435,1610,1762,1916,2089,2241,2401,2562,2721,2872,3041,3195,3357,3514,3675,3835,3997
9,0,0,0.23632,0.24363,3.27,166,321,488,649,804,970,1116,1282,1434,1611,1762,1916,2090,2241,2401,2563,2721,2871,3041,3195,3356,3514,3675,3835,3996
10,0,0,0.23166,0.23903,3.34,166,321,488,649,804,971,1115,1282,1433,1612,1762,1915,2091,2242,2401,2563,2721,2870,3041,3195,3356,3513,3674,3835,3996
11,0,0,0.22683,0.23427,3.41,166,320,489,650,804,971,1115,1283,1432,1613,1762,1915,2092,2242,2401,2563,2721,2869,3041,3194,3355,3513,3674,3835,3996
12,0,0,0.2218,0.22933,3.47,166,320,489,650,804,972,1114,1283,1432,1614,1763,1914,2093,2242,2400,2563,2721,2868,3041,3194,3355,3512,3674,3834,3996
13,0,0,0.2166,0.2242,3.53,166,320,490,651,804,973,1114,1284,1431,1615,1763,1914,2094,2242,2400,2563,2721,2867,3041,3194,3354,3512,3673,3834,3996
14,0,0,0.21129,0.21897,3.58,166,320,490,651,804,974,1114,1284,1430,1615,1763,1913,2095,2241,2400,2564,2721,2866,3041,3194,3353,3511,3673,3834,3995
15,0,0,0.20593,0.21367,3.66,166,320,491,652,804,974,1114,1285,1430,1616,1763,1913,2096,2241,2401,2564,2721,2866,3041,3194,3353,3511,3673,3834,3995
16,0,0,0.2006,0.20839,3.72,167,320,491,652,804,975,1114,1286,1429,1617,1763,1912,2097,2242,2401,2565,2721,2865,3041,3194,3352,3510,3672,3834,3995
17,0,0,0.19535,0.2032,3.78,167,320,492,653,805,976,1115,1287,1428,1618,1764,1911,2098,2242,2401,2565,2721,2864,3041,3195,3351,3510,3672,3834,3995
18,0,0,0.19026,0.19815,3.84,167,320,492,653,805,977,1115,1288,1428,1618,1764,1910,2098,2242,2401,2566,2721,2863,3041,3195,3351,3510,3672,3834,3995
19,0,0,0.1854,0.19332,3.9,167,320,493,654,806,977,1115,1288,1427,1619,1764,1909,2099,2242,2401,2567,2721,2862,3041,3195,3350,3509,3672,3834,3994
20,0,0,0.18082,0.18876,3.97,167,320,493,654,807,978,1116,1289,1427,1620,1764,1908,2100,2242,2401,2567,2721,2862,3040,3195,3349,3509,3671,3834,3994
21,0,0,0.17657,0.18451,4.04,167,320,494,655,807,979,1116,1290,1426,1620,1764,1907,2101,2242,2400,2568,2721,2861,3040,3195,3348,3509,3671,3834,3994
22,0,0,0.17268,0.18061,4.12,168,320,494,655,808,980,1117,1291,1426,1621,1764,1906,2102,2241,2400,2568,2721,2860,3040,3196,3348,3508,3671,3835,3994
23,0,0,0.16919,0.1771,4.18,168,321,495,656,809,981,1117,1292,1425,1621,1764,1905,2103,2241,2400,2568,2721,2860,3040,3196,3347,3508,3671,3835,3994
24,0,0,0.16612,0.17399,4.25,168,321,495,656,809,981,1118,1293,1425,1622,1764,1905,2104,2242,2400,2569,2721,2859,3039,3196,3346,3508,3671,3835,3993
25,0,0,0.16347,0.1713,4.33,168,321,496,656,810,982,1119,1294,1425,1622,1764,1904,2105,2242,2400,2569,2721,2859,3039,3196,3346,3507,3670,3835,3993
26,0,0,0.16126,0.16903,4.39,168,321,496,657,811,983,1120,1295,1424,1623,1764,1903,2105,2242,2400,2569,2721,2858,3038,3197,3345,3507,3670,3835,3993
27,0,0,0.15948,0.16718,4.45,168,322,496,657,812,984,1120,1296,1424,1623,1764,1902,2106,2242,2400,2569,2721,2858,3037,3197,3344,3507,3670,3835,3993
28,0,0,0.15813,0.16575,4.52,169,322,497,657,812,985,1121,1297,1424,1624,1764,1901,2107,2242,2400,2568,2720,2857,3037,3197,3344,3507,3669,3835,3993
29,0,0,0.15717,0.1647,4.58,169,322,497,658,813,985,1122,1298,1424,1624,1764,1901,2107,2242,2400,2568,2720,2857,3036,3197,3343,3507,3669,3835,3992
30,0,0,0.15658,0.16401,4.64,169,322,498,658,814,986,1123,1299,1424,1624,1764,1900,2108,2242,2400,2567,2720,2856,3035,3198,3342,3506,3668,3836,3992
31,0,0,0.1563,0.16362,4.7,169,323,498,659,815,987,1124,1300,1423,1625,1764,1900,2108,2242,2400,2567,2720,2856,3034,3198,3341,3506,3668,3836,3992
32,0,0,0.15627,0.16349,4.76,169,323,499,659,816,988,1125,1301,1423,1625,1764,1899,2109,2242,2400,2566,2720,2855,3033,3198,3341,3506,3667,3836,3992
33,0,0,0.15643,0.16355,4.82,169,323,499,659,816,988,1125,1302,1423,1626,1764,1899,2109,2242,2400,2565,2719,2855,3032,3198,3340,3506,3667,3836,3992
34,0,0,0.1567,0.16372,4.89,170,324,500,659,817,989,1126,1303,1423,1626,1764,1899,2110,2242,2400,2564,2719,2855,3031,3198,3339,3506,3666,3836,3991
35,0,0,0.15701,0.16394,4.95,170,324,500,660,818,990,1127,1304,1423,1627,1764,1898,2110,2242,2399,2563,2718,2854,3030,3198,3338,3506,3666,3836,3991
36,0,0,0.15732,0.16417,5.02,170,324,500,660,819,991,1128,1305,1423,1627,1764,1898,2110,2242,2399,2561,2718,2854,3029,3198,3338,3506,3665,3837,3991
37,0,0,0.15757,0.16436,5.09,170,325,501,660,820,991,1128,1306,1424,1628,1764,1898,2110,2243,2399,2560,2717,2853,3028,3198,3337,3506,3664,3837,3991
38,0,0,0.15773,0.16448,5.16,170,325,501,661,821,992,1129,1307,1424,1628,1764,1898,2110,2243,2399,2559,2717,2853,3027,3198,3336,3505,3664,3837,3991
39,0,0,0.15779,0.16451,5.22,171,325,501,661,821,993,1130,1308,1424,1629,1764,1898,2110,2243,2398,2558,2716,2852,3026,3199,3335,3505,3663,3837,3990
40,0,0,0.15775,0.16446,5.27,171,326,502,661,822,993,1131,1308,1424,1630,1764,1898,2110,2243,2398,2556,2715,2852,3025,3199,3335,3505,3662,3837,3990
41,0,0,0.1576,0.16431,5.33,171,326,502,661,823,994,1131,1309,1424,1630,1764,1898,2109,2243,2398,2555,2715,2851,3024,3200,3334,3505,3662,3837,3990
42,0,0,0.15736,0.16409,5.39,171,326,502,661,824,994,1132,1310,1424,1631,1764,1898,2109,2243,2398,2554,2714,2851,3023,3200,3333,3505,3661,3837,3990
43,0,0,0.15706,0.16381,5.45,171,327,502,662,825,995,1133,1311,1425,1632,1764,1898,2109,2243,2398,2552,2713,2850,3022,3200,3332,3505,3660,3838,3989
44,0,0,0.15669,0.16348,5.51,171,327,503,662,825,996,1133,1311,1425,1633,1765,1898,2109,2243,2398,2551,2713,2850,3021,3201,3332,3505,3660,3838,3989
45,0,0,0.1563,0.16313,5.59,172,327,503,662,826,996,1134,1312,1425,1634,1765,1899,2109,2243,2397,2550,2712,2849,3020,3201,3331,3505,3659,3838,3989
