epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.2737,0.27452,2.66,164,323,484,644,804,964,1122,1281,1441,1603,1763,1920,2082,2242,2402,2561,2721,2879,3041,3199,3360,3518,3678,3838,3998
1,0,0,0.26916,0.26995,2.73,164,323,484,644,803,964,1121,1281,1440,1604,1763,1919,2083,2242,2401,2562,2721,2878,3041,3198,3360,3518,3678,3838,3998
2,0,0,0.26468,0.26545,2.79,164,323,485,645,803,965,1120,1281,1439,1605,1763,1919,2084,2242,2400,2563,2721,2877,3042,3197,3359,3517,3677,3837,3998
3,0,0,0.26024,0.26099,2.86,165,323,485,645,803,966,1119,1281,1438,1606,1763,1918,2085,2242,2400,2563,2721,2876,3042,3197,3359,3517,3677,3837,3997
4,0,0,0.25581,0.25653,2.94,165,322,486,646,803,966,1119,1282,1438,1607,1763,1918,2086,2242,2400,2563,2721,2875,3042,3196,3359,3516,3677,3837,3997
5,0,0,0.25137,0.25206,3.01,165,322,486,647,803,967,1118,1282,1437,1608,1763,1917,2086,2242,2400,2563,2721,2874,3042,3196,3359,3516,3676,3836,3997
6,0,0,0.24691,0.24759,3.07,165,322,486,647,803,968,1117,1282,1436,1609,1763,1917,2087,2242,2401,2562,2721,2874,3042,3195,3358,3515,3676,3836,3997
7,0,0,0.24246,0.24311,3.15,165,321,487,648,803,969,1117,1282,1435,1609,1763,1916,2088,2241,2401,2562,2721,2873,3041,3195,3357,3515,3675,3836,3997
8,0,0,0.238,0.23862,3.22,165,321,487,648,803,969,1116,1282,1435,1610,1763,1916,2089,2241,2401,2562,2721,2872,3041,3195,3357,3514,3675,3835,3997
9,0,0,0.23346,0.23405,3.28,166,321,488,649,804,970,1116,1282,1434,1611,1763,1916,2090,2241,2401,2563,2721,2871,3041,3195,3356,3514,3675,3835,3996
10,0,0,0.22878,0.22934,3.35,166,321,488,649,804,971,1115,1282,1433,1612,1763,1915,2091,2242,2401,2563,2721,2870,3041,3194,3356,3513,3674,3835,3996
11,0,0,0.22391,0.22442,3.43,166,320,489,650,803,971,1115,1283,1432,1613,1762,1915,2092,2242,2401,2563,2721,2869,3041,3194,3355,3513,3674,3835,3996
12,0,0,0.21883,0.2193,3.49,166,320,489,650,803,972,1114,1283,1432,1614,1762,1914,2093,2242,2400,2563,2721,2868,3041,3194,3354,3512,3674,3834,3996
13,0,0,0.21359,0.214,3.56,166,320,490,651,804,973,1114,1284,1431,1615,1762,1914,2094,2242,2400,2564,2721,2867,3041,3194,3354,3512,3673,3834,3996
14,0,0,0.20823,0.20858,3.62,166,320,490,651,804,974,1114,1284,1430,1615,1762,1913,2095,2241,2400,2564,2721,2866,3041,3194,3353,3511,3673,3834,3995
15,0,0,0.20282,0.2031,3.68,166,320,491,652,804,974,1114,1285,1430,1616,1762,1913,2096,2241,2401,2565,2721,2866,3041,3194,3352,3511,3673,3834,3995
16,0,0,0.19744,0.19763,3.74,167,320,491,652,804,975,1114,1286,1429,1617,1762,1912,2097,2241,2401,2565,2721,2865,3041,3194,3352,3510,3673,3834,3995
17,0,0,0.19214,0.19224,3.8,167,320,492,653,805,976,1115,1287,1428,1618,1762,1911,2098,2242,2401,2566,2721,2864,3041,3195,3351,3510,3672,3834,3995
18,0,0,0.187,0.18699,3.88,167,320,492,653,805,977,1115,1288,1428,1618,1762,1910,2099,2242,2401,2567,2721,2863,3041,3195,3350,3510,3672,3834,3995
19,0,0,0.18209,0.18199,3.93,167,320,493,654,806,977,1115,1289,1427,1619,1762,1909,2099,2242,2401,2567,2721,2862,3041,3195,3350,3509,3672,3834,3994
20,0,0,0.17746,0.1773,3.98,167,320,493,654,806,978,1116,1289,1427,1620,1762,1908,2100,2242,2401,2568,2721,2862,3041,3195,3349,3509,3671,3834,3994
21,0,0,0.17317,0.17294,4.04,167,320,494,655,807,979,1116,1290,1426,1620,1762,1907,2101,2242,2400,2569,2721,2861,3040,3195,3348,3509,3671,3834,3994
22,0,0,0.16924,0.16896,4.09,168,320,494,655,808,980,1117,1291,1426,1621,1762,1906,2102,2241,2400,2569,2721,2860,3040,3196,3348,3508,3671,3834,3994
23,0,0,0.16572,0.16538,4.15,168,321,495,656,808,981,1118,1292,1425,1621,1762,1905,2103,2241,2400,2570,2721,2860,3040,3196,3347,3508,3671,3835,3994
24,0,0,0.16261,0.16223,4.22,168,321,495,656,809,981,1118,1293,1425,1622,1762,1905,2104,2242,2400,2570,2721,2859,3039,3196,3346,3508,3671,3835,3993
25,0,0,0.15994,0.15952,4.28,168,321,496,656,810,982,1119,1294,1425,1622,1761,1904,2105,2242,2400,2571,2721,2859,3039,3196,3346,3507,3670,3835,3993
26,0,0,0.15772,0.15726,4.35,168,321,496,657,811,983,1120,1295,1424,1623,1761,1903,2105,2242,2400,2571,2721,2858,3038,3196,3345,3507,3670,3835,3993
27,0,0,0.15594,0.15545,4.41,168,322,496,657,811,984,1121,1296,1424,1623,1761,1902,2106,2242,2400,2570,2721,2858,3038,3197,3344,3507,3670,3835,3993
28,0,0,0.15459,0.15408,4.49,169,322,497,657,812,985,1121,1297,1424,1624,1761,1902,2107,2242,2400,2570,2720,2857,3037,3197,3343,3507,3669,3835,3993
29,0,0,0.15364,0.15312,4.55,169,322,497,658,813,985,1122,1298,1424,1624,1761,1901,2107,2242,2400,2570,2720,2857,3036,3197,3343,3507,3669,3835,3992
30,0,0,0.15306,0.15253,4.61,169,322,498,658,814,986,1123,1299,1424,1625,1761,1900,2108,2242,2400,2569,2720,2856,3035,3197,3342,3506,3668,3836,3992
31,0,0,0.15279,0.15227,4.67,169,323,498,658,815,987,1124,1300,1423,1625,1761,1900,2108,2242,2400,2568,2720,2856,3035,3198,3341,3506,3668,3836,3992
32,0,0,0.15278,0.15226,4.72,169,323,499,659,815,988,1125,1301,1423,1625,1761,1900,2109,2242,2400,2568,2720,2855,3034,3198,3341,3506,3667,3836,3992
33,0,0,0.15295,0.15244,4.78,169,323,499,659,816,988,1125,1302,1423,1626,1761,1899,2109,2242,2400,2567,2719,2855,3033,3198,3340,3506,3667,3836,3992
34,0,0,0.15323,0.15273,4.85,170,324,500,659,817,989,1126,1303,1423,1626,1761,1899,2110,2242,2400,2566,2719,2855,3032,3198,3339,3506,3666,3836,3991
35,0,0,0.15356,0.15307,4.91,170,324,500,660,818,990,1127,1304,1423,1627,1761,1899,2110,2242,2399,2565,2718,2854,3031,3198,3338,3506,3666,3836,3991
36,0,0,0.15387,0.15339,4.97,170,324,500,660,819,991,1128,1305,1423,1627,1761,1898,2110,2242,2399,2564,2718,2854,3030,3198,3338,3506,3665,3836,3991
37,0,0,0.15412,0.15365,5.03,170,325,501,660,819,991,1128,1306,1424,1628,1761,1898,2110,2243,2399,2562,2717,2853,3029,3198,3337,3505,3664,3837,3991
38,0,0,0.15428,0.15383,5.1,170,325,501,660,820,992,1129,1307,1424,1628,1761,1898,2110,2243,2399,2561,2717,2853,3028,3198,3336,3505,3664,3837,3991
39,0,0,0.15434,0.1539,5.16,171,325,501,661,821,993,1130,1308,1424,1629,1761,1898,2110,2243,2398,2560,2716,2852,3027,3198,3335,3505,3663,3837,3990
40,0,0,0.1543,0.15386,5.22,171,326,502,661,822,993,1131,1308,1424,1630,1761,1898,2110,2243,2398,2559,2715,2852,3026,3198,3335,3505,3662,3837,3990
41,0,0,0.15414,0.15371,5.28,171,326,502,661,823,994,1131,1309,1424,1631,1761,1898,2109,2243,2398,2558,2715,2851,3025,3199,3334,3505,3662,3837,3990
42,0,0,0.1539,0.15347,5.35,171,326,502,661,823,994,1132,1310,1424,1631,1762,1898,2109,2243,2398,2556,2714,2851,3024,3199,3333,3505,3661,3837,3990
43,0,0,0.15358,0.15316,5.41,171,327,502,662,824,995,1133,1311,1425,1632,1762,1898,2109,2243,2398,2555,2713,2850,3023,3199,3332,3505,3660,3837,3989
44,0,0,0.15322,0.1528,5.47,171,327,503,662,825,995,1133,1311,1425,1633,1762,1898,2109,2243,2398,2554,2713,2850,3021,3200,3332,3505,3660,3838,3989
45,0,0,0.15282,0.1524,5.52,172,327,503,662,826,996,1134,1312,1425,1634,1762,1899,2109,2242,2397,2552,2712,2849,3020,3200,3331,3505,3659,3838,3989
46,0,0,0.1524,0.15199,5.59,172,328,503,662,827,997,1134,1313,1425,1634,1763,1899,2108,2242,2397,2551,2711,2849,3019,3201,3330,3505,3658,3838,3989
