epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.26757,0.30209,2.12,164,323,484,644,804,962,1123,1281,1441,1603,1763,1920,2082,2240,2402,2559,2721,2879,3039,3199,3359,3518,3678,3838,3998
1,0,0,0.26289,0.29768,2.18,164,323,484,644,804,962,1123,1282,1440,1604,1764,1919,2083,2239,2403,2560,2721,2878,3038,3198,3358,3518,3678,3838,3998
2,0,0,0.25829,0.29334,2.23,164,323,485,645,805,962,1122,1282,1439,1605,1764,1918,2084,2239,2404,2560,2721,2877,3037,3197,3358,3517,3677,3837,3998
3,0,0,0.25374,0.28904,2.29,165,323,485,645,806,963,1122,1283,1439,1606,1765,1917,2084,2240,2405,2560,2721,2876,3037,3196,3358,3517,3677,3837,3997
4,0,0,0.24923,0.2848,2.34,165,322,486,646,806,963,1122,1283,1438,1607,1765,1917,2085,2240,2406,2560,2721,2876,3036,3196,3358,3516,3677,3837,3997
5,0,0,0.24473,0.28056,2.4,165,322,486,646,807,963,1121,1284,1437,1608,1766,1916,2086,2240,2407,2559,2721,2875,3035,3195,3358,3516,3676,3836,3997
6,0,0,0.24023,0.27631,2.47,165,322,486,647,807,963,1121,1284,1436,1609,1766,1915,2086,2240,2408,2560,2721,2874,3034,3194,3358,3515,3676,3836,3997
7,0,0,0.23569,0.27203,2.52,165,321,487,648,808,962,1121,1285,1435,1609,1767,1915,2087,2240,2409,2560,2721,2873,3033,3193,3358,3515,3676,3836,3997
8,0,0,0.23107,0.26772,2.57,165,321,487,648,809,962,1120,1286,1435,1610,1768,1914,2087,2240,2410,2560,2721,2872,3033,3193,3358,3514,3676,3836,3997
9,0,0,0.22631,0.26338,2.62,166,321,488,649,809,962,1120,1287,1434,1611,1768,1914,2088,2239,2411,2560,2721,2872,3032,3192,3358,3514,3676,3835,3996
10,0,0,0.22141,0.25886,2.67,166,321,488,649,810,962,1119,1287,1433,1612,1769,1913,2088,2239,2412,2560,2721,2871,3031,3191,3358,3513,3676,3835,3996
11,0,0,0.21636,0.25427,2.72,166,321,489,650,810,961,1119,1288,1432,1613,1770,1913,2089,2239,2412,2560,2721,2870,3030,3190,3358,3512,3677,3835,3996
12,0,0,0.21117,0.24961,2.77,166,320,489,650,811,961,1118,1289,1431,1614,1770,1912,2089,2240,2413,2560,2721,2870,3029,3190,3358,3512,3677,3834,3996
13,0,0,0.20589,0.24487,2.82,166,320,490,651,812,960,1118,1290,1431,1615,1771,1912,2090,2240,2414,2560,2721,2869,3028,3189,3358,3511,3677,3834,3996
14,0,0,0.20058,0.24008,2.87,166,320,490,651,812,960,1118,1291,1430,1616,1771,1911,2090,2240,2415,2560,2721,2869,3028,3188,3357,3511,3677,3834,3995
15,0,0,0.19531,0.23528,2.93,166,320,490,652,813,960,1118,1292,1429,1616,1772,1910,2091,2240,2416,2560,2721,2868,3027,3187,3357,3511,3678,3834,3995
16,0,0,0.19013,0.23051,2.98,167,320,491,652,813,960,1118,1293,1429,1617,1772,1909,2090,2240,2417,2560,2721,2868,3026,3186,3356,3510,3678,3834,3995
17,0,0,0.18514,0.22587,3.05,167,320,491,653,814,960,1119,1293,1428,1618,1773,1909,2090,2239,2418,2560,2721,2867,3025,3186,3356,3510,3678,3834,3995
18,0,0,0.18038,0.22141,3.1,167,320,492,653,815,961,1119,1294,1427,1619,1773,1908,2090,2239,2419,2560,2721,2867,3024,3185,3355,3509,3679,3834,3994
19,0,0,0.17591,0.21718,3.15,167,321,492,654,815,961,1119,1295,1427,1620,1774,1907,2089,2240,2420,2560,2721,2867,3023,3184,3355,3509,3679,3834,3994
20,0,0,0.17176,0.21324,3.21,167,321,493,654,816,961,1120,1296,1426,1620,1774,1906,2089,2240,2421,2560,2721,2866,3022,3183,3354,3508,3679,3834,3994
21,0,0,0.16797,0.20956,3.26,167,321,493,655,816,961,1121,1297,1425,1621,1774,1906,2089,2240,2422,2560,2721,2866,3021,3182,3354,3508,3680,3834,3994
22,0,0,0.16459,0.20621,3.32,168,321,494,655,817,961,1121,1298,1425,1622,1774,1905,2089,2240,2422,2560,2721,2866,3020,3182,3353,3508,3680,3834,3994
23,0,0,0.16163,0.20324,3.37,168,321,494,655,818,961,1122,1299,1424,1623,1775,1905,2089,2240,2423,2560,2721,2865,3019,3181,3352,3507,3680,3834,3993
24,0,0,0.15909,0.20063,3.42,168,322,494,656,818,961,1123,1300,1424,1623,1775,1904,2089,2240,2424,2560,2721,2865,3019,3180,3352,3507,3681,3834,3993
25,0,0,0.15701,0.19843,3.47,168,322,495,656,819,961,1124,1302,1424,1624,1775,1903,2089,2240,2425,2560,2721,2864,3018,3180,3351,3507,3681,3835,3993
26,0,0,0.15539,0.19661,3.52,168,322,495,657,820,961,1124,1303,1423,1625,1775,1903,2089,2240,2425,2559,2721,2864,3017,3179,3350,3506,3681,3835,3993
27,0,0,0.1542,0.19516,3.58,168,323,496,657,820,961,1125,1304,1423,1625,1776,1902,2089,2240,2426,2559,2720,2864,3016,3179,3350,3506,3681,3835,3992
28,0,0,0.15339,0.19404,3.63,169,323,496,658,821,961,1126,1305,1422,1626,1776,1902,2089,2239,2426,2559,2720,2863,3015,3178,3349,3506,3681,3835,3992
29,0,0,0.15294,0.19321,3.7,169,323,497,658,822,961,1127,1306,1422,1627,1776,1902,2089,2239,2427,2559,2720,2863,3014,3177,3348,3505,3681,3835,3992
30,0,0,0.15277,0.19262,3.75,169,323,497,658,823,961,1128,1307,1422,1627,1776,1901,2088,2239,2427,2559,2720,2863,3013,3177,3347,3505,3680,3836,3992
31,0,0,0.1528,0.19223,3.81,169,324,497,659,823,962,1129,1308,1422,1628,1776,1901,2088,2239,2428,2558,2719,2863,3013,3177,3347,3505,3680,3836,3991
32,0,0,0.15296,0.19198,3.86,169,324,498,659,824,962,1129,1309,1422,1629,1776,1901,2087,2239,2428,2558,2719,2862,3012,3176,3346,3505,3680,3836,3991
33,0,0,0.15317,0.19179,3.93,169,324,498,660,825,962,1130,1310,1421,1629,1776,1901,2087,2239,2428,2557,2718,2862,3011,3176,3345,3505,3679,3836,3991
34,0,0,0.1534,0.19164,3.99,170,325,499,660,826,963,1131,1311,1421,1630,1776,1901,2086,2239,2428,2556,2718,2862,3011,3176,3344,3505,3679,3837,3991
35,0,0,0.15357,0.1915,4.04,170,325,499,660,826,963,1132,1312,1421,1631,1777,1901,2085,2239,2429,2555,2717,2861,3010,3175,3343,3505,3678,3837,3990
36,0,0,0.15365,0.19134,4.1,170,325,499,661,827,964,1133,1313,1421,1632,1777,1902,2084,2238,2429,2554,2717,2861,3009,3175,3343,3504,3678,3837,3990
37,0,0,0.15364,0.19114,4.15,170,326,500,661,828,965,1134,1314,1421,1633,1777,1902,2083,2238,2429,2553,2716,2861,3009,3175,3342,3504,3677,3837,3990
38,0,0,0.15351,0.19091,4.2,170,326,500,662,829,965,1134,1315,1421,1633,1777,1902,2082,2238,2429,2552,2716,2861,3008,3175,3341,3504,3677,3838,3990
39,0,0,0.15327,0.19063,4.25,170,326,501,662,830,966,1135,1315,1421,1634,1777,1902,2081,2238,2429,2551,2715,2860,3008,3175,3340,3504,3676,3838,3989
40,0,0,0.15294,0.19031,4.31,171,327,501,662,830,967,1136,1316,1421,1635,1777,1903,2080,2238,2429,2550,2714,2860,3007,3175,3339,3504,3676,3838,3989
41,0,0,0.15253,0.18997,4.36,171,327,501,663,831,967,1137,1317,1421,1636,1778,1903,2079,2238,2429,2549,2714,2860,3007,3175,3339,3504,3675,3838,3989
42,0,0,0.15207,0.18962,4.42,171,327,502,663,832,968,1137,1318,1421,1636,1778,1903,2077,2238,2429,2548,2713,2860,3006,3175,3338,3504,3674,3839,3988
43,0,0,0.15158,0.18926,4.47,171,328,502,663,833,969,1138,1319,1421,1637,1778,1904,2076,2238,2429,2547,2712,2859,3006,3175,3337,3504,3674,3839,3988
44,0,0,0.15107,0.18891,4.54,171,328,502,664,833,970,1139,1319,1422,1638,1778,1904,2075,2239,2428,2545,2711,2859,3006,3175,3336,3504,3673,3839,3988
45,0,0,0.15057,0.18858,4.59,171,329,503,664,834,971,1140,1320,1422,1639,1778,1904,2074,2239,2428,2544,2711,2859,3005,3174,3336,3504,3673,3839,3988
46,0,0,0.15008,0.18827,4.64,172,329,503,664,835,971,1140,1321,1422,1640,1779,1905,2072,2239,2428,2543,2710,2859,3005,3174,3335,3504,3672,3840,3987
47,0,0,0.14962,0.188,4.7,172,329,504,665,836,972,1141,1321,1422,1640,1779,1905,2071,2239,2428,2542,2709,2859,3005,3174,3334,3505,3671,3840,3987
48,0,0,0.14921,0.18775,4.76,172,330,504,665,837,973,1142,1322,1422,1641,1779,1905,2069,2239,2428,2541,2708,2858,3004,3174,3333,3505,3671,3840,3987
49,0,0,0.14883,0.18753,4.82,172,330,504,666,837,974,1143,1323,1422,1642,1779,1906,2068,2239,2428,2540,2707,2858,3004,3174,3333,3505,3670,3840,3987
50,0,0,0.14849,0.18735,4.87,172,330,505,666,838,975,1143,1324,1422,1643,1779,1906,2067,2239,2427,2539,2707,2858,3004,3174,3332,3505,3670,3841,3986
51,0,0,0.14819,0.18718,4.92,173,331,505,666,839,975,1144,1325,1422,1643,1780,1907,2065,2239,2427,2538,2706,2858,3004,3174,3331,3505,3669,3841,3986
52,0,0,0.14793,0.18704,4.97,173,331,506,667,840,976,1145,1325,1423,1644,1780,1907,2064,2239,2427,2537,2705,2857,3004,3174,3330,3505,3668,3841,3986
53,0,0,0.14769,0.18691,5.03,173,331,506,667,840,977,1146,1326,1423,1645,1780,1908,2062,2238,2427,2536,2704,2857,3003,3174,3330,3505,3668,3841,3985
54,0,0,0.14748,0.18679,5.08,173,332,506,667,841,978,1146,1327,1423,1646,1780,1908,2061,2238,2427,2535,2703,2857,3003,3174,3329,3505,3667,3842,3985
55,0,0,0.14729,0.18667,5.14,173,332,507,668,842,978,1147,1328,1423,1646,1780,1908,2059,2238,2427,2534,2703,2857,3003,3174,3328,3505,3667,3842,3985
56,0,0,0.14711,0.18652,5.19,173,333,507,668,843,979,1148,1328,1423,1647,1780,1909,2058,2238,2426,2533,2702,2856,3003,3174,3327,3505,3666,3842,3985
57,0,0,0.14693,0.18636,5.24,174,333,507,668,843,980,1149,1329,1423,1648,1780,1909,2057,2238,2426,2532,2701,2856,3003,3175,3327,3505,3666,3842,3984
58,0,0,0.14675,0.18615,5.3,174,333,508,669,844,980,1150,1330,1424,1649,1780,1910,2055,2239,2426,2532,2700,2856,3003,3175,3326,3505,3665,3843,3984
59,0,0,0.14657,0.18592,5.36,174,334,508,669,845,981,1150,1331,1424,1649,1781,1910,2054,2239,2426,2531,2699,2856,3003,3175,3325,3505,3665,3843,3984
60,0,0,0.14638,0.18566,5.43,174,334,509,670,845,982,1151,1332,1424,1650,1781,1911,2052,2239,2426,2530,2698,2855,3003,3175,3324,3505,3664,3843,3984
61,0,0,0.14618,0.18537,5.48,174,334,509,670,846,982,1152,1333,1424,1651,1781,1911,2051,2239,2426,2529,2698,2855,3003,3175,3324,3505,3664,3843,3983
62,0,0,0.14597,0.18505,5.54,174,335,510,670,847,983,1153,1334,1424,1651,1781,1911,2049,2239,2426,2529,2697,2855,3002,3175,3323,3505,3663,3844,3983
63,0,0,0.14573,0.1847,5.59,175,335,510,671,848,984,1154,1334,1424,1652,1781,1912,2048,2239,2425,2528,2696,2854,3002,3175,3322,3505,3663,3844,3983
64,0,0,0.14549,0.18434,5.65,175,335,510,671,848,984,1154,1335,1424,1653,1781,1912,2046,2239,2425,2527,2695,2854,3002,3175,3322,3505,3662,3844,3983
65,0,0,0.14521,0.18395,5.7,175,336,511,671,849,985,1155,1336,1425,1654,1781,1913,2045,2239,2425,2526,2694,2854,3002,3175,3321,3505,3662,3844,3983
66,0,0,0.14492,0.18353,5.76,175,336,511,672,849,986,1156,1337,1425,1654,1781,1913,2043,2239,2425,2526,2693,2853,3002,3175,3320,3505,3661,3845,3982
67,0,0,0.14461,0.18308,5.81,175,337,512,672,850,986,1157,1338,1425,1655,1781,1913,2042,2240,2425,2525,2693,2853,3002,3175,3319,3505,3661,3845,3982
68,0,0,0.14427,0.1826,5.86,176,337,512,673,851,987,1158,1339,1425,1656,1781,1914,2040,2240,2425,2524,2692,2853,3002,3175,3319,3505,3660,3845,3982
69,0,0,0.1439,0.18206,5.92,176,337,513,673,851,987,1158,1340,1425,1656,1781,1914,2039,2240,2425,2524,2691,2852,3002,3175,3318,3505,3660,3845,3982
70,0,0,0.1435,0.18147,5.98,176,338,513,673,852,988,1159,1340,1425,1657,1781,1915,2037,2240,2425,2523,2690,2852,3002,3175,3318,3505,3660,3845,3981
71,0,0,0.14307,0.18083,6.04,176,338,513,674,853,989,1160,1341,1425,1658,1781,1915,2036,2240,2424,2522,2689,2852,3001,3175,3317,3505,3659,3846,3981
72,0,0,0.14261,0.18015,6.1,176,338,514,674,853,989,1161,1342,1425,1658,1782,1915,2034,2240,2424,2522,2688,2851,3001,3175,3316,3505,3659,3846,3981
73,0,0,0.14212,0.17943,6.15,176,339,514,675,854,990,1162,1343,1426,1659,1782,1916,2033,2240,2424,2521,2687,2851,3001,3175,3316,3505,3658,3846,3981
74,0,0,0.1416,0.17865,6.2,177,339,515,675,855,990,1163,1344,1426,1660,1782,1916,2031,2240,2424,2520,2686,2851,3001,3175,3315,3505,3658,3846,3980
75,0,0,0.14105,0.17783,6.26,177,339,515,675,855,991,1163,1345,1426,1660,1782,1917,2030,2240,2424,2520,2685,2850,3001,3175,3315,3505,3657,3846,3980
76,0,0,0.14047,0.17698,6.31,177,340,516,676,856,991,1164,1345,1426,1661,1782,1917,2028,2240,2424,2519,2684,2850,3001,3175,3314,3505,3657,3847,3980
77,0,0,0.13991,0.17612,6.37,177,340,516,676,856,992,1165,1346,1426,1661,1782,1917,2027,2240,2424,2518,2683,2849,3000,3175,3314,3505,3656,3847,3980
78,0,0,0.13943,0.17534,6.42,177,341,517,677,857,993,1166,1347,1426,1662,1782,1918,2026,2240,2424,2518,2682,2849,3000,3175,3313,3505,3656,3847,3979
79,0,0,0.13907,0.17465,6.48,177,341,517,677,858,993,1167,1348,1426,1663,1782,1918,2024,2241,2423,2517,2680,2849,3000,3175,3313,3505,3655,3847,3979
80,0,0,0.13879,0.17405,6.53,178,341,518,677,858,994,1168,1349,1427,1663,1782,1918,2023,2241,2423,2517,2679,2848,3000,3175,3313,3505,3655,3847,3979
81,0,0,0.13851,0.17347,6.58,178,342,518,678,859,995,1169,1349,1427,1664,1782,1919,2021,2241,2423,2516,2678,2848,3000,3175,3313,3505,3654,3847,3979
82,0,0,0.13817,0.1729,6.64,178,342,519,678,859,995,1170,1350,1427,1664,1782,1919,2020,2241,2423,2516,2676,2847,3000,3175,3312,3505,3654,3847,3979
83,0,0,0.13775,0.17232,6.69,178,342,519,679,860,996,1170,1351,1427,1665,1782,1920,2018,2242,2423,2515,2675,2847,2999,3175,3312,3505,3654,3847,3978
84,0,0,0.13724,0.17167,6.75,178,343,520,679,861,997,1171,1352,1428,1666,1782,1920,2016,2242,2423,2514,2673,2847,2999,3175,3312,3505,3653,3847,3978
85,0,0,0.13668,0.17103,6.8,178,343,520,680,861,997,1172,1352,1428,1666,1783,1920,2015,2242,2423,2514,2672,2846,2999,3175,3312,3505,3653,3847,3978
86,0,0,0.13608,0.17042,6.87,179,344,521,680,862,998,1173,1353,1428,1667,1783,1921,2013,2242,2423,2514,2670,2846,2999,3175,3312,3504,3652,3848,3978
87,0,0,0.13549,0.16983,6.92,179,344,521,681,862,999,1174,1354,1428,1668,1783,1921,2012,2243,2422,2513,2668,2846,2999,3175,3312,3504,3652,3848,3977
88,0,0,0.13493,0.16926,6.98,179,344,522,681,863,999,1175,1355,1428,1668,1783,1921,2010,2243,2422,2513,2667,2845,2998,3175,3312,3504,3651,3848,3977
89,0,0,0.13441,0.1687,7.03,179,345,522,681,864,1000,1176,1355,1429,1669,1783,1922,2009,2243,2422,2512,2665,2845,2998,3175,3312,3504,3651,3848,3977
