epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.27562,0.27745,3.15,164,323,484,644,804,964,1122,1281,1441,1603,1763,1920,2082,2242,2402,2561,2721,2879,3041,3199,3360,3518,3678,3838,3998
1,0,0,0.2711,0.27293,3.2,164,323,484,644,803,964,1121,1281,1440,1604,1763,1919,2083,2242,2401,2562,2721,2878,3041,3198,3360,3518,3678,3838,3998
2,0,0,0.26664,0.26848,3.27,164,323,485,645,803,965,1120,1281,1439,1605,1763,1919,2084,2242,2400,2563,2721,2877,3042,3197,3359,3517,3677,3837,3998
3,0,0,0.26222,0.26408,3.34,165,323,485,645,803,966,1119,1281,1438,1606,1763,1918,2085,2242,2400,2563,2721,2876,3042,3197,3359,3517,3677,3837,3997
4,0,0,0.25781,0.25968,3.4,165,322,486,646,803,966,1119,1282,1438,1607,1763,1918,2086,2242,2400,2563,2721,2875,3042,3196,3359,3516,3677,3837,3997
5,0,0,0.25339,0.25527,3.46,165,322,486,647,803,967,1118,1282,1437,1608,1763,1917,2086,2242,2400,2563,2721,2874,3042,3196,3359,3516,3676,3836,3997
6,0,0,0.24896,0.25085,3.52,165,322,486,647,803,968,1117,1282,1436,1609,1763,1917,2087,2242,2401,2562,2721,2874,3042,3195,3358,3515,3676,3836,3997
7,0,0,0.24453,0.24643,3.59,165,321,487,648,803,969,1117,1282,1435,1609,1763,1916,2088,2241,2401,2562,2721,2873,3041,3195,3358,3515,3675,3836,3997
8,0,0,0.24008,0.242,3.65,165,321,487,648,803,969,1116,1282,1435,1610,1763,1916,2089,2241,2401,2562,2721,2872,3041,3195,3357,3514,3675,3835,3997
9,0,0,0.23558,0.2375,3.71,166,321,488,649,804,970,1116,1282,1434,1611,1762,1916,2090,2241,2401,2563,2721,2871,3041,3195,3356,3514,3675,3835,3996
10,0,0,0.23092,0.23284,3.76,166,321,488,649,804,971,1115,1282,1433,1612,1762,1915,2091,2242,2401,2563,2721,2870,3041,3195,3356,3513,3674,3835,3996
11,0,0,0.22607,0.22802,3.83,166,320,489,650,804,971,1115,1283,1432,1613,1762,1915,2092,2242,2401,2563,2721,2869,3041,3194,3355,3513,3674,3835,3996
12,0,0,0.22103,0.22302,3.9,166,320,489,650,804,972,1114,1283,1432,1614,1762,1914,2093,2242,2400,2563,2721,2868,3041,3194,3354,3512,3674,3834,3996
13,0,0,0.21582,0.21783,3.97,166,320,490,651,804,973,1114,1284,1431,1615,1762,1914,2094,2242,2400,2563,2721,2867,3041,3194,3354,3512,3673,3834,3996
14,0,0,0.21049,0.21255,4.05,166,320,490,651,804,974,1114,1284,1430,1615,1763,1913,2095,2241,2400,2563,2721,2866,3041,3194,3353,3511,3673,3834,3995
15,0,0,0.20513,0.20721,4.11,166,320,491,652,804,974,1114,1285,1430,1616,1763,1913,2096,2241,2401,2563,2721,2866,3041,3194,3353,3511,3673,3834,3995
16,0,0,0.19978,0.20189,4.18,167,320,491,652,804,975,1114,1286,1429,1617,1763,1912,2097,2241,2401,2563,2721,2865,3041,3194,3352,3510,3672,3834,3995
17,0,0,0.19452,0.19665,4.23,167,320,492,653,805,976,1115,1287,1428,1618,1763,1911,2098,2242,2401,2563,2721,2864,3041,3195,3351,3510,3672,3834,3995
18,0,0,0.18941,0.19157,4.29,167,320,492,653,805,977,1115,1288,1428,1618,1763,1910,2099,2242,2401,2563,2721,2863,3041,3195,3351,3510,3672,3834,3995
19,0,0,0.18454,0.18672,4.36,167,320,493,654,806,977,1115,1289,1427,1619,1764,1909,2099,2242,2401,2563,2721,2862,3041,3195,3350,3509,3672,3834,3994
20,0,0,0.17994,0.18215,4.42,167,320,493,654,807,978,1116,1289,1427,1620,1764,1908,2100,2242,2401,2563,2721,2862,3041,3195,3349,3509,3671,3834,3994
21,0,0,0.17569,0.17789,4.48,167,320,494,655,807,979,1116,1290,1426,1620,1764,1907,2101,2242,2400,2563,2721,2861,3040,3195,3348,3509,3671,3834,3994
22,0,0,0.17179,0.174,4.54,168,320,494,655,808,980,1117,1291,1426,1621,1764,1906,2102,2241,2400,2562,2721,2860,3040,3196,3348,3508,3671,3834,3994
23,0,0,0.16829,0.1705,4.6,168,321,495,656,809,981,1117,1292,1425,1621,1764,1905,2103,2241,2400,2562,2721,2860,3040,3196,3347,3508,3671,3835,3994
24,0,0,0.16521,0.16742,4.67,168,321,495,656,809,981,1118,1293,1425,1622,1764,1905,2104,2242,2400,2562,2721,2859,3039,3196,3346,3508,3671,3835,3993
25,0,0,0.16256,0.16476,4.73,168,321,496,656,810,982,1119,1294,1425,1622,1764,1904,2105,2242,2400,2562,2721,2859,3039,3196,3346,3507,3670,3835,3993
26,0,0,0.16035,0.16254,4.79,168,321,496,657,811,983,1120,1295,1424,1623,1764,1903,2105,2242,2400,2562,2721,2858,3038,3197,3345,3507,3670,3835,3993
27,0,0,0.15857,0.16075,4.87,168,322,496,657,812,984,1120,1296,1424,1623,1764,1902,2106,2242,2400,2562,2721,2858,3038,3197,3344,3507,3670,3835,3993
28,0,0,0.15721,0.15938,4.93,169,322,497,657,812,985,1121,1297,1424,1624,1764,1901,2107,2242,2400,2561,2720,2857,3037,3197,3343,3507,3669,3835,3993
29,0,0,0.15626,0.15841,5.0,169,322,497,658,813,985,1122,1298,1424,1624,1764,1901,2107,2242,2400,2560,2720,2857,3036,3197,3343,3507,3669,3835,3992
30,0,0,0.15566,0.1578,5.07,169,322,498,658,814,986,1123,1299,1424,1625,1764,1900,2108,2242,2400,2559,2720,2856,3035,3198,3342,3506,3668,3836,3992
31,0,0,0.15539,0.15751,5.12,169,323,498,659,815,987,1124,1300,1423,1625,1764,1900,2108,2242,2400,2558,2720,2856,3034,3198,3341,3506,3668,3836,3992
32,0,0,0.15536,0.15747,5.19,169,323,499,659,816,988,1125,1301,1423,1625,1764,1899,2109,2242,2400,2557,2720,2855,3033,3198,3341,3506,3667,3836,3992
33,0,0,0.15552,0.15761,5.27,169,323,499,659,816,988,1125,1302,1423,1626,1764,1899,2109,2242,2400,2556,2719,2855,3033,3198,3340,3506,3667,3836,3992
34,0,0,0.15579,0.15786,5.32,170,324,500,659,817,989,1126,1303,1423,1626,1764,1899,2110,2242,2400,2555,2719,2855,3032,3198,3339,3506,3666,3836,3991
35,0,0,0.1561,0.15816,5.38,170,324,500,660,818,990,1127,1304,1423,1627,1764,1898,2110,2242,2400,2554,2718,2854,3031,3198,3338,3506,3666,3836,3991
36,0,0,0.15641,0.15845,5.45,170,324,500,660,819,991,1128,1305,1423,1627,1764,1898,2110,2242,2399,2552,2718,2854,3030,3198,3338,3506,3665,3836,3991
37,0,0,0.15665,0.15868,5.51,170,325,501,660,820,991,1128,1306,1424,1628,1764,1898,2110,2243,2399,2551,2717,2853,3028,3199,3337,3506,3664,3837,3991
38,0,0,0.15682,0.15883,5.57,170,325,501,661,821,992,1129,1307,1424,1628,1764,1898,2110,2243,2399,2550,2717,2853,3027,3199,3336,3505,3664,3837,3991
39,0,0,0.15688,0.15888,5.62,171,325,501,661,821,993,1130,1308,1424,1629,1765,1898,2110,2243,2398,2548,2716,2852,3026,3199,3335,3505,3663,3837,3990
40,0,0,0.15683,0.15883,5.68,171,326,502,661,822,993,1131,1308,1424,1630,1765,1898,2110,2243,2398,2547,2715,2852,3025,3200,3335,3505,3662,3837,3990
41,0,0,0.15668,0.15868,5.74,171,326,502,661,823,994,1131,1309,1424,1630,1765,1898,2109,2243,2398,2546,2715,2851,3024,3200,3334,3505,3662,3837,3990
42,0,0,0.15644,0.15844,5.81,171,326,502,661,824,994,1132,1310,1424,1631,1765,1898,2109,2243,2398,2544,2714,2851,3023,3200,3333,3505,3661,3837,3990
43,0,0,0.15613,0.15814,5.87,171,327,502,662,825,995,1133,1311,1425,1632,1765,1898,2109,2243,2398,2543,2713,2850,3022,3201,3332,3505,3660,3838,3989
44,0,0,0.15577,0.15778,5.95,171,327,503,662,825,996,1133,1311,1425,1633,1766,1898,2109,2243,2398,2542,2713,2850,3021,3201,3332,3505,3660,3838,3989
45,0,0,0.15537,0.15739,6.01,172,327,503,662,826,996,1134,1312,1425,1634,1766,1899,2109,2242,2397,2540,2712,2849,3020,3202,3331,3505,3659,3838,3989
46,0,0,0.15496,0.15698,6.08,172,328,503,662,827,997,1134,1313,1425,1634,1766,1899,2109,2242,2397,2539,2711,2849,3019,3202,3330,3505,3658,3838,3989
47,0,0,0.15456,0.15658,6.15,172,328,503,662,828,997,1135,1313,1426,1635,1767,1899,2108,2242,2397,2538,2710,2848,3018,3203,3329,3505,3658,3838,3989
48,0,0,0.15417,0.1562,6.21,172,329,504,663,829,998,1136,1314,1426,1636,1767,1899,2108,2242,2397,2537,2710,2848,3017,3203,3329,3505,3657,3838,3988
49,0,0,0.15381,0.15585,6.28,172,329,504,663,829,998,1136,1315,1426,1637,1767,1899,2108,2242,2397,2535,2709,2847,3016,3204,3328,3505,3656,3839,3988
50,0,0,0.15349,0.15553,6.33,172,329,504,663,830,999,1137,1315,1426,1637,1767,1900,2108,2243,2396,2534,2708,2847,3015,3204,3327,3505,3656,3839,3988
51,0,0,0.1532,0.15525,6.41,173,330,504,663,831,999,1138,1316,1427,1638,1768,1900,2107,2243,2396,2533,2707,2846,3014,3205,3326,3505,3655,3839,3988
52,0,0,0.15296,0.15502,6.47,173,330,504,663,832,1000,1138,1317,1427,1639,1768,1900,2107,2243,2396,2532,2707,2845,3013,3205,3326,3505,3654,3839,3988
