epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.2756,0.27906,2.1,164,323,484,644,804,962,1123,1281,1441,1603,1763,1920,2082,2240,2402,2559,2721,2879,3039,3199,3359,3518,3678,3838,3998
1,0,0,0.27101,0.27441,2.15,164,323,484,644,804,962,1123,1282,1440,1604,1764,1919,2083,2239,2403,2560,2721,2878,3038,3198,3358,3518,3678,3838,3998
2,0,0,0.26649,0.26982,2.2,164,323,485,645,805,963,1122,1282,1439,1605,1764,1918,2084,2239,2404,2560,2721,2877,3037,3197,3358,3517,3677,3837,3998
3,0,0,0.26203,0.26526,2.25,165,323,485,645,806,963,1122,1283,1439,1606,1765,1917,2084,2240,2405,2560,2721,2876,3036,3196,3358,3517,3677,3837,3997
4,0,0,0.2576,0.26075,2.3,165,322,486,646,806,963,1122,1283,1438,1607,1765,1917,2085,2240,2406,2560,2720,2876,3036,3196,3358,3516,3677,3837,3997
5,0,0,0.25318,0.25625,2.35,165,322,486,646,807,963,1121,1283,1437,1608,1766,1916,2085,2240,2407,2560,2721,2875,3035,3195,3358,3516,3676,3836,3997
6,0,0,0.24877,0.25171,2.4,165,322,486,647,807,962,1121,1284,1436,1609,1766,1915,2086,2240,2408,2560,2721,2874,3034,3194,3358,3515,3676,3836,3997
7,0,0,0.24433,0.24714,2.45,165,321,487,648,808,962,1121,1284,1435,1609,1767,1915,2087,2240,2409,2560,2721,2873,3033,3193,3358,3515,3676,3836,3997
8,0,0,0.2398,0.24253,2.5,165,321,487,648,809,962,1120,1285,1435,1610,1768,1914,2087,2240,2410,2560,2721,2872,3032,3193,3358,3514,3676,3836,3997
9,0,0,0.23515,0.23782,2.55,166,321,488,649,809,962,1120,1286,1434,1611,1769,1914,2088,2239,2411,2560,2721,2872,3032,3192,3358,3514,3676,3835,3996
