epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.17121,0.17559,2.89,138,272,407,541,675,809,943,1075,1211,1343,1479,1611,1745,1881,2013,2147,2281,2415,2549,2683,2819,2953,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.16786,0.1723,2.97,138,273,407,541,675,809,944,1075,1212,1342,1480,1612,1745,1882,2012,2146,2281,2414,2548,2682,2819,2954,3084,3219,3353,3489,3621,3755,3889,4024
2,0,0,0.16465,0.16916,3.05,139,273,407,542,676,810,944,1074,1213,1342,1481,1613,1745,1883,2011,2146,2281,2413,2547,2681,2818,2955,3084,3218,3352,3490,3621,3755,3889,4024
3,0,0,0.16157,0.16615,3.13,139,273,408,542,676,811,945,1074,1214,1341,1482,1613,1746,1884,2010,2145,2282,2412,2546,2681,2819,2956,3083,3217,3351,3490,3620,3754,3889,4023
4,0,0,0.15859,0.16325,3.2,139,273,408,543,677,811,946,1073,1214,1341,1483,1614,1746,1885,2009,2144,2282,2412,2546,2680,2819,2956,3082,3216,3351,3490,3620,3754,3889,4023
5,0,0,0.15572,0.16045,3.27,139,274,408,543,678,812,946,1073,1215,1341,1484,1615,1746,1886,2008,2143,2281,2411,2545,2679,2819,2957,3081,3216,3350,3490,3619,3754,3888,4023
6,0,0,0.15295,0.15777,3.35,139,274,409,543,678,813,947,1072,1216,1340,1485,1616,1745,1887,2007,2143,2281,2411,2544,2679,2819,2958,3080,3215,3349,3489,3619,3753,3888,4023
7,0,0,0.15029,0.1552,3.41,139,274,409,544,679,813,948,1072,1217,1340,1486,1617,1745,1888,2006,2142,2281,2410,2543,2678,2819,2959,3080,3214,3349,3489,3618,3753,3888,4023
8,0,0,0.14774,0.15274,3.5,139,274,410,544,679,814,949,1072,1218,1339,1486,1617,1745,1889,2005,2141,2282,2410,2543,2677,2819,2960,3079,3213,3348,3489,3618,3753,3887,4022
9,0,0,0.14532,0.15041,3.57,140,275,410,545,680,815,949,1072,1219,1339,1487,1618,1745,1890,2004,2140,2282,2409,2542,2676,2819,2961,3078,3213,3347,3489,3617,3752,3887,4022
10,0,0,0.14301,0.1482,3.65,140,275,410,545,680,815,950,1072,1220,1338,1488,1619,1746,1891,2003,2140,2282,2409,2541,2675,2819,2962,3077,3212,3347,3489,3617,3752,3887,4022
11,0,0,0.14084,0.14612,3.71,140,275,411,546,681,816,951,1072,1221,1338,1489,1619,1746,1892,2002,2139,2281,2408,2541,2675,2819,2962,3076,3211,3346,3488,3617,3751,3887,4022
12,0,0,0.13881,0.14418,3.79,140,275,411,546,681,817,951,1072,1222,1338,1490,1620,1746,1893,2001,2138,2281,2407,2540,2674,2819,2963,3076,3210,3346,3488,3616,3751,3886,4022
13,0.00808,0.01952,0.13696,0.14242,3.86,140,276,411,546,682,817,952,1072,1222,1338,1491,1620,1746,1894,2000,2138,2281,2407,2540,2673,2819,2964,3075,3209,3345,3488,3616,3751,3886,4022
14,0.03171,0.04082,0.13531,0.14087,3.94,140,276,412,547,683,818,953,1072,1223,1338,1492,1621,1746,1895,1999,2137,2281,2406,2539,2673,2818,2965,3075,3209,3344,3487,3615,3750,3886,4021
15,0.05171,0.05878,0.13391,0.13954,4.01,140,276,412,547,683,819,953,1072,1224,1337,1493,1621,1745,1895,1998,2137,2281,2406,2539,2672,2818,2966,3074,3208,3344,3487,3615,3750,3885,4021
16,0.06795,0.0733,0.13276,0.13846,4.09,140,276,413,548,684,819,954,1073,1225,1337,1493,1622,1745,1896,1997,2136,2282,2405,2538,2671,2818,2966,3074,3207,3343,3486,3615,3750,3885,4021
17,0.08049,0.08443,0.13186,0.13763,4.16,141,277,413,548,684,820,955,1073,1226,1337,1494,1622,1745,1897,1996,2135,2282,2405,2538,2670,2818,2967,3073,3206,3343,3486,3615,3750,3885,4021
18,0.08942,0.09223,0.13122,0.13704,4.23,141,277,413,548,685,820,955,1073,1227,1337,1495,1622,1746,1897,1995,2135,2281,2404,2538,2669,2818,2968,3073,3206,3342,3485,3614,3749,3885,4021
19,0.09495,0.09694,0.13082,0.13668,4.31,141,277,414,549,685,821,956,1074,1228,1337,1496,1623,1746,1898,1994,2134,2281,2404,2537,2668,2818,2968,3072,3205,3341,3485,3614,3749,3884,4021
20,0.09746,0.09888,0.13064,0.13654,4.38,141,277,414,549,685,822,957,1074,1229,1337,1496,1623,1746,1899,1994,2134,2281,2404,2537,2668,2818,2969,3072,3204,3341,3484,3614,3749,3884,4020
21,0.09743,0.09849,0.13064,0.13657,4.46,141,278,414,549,686,822,957,1075,1230,1337,1497,1624,1746,1899,1993,2134,2281,2403,2536,2667,2817,2969,3071,3204,3340,3483,3613,3748,3884,4020
22,0.09537,0.09629,0.13079,0.13673,4.53,141,278,415,550,686,823,958,1075,1231,1337,1498,1624,1747,1899,1992,2133,2281,2403,2536,2666,2817,2970,3070,3203,3339,3483,3613,3748,3884,4020
23,0.0919,0.0928,0.13104,0.137,4.59,141,278,415,550,687,823,958,1076,1232,1337,1498,1625,1747,1900,1991,2133,2280,2403,2535,2665,2816,2970,3070,3202,3339,3482,3613,3748,3883,4020
24,0.0878,0.08881,0.13134,0.1373,4.66,142,278,415,550,687,824,959,1077,1233,1338,1499,1625,1748,1900,1991,2133,2280,2403,2535,2664,2816,2970,3069,3202,3338,3481,3613,3748,3883,4020
25,0.08393,0.08509,0.13162,0.13758,4.73,142,278,416,551,687,824,959,1078,1233,1338,1499,1626,1748,1900,1990,2132,2279,2403,2534,2663,2815,2970,3068,3201,3338,3481,3612,3747,3883,4020
26,0.08086,0.08215,0.13184,0.1378,4.8,142,279,416,551,687,825,960,1078,1234,1339,1499,1627,1749,1901,1989,2132,2279,2402,2534,2662,2814,2971,3067,3201,3337,3480,3612,3747,3883,4019
27,0.07899,0.08037,0.13197,0.13793,4.89,142,279,416,551,688,825,960,1079,1235,1340,1500,1627,1750,1901,1989,2132,2278,2402,2533,2661,2813,2971,3066,3200,3336,3479,3612,3747,3882,4019
28,0.07845,0.07985,0.13201,0.13797,4.96,142,279,417,552,688,826,961,1080,1236,1340,1500,1628,1750,1901,1988,2132,2278,2402,2533,2660,2812,2971,3066,3200,3336,3478,3612,3747,3882,4019
29,0.07919,0.08056,0.13196,0.13792,5.04,142,279,417,552,688,826,961,1081,1237,1341,1500,1629,1751,1901,1988,2132,2277,2402,2533,2659,2811,2971,3065,3199,3335,3478,3611,3747,3882,4019
30,0.08105,0.08235,0.13182,0.13778,5.12,142,279,417,552,688,826,962,1082,1238,1342,1500,1630,1752,1901,1987,2132,2276,2402,2533,2658,2810,2971,3064,3199,3335,3477,3611,3746,3882,4019
31,0.08384,0.08504,0.13162,0.13758,5.2,143,280,418,552,688,827,962,1082,1239,1343,1501,1630,1753,1901,1987,2131,2275,2402,2533,2657,2809,2971,3063,3199,3334,3476,3611,3746,3882,4018
32,0.08724,0.08832,0.13138,0.13733,5.27,143,280,418,553,688,827,963,1083,1240,1344,1501,1631,1754,1901,1987,2131,2275,2402,2533,2656,2808,2971,3062,3198,3334,3475,3611,3746,3882,4018
33,0.09091,0.09188,0.13111,0.13706,5.35,143,280,418,553,689,827,963,1084,1241,1345,1501,1632,1755,1900,1986,2131,2274,2402,2534,2655,2807,2971,3061,3198,3333,3475,3611,3746,3881,4018
34,0.09455,0.09542,0.13085,0.1368,5.43,143,280,419,553,689,828,964,1085,1242,1346,1500,1633,1756,1900,1986,2131,2273,2403,2534,2654,2805,2971,3060,3198,3333,3474,3610,3745,3881,4018
35,0.09788,0.09868,0.13061,0.13655,5.49,143,280,419,553,689,828,964,1086,1243,1347,1500,1634,1757,1900,1986,2131,2272,2403,2534,2653,2804,2971,3059,3197,3332,3473,3610,3745,3881,4018
