epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.18577,0.19354,3.18,382,759,1136,1514,1891,2271,2649,3024,3403,3781
1,0,0,0.18228,0.19008,3.22,383,758,1135,1513,1890,2271,2648,3023,3403,3781
2,0,0,0.17886,0.18669,3.25,383,758,1135,1512,1889,2271,2648,3023,3403,3782
3,0,0,0.17552,0.18337,3.29,383,757,1134,1511,1888,2270,2648,3022,3403,3782
4,0,0,0.17227,0.18015,3.32,384,756,1133,1510,1887,2270,2648,3021,3402,3782
5,0,0,0.16914,0.17703,3.36,384,756,1132,1509,1886,2270,2649,3020,3403,3783
6,0,0,0.16614,0.17403,3.4,384,755,1132,1508,1885,2270,2648,3019,3403,3783
7,0,0,0.16329,0.17118,3.43,384,754,1131,1507,1884,2270,2648,3018,3403,3783
8,0,0,0.1606,0.16849,3.47,385,754,1131,1506,1883,2269,2648,3018,3403,3784
9,0,0,0.15809,0.16595,3.51,385,753,1130,1505,1882,2269,2648,3017,3403,3784
10,0,0,0.15576,0.16359,3.54,385,753,1130,1504,1881,2269,2648,3016,3403,3784
11,0,0,0.1536,0.1614,3.58,385,752,1129,1503,1881,2269,2649,3015,3403,3785
12,0,0,0.15162,0.15938,3.62,385,752,1129,1502,1880,2270,2649,3014,3403,3785
13,0,0,0.14981,0.15752,3.64,385,751,1129,1502,1879,2270,2648,3013,3402,3785
14,0,0,0.14817,0.15583,3.68,386,751,1129,1501,1878,2270,2648,3012,3402,3785
15,0,0,0.14669,0.15431,3.71,386,750,1128,1500,1878,2270,2648,3011,3402,3786
16,0,0,0.14537,0.15293,3.75,386,750,1128,1499,1877,2270,2648,3010,3402,3786
17,0,0,0.1442,0.15172,3.78,386,750,1128,1499,1877,2270,2648,3010,3401,3786
18,0,0,0.14317,0.15064,3.82,387,749,1128,1498,1876,2269,2648,3009,3401,3786
19,0,0,0.14226,0.14969,3.85,387,749,1128,1497,1876,2269,2648,3008,3400,3786
20,0,0,0.14147,0.14885,3.88,387,749,1128,1497,1876,2269,2648,3007,3400,3786
21,0,0,0.14079,0.14813,3.92,387,749,1128,1496,1876,2269,2648,3006,3400,3786
22,0,0,0.14021,0.1475,3.96,388,749,1128,1496,1875,2269,2648,3006,3399,3787
23,0,0,0.13972,0.14696,4.0,388,749,1128,1495,1875,2269,2648,3005,3399,3787
24,0,0,0.13931,0.14649,4.03,388,749,1128,1495,1875,2269,2648,3004,3398,3787
25,0,0,0.13896,0.14609,4.06,389,749,1128,1495,1875,2269,2648,3004,3398,3787
26,0,0,0.13868,0.14575,4.09,389,749,1128,1494,1875,2269,2648,3003,3397,3787
27,0,0,0.13845,0.14547,4.13,390,750,1129,1494,1875,2268,2648,3002,3397,3787
28,0,0,0.13826,0.14523,4.17,390,750,1129,1494,1875,2268,2648,3002,3396,3787
29,0,0,0.13811,0.14503,4.2,390,750,1129,1494,1875,2268,2648,3001,3395,3786
30,0.00044,0,0.138,0.14486,4.24,391,751,1130,1494,1875,2267,2648,3001,3395,3786
31,0.0018,0,0.1379,0.14473,4.27,391,751,1130,1493,1875,2267,2648,3000,3394,3786
32,0.00289,0.00076,0.13783,0.14461,4.31,392,751,1131,1493,1875,2267,2647,3000,3394,3786
