epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.16623,0.16987,0.25,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.15588,0.16005,0.36,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.14732,0.15205,0.44,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.14075,0.14603,0.54,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0.02299,0.03352,0.13643,0.14222,0.65,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0.04856,0.05336,0.13463,0.14075,0.74,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0.05701,0.05888,0.13403,0.14034,0.83,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0.05949,0.05964,0.13386,0.14029,0.93,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0.06021,0.05923,0.13381,0.14032,1.02,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0.06062,0.05851,0.13378,0.14037,1.11,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
10,0.06083,0.05778,0.13376,0.14042,1.2,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
11,0.06086,0.05704,0.13376,0.14048,1.29,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
12,0.06072,0.05628,0.13377,0.14054,1.39,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
13,0.06048,0.05552,0.13379,0.14059,1.47,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
14,0.06022,0.05483,0.13381,0.14064,1.58,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
15,0.05999,0.05426,0.13382,0.14069,1.66,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
16,0.05985,0.05384,0.13383,0.14072,1.77,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
17,0.05985,0.05361,0.13383,0.14073,1.86,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
18,0.06002,0.05362,0.13382,0.14073,1.99,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
19,0.06037,0.05388,0.13379,0.14071,2.08,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
20,0.06091,0.0544,0.13376,0.14068,2.2,2,4,7,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
