epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.17148,0.17455,2.7,138,272,407,541,675,809,943,1075,1211,1343,1479,1611,1745,1881,2013,2147,2281,2415,2549,2683,2819,2953,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.16813,0.17134,2.8,138,273,407,541,675,809,944,1075,1212,1342,1480,1612,1745,1882,2012,2146,2281,2414,2548,2682,2819,2954,3084,3219,3353,3489,3621,3755,3889,4024
2,0,0,0.16492,0.16828,2.87,139,273,407,542,676,810,944,1074,1213,1342,1481,1613,1745,1883,2011,2146,2281,2413,2547,2681,2819,2955,3084,3218,3352,3490,3621,3755,3889,4024
3,0,0,0.16184,0.16534,2.96,139,273,408,542,676,811,945,1074,1214,1341,1482,1613,1746,1884,2010,2145,2282,2412,2546,2681,2819,2956,3083,3217,3351,3490,3620,3754,3889,4023
4,0,0,0.15887,0.16252,3.05,139,273,408,543,677,811,946,1073,1214,1341,1483,1614,1746,1885,2009,2144,2282,2412,2545,2680,2819,2956,3082,3216,3351,3490,3620,3754,3889,4023
5,0,0,0.156,0.15981,3.12,139,274,408,543,678,812,946,1073,1215,1341,1484,1615,1746,1886,2008,2143,2281,2411,2545,2679,2819,2957,3081,3216,3350,3490,3619,3754,3888,4023
6,0,0,0.15324,0.15721,3.2,139,274,409,543,678,813,947,1072,1216,1340,1485,1616,1745,1887,2007,2143,2281,2411,2544,2679,2819,2958,3080,3215,3349,3489,3619,3753,3888,4023
7,0,0,0.15059,0.15473,3.28,139,274,409,544,679,813,948,1072,1217,1340,1486,1616,1745,1888,2006,2142,2281,2410,2543,2678,2819,2959,3080,3214,3349,3489,3618,3753,3888,4023
8,0,0,0.14805,0.15237,3.36,139,274,410,544,679,814,949,1072,1218,1339,1486,1617,1745,1889,2005,2141,2281,2410,2543,2677,2819,2960,3079,3213,3348,3489,3618,3753,3887,4022
9,0,0,0.14563,0.15014,3.42,140,275,410,545,680,815,949,1072,1219,1339,1487,1618,1745,1890,2004,2140,2282,2409,2542,2676,2819,2961,3078,3213,3347,3489,3617,3752,3887,4022
10,0,0,0.14333,0.14803,3.49,140,275,410,545,680,815,950,1072,1220,1338,1488,1619,1746,1891,2003,2140,2282,2409,2541,2675,2819,2962,3077,3212,3347,3489,3617,3752,3887,4022
11,0,0,0.14117,0.14605,3.56,140,275,411,546,681,816,951,1072,1221,1338,1489,1619,1746,1892,2002,2139,2281,2408,2541,2675,2819,2962,3076,3211,3346,3488,3617,3751,3887,4022
12,0,0.00599,0.13914,0.14423,3.62,140,275,411,546,681,817,951,1072,1222,1338,1490,1620,1746,1893,2001,2138,2281,2407,2540,2674,2819,2963,3076,3210,3346,3488,3616,3751,3886,4022
13,0.01052,0.02854,0.1373,0.14259,3.69,140,276,411,546,682,817,952,1072,1222,1338,1491,1620,1746,1894,2000,2138,2281,2407,2540,2673,2819,2964,3075,3209,3345,3488,3616,3751,3886,4022
14,0.03396,0.04801,0.13566,0.14115,3.77,140,276,412,547,683,818,953,1072,1223,1338,1492,1621,1746,1895,1999,2137,2281,2406,2539,2673,2818,2965,3075,3209,3344,3487,3615,3750,3886,4021
15,0.05381,0.06417,0.13426,0.13995,3.84,140,276,412,547,683,819,953,1072,1224,1337,1493,1621,1745,1895,1998,2137,2281,2406,2539,2672,2818,2966,3074,3208,3344,3487,3615,3750,3885,4021
16,0.06997,0.07695,0.13311,0.13899,3.92,140,276,413,548,684,819,954,1073,1225,1337,1493,1621,1745,1896,1997,2136,2282,2405,2538,2671,2818,2966,3074,3207,3343,3486,3615,3750,3885,4021
17,0.08252,0.08644,0.13221,0.13827,3.98,141,277,413,548,684,820,955,1073,1226,1337,1494,1622,1745,1897,1996,2135,2282,2405,2538,2670,2818,2967,3073,3206,3343,3486,3615,3750,3885,4021
18,0.09158,0.09278,0.13155,0.13779,4.05,141,277,413,548,685,820,955,1073,1227,1337,1495,1622,1746,1897,1995,2135,2281,2405,2537,2669,2818,2968,3073,3206,3342,3485,3614,3749,3885,4021
