epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.19568,0.19605,2.39,1388,2774
1,0,0,0.18821,0.18856,2.4,1389,2775
2,0,0,0.18118,0.18151,2.41,1389,2775
3,0,0,0.17505,0.17536,2.42,1390,2774
4,0,0,0.16936,0.16964,2.43,1390,2774
5,0,0,0.16405,0.16428,2.44,1391,2774
6,0,0,0.15918,0.15935,2.45,1392,2773
7,0,0,0.1548,0.1549,2.46,1392,2773
8,0,0,0.15096,0.15098,2.47,1393,2773
9,0,0,0.14766,0.14762,2.48,1394,2772
10,0,0,0.14494,0.14484,2.49,1394,2772
11,0,0,0.14289,0.14271,2.5,1395,2771
12,0,0,0.14161,0.14134,2.51,1395,2770
13,0,0,0.14077,0.14048,2.52,1396,2770
14,0,0,0.14007,0.13979,2.53,1396,2769
15,0,0,0.13945,0.13917,2.54,1397,2768
16,0,0,0.13892,0.13861,2.55,1397,2767
17,0,0,0.13849,0.13816,2.55,1397,2767
18,0,0,0.13817,0.13781,2.56,1398,2766
19,0,0,0.13795,0.13757,2.57,1398,2765
20,0,0,0.13782,0.13743,2.58,1398,2765
21,0,0,0.13776,0.13734,2.59,1398,2764
22,0,0,0.13776,0.13732,2.6,1399,2763
23,0,0,0.13778,0.13733,2.61,1399,2763
24,0,0,0.13782,0.13736,2.62,1399,2762
25,0,0,0.13786,0.13739,2.63,1399,2762
26,0,0,0.13789,0.13741,2.64,1399,2762
27,0,0,0.13789,0.1374,2.65,1399,2761
28,0,0,0.13785,0.13737,2.66,1399,2761
29,0,0,0.13779,0.1373,2.67,1399,2760
30,0,0,0.13769,0.1372,2.68,1399,2760
31,0,0,0.13756,0.13707,2.69,1399,2760
32,0,0,0.13741,0.13692,2.69,1399,2759
33,0,0,0.13724,0.13675,2.7,1399,2759
34,0,0,0.13706,0.13657,2.71,1399,2758
35,0,0,0.13686,0.13637,2.72,1399,2758
36,0,0,0.13667,0.13618,2.73,1399,2757
37,0,0,0.13647,0.13598,2.74,1399,2757
38,0.00154,0.00213,0.13628,0.1358,2.74,1399,2756
39,0.00425,0.00484,0.13609,0.13561,2.76,1399,2755
40,0.00684,0.00744,0.13592,0.13543,2.76,1399,2754
41,0.00932,0.00991,0.13575,0.13526,2.77,1399,2754
42,0.01167,0.01224,0.13559,0.1351,2.78,1399,2753
43,0.01391,0.01445,0.13543,0.13495,2.79,1399,2752
44,0.01607,0.01653,0.13528,0.13481,2.8,1399,2751
45,0.01814,0.01848,0.13514,0.13468,2.81,1399,2751
46,0.02014,0.02034,0.135,0.13455,2.82,1399,2750
47,0.02211,0.02216,0.13487,0.13443,2.83,1399,2750
48,0.02402,0.02394,0.13474,0.1343,2.83,1399,2749
49,0.02588,0.02567,0.13461,0.13418,2.84,1399,2748
50,0.0277,0.02739,0.13448,0.13407,2.85,1399,2747
51,0.02947,0.02909,0.13436,0.13395,2.86,1399,2746
52,0.03122,0.03077,0.13424,0.13383,2.87,1399,2745
53,0.03293,0.03242,0.13412,0.13372,2.88,1399,2744
54,0.03461,0.03402,0.134,0.13361,2.89,1399,2743
55,0.03628,0.03561,0.13389,0.1335,2.9,1399,2742
56,0.03793,0.0372,0.13377,0.13339,2.9,1399,2741
57,0.03957,0.03878,0.13366,0.13328,2.91,1399,2740
58,0.04118,0.04037,0.13355,0.13317,2.92,1399,2739
59,0.04279,0.04196,0.13343,0.13306,2.93,1399,2738
60,0.04442,0.04361,0.13332,0.13294,2.94,1400,2737
61,0.04609,0.04533,0.1332,0.13282,2.95,1400,2736
62,0.04761,0.04686,0.1331,0.13272,2.95,1401,2734
63,0.04907,0.04833,0.133,0.13261,2.96,1402,2733
64,0.05051,0.04979,0.13289,0.13251,2.97,1402,2732
65,0.0519,0.05121,0.1328,0.13241,2.98,1403,2730
66,0.05325,0.05258,0.1327,0.13232,2.99,1403,2729
67,0.05456,0.05391,0.13261,0.13222,3.0,1404,2727
68,0.05583,0.0552,0.13252,0.13213,3.01,1404,2726
69,0.05706,0.05646,0.13244,0.13205,3.02,1405,2724
70,0.05826,0.05768,0.13235,0.13196,3.03,1405,2723
71,0.05942,0.05886,0.13227,0.13188,3.04,1406,2721
72,0.06057,0.06002,0.13219,0.1318,3.05,1406,2720
73,0.06169,0.06115,0.13211,0.13172,3.06,1406,2718
74,0.0628,0.06227,0.13203,0.13164,3.07,1406,2717
75,0.0639,0.06339,0.13195,0.13156,3.08,1407,2716
76,0.06499,0.0645,0.13188,0.13148,3.09,1407,2714
77,0.06609,0.06561,0.1318,0.1314,3.1,1407,2713
78,0.06719,0.06671,0.13172,0.13133,3.11,1407,2712
79,0.06829,0.06783,0.13164,0.13125,3.12,1407,2710
80,0.0694,0.06895,0.13157,0.13117,3.13,1408,2709
81,0.07051,0.07007,0.13149,0.13109,3.14,1408,2708
82,0.07163,0.0712,0.13141,0.13101,3.15,1408,2707
83,0.07274,0.07232,0.13133,0.13093,3.16,1408,2705
84,0.07386,0.07344,0.13125,0.13085,3.17,1408,2704
85,0.07498,0.07456,0.13117,0.13077,3.18,1408,2703
86,0.0761,0.07569,0.13109,0.13069,3.19,1408,2702
87,0.07722,0.07683,0.13101,0.13061,3.2,1409,2701
88,0.07835,0.07796,0.13093,0.13053,3.21,1409,2699
89,0.07949,0.0791,0.13085,0.13045,3.22,1409,2698
90,0.08062,0.08024,0.13077,0.13037,3.23,1409,2697
91,0.08176,0.08138,0.13069,0.13029,3.24,1409,2696
92,0.08289,0.0825,0.13061,0.13021,3.24,1409,2695
93,0.08404,0.08364,0.13053,0.13013,3.25,1409,2693
94,0.08519,0.08477,0.13045,0.13005,3.26,1409,2692
95,0.08633,0.08589,0.13036,0.12997,3.27,1409,2691
96,0.08747,0.08701,0.13028,0.12989,3.28,1409,2689
97,0.0886,0.08813,0.1302,0.12981,3.29,1409,2688
98,0.08972,0.08925,0.13012,0.12973,3.3,1409,2686
99,0.09083,0.09035,0.13004,0.12965,3.31,1409,2685
100,0.09192,0.09145,0.12996,0.12957,3.32,1409,2683
101,0.093,0.09254,0.12989,0.1295,3.33,1410,2682
102,0.09405,0.0936,0.12981,0.12942,3.33,1410,2680
103,0.09509,0.09467,0.12974,0.12935,3.34,1410,2678
104,0.09612,0.09571,0.12966,0.12927,3.35,1410,2676
105,0.09712,0.09672,0.12959,0.1292,3.36,1410,2674
106,0.0981,0.09773,0.12952,0.12913,3.37,1410,2672
107,0.09907,0.09872,0.12945,0.12906,3.38,1410,2670
108,0.10001,0.09967,0.12938,0.12899,3.39,1410,2668
109,0.10093,0.10061,0.12932,0.12892,3.4,1410,2666
110,0.10183,0.10154,0.12925,0.12885,3.41,1410,2664
111,0.10269,0.10241,0.12919,0.12879,3.42,1410,2662
112,0.10353,0.10327,0.12913,0.12873,3.43,1410,2660
113,0.10434,0.1041,0.12907,0.12867,3.44,1410,2658
114,0.10511,0.10488,0.12902,0.12861,3.45,1410,2656
115,0.10587,0.10567,0.12896,0.12856,3.46,1410,2655
116,0.10662,0.10642,0.12891,0.1285,3.47,1410,2653
117,0.10736,0.10717,0.12886,0.12845,3.47,1410,2652
118,0.10811,0.10791,0.1288,0.1284,3.48,1410,2651
119,0.10888,0.10863,0.12875,0.12834,3.49,1410,2650
120,0.10968,0.1094,0.12869,0.12829,3.5,1410,2650
121,0.11059,0.11027,0.12862,0.12823,3.51,1410,2650
122,0.11169,0.11136,0.12854,0.12815,3.52,1410,2650
123,0.11323,0.11269,0.12843,0.12805,3.53,1410,2650
124,0.11537,0.11513,0.12828,0.12788,3.54,1410,2650
125,0.11832,0.11886,0.12806,0.12761,3.55,1410,2651
126,0.12177,0.1229,0.12781,0.12731,3.56,1410,2651
127,0.12438,0.12524,0.12762,0.12714,3.57,1410,2652
128,0.12506,0.12567,0.12757,0.12711,3.58,1410,2653
129,0.12491,0.12551,0.12758,0.12712,3.59,1410,2653
