epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.16996,0.17785,2.19,264,524,784,1043,1303,1563,1823,2082,2340,2601,2861,3120,3379,3638,3898
1,0,0,0.16668,0.17472,2.22,263,524,784,1044,1304,1564,1824,2083,2340,2602,2861,3121,3378,3638,3898
2,0,0,0.16362,0.17178,2.25,263,525,784,1045,1305,1564,1825,2084,2341,2603,2862,3122,3377,3637,3898
3,0,0,0.16082,0.16912,2.29,263,525,784,1045,1305,1565,1826,2085,2341,2604,2862,3122,3377,3637,3897
4,0,0,0.15826,0.16673,2.32,263,526,784,1046,1306,1566,1826,2086,2341,2605,2862,3123,3376,3636,3897
5,0,0,0.15591,0.1645,2.35,262,526,784,1047,1306,1566,1826,2087,2341,2606,2863,3124,3375,3636,3897
6,0,0,0.15372,0.16243,2.39,262,527,784,1047,1307,1567,1826,2088,2340,2607,2863,3124,3375,3636,3896
7,0,0,0.1517,0.16046,2.43,262,527,783,1048,1308,1567,1825,2089,2340,2608,2864,3124,3374,3636,3896
8,0,0,0.14983,0.15861,2.47,262,528,783,1048,1309,1568,1825,2089,2340,2609,2864,3125,3373,3636,3896
9,0,0,0.1481,0.15689,2.5,262,528,783,1049,1310,1568,1825,2090,2341,2610,2865,3125,3373,3636,3896
10,0,0.01682,0.14651,0.1553,2.53,261,528,783,1049,1311,1569,1825,2090,2341,2611,2865,3125,3372,3636,3895
11,0.0175,0.03511,0.14505,0.15385,2.56,261,529,783,1050,1312,1569,1826,2091,2341,2611,2866,3125,3371,3637,3895
12,0.03527,0.05157,0.14373,0.15253,2.6,261,529,783,1050,1313,1570,1826,2091,2341,2612,2866,3125,3371,3637,3895
13,0.05109,0.06623,0.14255,0.15135,2.63,261,530,783,1051,1313,1571,1826,2091,2341,2613,2867,3125,3370,3637,3895
14,0.06488,0.07895,0.14151,0.15031,2.66,261,530,783,1051,1314,1571,1826,2091,2341,2613,2868,3125,3369,3638,3894
15,0.07664,0.08994,0.14062,0.14942,2.7,261,531,783,1052,1315,1572,1826,2091,2340,2614,2868,3124,3369,3638,3894
16,0.08643,0.09919,0.13987,0.14865,2.73,261,531,783,1052,1316,1572,1826,2092,2340,2615,2868,3124,3368,3639,3894
17,0.09437,0.10675,0.13926,0.14803,2.76,260,531,783,1053,1317,1573,1826,2092,2340,2616,2868,3123,3367,3639,3894
18,0.10052,0.11271,0.13879,0.14753,2.79,260,532,783,1053,1318,1573,1825,2092,2340,2616,2868,3123,3367,3639,3893
