epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.40378,0.40281,0.06,22,44
1,0,0,0.39843,0.39747,0.06,22,44
2,0,0,0.39313,0.39219,0.08,22,44
3,0,0,0.38784,0.38691,0.09,22,44
4,0,0,0.38254,0.3816,0.09,22,44
5,0,0,0.37716,0.37623,0.1,22,43
6,0,0,0.37171,0.37078,0.11,22,43
7,0,0,0.36613,0.36522,0.12,22,43
8,0,0,0.36043,0.35953,0.14,22,43
9,0,0,0.35501,0.35411,0.14,22,43
10,0,0,0.35035,0.34944,0.15,22,43
11,0,0,0.34574,0.34481,0.16,22,43
12,0,0,0.3421,0.34117,0.17,22,43
13,0,0,0.33853,0.33761,0.18,22,43
14,0,0,0.33461,0.33371,0.19,22,43
15,0,0,0.33033,0.32943,0.2,22,43
16,0,0,0.32562,0.32471,0.21,22,43
17,0,0,0.32041,0.3195,0.22,22,43
18,0,0,0.31466,0.31375,0.24,22,43
19,0,0,0.30843,0.30751,0.25,22,43
20,0,0,0.30179,0.30086,0.26,22,43
21,0,0,0.29484,0.2939,0.27,22,43
22,0,0,0.28765,0.28671,0.28,22,43
23,0,0,0.2803,0.27935,0.28,22,43
24,0,0,0.27282,0.27187,0.29,22,43
25,0,0,0.26526,0.26431,0.3,22,43
26,0,0,0.25763,0.25669,0.31,22,43
27,0,0,0.24998,0.24904,0.32,22,43
28,0,0,0.24232,0.24138,0.33,22,43
29,0,0,0.23469,0.23375,0.35,22,43
30,0,0,0.22711,0.22618,0.36,22,43
31,0,0,0.21962,0.21868,0.36,22,43
32,0,0,0.21224,0.21131,0.37,22,43
33,0,0,0.20501,0.20409,0.38,22,43
34,0,0,0.19796,0.19705,0.4,22,43
35,0,0,0.19114,0.19023,0.4,22,43
36,0,0,0.18457,0.18368,0.41,22,43
37,0,0,0.17831,0.17743,0.42,22,43
38,0,0,0.17238,0.17152,0.43,22,43
39,0,0,0.16684,0.166,0.44,21,43
40,0,0,0.16172,0.1609,0.45,21,43
41,0,0,0.15705,0.15625,0.46,21,43
42,0,0,0.15287,0.1521,0.47,21,43
43,0,0,0.1492,0.14846,0.48,21,43
44,0,0,0.14604,0.14534,0.49,21,43
45,0,0,0.14341,0.14274,0.49,21,43
46,0,0,0.1413,0.14066,0.5,21,43
47,0,0,0.13967,0.13907,0.51,21,43
48,0,0,0.13849,0.13794,0.52,21,43
49,0,0,0.13772,0.13721,0.53,21,43
50,0,0,0.1373,0.13683,0.53,21,43
51,0,0,0.13717,0.13674,0.54,21,43
52,0,0,0.13727,0.13687,0.56,21,43
53,0,0,0.13754,0.13716,0.57,21,43
54,0,0,0.13791,0.13756,0.58,21,43
55,0,0,0.13833,0.13801,0.59,21,43
56,0,0,0.13876,0.13845,0.6,21,43
57,0,0,0.13915,0.13886,0.61,21,43
58,0,0,0.13948,0.1392,0.62,21,43
59,0,0,0.13973,0.13946,0.63,21,43
60,0,0,0.13988,0.13962,0.63,21,43
61,0,0,0.13994,0.13968,0.64,21,43
62,0,0,0.1399,0.13964,0.65,21,43
63,0,0,0.13977,0.13951,0.66,21,43
64,0,0,0.13957,0.1393,0.67,21,43
65,0,0,0.1393,0.13903,0.68,21,43
66,0,0,0.13899,0.1387,0.69,21,43
67,0,0,0.13864,0.13834,0.7,21,43
68,0,0,0.13827,0.13796,0.71,21,43
69,0,0,0.13789,0.13758,0.72,21,43
70,0,0,0.13753,0.1372,0.73,21,43
71,0,0,0.13717,0.13683,0.74,21,43
72,0,0,0.13684,0.13649,0.75,21,43
73,0,0,0.13654,0.13618,0.76,21,43
74,0.00165,0.00062,0.13627,0.1359,0.77,21,43
75,0.00514,0.00427,0.13603,0.13565,0.78,21,43
76,0.00816,0.00744,0.13583,0.13543,0.79,21,43
77,0.01074,0.01015,0.13565,0.13525,0.8,21,43
78,0.01292,0.01244,0.1355,0.13509,0.81,21,43
79,0.01476,0.01437,0.13537,0.13496,0.82,21,43
80,0.0163,0.016,0.13527,0.13485,0.82,21,43
81,0.0176,0.01738,0.13518,0.13475,0.83,21,43
82,0.01873,0.01858,0.1351,0.13467,0.84,21,43
83,0.01973,0.01962,0.13503,0.1346,0.85,21,43
84,0.02064,0.02058,0.13497,0.13453,0.86,21,43
85,0.02152,0.02148,0.13491,0.13447,0.87,21,43
86,0.0224,0.02235,0.13485,0.13441,0.88,21,43
87,0.02329,0.02323,0.13479,0.13435,0.89,21,43
88,0.02421,0.02413,0.13472,0.13429,0.9,21,43
89,0.02517,0.02505,0.13466,0.13423,0.91,21,43
90,0.02617,0.02602,0.13459,0.13416,0.92,21,43
91,0.02721,0.02703,0.13452,0.13409,0.93,21,43
92,0.02829,0.02807,0.13444,0.13402,0.94,21,43
93,0.02939,0.02912,0.13436,0.13395,0.95,21,43
94,0.03051,0.03018,0.13429,0.13387,0.96,21,43
95,0.03162,0.03124,0.13421,0.1338,0.97,21,43
96,0.03272,0.03229,0.13413,0.13373,0.98,21,43
97,0.0338,0.03332,0.13406,0.13366,0.99,21,43
98,0.03486,0.03432,0.13399,0.13359,1.0,21,43
99,0.03587,0.03528,0.13391,0.13352,1.01,21,44
100,0.03685,0.0362,0.13385,0.13346,1.02,21,44
101,0.0378,0.03709,0.13378,0.13339,1.03,21,44
102,0.0387,0.03794,0.13372,0.13334,1.04,21,44
103,0.03957,0.03876,0.13366,0.13328,1.05,21,44
104,0.04041,0.03954,0.1336,0.13322,1.06,21,44
105,0.04123,0.04031,0.13354,0.13317,1.07,21,44
106,0.04202,0.04106,0.13349,0.13312,1.07,21,44
107,0.04281,0.0418,0.13343,0.13307,1.08,21,44
108,0.04358,0.04253,0.13338,0.13302,1.09,21,44
109,0.04436,0.04327,0.13332,0.13297,1.1,21,44
110,0.04513,0.04401,0.13327,0.13291,1.11,21,44
111,0.04591,0.04476,0.13322,0.13286,1.12,21,44
112,0.04669,0.04552,0.13316,0.13281,1.13,21,44
