epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0.00185,0.13638,0.13581,2.37,264,523,784,1042,1303,1563,1820,2080,2340,2599,2859,3119,3379,3638,3898
1,0.01634,0.01765,0.13526,0.13473,2.41,264,523,784,1041,1304,1564,1820,2081,2339,2598,2858,3118,3378,3638,3898
2,0.02384,0.02466,0.13475,0.13425,2.45,265,522,785,1041,1305,1565,1820,2081,2339,2597,2857,3117,3377,3637,3898
3,0.02919,0.03032,0.13438,0.13386,2.49,265,522,786,1040,1306,1566,1821,2082,2340,2596,2857,3117,3377,3637,3897
4,0.0355,0.03661,0.13394,0.13343,2.53,265,522,786,1039,1307,1567,1822,2083,2340,2595,2857,3116,3376,3636,3897
5,0.04308,0.04395,0.13341,0.13292,2.58,265,522,787,1039,1308,1567,1822,2084,2339,2594,2857,3115,3375,3636,3897
6,0.05133,0.05229,0.13284,0.13234,2.61,266,523,787,1039,1308,1568,1823,2085,2339,2593,2856,3115,3375,3635,3896
7,0.05938,0.06083,0.13227,0.13174,2.66,266,523,788,1038,1309,1569,1824,2086,2339,2592,2856,3114,3374,3635,3896
8,0.0668,0.06885,0.13175,0.13118,2.7,266,523,788,1038,1310,1570,1825,2087,2339,2591,2856,3113,3373,3634,3896
9,0.07364,0.0759,0.13127,0.13068,2.74,266,523,788,1037,1311,1571,1825,2088,2339,2591,2855,3112,3373,3634,3896
10,0.08016,0.08212,0.1308,0.13024,2.78,267,524,789,1037,1312,1572,1826,2089,2338,2590,2855,3112,3372,3633,3895
11,0.08656,0.08805,0.13035,0.12982,2.83,267,524,789,1037,1312,1573,1826,2090,2338,2589,2854,3111,3371,3633,3895
12,0.09255,0.09375,0.12992,0.12941,2.87,267,525,789,1036,1313,1573,1826,2091,2337,2588,2853,3110,3371,3632,3895
13,0.09777,0.09867,0.12955,0.12906,2.91,267,525,790,1036,1313,1574,1826,2092,2337,2587,2852,3109,3370,3632,3894
14,0.10211,0.10267,0.12923,0.12877,2.95,268,525,790,1036,1313,1575,1826,2093,2336,2586,2851,3109,3369,3632,3894
15,0.10564,0.10599,0.12898,0.12853,2.99,268,526,790,1035,1313,1575,1826,2094,2336,2585,2850,3108,3369,3631,3894
16,0.10872,0.1089,0.12876,0.12832,3.04,268,526,791,1035,1314,1576,1826,2095,2335,2584,2850,3107,3368,3631,3893
17,0.11176,0.11182,0.12854,0.12811,3.08,268,526,791,1034,1314,1577,1826,2096,2335,2584,2849,3106,3367,3630,3893
18,0.115,0.11502,0.1283,0.12788,3.11,269,527,791,1034,1315,1577,1826,2097,2334,2583,2848,3105,3367,3630,3893
19,0.11844,0.1185,0.12805,0.12763,3.15,269,527,791,1034,1315,1578,1827,2099,2334,2582,2847,3105,3366,3629,3893
20,0.12186,0.12205,0.1278,0.12737,3.19,269,528,792,1033,1316,1579,1827,2100,2333,2581,2846,3104,3365,3629,3892
21,0.12518,0.12549,0.12756,0.12712,3.23,269,528,792,1033,1316,1579,1828,2101,2332,2580,2845,3103,3365,3628,3892
22,0.12844,0.12888,0.12732,0.12688,3.28,270,529,792,1033,1317,1580,1829,2102,2332,2580,2844,3102,3364,3628,3892
23,0.13176,0.13235,0.12708,0.12662,3.31,270,529,792,1032,1318,1581,1829,2103,2331,2579,2843,3102,3363,3627,3891
24,0.13524,0.13594,0.12683,0.12636,3.36,270,530,792,1032,1318,1581,1830,2104,2331,2578,2842,3101,3363,3627,3891
25,0.13889,0.13966,0.12656,0.12609,3.4,271,530,792,1031,1319,1582,1830,2105,2330,2577,2841,3100,3362,3626,3891
26,0.14264,0.14347,0.12628,0.12581,3.44,271,530,792,1031,1320,1583,1831,2106,2329,2577,2840,3099,3361,3626,3891
27,0.14637,0.14726,0.12601,0.12553,3.48,271,531,791,1030,1320,1583,1831,2107,2329,2576,2839,3098,3361,3626,3890
28,0.14997,0.15088,0.12574,0.12527,3.51,271,531,791,1030,1321,1584,1832,2108,2328,2575,2838,3097,3360,3625,3890
29,0.15338,0.1543,0.12549,0.12501,3.55,272,532,791,1029,1321,1584,1832,2108,2327,2575,2837,3097,3359,3625,3890
30,0.15666,0.15757,0.12525,0.12477,3.59,272,532,790,1029,1322,1585,1833,2109,2327,2574,2836,3096,3359,3624,3890
31,0.15988,0.16081,0.12501,0.12453,3.63,272,532,790,1028,1323,1586,1833,2110,2326,2573,2835,3095,3358,3624,3889
32,0.16312,0.16412,0.12477,0.12429,3.67,272,533,789,1028,1323,1586,1834,2111,2325,2573,2834,3094,3357,3623,3889
33,0.1664,0.16755,0.12452,0.12403,3.71,273,533,789,1027,1324,1587,1834,2112,2324,2572,2833,3093,3357,3623,3889
34,0.16968,0.17108,0.12428,0.12377,3.74,273,533,788,1027,1325,1588,1835,2113,2324,2572,2832,3092,3356,3623,3888
35,0.17296,0.17462,0.12403,0.1235,3.78,273,534,788,1026,1325,1588,1835,2113,2323,2571,2831,3091,3355,3622,3888
36,0.17625,0.1782,0.12378,0.12323,3.82,274,534,787,1026,1326,1589,1835,2114,2323,2570,2830,3091,3355,3622,3888
37,0.17959,0.18184,0.12353,0.12296,3.87,274,534,786,1025,1327,1590,1836,2115,2322,2570,2829,3090,3354,3622,3888
38,0.18302,0.18556,0.12327,0.12268,3.91,274,534,786,1025,1328,1590,1836,2115,2321,2569,2828,3089,3354,3621,3887
39,0.18653,0.18927,0.12301,0.1224,3.95,274,535,785,1024,1328,1591,1836,2116,2320,2569,2827,3088,3353,3621,3887
40,0.19003,0.19293,0.12274,0.12212,3.99,275,535,784,1024,1329,1592,1836,2117,2320,2568,2826,3087,3352,3621,3887
41,0.19344,0.19646,0.12248,0.12186,4.04,275,535,783,1023,1330,1592,1836,2117,2319,2568,2826,3086,3352,3620,3886
42,0.19665,0.1998,0.12224,0.1216,4.07,275,535,783,1022,1330,1593,1836,2118,2318,2567,2825,3085,3351,3620,3886
43,0.19959,0.20285,0.12202,0.12137,4.12,276,535,782,1021,1331,1594,1836,2118,2318,2567,2824,3084,3350,3620,3886
44,0.20231,0.2057,0.12181,0.12115,4.16,276,535,781,1021,1332,1595,1836,2119,2317,2566,2823,3083,3350,3619,3886
45,0.205,0.20856,0.1216,0.12094,4.2,276,535,780,1020,1332,1595,1836,2119,2316,2566,2822,3082,3349,3619,3885
46,0.20772,0.2115,0.1214,0.12071,4.24,276,535,780,1019,1333,1596,1836,2120,2316,2565,2821,3081,3348,3619,3885
47,0.21042,0.21444,0.12119,0.12049,4.29,277,535,779,1019,1334,1597,1836,2120,2315,2565,2820,3080,3348,3618,3885
48,0.21307,0.21732,0.12098,0.12027,4.33,277,535,778,1018,1335,1597,1837,2121,2315,2564,2819,3080,3347,3618,3884
49,0.21568,0.22014,0.12078,0.12005,4.37,277,535,777,1017,1335,1598,1837,2121,2314,2564,2819,3079,3346,3618,3884
50,0.21831,0.22294,0.12058,0.11983,4.41,278,535,776,1016,1336,1599,1837,2122,2314,2563,2818,3078,3346,3617,3884
51,0.22097,0.22579,0.12038,0.11961,4.45,278,535,776,1015,1337,1600,1837,2122,2313,2563,2817,3077,3345,3617,3884
52,0.22364,0.22866,0.12017,0.11939,4.49,278,534,775,1015,1338,1600,1837,2123,2312,2562,2816,3076,3344,3617,3883
53,0.22628,0.23151,0.11997,0.11917,4.54,279,534,774,1014,1339,1601,1837,2123,2312,2562,2815,3075,3344,3616,3883
54,0.22888,0.23433,0.11976,0.11895,4.57,279,534,773,1013,1339,1602,1837,2124,2311,2561,2814,3074,3343,3616,3883
55,0.23146,0.23714,0.11956,0.11873,4.61,279,534,772,1012,1340,1602,1837,2124,2311,2561,2814,3074,3343,3616,3882
56,0.23406,0.23997,0.11936,0.11851,4.67,280,533,771,1011,1341,1603,1837,2124,2310,2560,2813,3073,3342,3616,3882
57,0.23666,0.24283,0.11916,0.11829,4.71,280,533,770,1010,1342,1604,1837,2125,2310,2560,2812,3072,3341,3615,3882
58,0.23925,0.24567,0.11896,0.11807,4.75,280,533,770,1009,1343,1604,1838,2125,2309,2559,2811,3071,3341,3615,3881
59,0.24182,0.24849,0.11875,0.11785,4.8,280,532,769,1009,1344,1605,1838,2126,2308,2559,2810,3071,3340,3615,3881
60,0.24437,0.2513,0.11855,0.11763,4.84,281,532,768,1008,1345,1606,1838,2126,2308,2558,2809,3070,3339,3614,3881
61,0.24692,0.25409,0.11835,0.11741,4.88,281,532,767,1007,1346,1606,1838,2126,2307,2558,2809,3069,3339,3614,3880
62,0.24949,0.25686,0.11815,0.11719,4.92,281,531,766,1006,1346,1607,1838,2127,2307,2557,2808,3069,3338,3614,3880
63,0.25204,0.25962,0.11795,0.11697,4.96,282,531,765,1005,1347,1608,1838,2127,2306,2557,2807,3068,3337,3613,3880
64,0.25459,0.26237,0.11775,0.11675,5.0,282,530,764,1004,1348,1608,1838,2127,2305,2556,2806,3068,3337,3613,3879
65,0.25712,0.2651,0.11755,0.11654,5.04,282,530,763,1003,1349,1609,1838,2127,2305,2556,2805,3067,3336,3613,3879
66,0.25964,0.26785,0.11735,0.11632,5.09,283,529,762,1002,1350,1610,1838,2128,2304,2555,2805,3067,3335,3612,3879
67,0.26218,0.27063,0.11715,0.1161,5.13,283,529,761,1001,1351,1610,1839,2128,2304,2555,2804,3066,3335,3612,3878
68,0.26471,0.27342,0.11695,0.11587,5.16,283,528,760,1000,1352,1611,1839,2128,2303,2554,2803,3066,3334,3612,3878
69,0.26724,0.27623,0.11675,0.11565,5.21,284,527,759,999,1353,1611,1839,2129,2303,2554,2802,3066,3334,3611,3878
70,0.26978,0.27905,0.11654,0.11542,5.25,284,527,758,998,1354,1612,1839,2129,2302,2553,2801,3065,3333,3611,3877
71,0.27232,0.28188,0.11634,0.1152,5.29,284,526,757,997,1356,1613,1839,2129,2302,2553,2800,3065,3332,3611,3877
72,0.27488,0.2847,0.11614,0.11497,5.33,285,526,756,996,1357,1613,1840,2129,2301,2552,2800,3065,3332,3610,3877
73,0.27745,0.28751,0.11593,0.11475,5.38,285,525,755,995,1358,1614,1840,2130,2301,2552,2799,3065,3331,3610,3876
74,0.28003,0.29032,0.11572,0.11452,5.42,285,524,754,994,1359,1615,1840,2130,2300,2551,2798,3065,3331,3610,3876
75,0.28262,0.29315,0.11551,0.11429,5.46,286,524,753,993,1360,1615,1840,2130,2300,2551,2797,3065,3330,3609,3875
76,0.28521,0.29599,0.11531,0.11406,5.5,286,523,752,993,1361,1616,1840,2130,2299,2550,2796,3065,3330,3609,3875
77,0.28784,0.29886,0.11509,0.11383,5.54,286,523,751,992,1362,1617,1841,2130,2299,2549,2796,3065,3329,3608,3875
78,0.29048,0.30176,0.11488,0.11359,5.58,287,522,750,991,1364,1617,1841,2131,2298,2549,2795,3065,3328,3608,3874
79,0.29317,0.30471,0.11466,0.11335,5.62,287,521,749,990,1365,1618,1841,2131,2298,2548,2794,3065,3328,3608,3874
80,0.29591,0.30769,0.11444,0.11311,5.66,287,520,748,989,1366,1619,1842,2131,2298,2548,2793,3065,3327,3607,3874
81,0.29866,0.31067,0.11422,0.11287,5.7,288,520,747,988,1367,1619,1842,2131,2297,2547,2792,3065,3327,3607,3873
82,0.30139,0.31362,0.11399,0.11262,5.74,288,519,746,987,1368,1620,1842,2131,2297,2546,2792,3065,3326,3606,3873
83,0.30414,0.31658,0.11377,0.11238,5.78,288,518,745,986,1370,1621,1843,2131,2296,2546,2791,3065,3326,3606,3873
84,0.3069,0.31957,0.11354,0.11213,5.82,289,518,744,985,1371,1621,1843,2131,2296,2545,2790,3065,3325,3605,3872
85,0.30971,0.32261,0.11331,0.11188,5.85,289,517,743,984,1372,1622,1843,2131,2295,2545,2789,3065,3325,3605,3872
86,0.31255,0.32567,0.11308,0.11163,5.9,289,516,742,983,1373,1623,1844,2131,2295,2544,2789,3066,3324,3605,3871
87,0.31543,0.32877,0.11284,0.11137,5.94,290,515,741,982,1375,1623,1844,2131,2295,2543,2788,3066,3324,3604,3871
88,0.31836,0.33193,0.1126,0.11111,5.98,290,515,740,981,1376,1624,1844,2131,2294,2543,2787,3066,3323,3604,3871
89,0.32134,0.33513,0.11235,0.11084,6.02,290,514,739,980,1377,1625,1845,2131,2294,2542,2786,3066,3323,3603,3870
90,0.32437,0.33842,0.1121,0.11057,6.06,291,513,738,979,1378,1625,1845,2131,2293,2541,2785,3066,3322,3603,3870
91,0.32745,0.34179,0.11185,0.11029,6.1,291,512,737,978,1380,1626,1845,2131,2293,2540,2785,3067,3322,3602,3869
92,0.33068,0.34536,0.11158,0.10999,6.14,291,512,736,978,1381,1627,1846,2131,2292,2540,2784,3067,3322,3602,3869
93,0.33495,0.34974,0.11122,0.10962,6.18,292,511,735,977,1382,1627,1846,2131,2292,2539,2783,3067,3321,3601,3869
94,0.34038,0.35545,0.11077,0.10914,6.22,292,510,734,976,1384,1628,1846,2131,2292,2538,2782,3067,3321,3601,3868
95,0.34504,0.36037,0.11037,0.10872,6.26,292,509,733,975,1385,1629,1847,2131,2291,2537,2781,3067,3320,3600,3868
96,0.34876,0.36433,0.11006,0.10838,6.3,293,509,732,974,1386,1629,1848,2131,2291,2537,2781,3067,3320,3600,3867
97,0.3529,0.3689,0.10971,0.10799,6.35,293,508,731,973,1387,1630,1848,2130,2290,2536,2780,3067,3320,3599,3867
98,0.35683,0.37333,0.10938,0.10761,6.4,293,507,730,973,1389,1631,1849,2130,2290,2535,2779,3068,3319,3598,3867
99,0.36042,0.37731,0.10907,0.10727,6.44,294,506,729,972,1390,1631,1849,2130,2290,2534,2778,3068,3319,3598,3866
100,0.36445,0.38153,0.10873,0.10691,6.48,294,505,728,971,1391,1632,1850,2129,2289,2534,2778,3068,3319,3597,3866
101,0.36872,0.38587,0.10836,0.10653,6.52,294,505,727,971,1393,1633,1850,2129,2289,2533,2777,3068,3318,3597,3865
102,0.37257,0.38979,0.10803,0.10619,6.55,295,504,726,970,1394,1633,1851,2128,2289,2532,2776,3068,3318,3596,3865
103,0.3764,0.39378,0.1077,0.10584,6.59,295,503,725,969,1395,1634,1852,2128,2288,2531,2775,3068,3318,3596,3864
104,0.3806,0.39827,0.10734,0.10545,6.64,295,502,725,969,1397,1635,1852,2127,2288,2530,2775,3068,3318,3595,3864
105,0.38471,0.40276,0.10698,0.10506,6.68,296,501,724,968,1398,1635,1853,2127,2288,2530,2774,3068,3318,3594,3864
106,0.38874,0.40711,0.10663,0.10467,6.72,296,500,723,968,1400,1636,1853,2126,2287,2529,2773,3068,3317,3594,3863
107,0.39313,0.41171,0.10625,0.10427,6.76,297,500,722,967,1401,1637,1854,2125,2287,2528,2773,3068,3317,3593,3863
108,0.39762,0.41636,0.10585,0.10385,6.8,297,499,721,967,1403,1638,1855,2124,2287,2527,2772,3068,3317,3593,3862
109,0.40195,0.42086,0.10547,0.10345,6.84,297,498,720,966,1404,1638,1855,2124,2286,2526,2771,3068,3317,3592,3862
