epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.18729,0.10167,1.12,196,389,583,776,969,1162,1355,1549,1742,1936
1,0,0,0.18661,0.1005,1.15,196,390,583,777,969,1161,1355,1548,1742,1936
2,0,0,0.18594,0.09933,1.17,196,390,584,777,969,1161,1354,1548,1742,1936
3,0,0,0.18527,0.09816,1.2,196,390,584,778,969,1160,1354,1548,1741,1935
4,0,0,0.18461,0.097,1.23,196,391,584,778,969,1160,1353,1547,1741,1935
5,0,0,0.18395,0.09585,1.26,197,391,585,779,969,1159,1353,1547,1741,1935
6,0,0,0.18331,0.09471,1.3,197,391,585,779,969,1159,1352,1546,1740,1935
7,0,0,0.18267,0.09357,1.32,197,391,586,780,969,1158,1352,1546,1740,1935
8,0,0,0.18204,0.09244,1.35,197,392,586,780,969,1158,1352,1545,1740,1934
9,0,0,0.18141,0.09132,1.38,197,392,587,781,969,1157,1351,1545,1740,1934
10,0,0,0.1808,0.09022,1.42,198,392,587,781,969,1157,1351,1544,1739,1934
11,0,0,0.1802,0.08912,1.44,198,393,587,782,969,1156,1351,1544,1739,1934
12,0,0,0.1796,0.08804,1.47,198,393,588,782,969,1156,1350,1544,1739,1934
13,0,0,0.17902,0.08697,1.49,198,393,588,782,969,1155,1350,1543,1738,1933
14,0,0,0.17845,0.08591,1.52,198,394,589,783,969,1155,1350,1543,1738,1933
15,0,0,0.17789,0.08488,1.54,198,394,589,783,969,1154,1350,1542,1738,1933
16,0,0,0.17734,0.08386,1.56,199,394,590,784,969,1154,1350,1542,1737,1933
17,0,0,0.1768,0.08286,1.6,199,395,590,784,969,1153,1349,1541,1737,1933
18,0,0,0.17628,0.08187,1.63,199,395,590,785,969,1153,1349,1541,1737,1932
19,0,0,0.17577,0.08091,1.65,199,395,591,785,969,1152,1349,1540,1736,1932
20,0,0,0.17525,0.07997,1.67,199,396,591,786,969,1152,1349,1540,1736,1932
21,0,0,0.17472,0.07905,1.7,199,396,592,786,969,1151,1349,1539,1736,1932
22,0,0,0.17419,0.07816,1.73,200,396,592,787,969,1151,1349,1539,1735,1932
23,0,0,0.17361,0.07728,1.76,200,397,593,787,969,1150,1349,1538,1735,1931
24,0,0,0.17292,0.07639,1.78,200,397,593,788,969,1150,1349,1538,1734,1931
25,0,0,0.17215,0.07492,1.8,200,397,593,788,968,1149,1349,1538,1734,1931
26,0.00316,0,0.17138,0.07347,1.83,200,398,594,789,968,1149,1350,1537,1734,1931
27,0.01173,0,0.17065,0.07205,1.85,201,398,594,789,968,1148,1350,1537,1734,1931
28,0.02092,0,0.16985,0.07067,1.88,201,398,595,789,969,1148,1350,1536,1733,1930
29,0.0307,0,0.169,0.06934,1.9,201,399,595,789,969,1147,1351,1536,1733,1930
30,0.04074,0,0.16812,0.06806,1.93,201,399,595,789,969,1147,1351,1535,1733,1930
31,0.05082,0.02345,0.16724,0.06685,1.95,201,399,596,789,969,1146,1352,1535,1733,1930
32,0.06059,0.05645,0.16637,0.06571,1.97,202,399,596,789,969,1146,1352,1534,1732,1930
33,0.06968,0.08656,0.16557,0.06466,2.0,202,400,597,789,968,1145,1353,1533,1732,1929
34,0.07806,0.11365,0.16482,0.06369,2.02,202,400,597,789,968,1145,1353,1533,1732,1929
35,0.08546,0.13764,0.16416,0.06282,2.05,202,400,598,789,968,1144,1353,1532,1732,1929
36,0.09218,0.15849,0.16355,0.06206,2.07,202,400,598,788,968,1144,1353,1532,1732,1929
37,0.09829,0.1763,0.163,0.0614,2.1,203,401,598,788,969,1143,1353,1531,1732,1929
38,0.10359,0.19113,0.16252,0.06084,2.12,203,401,599,788,969,1142,1353,1531,1732,1928
39,0.10813,0.20368,0.16211,0.06037,2.14,203,401,599,788,969,1142,1353,1530,1732,1928
40,0.11239,0.2198,0.16172,0.05976,2.17,203,401,600,788,969,1141,1353,1529,1732,1928
41,0.11578,0.23662,0.16141,0.05911,2.2,203,401,600,788,969,1141,1353,1529,1732,1928
42,0.11858,0.25014,0.16116,0.05858,2.22,204,401,601,788,969,1140,1353,1528,1732,1928
43,0.12065,0.26034,0.16097,0.05818,2.25,204,402,601,788,969,1139,1353,1528,1732,1927
44,0.12211,0.26767,0.16083,0.05789,2.27,204,402,602,788,969,1139,1353,1527,1732,1927
45,0.12309,0.28043,0.16074,0.05739,2.3,204,402,602,788,969,1138,1353,1527,1732,1927
46,0.12374,0.29165,0.16068,0.05694,2.32,204,402,602,789,969,1138,1352,1526,1732,1927
47,0.12422,0.30074,0.16064,0.05657,2.35,204,403,603,789,969,1137,1352,1526,1732,1927
48,0.12464,0.3083,0.1606,0.05626,2.37,205,403,603,789,970,1137,1352,1525,1732,1926
