epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.66132,0.61745,1.21,195,389,582,775,969,1163,1355,1550,1743,1936
1,0,0,0.65978,0.61621,1.23,195,388,582,775,968,1164,1355,1550,1743,1936
2,0,0,0.65829,0.615,1.25,195,388,581,774,968,1164,1354,1551,1744,1936
3,0,0,0.65682,0.6138,1.27,195,388,581,774,968,1164,1354,1551,1744,1935
4,0,0,0.65539,0.6126,1.3,195,388,581,773,968,1164,1354,1551,1744,1935
5,0,0,0.65401,0.6114,1.32,194,387,581,773,968,1164,1353,1552,1744,1935
6,0,0,0.65264,0.61019,1.34,194,387,581,772,968,1164,1353,1552,1744,1935
7,0,0,0.65128,0.60898,1.36,194,387,581,772,969,1163,1352,1553,1745,1935
8,0,0,0.64997,0.60777,1.39,194,387,581,771,969,1163,1352,1553,1745,1935
9,0,0,0.64874,0.60655,1.41,194,387,582,771,969,1162,1352,1554,1745,1934
10,0,0,0.64753,0.60534,1.43,194,387,582,771,969,1162,1351,1554,1745,1934
11,0,0,0.64632,0.60413,1.45,193,386,582,770,969,1161,1351,1554,1744,1934
12,0,0,0.64511,0.60292,1.48,193,386,583,770,969,1161,1351,1555,1744,1934
13,0,0,0.64388,0.6017,1.5,193,386,583,769,969,1160,1351,1555,1744,1934
14,0,0,0.64265,0.60047,1.52,193,386,583,769,969,1160,1350,1555,1744,1934
15,0,0,0.64141,0.59918,1.55,193,386,584,768,968,1159,1350,1556,1744,1934
16,0,0,0.64017,0.59788,1.57,193,385,584,768,968,1159,1350,1556,1744,1934
17,0,0,0.63893,0.59657,1.59,193,385,584,768,968,1158,1349,1556,1744,1933
18,0,0,0.63767,0.59526,1.62,193,385,584,768,968,1158,1349,1556,1744,1933
19,0,0,0.63638,0.59394,1.64,192,385,585,767,968,1158,1349,1557,1744,1933
20,0,0,0.63506,0.59259,1.66,192,385,585,767,969,1157,1349,1557,1743,1933
21,0,0,0.63372,0.59123,1.68,192,385,585,767,969,1157,1349,1557,1743,1933
22,0,0,0.63231,0.58984,1.7,192,385,586,767,969,1157,1349,1557,1743,1933
23,0,0,0.63084,0.58842,1.73,192,385,586,767,969,1156,1349,1557,1743,1933
24,0,0,0.62934,0.58696,1.75,192,385,587,767,968,1156,1349,1558,1742,1932
25,0,0,0.62777,0.58549,1.77,192,385,587,767,968,1156,1349,1558,1742,1932
26,0,0,0.62616,0.58402,1.79,192,385,588,767,968,1156,1349,1558,1742,1932
27,0,0,0.62451,0.58252,1.82,192,385,588,767,968,1155,1349,1558,1741,1932
28,0,0,0.62279,0.58099,1.84,192,385,588,767,968,1155,1350,1559,1741,1932
29,0,0,0.62103,0.57942,1.86,192,385,589,767,969,1155,1350,1559,1741,1931
30,0,0,0.61921,0.57784,1.88,192,385,589,768,969,1154,1350,1559,1741,1931
31,0,0,0.6173,0.57615,1.9,192,385,589,768,969,1154,1351,1559,1740,1931
32,0,0,0.61531,0.57443,1.93,193,385,589,768,969,1154,1351,1560,1740,1931
33,0,0,0.61327,0.57268,1.95,193,386,589,768,969,1154,1352,1560,1740,1931
34,0,0,0.61116,0.57085,1.97,193,386,589,768,969,1154,1352,1560,1739,1931
35,0,0,0.60896,0.569,1.99,193,386,589,769,969,1154,1352,1561,1739,1931
36,0,0,0.60667,0.56707,2.02,193,387,589,769,969,1153,1352,1561,1739,1930
37,0,0,0.60426,0.5651,2.04,193,387,589,769,970,1153,1353,1561,1739,1930
38,0,0,0.60178,0.56299,2.06,193,387,589,770,970,1154,1353,1561,1739,1930
39,0,0,0.59923,0.56077,2.08,194,387,589,770,970,1154,1353,1562,1739,1930
40,0,0,0.59657,0.55831,2.11,194,387,589,771,971,1154,1353,1562,1739,1930
41,0,0,0.59384,0.55582,2.13,194,388,588,771,971,1154,1354,1562,1739,1930
42,0,0,0.59101,0.55326,2.15,194,388,588,772,972,1154,1354,1562,1739,1929
43,0,0,0.5881,0.55057,2.18,195,387,588,772,973,1155,1354,1563,1739,1929
44,0,0,0.58515,0.54779,2.2,195,387,588,773,973,1155,1354,1563,1739,1929
45,0,0,0.58213,0.54495,2.22,195,387,587,774,974,1155,1354,1563,1739,1929
46,0,0,0.57906,0.54208,2.24,195,387,587,774,975,1156,1355,1564,1740,1929
47,0,0,0.57596,0.5392,2.27,196,387,587,775,975,1156,1355,1564,1740,1929
