epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.66211,0.61665,1.12,356,712,1065,1421,1775
1,0,0,0.65968,0.61437,1.13,356,712,1065,1421,1774
2,0,0,0.65725,0.6121,1.15,356,712,1064,1422,1774
3,0,0,0.65484,0.60986,1.16,356,713,1064,1422,1774
4,0,0,0.65245,0.6076,1.17,355,713,1063,1423,1773
5,0,0,0.65005,0.60535,1.18,355,713,1063,1423,1773
6,0,0,0.64765,0.60309,1.2,355,713,1063,1423,1773
7,0,0,0.64526,0.6008,1.21,354,713,1062,1422,1773
8,0,0,0.64286,0.59851,1.22,354,713,1062,1422,1772
9,0,0,0.64047,0.59622,1.24,354,713,1062,1422,1772
10,0,0,0.63808,0.59391,1.26,354,713,1062,1422,1772
11,0,0,0.6357,0.5916,1.27,353,713,1061,1422,1772
12,0,0,0.63332,0.58931,1.29,353,714,1061,1421,1772
13,0,0,0.63095,0.58703,1.3,353,714,1061,1422,1772
14,0,0,0.62857,0.58474,1.32,352,714,1061,1422,1772
15,0,0,0.6262,0.58246,1.33,352,714,1061,1422,1771
16,0,0,0.62382,0.5802,1.34,352,714,1060,1422,1771
17,0,0,0.62144,0.57794,1.36,352,714,1060,1422,1771
18,0,0,0.61908,0.57568,1.37,351,714,1060,1422,1771
19,0,0,0.61673,0.57341,1.39,351,714,1059,1422,1771
20,0,0,0.61437,0.57114,1.4,351,714,1059,1422,1771
21,0,0,0.61202,0.56887,1.42,351,714,1058,1422,1771
22,0,0,0.60967,0.56658,1.43,351,714,1058,1422,1771
23,0,0,0.60732,0.56429,1.44,350,714,1057,1422,1771
24,0,0,0.60496,0.56203,1.45,350,714,1056,1422,1771
25,0,0,0.60261,0.55978,1.47,350,714,1056,1422,1771
26,0,0,0.60026,0.55754,1.48,350,714,1055,1422,1771
27,0,0,0.59791,0.55526,1.49,349,714,1055,1422,1771
28,0,0,0.59557,0.553,1.51,349,714,1054,1422,1771
29,0,0,0.59323,0.55074,1.52,349,714,1053,1422,1771
30,0,0,0.59089,0.54849,1.53,349,714,1053,1422,1771
