epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.66132,0.61745,1.12,195,389,582,775,969,1163,1355,1550,1743,1936
1,0,0,0.65978,0.61621,1.15,195,388,582,775,968,1164,1355,1550,1743,1936
2,0,0,0.65829,0.615,1.17,195,388,581,774,968,1164,1354,1551,1744,1936
3,0,0,0.65682,0.6138,1.2,195,388,581,774,968,1164,1354,1551,1744,1935
4,0,0,0.65539,0.6126,1.23,195,388,581,773,968,1164,1354,1551,1744,1935
5,0,0,0.65401,0.6114,1.26,194,387,581,773,968,1164,1353,1552,1744,1935
6,0,0,0.65264,0.61019,1.28,194,387,581,772,968,1164,1353,1552,1744,1935
7,0,0,0.65128,0.60898,1.3,194,387,581,772,969,1163,1352,1553,1745,1935
8,0,0,0.64997,0.60777,1.32,194,387,581,771,969,1163,1352,1553,1745,1935
9,0,0,0.64874,0.60655,1.35,194,387,582,771,969,1162,1352,1554,1745,1934
10,0,0,0.64753,0.60534,1.37,194,387,582,771,969,1162,1351,1554,1745,1934
11,0,0,0.64632,0.60413,1.41,193,386,582,770,969,1161,1351,1554,1744,1934
12,0,0,0.64511,0.60292,1.43,193,386,583,770,969,1161,1351,1555,1744,1934
13,0,0,0.64388,0.6017,1.46,193,386,583,769,969,1160,1351,1555,1744,1934
14,0,0,0.64265,0.60047,1.48,193,386,583,769,969,1160,1350,1555,1744,1934
15,0,0,0.64141,0.59918,1.51,193,386,584,768,968,1159,1350,1556,1744,1934
16,0,0,0.64017,0.59788,1.53,193,385,584,768,968,1159,1350,1556,1744,1934
17,0,0,0.63893,0.59657,1.56,193,385,584,768,968,1158,1349,1556,1744,1933
18,0,0,0.63767,0.59526,1.59,193,385,584,768,968,1158,1349,1556,1744,1933
19,0,0,0.63638,0.59394,1.61,192,385,585,767,968,1158,1349,1557,1744,1933
20,0,0,0.63506,0.59259,1.63,192,385,585,767,969,1157,1349,1557,1743,1933
21,0,0,0.63372,0.59123,1.66,192,385,585,767,969,1157,1349,1557,1743,1933
22,0,0,0.63231,0.58984,1.68,192,385,586,767,969,1157,1349,1557,1743,1933
23,0,0,0.63084,0.58842,1.7,192,385,586,767,969,1156,1349,1557,1743,1933
24,0,0,0.62934,0.58696,1.73,192,385,587,767,968,1156,1349,1558,1742,1932
25,0,0,0.62777,0.58549,1.75,192,385,587,767,968,1156,1349,1558,1742,1932
26,0,0,0.62616,0.58402,1.77,192,385,588,767,968,1156,1349,1558,1742,1932
27,0,0,0.62451,0.58252,1.79,192,385,588,767,968,1155,1349,1558,1741,1932
28,0,0,0.62279,0.58099,1.82,192,385,588,767,968,1155,1350,1559,1741,1932
29,0,0,0.62103,0.57942,1.84,192,385,589,767,969,1155,1350,1559,1741,1931
30,0,0,0.61921,0.57784,1.86,192,385,589,768,969,1154,1350,1559,1741,1931
31,0,0,0.6173,0.57615,1.89,192,385,589,768,969,1154,1351,1559,1740,1931
32,0,0,0.61531,0.57443,1.91,193,385,589,768,969,1154,1351,1560,1740,1931
33,0,0,0.61327,0.57268,1.93,193,386,589,768,969,1154,1352,1560,1740,1931
34,0,0,0.61116,0.57085,1.95,193,386,589,768,969,1154,1352,1560,1739,1931
35,0,0,0.60896,0.569,1.99,193,386,589,769,969,1154,1352,1561,1739,1931
36,0,0,0.60667,0.56707,2.02,193,387,589,769,969,1153,1352,1561,1739,1930
37,0,0,0.60426,0.5651,2.05,193,387,589,769,970,1153,1353,1561,1739,1930
38,0,0,0.60178,0.56299,2.08,193,387,589,770,970,1154,1353,1561,1739,1930
39,0,0,0.59923,0.56077,2.11,194,387,589,770,970,1154,1353,1562,1739,1930
40,0,0,0.59657,0.55831,2.14,194,387,589,771,971,1154,1353,1562,1739,1930
41,0,0,0.59384,0.55582,2.16,194,388,588,771,971,1154,1354,1562,1739,1930
42,0,0,0.59101,0.55326,2.19,194,388,588,772,972,1154,1354,1562,1739,1929
43,0,0,0.5881,0.55057,2.21,195,387,588,772,973,1155,1354,1563,1739,1929
44,0,0,0.58515,0.54779,2.23,195,387,588,773,973,1155,1354,1563,1739,1929
45,0,0,0.58213,0.54495,2.25,195,387,587,774,974,1155,1354,1563,1739,1929
46,0,0,0.57906,0.54208,2.28,195,387,587,774,975,1156,1355,1564,1740,1929
47,0,0,0.57596,0.5392,2.3,196,387,587,775,975,1156,1355,1564,1740,1929
48,0,0,0.5728,0.5363,2.33,196,387,587,775,976,1156,1355,1564,1740,1929
49,0,0,0.56958,0.53327,2.36,196,387,587,776,976,1157,1356,1564,1740,1929
50,0,0,0.56629,0.53008,2.38,196,386,587,777,977,1157,1356,1565,1740,1930
51,0,0,0.56297,0.52687,2.41,197,386,588,777,977,1158,1357,1565,1740,1930
52,0,0,0.55962,0.52365,2.44,197,386,588,777,978,1158,1357,1565,1739,1930
53,0,0,0.55622,0.52041,2.47,197,386,588,777,978,1159,1358,1565,1739,1930
54,0,0,0.55281,0.51716,2.49,197,386,588,777,978,1160,1358,1566,1739,1930
55,0,0,0.54937,0.51383,2.52,198,387,588,777,978,1160,1358,1566,1739,1930
56,0,0,0.54591,0.5105,2.54,198,387,588,777,977,1161,1358,1566,1739,1930
57,0,0,0.54241,0.50712,2.56,198,387,588,777,977,1162,1358,1566,1739,1930
58,0,0,0.53889,0.5037,2.58,198,387,587,776,977,1162,1357,1567,1739,1930
59,0,0,0.53535,0.50029,2.61,199,387,587,776,977,1162,1357,1567,1739,1930
60,0,0,0.53179,0.49686,2.63,199,387,587,776,977,1162,1357,1567,1739,1930
61,0,0,0.52821,0.49344,2.65,199,387,587,775,977,1162,1356,1567,1739,1930
62,0,0,0.52461,0.48997,2.68,200,387,587,775,977,1162,1356,1567,1739,1930
63,0,0,0.52101,0.48649,2.7,200,387,587,775,977,1161,1356,1568,1739,1930
64,0,0,0.51738,0.48302,2.72,200,386,588,775,977,1161,1356,1568,1739,1930
65,0,0,0.51374,0.47953,2.75,200,386,588,775,978,1160,1356,1568,1739,1930
66,0,0,0.51005,0.476,2.77,201,386,588,776,978,1160,1356,1568,1739,1930
67,0,0,0.50633,0.47244,2.79,201,386,588,776,978,1160,1356,1568,1739,1930
68,0,0,0.50258,0.46887,2.81,201,386,588,776,978,1160,1357,1568,1739,1930
69,0,0,0.49879,0.46528,2.84,201,386,587,776,977,1161,1357,1568,1739,1929
70,0,0,0.49499,0.4616,2.86,202,386,587,776,977,1161,1357,1568,1739,1929
71,0,0,0.49119,0.45782,2.88,202,386,587,776,977,1161,1357,1568,1739,1929
72,0,0,0.48737,0.45405,2.91,202,386,587,776,977,1161,1357,1568,1739,1929
73,0,0,0.48355,0.45027,2.94,203,386,587,776,977,1161,1357,1568,1739,1929
74,0,0,0.47974,0.44651,2.96,203,386,587,776,977,1161,1357,1568,1739,1929
75,0,0,0.47589,0.4428,2.98,203,386,587,775,977,1160,1357,1568,1739,1929
76,0,0,0.47205,0.43911,3.01,204,386,588,775,978,1160,1357,1568,1739,1929
77,0,0,0.46821,0.43545,3.03,204,386,588,776,978,1160,1357,1568,1739,1929
78,0,0,0.46437,0.43173,3.05,204,386,587,776,978,1160,1356,1568,1739,1928
79,0,0,0.46054,0.42803,3.07,205,386,587,776,977,1161,1356,1568,1739,1928
80,0,0,0.45674,0.42439,3.1,205,386,587,776,977,1161,1356,1568,1739,1928
81,0,0,0.45297,0.42076,3.12,205,386,587,776,977,1161,1356,1568,1739,1928
82,0,0,0.44925,0.41716,3.14,205,386,587,776,977,1161,1356,1568,1739,1928
83,0,0,0.44558,0.41361,3.17,206,386,587,776,977,1161,1356,1568,1739,1927
84,0,0,0.44196,0.41008,3.19,206,386,587,776,977,1161,1356,1568,1739,1927
85,0,0,0.4384,0.40657,3.22,206,386,587,776,977,1160,1356,1568,1739,1927
86,0,0,0.43489,0.4031,3.25,207,386,587,776,978,1160,1357,1568,1739,1927
87,0,0,0.43146,0.39969,3.28,207,386,587,776,978,1161,1357,1568,1739,1926
88,0,0,0.42812,0.39635,3.31,207,386,587,776,977,1161,1357,1568,1739,1926
89,0,0,0.42487,0.39307,3.34,207,386,587,776,977,1161,1357,1568,1739,1926
90,0,0,0.42171,0.3899,3.37,208,386,587,776,977,1161,1357,1568,1739,1925
91,0,0,0.41865,0.38683,3.4,208,386,587,776,977,1161,1357,1568,1739,1925
92,0,0,0.41569,0.38386,3.43,208,386,587,776,977,1161,1357,1568,1739,1925
93,0,0,0.41282,0.38097,3.46,208,385,587,776,977,1161,1357,1568,1739,1924
94,0,0,0.41004,0.37819,3.49,209,385,587,776,977,1161,1357,1568,1739,1924
95,0,0,0.40737,0.37551,3.51,209,385,587,776,978,1161,1357,1568,1739,1924
96,0,0,0.40481,0.37293,3.54,209,385,587,776,978,1161,1357,1568,1739,1924
97,0,0,0.40236,0.37044,3.56,209,385,587,776,978,1161,1357,1568,1739,1923
98,0,0,0.40002,0.36804,3.59,209,385,587,776,978,1161,1357,1568,1739,1923
99,0,0,0.39779,0.36576,3.61,210,385,587,776,977,1161,1357,1568,1739,1923
100,0,0,0.39566,0.36359,3.64,210,384,587,776,977,1161,1357,1568,1739,1923
101,0,0,0.39365,0.36154,3.66,210,384,587,776,977,1161,1357,1568,1739,1923
102,0,0,0.39173,0.35958,3.69,210,384,587,776,977,1161,1356,1568,1738,1922
103,0,0,0.38991,0.35772,3.72,210,383,587,776,977,1161,1356,1568,1738,1922
104,0,0,0.38818,0.35596,3.74,211,383,587,776,978,1161,1356,1568,1738,1922
105,0,0,0.38656,0.35429,3.76,211,383,587,776,978,1161,1356,1568,1738,1922
