epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.31401,0.31286,2.99,696,1390,2082,2774,3466
1,0,0,0.29728,0.2961,3.02,695,1390,2083,2775,3467
2,0,0,0.2809,0.2797,3.05,695,1391,2084,2776,3467
3,0,0,0.26496,0.26373,3.08,695,1392,2085,2777,3468
4,0,0,0.24954,0.2483,3.11,695,1393,2086,2778,3469
5,0,0,0.23479,0.23353,3.14,695,1393,2086,2778,3469
6,0,0,0.22091,0.21966,3.17,695,1394,2087,2779,3470
7,0,0,0.20833,0.20708,3.2,695,1395,2088,2779,3470
8,0,0,0.19737,0.19613,3.22,696,1396,2089,2780,3471
9,0,0,0.18804,0.1868,3.25,696,1396,2090,2780,3471
10,0,0,0.18002,0.17879,3.29,697,1397,2090,2781,3472
11,0,0,0.17311,0.17191,3.35,697,1398,2091,2781,3472
12,0,0,0.16737,0.1662,3.38,698,1398,2092,2782,3473
13,0,0,0.16285,0.16172,3.41,698,1398,2092,2782,3473
14,0,0,0.15952,0.15844,3.44,699,1398,2093,2783,3474
15,0,0,0.15734,0.15632,3.47,699,1398,2093,2784,3474
16,0,0,0.15618,0.15522,3.5,700,1398,2094,2784,3474
17,0,0,0.15588,0.15498,3.53,701,1398,2094,2785,3474
18,0,0,0.15621,0.15539,3.63,701,1398,2094,2785,3475
19,0,0,0.15698,0.15621,3.65,702,1397,2095,2786,3475
20,0,0,0.15795,0.15725,3.68,702,1397,2095,2786,3475
21,0,0,0.15896,0.1583,3.71,703,1397,2095,2787,3475
22,0,0,0.15985,0.15922,3.74,703,1396,2095,2787,3475
23,0,0,0.16052,0.15992,3.77,704,1396,2095,2788,3475
24,0,0,0.1609,0.16033,3.8,704,1396,2094,2788,3475
25,0,0,0.16098,0.16043,3.83,705,1396,2094,2788,3475
26,0,0,0.16074,0.1602,3.87,705,1396,2094,2787,3475
27,0,0,0.16022,0.15968,3.9,706,1395,2094,2787,3475
28,0,0,0.15946,0.15891,3.93,706,1395,2093,2787,3475
29,0,0,0.15851,0.15796,3.97,706,1395,2093,2787,3475
30,0,0,0.15743,0.15687,4.0,707,1394,2093,2787,3474
31,0,0,0.15629,0.15571,4.04,707,1394,2092,2786,3474
32,0,0,0.15513,0.15454,4.07,708,1394,2092,2786,3474
33,0,0,0.15401,0.1534,4.11,708,1394,2092,2786,3474
34,0,0,0.15297,0.15234,4.15,708,1393,2091,2786,3473
35,0,0,0.15204,0.15138,4.19,709,1393,2091,2786,3473
36,0,0,0.15122,0.15055,4.24,709,1393,2090,2786,3473
37,0,0,0.15054,0.14984,4.29,710,1393,2090,2786,3473
38,0,0,0.14998,0.14927,4.33,710,1393,2089,2786,3473
39,0,0,0.14953,0.1488,4.36,710,1392,2089,2786,3472
40,0,0,0.14917,0.14843,4.41,711,1392,2089,2786,3472
41,0,0,0.14889,0.14814,4.44,711,1392,2088,2786,3472
42,0,0,0.14866,0.1479,4.48,712,1392,2088,2786,3472
43,0,0,0.14846,0.14769,4.52,712,1392,2087,2786,3471
44,0,0,0.14826,0.14749,4.55,713,1392,2087,2786,3471
45,0,0,0.14806,0.14729,4.58,713,1392,2087,2786,3471
46,0,0,0.14783,0.14706,4.62,714,1392,2086,2786,3471
47,0,0,0.14758,0.14681,4.65,714,1391,2086,2786,3471
48,0,0,0.14729,0.14653,4.68,715,1391,2086,2787,3471
49,0,0,0.14696,0.14621,4.72,715,1391,2085,2787,3470
50,0,0,0.1466,0.14586,4.75,716,1391,2085,2787,3470
51,0,0,0.14621,0.14548,4.78,716,1391,2085,2787,3470
52,0,0,0.1458,0.14509,4.82,717,1391,2084,2787,3470
53,0,0,0.14539,0.14468,4.85,717,1391,2084,2787,3470
54,0,0,0.14498,0.14429,4.88,718,1391,2084,2787,3470
55,0,0,0.14458,0.1439,4.91,718,1391,2084,2787,3469
56,0,0,0.1442,0.14353,4.94,719,1391,2083,2787,3469
57,0,0,0.14384,0.14319,4.97,720,1391,2083,2788,3469
58,0,0,0.1435,0.14286,5.01,720,1391,2083,2788,3469
59,0,0,0.14319,0.14256,5.04,721,1391,2082,2788,3469
60,0,0,0.14289,0.14227,5.07,721,1391,2082,2788,3469
61,0,0,0.1426,0.142,5.1,722,1391,2081,2788,3469
62,0,0,0.14233,0.14173,5.13,722,1391,2081,2788,3468
63,0,0,0.14205,0.14147,5.16,723,1392,2081,2788,3468
64,0,0,0.14178,0.1412,5.19,723,1392,2080,2788,3468
65,0,0,0.14151,0.14093,5.22,723,1392,2080,2788,3468
66,0,0,0.14122,0.14065,5.25,724,1392,2079,2788,3468
67,0,0,0.14093,0.14036,5.28,724,1392,2079,2788,3468
68,0,0,0.14063,0.14006,5.32,725,1392,2078,2787,3468
69,0,0,0.14033,0.13976,5.35,725,1392,2078,2787,3468
70,0,0,0.14002,0.13945,5.38,726,1392,2077,2787,3467
71,0,0,0.13971,0.13914,5.41,726,1392,2077,2787,3467
72,0,0,0.1394,0.13882,5.45,726,1392,2076,2787,3467
73,0,0,0.1391,0.13852,5.48,727,1393,2076,2787,3467
74,0,0,0.1388,0.13821,5.51,727,1393,2075,2787,3467
75,0,0,0.1385,0.13792,5.54,728,1393,2075,2787,3467
76,0,0,0.13822,0.13763,5.57,728,1393,2074,2787,3467
77,0,0,0.13793,0.13734,5.6,728,1393,2073,2787,3467
78,0,0,0.13765,0.13706,5.63,729,1393,2073,2787,3467
79,0,0,0.13737,0.13678,5.66,729,1393,2072,2787,3467
80,0,0,0.1371,0.1365,5.69,729,1393,2071,2787,3466
81,0,0,0.13681,0.13622,5.72,730,1393,2071,2787,3466
82,0,2e-05,0.13653,0.13594,5.75,730,1393,2070,2787,3466
83,0.00213,0.00429,0.13624,0.13565,5.78,730,1393,2069,2787,3466
84,0.00647,0.00861,0.13594,0.13535,5.81,731,1393,2069,2787,3466
85,0.0109,0.01297,0.13564,0.13506,5.83,731,1394,2068,2787,3466
86,0.01539,0.01739,0.13533,0.13475,5.86,731,1394,2067,2787,3466
87,0.01995,0.02187,0.13502,0.13445,5.89,731,1394,2067,2788,3466
88,0.02456,0.02642,0.1347,0.13413,5.92,732,1394,2066,2788,3466
89,0.02922,0.031,0.13438,0.13382,5.95,732,1394,2065,2788,3465
90,0.03388,0.03559,0.13405,0.1335,5.98,732,1394,2065,2788,3465
91,0.03854,0.04018,0.13373,0.13318,6.01,732,1394,2064,2788,3465
92,0.04318,0.04475,0.13341,0.13286,6.04,732,1394,2063,2788,3465
93,0.04776,0.04925,0.13309,0.13255,6.07,732,1394,2062,2788,3465
94,0.05225,0.05367,0.13277,0.13224,6.1,733,1394,2061,2788,3465
95,0.05662,0.05798,0.13247,0.13194,6.13,733,1394,2060,2788,3465
96,0.06085,0.06216,0.13217,0.13165,6.16,733,1394,2059,2787,3465
97,0.06492,0.06619,0.13188,0.13136,6.19,733,1394,2058,2787,3465
98,0.06886,0.07007,0.1316,0.13109,6.22,733,1395,2057,2787,3464
99,0.0727,0.07386,0.13133,0.13082,6.25,733,1395,2056,2787,3464
100,0.07647,0.07759,0.13107,0.13056,6.28,733,1395,2055,2787,3464
101,0.08021,0.08132,0.1308,0.1303,6.31,733,1395,2054,2787,3464
102,0.08393,0.08504,0.13053,0.13003,6.35,733,1395,2052,2787,3464
103,0.08766,0.08878,0.13027,0.12976,6.38,733,1395,2051,2787,3464
104,0.09138,0.09252,0.13,0.1295,6.42,733,1395,2050,2787,3464
105,0.09511,0.09628,0.12974,0.12923,6.47,733,1395,2048,2787,3464
106,0.09887,0.10007,0.12947,0.12896,6.5,733,1395,2047,2787,3464
107,0.10266,0.10393,0.12919,0.12868,6.53,733,1395,2045,2787,3464
108,0.10651,0.10784,0.12892,0.1284,6.57,733,1395,2043,2787,3464
109,0.11039,0.11176,0.12864,0.12812,6.6,733,1395,2042,2787,3464
110,0.1143,0.11571,0.12835,0.12783,6.63,733,1395,2040,2787,3464
111,0.11823,0.11968,0.12807,0.12755,6.66,733,1395,2038,2787,3463
112,0.12215,0.12361,0.12778,0.12726,6.7,732,1395,2037,2787,3463
113,0.12599,0.12744,0.1275,0.12698,6.73,732,1395,2035,2787,3463
114,0.12964,0.13111,0.12724,0.12672,6.76,732,1395,2033,2787,3463
115,0.13305,0.13453,0.12699,0.12647,6.8,732,1395,2031,2786,3463
116,0.13625,0.13773,0.12675,0.12623,6.83,732,1395,2029,2786,3463
117,0.13932,0.1408,0.12653,0.12601,6.86,731,1395,2028,2786,3463
118,0.14228,0.14377,0.12631,0.12579,6.89,731,1395,2026,2786,3463
119,0.14518,0.14668,0.1261,0.12557,6.93,731,1395,2024,2786,3463
120,0.14801,0.14954,0.12589,0.12536,6.96,730,1395,2022,2786,3463
121,0.1508,0.15236,0.12568,0.12516,6.99,730,1395,2021,2786,3463
122,0.15355,0.15515,0.12548,0.12495,7.02,730,1395,2020,2786,3463
123,0.15625,0.15791,0.12528,0.12475,7.05,730,1394,2018,2786,3463
124,0.15889,0.16061,0.12508,0.12455,7.09,729,1394,2017,2786,3463
125,0.16148,0.16327,0.12489,0.12435,7.12,729,1394,2016,2786,3463
126,0.16399,0.16585,0.1247,0.12416,7.15,729,1394,2015,2785,3463
127,0.16643,0.16837,0.12452,0.12397,7.18,728,1394,2014,2785,3463
128,0.16881,0.17083,0.12434,0.12378,7.22,728,1394,2013,2785,3463
129,0.17114,0.17323,0.12417,0.12361,7.25,727,1394,2013,2785,3463
130,0.17342,0.17558,0.124,0.12343,7.28,727,1394,2012,2785,3463
131,0.17565,0.17789,0.12383,0.12326,7.31,727,1394,2012,2785,3463
132,0.17785,0.18015,0.12366,0.12309,7.34,726,1394,2012,2785,3463
133,0.18001,0.18236,0.1235,0.12292,7.38,726,1394,2011,2784,3463
134,0.18212,0.18453,0.12334,0.12276,7.41,725,1394,2011,2784,3463
135,0.18418,0.18665,0.12319,0.1226,7.44,725,1394,2011,2784,3463
136,0.1862,0.18873,0.12303,0.12244,7.47,724,1394,2011,2784,3463
137,0.18817,0.19076,0.12288,0.12229,7.51,724,1394,2011,2784,3463
138,0.1901,0.19275,0.12274,0.12214,7.54,723,1394,2011,2783,3463
139,0.19199,0.1947,0.12259,0.12199,7.58,723,1394,2011,2783,3463
140,0.19383,0.19661,0.12245,0.12185,7.62,722,1394,2011,2783,3463
141,0.19565,0.1985,0.12232,0.1217,7.66,721,1394,2012,2783,3463
142,0.19743,0.20036,0.12218,0.12156,7.7,721,1394,2012,2783,3464
143,0.19919,0.20221,0.12205,0.12142,7.74,720,1394,2012,2782,3464
144,0.20091,0.20402,0.12192,0.12128,7.78,720,1394,2012,2782,3464
145,0.20261,0.2058,0.12179,0.12115,7.81,719,1394,2013,2782,3464
146,0.20427,0.20755,0.12166,0.12101,7.84,718,1394,2013,2782,3464
147,0.20591,0.20927,0.12153,0.12088,7.87,718,1394,2013,2781,3464
148,0.20752,0.21096,0.12141,0.12075,7.91,717,1394,2014,2781,3464
149,0.20911,0.21263,0.12129,0.12062,7.94,716,1394,2014,2781,3464
150,0.21068,0.21428,0.12117,0.1205,7.97,716,1394,2014,2781,3464
