epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.01783,0.01441,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
1,0.01783,0.01441,0.0,0.0,0.11,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
2,0.01783,0.01441,0.0,0.0,0.15,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
3,0.01783,0.01441,0.0,0.0,0.2,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
4,0.01783,0.01441,0.0,0.0,0.23,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
5,0.01783,0.01441,0.0,0.0,0.26,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
6,0.01783,0.01441,0.0,0.0,0.29,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
7,0.01783,0.01441,0.0,0.0,0.33,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
8,0.01783,0.01441,0.0,0.0,0.36,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
9,0.01783,0.01441,0.0,0.0,0.39,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
10,0.01783,0.01441,-0.00018,0.0,0.42,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
11,0.01923,0.01622,-0.00029,0.00117,0.45,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,89,95,100,105,110,115,120,125
12,0.02344,0.01802,0.00203,0.00135,0.48,5,10,15,20,25,30,35,40,45,50,55,60,65,70,74,80,85,89,95,100,104,110,115,120,125
13,0.03105,0.02703,0.00567,0.00493,0.51,5,10,15,20,25,30,35,40,45,50,55,60,65,70,74,80,85,89,95,100,104,110,115,120,125
14,0.04207,0.03604,0.01162,0.00954,0.54,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,110,115,120,125
15,0.05449,0.04505,0.01807,0.01254,0.58,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,110,115,120,125
16,0.06971,0.06126,0.02708,0.02341,0.61,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,109,114,120,125
17,0.08293,0.07027,0.03635,0.02884,0.64,5,10,15,20,25,30,35,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
18,0.09095,0.08468,0.04189,0.03934,0.67,5,10,15,20,25,30,35,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
19,0.09896,0.09369,0.04732,0.04554,0.7,5,10,15,20,25,30,36,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
20,0.10757,0.1009,0.0523,0.04928,0.73,5,10,15,20,25,30,36,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
21,0.11959,0.11532,0.05547,0.05042,0.76,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
22,0.15104,0.14775,0.06103,0.06307,0.79,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,80,85,89,95,100,104,109,114,120,125
23,0.19231,0.19099,0.07353,0.07894,0.82,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,80,86,89,95,100,104,109,114,120,125
24,0.24659,0.23604,0.09231,0.08759,0.85,5,10,15,20,25,29,36,40,46,49,56,60,64,70,74,80,86,89,95,100,104,109,114,120,125
25,0.30529,0.27928,0.10994,0.0925,0.88,5,10,15,21,25,29,36,40,46,49,56,60,64,70,74,80,86,89,95,100,104,109,114,120,125
26,0.36358,0.31712,0.13714,0.10016,0.91,5,10,15,21,25,29,36,40,46,49,56,60,64,70,74,80,86,89,95,100,104,109,114,120,125
27,0.40505,0.36396,0.15842,0.12912,0.94,5,10,15,21,25,29,36,40,46,49,56,60,64,70,74,80,86,89,95,100,104,109,114,119,125
28,0.42728,0.38919,0.16456,0.13801,0.97,5,10,16,21,25,29,36,40,46,49,56,60,64,69,74,80,86,89,95,100,104,109,114,119,125
29,0.4361,0.4018,0.16668,0.14166,0.99,5,10,16,21,25,29,36,40,46,49,56,60,64,69,74,80,86,89,95,100,104,109,114,119,125
30,0.4377,0.4,0.16376,0.13392,1.02,5,10,16,21,25,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,119,125
31,0.43409,0.3982,0.15522,0.12823,1.06,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,125
32,0.43209,0.39099,0.14886,0.11394,1.09,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
33,0.42668,0.38559,0.13684,0.10287,1.12,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
34,0.42147,0.38018,0.12525,0.09281,1.15,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
35,0.41727,0.37477,0.11565,0.08234,1.18,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
36,0.41687,0.36396,0.11259,0.0631,1.21,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
37,0.41667,0.36396,0.10998,0.06083,1.24,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
38,0.41466,0.36396,0.1047,0.05856,1.27,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
39,0.41186,0.35856,0.09827,0.04941,1.3,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
40,0.40865,0.35676,0.09055,0.04481,1.33,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
41,0.40785,0.35856,0.08661,0.04555,1.36,5,10,16,21,24,29,36,40,46,49,56,60,64,69,74,80,86,89,95,99,104,109,114,120,124
42,0.40665,0.35495,0.08256,0.03863,1.39,5,11,16,21,24,29,36,40,46,49,57,60,64,69,74,80,86,89,95,99,104,109,114,120,124
