epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.03781,0.03415,0.0,0.0,0.05,33,66,99,132,165
1,0.03781,0.03415,0.0,0.0,0.06,33,66,99,132,165
2,0.03781,0.03415,0.0,0.0,0.07,33,66,99,132,165
3,0.03781,0.03415,0.0,0.0,0.08,33,66,99,132,165
4,0.03781,0.03415,0.0,0.0,0.09,33,66,99,132,165
5,0.03781,0.03415,0.0,0.0,0.1,33,66,99,132,165
6,0.03781,0.03415,0.0,0.0,0.11,33,66,99,132,165
7,0.03781,0.03415,0.0,0.0,0.12,33,66,99,132,165
8,0.03781,0.03415,0.0,0.0,0.13,33,67,99,132,165
9,0.03781,0.03415,0.0,0.0,0.14,33,67,99,132,165
10,0.03781,0.03415,0.0,0.0,0.15,33,67,99,132,165
11,0.03781,0.03415,0.0,0.0,0.16,33,67,99,132,165
12,0.03781,0.03415,0.0,0.0,0.17,33,67,99,131,165
13,0.03781,0.03415,0.0,0.0,0.18,33,67,98,131,165
14,0.03781,0.03415,0.0,0.0,0.19,33,67,98,131,165
15,0.03781,0.03415,0.0,0.0,0.2,33,67,98,131,165
16,0.03781,0.03415,0.0,0.0,0.21,33,67,98,131,165
17,0.03781,0.03415,0.0,0.0,0.22,33,67,98,131,165
18,0.03781,0.03415,0.0,0.0,0.23,33,67,98,131,165
19,0.03781,0.03415,0.0,0.0,0.24,33,67,98,131,165
20,0.03781,0.03415,0.0,0.0,0.25,33,67,98,131,165
21,0.03781,0.03415,0.0,0.0,0.26,33,67,98,131,165
22,0.03781,0.03415,0.0,0.0,0.27,33,67,98,131,165
23,0.03781,0.03415,0.0,0.0,0.28,33,67,98,131,165
24,0.03781,0.03415,0.0,0.0,0.29,33,67,98,131,165
25,0.03781,0.03415,0.0,0.0,0.3,33,67,98,131,165
26,0.03781,0.03415,0.0,0.0,0.31,33,67,98,131,165
27,0.03781,0.03415,0.0,0.0,0.32,32,67,98,131,165
28,0.03781,0.03415,0.0,0.0,0.33,32,67,99,131,165
29,0.03781,0.03415,0.0,0.0,0.35,32,67,99,131,165
30,0.03781,0.03415,0.0,0.0,0.36,32,67,99,131,165
31,0.03781,0.03415,0.0,0.0,0.38,32,67,99,131,165
32,0.03781,0.03415,0.0,0.0,0.4,32,68,99,131,165
33,0.03781,0.03415,0.0,0.0,0.41,32,68,99,131,165
34,0.03781,0.03415,0.0,0.0,0.42,32,68,99,131,165
35,0.03781,0.03415,0.0,0.0,0.43,32,68,99,131,165
36,0.03781,0.03415,0.0,0.0,0.44,32,68,99,131,165
37,0.03781,0.03415,0.0,0.0,0.45,32,68,99,132,165
38,0.03849,0.03415,-4e-05,-0.00074,0.46,32,68,99,132,165
39,0.04011,0.0378,-0.00232,-0.00068,0.47,32,68,99,132,165
40,0.04689,0.04512,-0.00281,0.00021,0.48,32,68,99,132,165
41,0.08294,0.07683,0.01503,0.01639,0.49,32,68,99,132,165
42,0.16926,0.15122,0.07705,0.06808,0.5,32,68,99,132,165
43,0.22022,0.20366,0.10895,0.10083,0.51,32,68,99,132,165
44,0.2415,0.22683,0.1181,0.10621,0.52,32,68,100,132,165
45,0.25207,0.2378,0.12124,0.11103,0.53,32,68,100,132,165
46,0.25871,0.2439,0.12151,0.11044,0.54,32,68,100,132,165
47,0.26331,0.24634,0.11868,0.10752,0.55,32,68,100,132,165
48,0.26508,0.2439,0.11576,0.09876,0.56,32,68,100,132,164
49,0.26724,0.24756,0.11627,0.10107,0.57,32,68,100,132,164
50,0.27172,0.25244,0.11637,0.10091,0.58,32,68,100,132,164
51,0.27348,0.25488,0.11406,0.09937,0.59,32,68,100,132,164
52,0.27402,0.25854,0.11044,0.09845,0.6,32,68,100,132,164
53,0.2728,0.25732,0.10516,0.0938,0.61,32,68,100,132,164
54,0.26901,0.2561,0.09619,0.08912,0.62,32,68,100,132,164
55,0.26521,0.25244,0.08663,0.08032,0.63,32,68,100,132,164
56,0.2625,0.25,0.07895,0.07323,0.64,32,68,100,133,164
57,0.25952,0.24634,0.07195,0.0665,0.65,32,68,100,133,164
58,0.25573,0.24146,0.06332,0.0571,0.66,32,68,101,133,164
59,0.25288,0.23902,0.05553,0.04897,0.67,32,68,101,133,164
60,0.2503,0.23902,0.04278,0.03628,0.68,32,68,101,133,164
61,0.24854,0.23537,0.02999,0.02156,0.69,32,68,101,133,164
62,0.24543,0.23293,0.01599,0.01086,0.7,32,68,101,133,164
63,0.24204,0.23049,0.00466,0.00155,0.72,32,68,101,133,164
