epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.037,0.03659,0.0,0.0,0.05,33,66,99,132,165
1,0.037,0.03659,0.0,0.0,0.06,33,66,99,132,165
2,0.037,0.03659,0.0,0.0,0.07,33,66,99,132,165
3,0.037,0.03659,0.0,0.0,0.08,33,66,99,132,165
4,0.037,0.03659,0.0,0.0,0.09,33,66,99,132,165
5,0.037,0.03659,0.0,0.0,0.11,33,66,99,132,165
6,0.037,0.03659,0.0,0.0,0.12,33,66,99,132,165
7,0.037,0.03659,0.0,0.0,0.13,33,66,99,132,165
8,0.037,0.03659,0.0,0.0,0.14,33,67,99,132,165
9,0.037,0.03659,0.0,0.0,0.15,33,67,99,132,165
10,0.037,0.03659,0.0,0.0,0.16,33,67,99,132,165
11,0.037,0.03659,0.0,0.0,0.17,33,67,99,132,165
12,0.037,0.03659,0.0,0.0,0.18,33,67,99,131,165
13,0.037,0.03659,0.0,0.0,0.19,33,67,98,131,165
14,0.037,0.03659,0.0,0.0,0.2,33,67,98,131,165
15,0.037,0.03659,0.0,0.0,0.21,33,67,98,131,165
16,0.037,0.03659,0.0,0.0,0.23,33,67,98,131,165
17,0.037,0.03659,0.0,0.0,0.24,33,67,98,131,165
18,0.037,0.03659,0.0,0.0,0.25,33,67,98,131,165
19,0.037,0.03659,0.0,0.0,0.26,33,67,98,131,165
20,0.037,0.03659,0.0,0.0,0.27,33,67,98,131,165
21,0.037,0.03659,0.0,0.0,0.28,33,67,98,131,165
22,0.037,0.03659,0.0,0.0,0.29,33,67,98,131,165
23,0.037,0.03659,0.0,0.0,0.3,33,67,98,131,165
24,0.037,0.03659,0.0,0.0,0.32,33,67,98,131,165
25,0.037,0.03659,0.0,0.0,0.33,33,67,98,131,165
26,0.037,0.03659,0.0,0.0,0.33,33,67,98,131,165
27,0.037,0.03659,0.0,0.0,0.34,32,67,98,131,165
28,0.037,0.03659,0.0,0.0,0.35,32,67,98,131,165
29,0.037,0.03659,0.0,0.0,0.36,32,67,98,131,165
30,0.037,0.03659,0.0,0.0,0.37,32,67,98,131,165
