epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0824,0.09878,1e-05,0.0,0.07,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
1,0.0824,0.09878,1e-05,0.0,0.09,13,25,37,50,62,74,87,99,111,124,136,148,161,173,186
2,0.0824,0.09878,0.0,0.0,0.12,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
3,0.0824,0.09878,0.0,0.0,0.14,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
4,0.0824,0.09878,0.0,0.0,0.16,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
5,0.0824,0.09878,0.0,0.0,0.19,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
6,0.0824,0.09878,0.0,0.0,0.21,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
7,0.0824,0.09878,0.0,0.0,0.23,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
8,0.0824,0.09878,0.0,0.0,0.25,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
9,0.0824,0.09878,0.0,0.0,0.27,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
10,0.0824,0.09878,0.0,0.0,0.29,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
11,0.0824,0.09878,0.0,0.0,0.31,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
12,0.0824,0.09878,0.0,0.0,0.33,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
13,0.0824,0.09878,0.0,0.0,0.35,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
14,0.0824,0.09878,0.0,0.0,0.38,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
15,0.0824,0.09878,0.0,0.0,0.4,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
16,0.0824,0.09878,0.0,0.0,0.42,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
17,0.0824,0.09878,0.0,0.0,0.44,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
18,0.0824,0.09878,0.0,0.0,0.46,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
19,0.0824,0.09878,0.0,0.0,0.48,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
20,0.0824,0.09878,0.0,0.0,0.5,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
21,0.0824,0.09878,0.0,0.0,0.52,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
22,0.0824,0.09878,0.0,0.0,0.54,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
23,0.0824,0.09878,0.0,0.0,0.56,13,25,37,49,62,75,86,99,110,124,137,148,160,173,185
24,0.0824,0.09878,0.0,0.0,0.58,13,25,37,49,62,75,86,99,110,124,136,148,160,173,185
25,0.0824,0.09878,0.0,0.0,0.6,13,26,36,49,62,75,86,99,110,124,136,148,160,173,185
26,0.0824,0.09878,0.0,0.0,0.62,13,26,36,49,62,75,86,99,110,124,136,148,160,173,185
27,0.0824,0.09878,0.0,0.0,0.64,13,26,36,49,62,75,86,98,110,124,136,148,160,173,185
28,0.0824,0.09878,0.0,0.0,0.66,13,26,36,49,62,75,86,98,110,124,136,148,160,173,185
29,0.0824,0.09878,0.0,0.0,0.68,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
30,0.0824,0.09878,0.0,0.0,0.7,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
31,0.0824,0.09878,0.0,0.0,0.72,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
32,0.0824,0.09878,0.0,0.0,0.74,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
33,0.0824,0.09878,0.0,0.0,0.76,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
34,0.0824,0.09878,0.0,0.0,0.78,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
35,0.0824,0.09878,0.0,0.0,0.8,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
36,0.0824,0.09878,0.0,0.0,0.82,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
37,0.0824,0.09878,0.0,0.0,0.84,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
38,0.0824,0.09878,0.0,0.0,0.86,12,26,36,49,62,76,86,98,110,124,136,148,160,174,185
39,0.0824,0.09878,0.0,0.0,0.88,12,26,36,49,62,76,86,98,110,124,136,148,160,174,185
40,0.0824,0.09878,0.0,0.0,0.9,12,26,36,49,62,76,86,98,110,124,136,148,160,174,185
41,0.0824,0.09878,0.0,0.0,0.92,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
42,0.0824,0.09878,0.0,0.0,0.94,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
43,0.0824,0.09878,0.0,0.0,0.97,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
44,0.0824,0.09878,0.0,0.0,0.99,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
45,0.0824,0.09878,0.0,0.0,1.01,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
46,0.0824,0.09878,0.0,0.0,1.03,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
47,0.0824,0.09878,-2e-05,0.0,1.05,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
48,0.0824,0.09878,-0.00026,0.0,1.08,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
49,0.08267,0.1,-0.00084,0.00073,1.1,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
50,0.0828,0.09756,-0.00227,-0.00338,1.12,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
51,0.08389,0.10122,-0.00384,-0.00164,1.14,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
52,0.08334,0.09878,-0.00963,-0.00782,1.16,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
53,0.09107,0.10366,-0.00809,-0.00693,1.19,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
54,0.12468,0.12317,0.01649,0.00767,1.21,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
55,0.15043,0.14024,0.03479,0.01954,1.23,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
56,0.16669,0.15366,0.04389,0.02724,1.25,12,26,36,50,62,76,86,97,110,124,135,148,160,174,185
57,0.19447,0.17073,0.06366,0.03759,1.27,12,26,35,50,62,76,86,97,110,124,135,148,160,174,185
58,0.20518,0.16951,0.06555,0.02734,1.29,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
59,0.20667,0.17317,0.05868,0.02572,1.31,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
60,0.21629,0.18049,0.06351,0.0289,1.34,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
61,0.21941,0.17927,0.06256,0.02276,1.36,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
62,0.22252,0.1878,0.06231,0.02856,1.38,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
63,0.22578,0.18902,0.06293,0.02856,1.4,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
64,0.22659,0.19024,0.06146,0.02921,1.43,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
65,0.22903,0.19146,0.06287,0.02953,1.45,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
66,0.23147,0.1939,0.06487,0.03164,1.47,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
67,0.23174,0.19878,0.06414,0.03637,1.49,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
68,0.23242,0.2,0.06346,0.03687,1.51,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
69,0.23404,0.20244,0.06364,0.03818,1.53,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
70,0.2354,0.20244,0.06374,0.03721,1.56,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
71,0.23838,0.20732,0.06534,0.04116,1.58,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
72,0.24001,0.21098,0.06597,0.04445,1.6,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
73,0.24028,0.21341,0.06541,0.0466,1.62,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
74,0.24041,0.21341,0.06508,0.04644,1.64,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
