epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.19195,0.17838,0.0,0.0,0.05,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
1,0.19195,0.17838,0.0,0.0,0.08,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
2,0.19195,0.17838,0.0,0.0,0.12,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
3,0.19195,0.17838,0.0,0.0,0.15,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
4,0.19195,0.17838,0.0,0.0,0.18,6,12,19,25,31,37,43,49,55,62,68,74,80,86,93,99,105,111,117,123
5,0.19195,0.17838,0.0,0.0,0.2,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
6,0.19195,0.17838,0.0,0.0,0.23,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
7,0.19195,0.17838,0.0,0.0,0.25,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
8,0.19195,0.17838,0.0,0.0,0.28,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
9,0.19195,0.17838,0.0,0.0,0.31,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
10,0.19195,0.17838,0.0,0.0,0.33,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
11,0.19195,0.17838,0.0,0.0,0.36,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
12,0.19195,0.17838,0.0,0.0,0.38,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
13,0.19195,0.17838,0.0,0.0,0.41,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
14,0.19195,0.17838,0.0,0.0,0.44,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,98,105,111,117,123
15,0.19195,0.17838,0.0,0.0,0.47,6,12,19,25,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
16,0.19195,0.17838,0.0,0.0,0.49,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
17,0.19195,0.17838,0.0,0.0,0.52,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
18,0.19195,0.17838,0.0,0.0,0.55,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
19,0.19195,0.17838,0.0,0.0,0.57,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
20,0.19195,0.17838,0.0,0.0,0.6,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
21,0.19195,0.17838,0.0,0.0,0.63,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
22,0.19195,0.17838,0.0,0.0,0.66,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
23,0.19195,0.17838,0.0,0.0,0.68,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
24,0.19195,0.17838,0.0,0.0,0.71,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
25,0.19195,0.17838,0.0,0.0,0.74,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
26,0.19195,0.17838,0.0,0.0,0.76,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
27,0.19195,0.17838,0.0,0.0,0.79,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
28,0.19195,0.17838,0.0,0.0,0.82,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
29,0.19195,0.17838,0.0,0.0,0.84,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
30,0.19195,0.17838,0.0,0.0,0.87,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
31,0.19195,0.17838,0.0,0.0,0.9,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
32,0.19195,0.17838,0.0,0.0,0.93,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
33,0.19195,0.17838,0.0,0.0,0.95,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
34,0.19195,0.17838,0.0,0.0,0.98,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
35,0.19195,0.17838,0.0,0.0,1.01,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
36,0.19195,0.17838,0.0,0.0,1.03,7,12,19,24,30,36,43,49,55,62,67,75,82,86,93,98,104,111,117,123
37,0.19195,0.17838,0.0,0.0,1.06,7,12,19,24,30,36,43,49,55,62,67,75,82,86,93,98,104,111,117,123
38,0.19215,0.18018,0.0002,0.00175,1.09,7,12,19,24,30,36,43,49,55,62,67,75,82,86,93,98,104,111,117,123
39,0.19255,0.18378,0.00047,0.00525,1.12,7,12,19,24,30,36,43,49,55,62,67,75,82,86,93,98,104,111,117,123
40,0.19315,0.18378,0.00084,0.00525,1.14,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
41,0.19335,0.18378,0.00077,0.00525,1.17,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
42,0.19335,0.18378,0.00013,0.00436,1.19,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
43,0.19134,0.18559,-0.00569,0.00388,1.22,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
44,0.18493,0.17297,-0.02139,-0.01978,1.25,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
45,0.17431,0.17117,-0.04546,-0.03228,1.27,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
46,0.1675,0.15676,-0.06588,-0.06657,1.3,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
47,0.1643,0.15495,-0.08407,-0.0819,1.33,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
48,0.16029,0.15495,-0.10461,-0.09424,1.35,7,12,19,24,30,36,43,49,55,63,67,75,82,86,93,98,104,111,117,123
