epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
15,0.12319,0.10366,0.03344,0.02519,0.57,8,16,23,31,39,46,54,62,68,76,83,92,100,106,114,123,130,136,145,152,159,168,175,183,190
16,0.12319,0.10366,0.03534,0.02701,0.59,8,16,23,31,39,46,54,62,68,76,83,92,100,106,114,123,130,136,145,152,159,168,175,183,190
17,0.12319,0.10366,0.0365,0.02797,0.63,8,16,23,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
18,0.12319,0.10366,0.03694,0.02818,0.66,8,16,23,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
19,0.12319,0.10366,0.03663,0.02807,0.69,8,16,23,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
20,0.12319,0.10366,0.0361,0.02743,0.73,8,16,23,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
21,0.12319,0.10366,0.03507,0.02647,0.76,8,16,23,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
22,0.12319,0.10366,0.03405,0.02583,0.79,8,16,24,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,145,152,159,168,175,183,190
23,0.12319,0.10366,0.03363,0.02551,0.82,8,16,24,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,146,152,159,168,175,183,190
24,0.12319,0.10366,0.03444,0.02572,0.85,8,16,24,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,146,152,159,168,175,183,190
25,0.12319,0.10366,0.03586,0.02754,0.89,8,16,24,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,175,183,190
26,0.12319,0.10366,0.03751,0.02914,0.92,8,16,24,31,39,46,54,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,175,183,190
27,0.12319,0.10366,0.03933,0.02977,0.95,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,175,183,190
28,0.12319,0.10366,0.04165,0.03179,0.97,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
29,0.12319,0.10366,0.04395,0.0339,1.01,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
30,0.12319,0.10366,0.04603,0.03611,1.04,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
31,0.12319,0.10366,0.04819,0.03726,1.07,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
32,0.12319,0.10366,0.04931,0.03799,1.1,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
33,0.12319,0.10366,0.04882,0.03757,1.14,8,16,24,31,39,46,55,62,68,76,83,92,100,106,115,123,130,136,146,153,159,168,174,183,190
34,0.12319,0.10366,0.04188,0.03137,1.17,8,16,24,31,39,46,55,62,68,76,84,92,100,106,115,123,130,136,146,153,159,169,174,183,190
35,0.12319,0.10366,0.03171,0.02379,1.2,8,16,24,31,39,46,55,62,68,76,84,92,100,106,116,123,130,136,146,153,159,169,174,183,190
36,0.12319,0.10366,0.02027,0.01467,1.23,8,16,24,31,39,46,55,62,68,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
37,0.13715,0.11829,0.01484,0.01248,1.27,8,16,24,32,39,46,55,62,68,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
38,0.18133,0.14512,0.04359,0.02767,1.3,8,16,24,32,39,46,55,62,68,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
39,0.23526,0.1939,0.09331,0.07042,1.33,8,16,24,32,39,46,55,62,68,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
40,0.28635,0.2439,0.14097,0.11552,1.36,8,16,24,32,39,46,55,62,67,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
41,0.31481,0.26707,0.16441,0.13202,1.39,8,16,24,32,39,46,55,62,67,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
42,0.32904,0.27927,0.17471,0.14047,1.43,8,16,24,32,39,46,55,62,67,76,84,92,100,106,116,124,130,136,146,153,159,169,174,183,190
43,0.3407,0.28659,0.18322,0.14277,1.46,8,16,24,32,39,46,55,62,67,76,83,92,100,106,116,124,130,136,146,153,159,169,174,183,190
44,0.3472,0.29512,0.18698,0.14795,1.49,8,16,24,32,39,46,55,62,67,76,83,92,100,106,116,124,130,136,146,153,159,169,174,182,190
45,0.35249,0.30122,0.19062,0.15258,1.52,8,16,24,32,39,46,55,62,67,76,83,92,100,106,116,124,130,136,146,153,160,169,174,182,190
46,0.35669,0.30488,0.19352,0.15469,1.55,8,16,24,32,39,45,55,62,67,76,83,92,100,106,116,124,130,136,146,153,160,169,174,182,190
47,0.36062,0.31341,0.19632,0.1622,1.58,8,16,24,32,39,45,55,62,67,76,83,92,100,106,116,124,130,136,146,153,160,169,174,182,190
48,0.3636,0.31585,0.19793,0.16354,1.61,8,16,24,32,39,45,55,62,67,76,83,92,100,106,116,124,130,136,147,153,160,169,174,182,190
49,0.36401,0.31463,0.19599,0.15943,1.65,8,16,24,32,39,45,55,62,67,76,83,92,100,106,116,124,130,136,147,153,160,169,174,182,190
50,0.35994,0.3122,0.18797,0.15492,1.68,8,16,24,32,39,45,55,62,67,76,83,92,99,106,116,124,130,136,147,153,160,169,174,182,190
51,0.35506,0.30366,0.17738,0.13862,1.7,8,16,24,32,39,45,55,62,67,76,83,92,99,106,116,124,130,136,147,153,160,169,174,182,190
52,0.34368,0.28902,0.15619,0.11362,1.73,8,16,24,32,39,45,55,62,67,76,83,92,99,105,116,124,130,136,147,153,160,169,174,182,190
53,0.32552,0.27683,0.12611,0.09297,1.76,8,16,24,32,39,45,55,62,67,76,83,92,99,105,117,124,130,136,147,153,160,169,174,182,190
54,0.30221,0.26098,0.09048,0.06792,1.79,8,16,24,32,39,45,55,62,67,76,83,92,99,105,117,124,130,136,147,153,160,169,174,182,190
55,0.28053,0.2439,0.05812,0.04364,1.82,8,16,24,32,39,45,55,62,67,76,83,92,99,105,117,124,130,136,147,153,160,169,174,182,190
56,0.26372,0.23415,0.03292,0.02949,1.85,8,16,24,32,39,45,55,62,67,76,83,92,99,105,117,124,130,136,147,153,160,169,174,182,190
57,0.24963,0.22073,0.01184,0.01048,1.88,8,16,24,32,39,45,55,62,66,76,83,92,99,105,117,124,130,136,147,153,160,169,174,182,190
58,0.2438,0.21463,0.00288,0.00172,1.92,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,124,130,136,147,153,160,169,174,182,190
59,0.24204,0.21341,0.00015,0.0,1.95,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,124,130,136,147,153,160,169,174,182,190
60,0.24204,0.21341,6e-05,0.0,1.98,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,124,130,136,147,153,160,169,174,182,190
61,0.24204,0.21341,6e-05,0.0,2.01,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,124,130,136,147,153,160,169,174,182,190
62,0.24204,0.21341,2e-05,0.0,2.04,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,124,130,136,147,153,160,169,174,182,190
63,0.24204,0.21341,2e-05,0.0,2.07,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,125,130,136,147,153,160,169,174,182,190
64,0.24204,0.21341,2e-05,0.0,2.11,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,125,130,136,147,153,160,169,174,182,190
65,0.24204,0.21341,2e-05,0.0,2.14,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,125,130,136,147,153,160,169,174,182,190
66,0.24204,0.21341,2e-05,0.0,2.18,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,125,131,136,147,153,160,169,174,182,190
67,0.24204,0.21341,2e-05,0.0,2.21,8,16,25,32,39,45,55,62,66,76,83,92,99,106,117,125,131,136,147,153,160,169,174,182,190
68,0.24204,0.21341,2e-05,0.0,2.24,8,16,25,32,39,45,55,62,66,76,84,92,99,106,117,125,131,136,147,153,160,169,174,182,190
69,0.24204,0.21341,2e-05,0.0,2.27,8,16,25,32,39,45,55,62,66,76,84,92,99,106,117,125,131,136,147,153,160,169,174,182,190
70,0.24204,0.21341,2e-05,0.0,2.3,8,16,25,32,39,45,55,62,65,76,84,92,99,106,117,125,131,136,147,153,160,169,174,182,190
71,0.24204,0.21341,2e-05,0.0,2.33,8,16,25,32,39,45,55,62,65,76,84,92,99,106,117,125,131,136,147,153,160,169,174,182,190
72,0.24204,0.21341,2e-05,0.0,2.37,8,16,25,32,39,45,55,62,65,76,84,92,99,106,117,125,131,136,147,153,160,169,174,182,190
73,0.24204,0.21341,2e-05,0.0,2.4,8,16,25,32,39,45,55,62,65,76,84,92,99,106,117,125,131,135,147,153,160,169,174,182,190
74,0.24204,0.21341,2e-05,0.0,2.43,8,17,25,32,39,45,55,62,65,76,84,92,99,106,117,125,131,135,147,153,160,169,174,182,190
75,0.24204,0.21341,2e-05,0.0,2.46,8,17,25,32,39,45,55,62,65,76,84,92,99,106,116,125,131,135,147,153,160,169,174,182,190
76,0.24204,0.21341,2e-05,0.0,2.49,8,17,25,32,39,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,190
77,0.24204,0.21341,2e-05,0.0,2.52,8,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,190
78,0.24204,0.21341,2e-05,0.0,2.55,8,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,190
79,0.24204,0.21341,2e-05,0.0,2.58,9,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
80,0.24204,0.21341,2e-05,0.0,2.61,9,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
81,0.24204,0.21341,2e-05,0.0,2.64,9,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
82,0.24204,0.21341,2e-05,0.0,2.67,9,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
83,0.24204,0.21341,2e-05,0.0,2.7,9,17,25,32,40,45,55,62,65,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
84,0.24204,0.21341,2e-05,0.0,2.73,9,17,25,32,40,45,55,62,64,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
85,0.24204,0.21341,2e-05,0.0,2.77,9,17,25,32,40,45,55,62,64,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
86,0.24204,0.21341,2e-05,0.0,2.8,9,17,25,32,40,45,55,62,64,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
87,0.24204,0.21341,2e-05,0.0,2.83,9,17,25,32,40,45,55,62,64,76,84,93,99,106,116,125,131,135,147,153,160,169,174,182,191
88,0.24204,0.21341,2e-05,0.0,2.86,9,17,25,32,40,45,55,62,64,76,84,93,100,106,116,124,131,135,147,153,160,169,174,182,191
89,0.24204,0.21341,2e-05,0.0,2.89,9,17,26,32,40,45,55,62,64,76,84,93,100,106,116,124,131,135,147,153,160,169,174,182,191
90,0.24204,0.21341,2e-05,0.0,2.92,9,17,26,32,40,45,55,62,64,76,85,93,100,106,116,124,131,135,147,153,160,169,174,182,191
91,0.24204,0.21341,2e-05,0.0,2.95,9,17,26,31,40,45,55,62,64,76,85,93,100,106,116,124,131,135,147,153,160,169,174,182,191
92,0.24204,0.21341,2e-05,0.0,2.99,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,147,153,160,169,174,182,191
93,0.24204,0.21341,2e-05,0.0,3.02,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,147,153,160,169,174,182,191
94,0.24204,0.21341,2e-05,0.0,3.06,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,147,153,160,169,174,182,191
95,0.24204,0.21341,2e-05,0.0,3.09,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,147,153,160,169,174,182,191
96,0.24204,0.21341,2e-05,0.0,3.12,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,147,153,160,169,174,182,191
97,0.24204,0.21341,2e-05,0.0,3.15,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,148,153,160,169,174,182,191
98,0.24204,0.21341,2e-05,0.0,3.19,9,17,26,31,40,45,55,62,64,76,85,93,100,106,115,124,131,135,148,153,160,169,174,182,191
99,0.24204,0.21341,2e-05,0.0,3.22,9,17,26,31,39,45,55,62,64,76,85,93,100,106,115,124,131,135,148,153,160,169,174,183,191
100,0.24204,0.21341,2e-05,0.0,3.25,9,17,26,31,39,45,55,62,64,76,85,93,101,106,115,124,131,135,148,153,160,169,174,183,191
101,0.24204,0.21341,2e-05,0.0,3.28,9,17,26,31,39,46,55,62,64,76,85,93,101,106,115,124,131,135,148,153,160,169,174,183,191
102,0.24204,0.21341,2e-05,0.0,3.31,9,17,26,31,39,46,55,62,64,76,85,93,101,106,115,124,131,135,148,153,160,169,174,183,191
103,0.24204,0.21341,2e-05,0.0,3.34,9,17,26,31,39,46,55,62,64,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
104,0.24204,0.21341,2e-05,0.0,3.37,9,17,26,31,39,46,55,62,64,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
105,0.24204,0.21341,2e-05,0.0,3.4,9,17,26,31,39,46,55,62,64,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
106,0.24204,0.21341,2e-05,0.0,3.44,9,17,26,31,39,46,55,62,64,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
107,0.24204,0.21341,2e-05,0.0,3.47,9,17,26,31,39,46,55,62,64,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
108,0.24204,0.21341,2e-05,0.0,3.5,9,17,26,31,39,46,55,62,63,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
109,0.24204,0.21341,2e-05,0.0,3.53,9,17,26,31,39,46,55,62,63,76,85,93,101,106,114,124,131,136,148,153,160,169,174,183,191
110,0.24204,0.21341,2e-05,0.0,3.56,9,17,26,31,39,46,55,62,63,76,84,93,101,106,114,124,131,136,148,153,160,169,174,183,191
111,0.24231,0.21341,0.00044,0.0,3.6,9,17,26,31,39,46,55,62,63,76,84,93,101,106,114,124,131,136,148,153,160,169,174,183,191
112,0.24448,0.21463,0.00366,0.00172,3.63,9,17,26,31,39,46,55,62,63,76,84,93,101,106,114,124,131,136,148,153,160,169,174,183,191
113,0.25152,0.22073,0.01421,0.01031,3.66,9,17,26,31,39,46,55,62,63,76,84,93,102,106,114,124,131,136,148,153,160,169,174,183,191
114,0.26914,0.2439,0.04041,0.04283,3.69,9,17,26,31,39,46,55,62,63,76,84,93,102,106,114,124,131,136,148,153,160,169,174,183,191
115,0.30777,0.26463,0.09723,0.07269,3.72,9,17,26,31,39,46,55,62,63,76,84,93,102,106,114,124,132,136,148,153,160,169,174,183,191
116,0.335,0.28415,0.13788,0.10109,3.75,9,17,26,31,39,46,55,62,63,76,84,93,102,106,113,124,132,136,148,153,160,169,174,183,191
117,0.35289,0.29756,0.16501,0.12148,3.78,9,17,26,31,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
118,0.35872,0.30488,0.17392,0.13252,3.81,9,17,26,31,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
119,0.36089,0.31098,0.17728,0.14156,3.84,9,17,26,31,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
120,0.36197,0.31341,0.17898,0.14503,3.87,9,17,26,30,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
121,0.36252,0.31341,0.18007,0.14517,3.9,9,17,26,30,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
122,0.36306,0.31341,0.18097,0.14517,3.93,9,17,26,30,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
123,0.36346,0.31341,0.18171,0.14545,3.96,9,18,26,30,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
124,0.3636,0.31463,0.1821,0.14726,3.99,9,18,26,30,39,46,55,62,63,76,85,93,102,106,113,124,132,136,148,153,160,169,174,183,191
125,0.36373,0.31463,0.18252,0.1474,4.03,9,18,26,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
126,0.36401,0.31463,0.18317,0.14754,4.06,9,18,27,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
127,0.36414,0.31463,0.18368,0.14782,4.09,9,18,27,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
128,0.36441,0.31463,0.18435,0.14825,4.12,9,18,27,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
129,0.36441,0.31463,0.18477,0.14839,4.16,9,18,27,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
130,0.36455,0.31463,0.18533,0.14867,4.19,9,18,27,30,39,46,55,62,63,76,85,93,102,106,113,123,132,136,148,153,160,169,174,183,191
131,0.36455,0.31463,0.1858,0.1491,4.22,9,18,27,30,39,46,55,62,63,76,85,93,102,106,112,123,132,136,148,153,160,169,174,183,191
132,0.36455,0.31463,0.1862,0.1498,4.26,9,18,27,30,39,46,55,62,63,76,85,93,101,106,112,123,132,136,148,153,160,169,174,183,191
133,0.36441,0.31585,0.18645,0.1523,4.29,9,18,27,30,39,46,55,62,63,76,85,93,101,106,112,123,132,136,148,153,160,169,174,183,191
134,0.36441,0.31585,0.18682,0.15258,4.32,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,123,132,136,148,153,160,169,174,183,191
135,0.36441,0.31585,0.18715,0.15286,4.35,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,123,132,136,148,153,160,169,174,183,191
136,0.36441,0.31585,0.18759,0.153,4.39,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,123,132,136,148,153,160,169,174,183,191
137,0.36455,0.31585,0.18806,0.15343,4.42,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,122,132,136,148,153,160,169,174,183,191
138,0.36455,0.31585,0.1884,0.15343,4.45,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,132,136,148,153,160,169,174,183,191
139,0.36455,0.31585,0.1887,0.15357,4.49,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,132,136,148,153,160,169,174,183,191
140,0.36441,0.31707,0.18872,0.15549,4.52,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,132,136,148,153,160,169,174,183,191
141,0.36441,0.31707,0.18902,0.15591,4.55,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,133,136,148,153,160,169,174,183,191
142,0.36441,0.31707,0.18932,0.15605,4.58,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,133,136,148,153,160,169,174,183,191
143,0.36441,0.31707,0.18959,0.15619,4.62,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,133,136,148,153,160,169,174,183,191
144,0.36455,0.31707,0.1901,0.15633,4.65,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,133,136,148,153,160,169,174,183,191
145,0.36455,0.31707,0.1904,0.15647,4.68,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,122,133,136,148,153,160,169,174,183,191
146,0.36455,0.31707,0.19064,0.15661,4.71,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,121,133,136,148,153,160,169,174,183,191
147,0.36455,0.31707,0.19094,0.15703,4.74,9,18,27,30,39,46,55,62,63,77,85,93,101,105,112,121,133,136,148,153,160,169,174,183,191
148,0.36455,0.31707,0.19121,0.15759,4.77,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,121,133,137,148,153,160,169,174,183,191
149,0.36455,0.31707,0.19149,0.15772,4.8,9,18,27,30,39,46,55,62,63,77,85,93,101,106,112,121,133,137,148,154,160,169,174,183,191
150,0.36468,0.31707,0.19198,0.158,4.83,9,18,27,30,39,46,55,62,63,77,85,93,100,106,112,121,133,137,148,154,160,169,174,183,191
151,0.36468,0.31707,0.19231,0.15842,4.87,9,18,27,29,39,46,55,62,63,77,85,93,100,106,112,121,133,137,148,154,160,169,174,183,191
152,0.36455,0.31707,0.19242,0.15842,4.89,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,148,154,160,169,174,183,191
153,0.36455,0.31707,0.19273,0.1587,4.92,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,148,154,160,169,174,183,191
154,0.36455,0.31707,0.19293,0.15925,4.95,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
155,0.36455,0.31707,0.19313,0.15939,4.99,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
156,0.36455,0.31707,0.19334,0.15939,5.02,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
157,0.36455,0.31707,0.19364,0.15939,5.05,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
158,0.36455,0.31707,0.19392,0.15967,5.09,9,18,27,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
159,0.36455,0.31707,0.19422,0.15994,5.12,9,18,28,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
160,0.36455,0.31707,0.19445,0.16022,5.15,9,18,28,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
161,0.36455,0.31707,0.19469,0.16022,5.19,9,19,28,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
162,0.36441,0.31707,0.19475,0.16036,5.22,9,19,28,29,39,46,55,62,63,77,85,93,100,105,112,121,133,137,149,154,160,169,174,183,191
163,0.36441,0.31707,0.19495,0.16063,5.25,9,19,28,29,39,46,55,62,63,77,85,93,99,105,112,121,133,137,149,154,160,169,174,183,191
164,0.36441,0.31707,0.19521,0.16077,5.29,9,19,28,29,39,46,55,62,63,77,85,93,99,105,112,121,133,137,149,154,160,169,174,183,191
165,0.36441,0.31707,0.19529,0.16077,5.32,9,19,28,29,39,46,55,62,63,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
166,0.36441,0.31707,0.19552,0.16105,5.35,9,19,28,29,39,46,56,62,63,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
167,0.36441,0.31707,0.19575,0.16119,5.38,9,19,28,29,39,46,56,62,63,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
168,0.36441,0.31707,0.19582,0.1616,5.42,9,19,28,29,39,46,56,62,63,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
169,0.36428,0.31707,0.19583,0.1616,5.45,9,19,28,29,39,46,56,62,63,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
170,0.36428,0.31707,0.19597,0.16174,5.48,9,19,28,29,39,46,56,62,62,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
171,0.36428,0.31707,0.19609,0.16201,5.52,9,19,28,29,39,46,56,62,62,77,85,93,99,105,112,120,133,138,149,154,160,169,174,183,191
172,0.36428,0.31707,0.19624,0.16215,5.55,9,19,28,29,39,46,56,62,62,77,85,93,98,105,112,120,134,138,149,153,160,169,174,183,191
173,0.36428,0.31707,0.19632,0.16229,5.58,9,19,28,28,39,46,56,62,62,77,85,93,98,105,112,120,134,138,149,153,160,169,174,183,191
174,0.36414,0.31707,0.19626,0.16243,5.61,9,19,28,28,39,46,56,62,62,77,85,93,98,105,112,120,134,138,149,153,160,169,174,183,191
175,0.36414,0.31707,0.19641,0.16256,5.65,9,19,28,28,39,46,56,62,62,77,85,93,98,105,112,120,134,138,149,153,160,169,174,183,191
176,0.36414,0.31707,0.1966,0.16256,5.68,9,19,28,28,39,46,56,61,62,77,85,93,98,105,112,119,134,138,149,153,160,169,174,183,191
177,0.36414,0.31707,0.19677,0.16256,5.71,9,19,28,28,39,46,56,61,62,77,85,93,98,105,112,119,134,138,149,153,160,169,174,183,191
178,0.36414,0.31707,0.19693,0.16256,5.74,9,19,28,28,39,46,56,61,62,77,85,92,98,105,112,119,134,138,149,153,160,169,174,183,191
179,0.36414,0.31707,0.19705,0.1627,5.78,9,19,28,28,39,46,56,61,62,77,85,92,98,105,112,119,134,138,149,153,160,169,174,183,191
180,0.36414,0.31707,0.19709,0.1627,5.81,9,19,28,28,39,46,56,61,62,77,85,92,98,105,112,119,134,138,149,153,160,169,174,183,191
