epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.01643,0.02342,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
1,0.01643,0.02342,0.0,0.0,0.1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
2,0.01643,0.02342,0.0,0.0,0.14,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
3,0.01643,0.02342,0.0,0.0,0.17,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
4,0.01643,0.02342,0.0,0.0,0.2,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
5,0.01643,0.02342,0.0,0.0,0.23,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
6,0.01643,0.02342,0.0,0.0,0.26,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
7,0.01643,0.02342,0.0,0.0,0.3,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
8,0.01643,0.02342,0.0,0.0,0.33,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
9,0.01643,0.02342,0.0,0.0,0.35,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
10,0.01683,0.02342,5e-05,-0.00057,0.38,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
11,0.02044,0.02342,0.00165,-0.00172,0.41,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,89,95,100,105,110,115,120,125
12,0.02745,0.02883,0.00551,0.00097,0.44,5,10,15,20,25,30,35,40,45,50,55,60,65,70,74,79,85,89,95,100,105,110,115,120,125
13,0.03747,0.03784,0.01064,0.0048,0.48,5,10,15,20,25,30,35,40,45,50,55,60,65,70,74,79,85,89,95,100,104,110,115,120,125
14,0.04969,0.04144,0.01698,0.00508,0.51,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,110,115,120,125
15,0.06652,0.05946,0.02731,0.01695,0.54,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,110,115,120,125
16,0.08155,0.07928,0.03655,0.03087,0.57,5,10,15,20,25,30,35,40,45,49,55,60,65,70,74,79,85,89,95,100,104,109,114,120,125
17,0.09297,0.09009,0.04472,0.03858,0.6,5,10,15,20,25,30,35,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
18,0.10138,0.09369,0.05059,0.03927,0.63,5,10,15,20,25,30,35,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
19,0.10739,0.10631,0.05449,0.04955,0.66,5,10,15,20,25,30,36,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
20,0.11401,0.11712,0.05751,0.05695,0.69,5,10,15,20,25,30,36,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
21,0.12242,0.12613,0.06067,0.05941,0.72,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
22,0.14446,0.13694,0.06463,0.05498,0.75,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
23,0.17812,0.16757,0.07183,0.06196,0.78,5,10,15,20,25,29,36,40,46,49,56,60,65,70,74,79,85,89,95,100,104,109,114,120,125
24,0.21879,0.19099,0.08577,0.05451,0.81,5,10,15,21,25,29,36,40,46,49,56,60,65,70,74,79,86,89,95,100,104,109,114,119,125
