epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.35043,0.38919,0.00758,0.06631,0.05,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.35344,0.3964,0.01581,0.08094,0.07,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
2,0.35384,0.3982,0.02193,0.08805,0.09,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
3,0.35504,0.4036,0.02958,0.10149,0.11,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
4,0.35524,0.3964,0.03635,0.09685,0.13,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
5,0.35965,0.39099,0.04856,0.0961,0.15,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
6,0.35484,0.37477,0.04697,0.07673,0.17,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
7,0.35023,0.36937,0.04545,0.07364,0.19,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
8,0.34482,0.36577,0.04184,0.07359,0.22,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
9,0.34121,0.36216,0.03989,0.07066,0.25,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
10,0.33821,0.35495,0.03821,0.06405,0.27,8,16,24,32,41,49,57,65,73,81,89,97,105,113,121
11,0.335,0.35676,0.03557,0.06821,0.29,8,16,24,32,41,49,56,65,73,81,89,97,105,113,121
12,0.3318,0.35495,0.03294,0.06791,0.31,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
13,0.32999,0.34775,0.03198,0.05867,0.33,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
14,0.32779,0.34234,0.03049,0.05165,0.35,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
15,0.32679,0.34054,0.03011,0.05042,0.37,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
16,0.32418,0.33874,0.02727,0.04861,0.39,8,17,25,32,41,49,56,65,72,82,89,97,105,113,121
17,0.32278,0.33514,0.02605,0.0446,0.41,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
18,0.32238,0.33694,0.02632,0.04758,0.43,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
19,0.32018,0.33694,0.02372,0.04777,0.45,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
20,0.31777,0.33514,0.02112,0.04558,0.48,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
21,0.31597,0.33153,0.01894,0.04139,0.5,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
22,0.31597,0.32793,0.01931,0.03681,0.52,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
23,0.31497,0.32613,0.01816,0.03463,0.54,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
24,0.31356,0.32613,0.01646,0.03463,0.56,8,17,25,32,41,48,56,66,72,82,89,97,105,113,121
25,0.31296,0.32432,0.01581,0.03224,0.58,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
26,0.31256,0.32613,0.01541,0.03502,0.6,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
27,0.31136,0.32432,0.01393,0.03284,0.63,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
28,0.31016,0.32432,0.01247,0.03284,0.65,8,17,25,32,42,49,57,66,72,82,89,97,105,113,121
29,0.30976,0.32252,0.01205,0.03046,0.67,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
30,0.30876,0.32252,0.0108,0.03046,0.69,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
31,0.30896,0.32252,0.01124,0.03046,0.71,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
32,0.30876,0.32252,0.01104,0.03046,0.73,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
33,0.30836,0.32072,0.01053,0.02808,0.76,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
34,0.30815,0.31892,0.01031,0.0257,0.78,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
35,0.30795,0.31892,0.01011,0.0257,0.8,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
36,0.30755,0.31892,0.00962,0.0257,0.82,8,17,25,32,42,49,57,66,72,82,90,96,105,113,121
37,0.30715,0.31532,0.0091,0.02094,0.84,8,17,25,32,42,49,57,66,72,82,90,96,104,113,121
38,0.30695,0.31532,0.00898,0.02094,0.86,8,17,25,31,42,49,57,66,72,82,90,96,104,113,121
39,0.30655,0.31171,0.00846,0.01619,0.88,8,17,25,31,42,49,57,66,72,82,89,96,104,113,121
40,0.30635,0.31171,0.00824,0.01619,0.9,8,17,25,31,42,49,57,66,72,82,89,96,104,113,121
41,0.30635,0.31171,0.00834,0.01619,0.92,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
42,0.30635,0.30991,0.00834,0.01382,0.94,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
43,0.30595,0.30811,0.00782,0.01144,0.96,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
44,0.30555,0.30811,0.00729,0.01144,0.99,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
45,0.30495,0.30811,0.00649,0.01144,1.01,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
46,0.30495,0.30811,0.00649,0.01144,1.03,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
47,0.30495,0.30631,0.00649,0.00907,1.05,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
48,0.30515,0.30631,0.0068,0.00907,1.07,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
49,0.30515,0.30631,0.00685,0.00907,1.09,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
50,0.30495,0.30631,0.00658,0.00907,1.11,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
51,0.30495,0.3045,0.00658,0.0067,1.13,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
52,0.30475,0.3045,0.00632,0.0067,1.15,8,17,25,31,42,49,57,67,72,83,90,96,104,113,121
53,0.30475,0.3045,0.0063,0.0067,1.17,8,17,25,31,42,49,57,67,72,83,90,96,104,113,121
54,0.30495,0.3045,0.00656,0.0067,1.2,8,17,25,31,42,49,57,67,72,83,90,96,104,113,121
55,0.30495,0.3045,0.00656,0.0067,1.22,8,17,25,31,42,49,58,67,72,83,90,96,104,113,121
56,0.30515,0.3045,0.0068,0.0067,1.24,8,17,25,31,42,49,58,67,72,83,90,96,104,113,121
57,0.30515,0.3045,0.0068,0.0067,1.26,8,17,25,31,43,49,58,67,72,83,90,96,104,113,121
58,0.30495,0.3045,0.00645,0.0067,1.28,8,17,25,31,43,49,58,67,72,83,89,96,104,113,121
59,0.30495,0.30811,0.00645,0.01144,1.31,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
60,0.30495,0.30811,0.00643,0.01144,1.33,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
61,0.30535,0.30811,0.00691,0.01144,1.35,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
62,0.30575,0.30811,0.00738,0.01144,1.37,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
63,0.30555,0.30811,0.00702,0.01144,1.39,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
64,0.30635,0.30811,0.00804,0.01144,1.42,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
65,0.30655,0.31171,0.00821,0.01599,1.44,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
66,0.30715,0.31171,0.00894,0.01599,1.46,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
67,0.30715,0.31532,0.00866,0.02074,1.48,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
68,0.30795,0.31712,0.00947,0.02292,1.5,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
69,0.30876,0.31892,0.01005,0.0253,1.52,8,17,24,31,43,49,58,67,72,84,89,95,104,112,121
70,0.30976,0.31712,0.01118,0.02212,1.54,8,17,24,31,43,49,58,67,72,84,89,95,104,112,121
71,0.31116,0.31712,0.01259,0.02192,1.57,8,17,24,31,43,49,58,67,72,84,90,95,104,112,121
72,0.31336,0.32432,0.01525,0.03125,1.59,8,17,24,31,43,49,58,67,72,84,90,95,104,112,121
73,0.31477,0.32613,0.01669,0.03344,1.61,8,17,24,31,43,49,59,67,72,84,90,95,104,112,121
74,0.31657,0.32613,0.01858,0.03245,1.63,8,17,24,31,43,49,59,67,72,84,90,95,104,112,121
75,0.31717,0.33153,0.01884,0.03903,1.65,8,17,24,31,43,49,59,67,72,84,90,95,104,112,121
76,0.31958,0.33514,0.02144,0.04362,1.67,8,17,24,31,43,49,59,67,72,84,90,95,104,112,121
77,0.32238,0.34054,0.02467,0.05081,1.69,8,18,24,31,43,49,59,67,72,84,90,95,104,112,121
78,0.32478,0.34414,0.0272,0.05463,1.71,8,18,24,31,43,49,59,67,72,84,90,95,104,112,121
79,0.32579,0.34595,0.02764,0.05626,1.74,8,18,24,31,43,49,59,67,73,84,90,95,104,112,121
80,0.32739,0.34955,0.02867,0.06068,1.76,8,18,24,31,43,49,59,67,73,84,90,95,104,112,121
81,0.32819,0.35315,0.02864,0.06454,1.78,8,18,24,31,43,49,59,67,73,84,90,95,104,112,121
82,0.32979,0.35135,0.02971,0.06018,1.8,8,18,24,31,43,49,59,67,73,84,90,95,104,112,121
83,0.3332,0.35676,0.03256,0.06686,1.82,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
84,0.3356,0.36396,0.03364,0.07501,1.84,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
85,0.33741,0.37117,0.03437,0.0834,1.86,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
86,0.34222,0.36577,0.03908,0.07301,1.88,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
87,0.34562,0.37117,0.0409,0.07889,1.9,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
88,0.34983,0.37297,0.04417,0.07901,1.92,8,18,24,31,43,49,59,67,73,84,89,95,104,112,121
89,0.35364,0.38198,0.04618,0.08804,1.95,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
90,0.35905,0.38559,0.05065,0.09105,1.97,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
91,0.36385,0.4036,0.0542,0.11243,1.99,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
92,0.37007,0.4036,0.06035,0.10959,2.01,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
93,0.37908,0.41081,0.07016,0.11771,2.03,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
94,0.38429,0.41261,0.0751,0.11785,2.05,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
95,0.3877,0.41261,0.07813,0.11698,2.07,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
96,0.3903,0.41261,0.08051,0.11575,2.09,8,18,24,31,43,49,59,67,73,84,89,94,104,112,121
97,0.39331,0.41802,0.08354,0.12368,2.11,8,18,24,31,43,49,59,66,73,84,89,94,104,112,121
98,0.39551,0.41081,0.08639,0.11138,2.13,8,18,24,31,43,49,59,66,73,84,89,94,104,112,121
99,0.39691,0.41982,0.08901,0.12392,2.15,8,18,24,31,43,49,59,66,73,84,89,94,104,112,121
100,0.39912,0.41802,0.09259,0.121,2.17,8,18,24,31,43,49,59,66,73,84,89,94,104,111,121
101,0.40172,0.41802,0.09704,0.12118,2.19,8,18,24,31,43,49,59,66,73,84,89,94,104,111,121
102,0.40453,0.42342,0.10173,0.1311,2.21,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
103,0.40633,0.42523,0.10541,0.13334,2.23,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
104,0.40713,0.42703,0.10698,0.13688,2.26,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
105,0.40994,0.43243,0.11122,0.14547,2.28,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
106,0.41154,0.43243,0.11406,0.14619,2.3,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
107,0.41415,0.42883,0.11889,0.14076,2.32,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
108,0.41755,0.43243,0.12452,0.14636,2.34,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
109,0.41915,0.43784,0.12702,0.15529,2.36,8,18,24,31,43,49,59,66,73,85,89,94,104,111,121
110,0.42216,0.44685,0.13206,0.17217,2.38,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
111,0.42276,0.45405,0.13346,0.18399,2.41,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
112,0.42476,0.45586,0.13642,0.18676,2.43,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
113,0.42637,0.45225,0.13922,0.1798,2.45,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
114,0.43118,0.45405,0.14654,0.1824,2.47,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
115,0.43278,0.45586,0.14889,0.18527,2.49,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
116,0.43578,0.45225,0.15347,0.17917,2.51,8,18,24,32,43,49,59,66,73,85,89,94,104,111,121
117,0.43979,0.45045,0.15968,0.17655,2.53,8,19,24,32,43,49,59,66,73,85,89,94,104,111,121
118,0.442,0.45586,0.16297,0.18378,2.56,8,19,24,32,43,49,59,66,73,85,89,94,105,111,121
119,0.4434,0.45586,0.16506,0.18343,2.58,8,19,24,32,43,49,59,66,73,85,88,94,105,111,121
120,0.4466,0.45946,0.17004,0.18875,2.6,8,19,24,32,43,49,59,66,73,85,88,94,105,111,121
121,0.4472,0.46486,0.1712,0.19677,2.63,8,19,24,32,43,49,59,66,73,85,88,94,105,111,121
122,0.44961,0.46486,0.17563,0.19651,2.65,8,19,24,32,43,49,59,66,73,85,88,94,105,111,121
123,0.45201,0.47027,0.1793,0.20513,2.67,8,19,24,32,43,49,59,66,73,85,88,93,105,111,121
124,0.45402,0.47387,0.18268,0.21028,2.69,8,19,24,32,43,49,59,65,73,85,88,93,105,111,121
125,0.45582,0.48108,0.18607,0.22084,2.71,8,19,24,32,43,49,59,65,73,85,88,93,105,111,121
126,0.45682,0.48288,0.18784,0.22362,2.73,8,19,24,32,43,49,59,65,73,85,88,93,105,111,121
127,0.45762,0.47928,0.18968,0.21754,2.75,8,19,24,32,43,49,59,65,73,85,88,93,105,111,121
128,0.45943,0.47748,0.19289,0.21733,2.77,8,19,24,32,43,49,59,65,73,85,88,93,105,111,121
129,0.46063,0.47928,0.19518,0.22045,2.79,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
130,0.46003,0.47207,0.19501,0.21015,2.81,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
131,0.46183,0.47387,0.19907,0.21493,2.83,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
132,0.46363,0.47027,0.20255,0.2108,2.85,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
133,0.46383,0.46847,0.20386,0.20837,2.87,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
134,0.46383,0.47207,0.20446,0.21456,2.9,7,19,24,32,43,49,59,65,73,85,88,93,105,110,121
135,0.46363,0.47387,0.20517,0.21848,2.92,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
136,0.46283,0.48108,0.20503,0.2312,2.94,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
137,0.46524,0.48468,0.20983,0.23774,2.96,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
138,0.46564,0.48649,0.21117,0.2412,2.98,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
139,0.46504,0.48829,0.2108,0.24521,3.0,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
140,0.46584,0.49369,0.21267,0.25411,3.02,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
141,0.46544,0.49369,0.21289,0.25411,3.04,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
142,0.46504,0.4955,0.21331,0.25793,3.06,7,19,24,32,43,49,59,65,73,85,87,93,105,110,121
143,0.46544,0.4991,0.21467,0.2643,3.09,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
144,0.46564,0.5009,0.21564,0.26733,3.11,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
145,0.46564,0.5009,0.21634,0.26809,3.13,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
146,0.46564,0.5009,0.21721,0.269,3.15,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
147,0.46424,0.5009,0.21565,0.26954,3.17,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
148,0.46464,0.5027,0.21682,0.27308,3.2,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
149,0.46363,0.5045,0.21601,0.27721,3.22,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
150,0.46283,0.50631,0.21575,0.28021,3.24,7,19,24,32,43,49,60,64,73,85,87,93,106,110,121
151,0.46343,0.50811,0.21704,0.2832,3.26,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
152,0.46363,0.50991,0.21792,0.28583,3.28,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
153,0.46544,0.51351,0.22088,0.29159,3.31,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
154,0.46624,0.51532,0.22244,0.29473,3.33,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
155,0.46704,0.51532,0.22401,0.29473,3.35,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
156,0.46824,0.51712,0.22606,0.29793,3.37,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
157,0.46945,0.51712,0.22795,0.2985,3.39,7,19,24,32,43,49,60,64,73,86,87,93,106,110,121
158,0.47105,0.51351,0.23045,0.29436,3.41,7,19,24,32,44,49,60,64,73,86,87,93,106,110,121
159,0.47205,0.51351,0.23192,0.29508,3.44,7,19,24,32,44,49,60,64,73,86,87,93,106,110,121
160,0.47526,0.51351,0.2366,0.29508,3.46,7,19,24,32,44,49,60,64,73,86,88,93,106,110,121
161,0.47826,0.51532,0.24102,0.29754,3.48,7,19,24,32,44,49,60,64,73,86,88,93,106,110,121
162,0.47986,0.51532,0.24347,0.29747,3.5,7,19,24,32,44,49,60,64,73,86,87,93,106,110,121
163,0.48367,0.51712,0.24888,0.30015,3.53,7,19,24,32,44,49,61,63,73,86,87,93,106,110,121
164,0.48748,0.52252,0.25456,0.30841,3.55,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
165,0.49128,0.52252,0.25999,0.30841,3.57,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
166,0.49329,0.52613,0.26282,0.31334,3.59,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
167,0.49489,0.52973,0.26481,0.31828,3.61,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
168,0.49649,0.53514,0.26698,0.3257,3.63,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
169,0.4993,0.53874,0.27109,0.33065,3.66,7,19,24,32,44,48,61,63,73,86,87,93,106,110,121
170,0.5021,0.54234,0.27507,0.3356,3.68,7,19,24,32,44,48,61,63,73,86,87,92,106,110,121
171,0.50471,0.54414,0.27853,0.33828,3.7,7,19,24,32,44,48,61,63,74,86,87,92,106,110,121
172,0.50531,0.54955,0.27935,0.34619,3.72,7,19,24,32,44,48,61,63,74,86,88,92,106,110,121
173,0.50711,0.55135,0.28201,0.34867,3.74,7,19,24,32,45,48,61,63,74,86,88,92,106,110,121
174,0.50912,0.55135,0.28483,0.34901,3.77,7,19,24,32,45,48,62,63,74,86,88,92,106,110,121
175,0.51112,0.55135,0.28754,0.34921,3.79,7,19,24,32,45,48,62,63,74,86,88,92,106,110,121
176,0.51192,0.55135,0.28842,0.34941,3.81,7,19,24,32,45,48,62,62,74,86,88,92,106,110,121
177,0.51413,0.55315,0.29142,0.35189,3.83,7,19,24,32,45,48,62,62,74,86,88,92,106,110,121
178,0.51493,0.54955,0.29239,0.34639,3.85,7,19,24,32,45,48,62,62,74,86,88,92,106,110,121
179,0.51573,0.54775,0.29329,0.34364,3.87,7,19,24,32,45,48,62,62,74,86,88,92,106,110,121
180,0.51653,0.54595,0.29423,0.34081,3.89,7,19,24,32,45,48,62,62,74,86,88,92,106,110,121
181,0.51753,0.54775,0.29544,0.34329,3.91,7,19,24,33,45,48,62,62,74,86,88,92,106,110,121
182,0.51773,0.54775,0.29552,0.34363,3.93,7,19,24,33,45,48,62,63,74,86,88,92,106,110,122
183,0.51833,0.54775,0.29622,0.34316,3.95,7,19,24,33,45,48,62,63,74,86,88,92,106,110,122
184,0.51753,0.55135,0.29503,0.34886,3.98,7,19,24,33,45,48,62,63,74,86,88,92,106,110,122
185,0.51553,0.55315,0.29202,0.35181,4.0,7,19,24,33,46,48,63,63,74,86,88,92,106,110,122
