epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.00298,0.00244,-1e-05,-0.00011,0.05,18,36,54,72,90,108,126,144,162,180
1,0.00325,0.00244,0.00015,-0.00016,0.07,18,36,54,72,90,108,126,144,162,180
2,0.0042,0.00244,0.00094,-0.00031,0.08,18,36,54,72,90,108,126,144,162,180
3,0.00515,0.00488,0.00166,0.00186,0.1,18,36,54,72,90,108,126,144,162,180
4,0.00596,0.00854,0.00221,0.00531,0.12,18,36,54,72,90,108,126,144,162,180
5,0.00786,0.01098,0.00378,0.00747,0.13,18,36,54,72,90,108,126,144,162,180
6,0.01016,0.0122,0.00576,0.00834,0.15,18,36,54,72,90,108,126,144,162,180
7,0.01247,0.01341,0.00776,0.00921,0.16,18,36,54,72,91,108,126,144,162,180
8,0.01382,0.01463,0.00883,0.01023,0.18,18,36,54,73,91,108,126,144,162,180
9,0.01504,0.01707,0.00983,0.01228,0.19,18,36,54,73,91,108,126,144,162,180
10,0.01653,0.01829,0.01102,0.01324,0.21,18,36,54,73,91,108,126,144,162,180
11,0.01762,0.01951,0.01183,0.01416,0.23,18,36,54,73,91,108,126,144,162,180
12,0.0187,0.01951,0.01259,0.01385,0.24,18,36,54,73,91,108,125,144,162,180
13,0.01938,0.01951,0.01297,0.01356,0.26,18,36,54,73,91,108,125,144,162,180
14,0.01965,0.02073,0.01304,0.01455,0.27,18,36,54,73,91,108,125,144,163,180
15,0.02019,0.02195,0.01277,0.01491,0.29,18,36,54,73,91,108,125,144,163,180
16,0.03402,0.03049,0.0191,0.0183,0.3,18,36,54,73,91,108,125,144,163,180
17,0.05949,0.0561,0.0417,0.0418,0.32,18,36,54,73,91,108,125,144,163,180
18,0.07576,0.07439,0.05549,0.05793,0.33,18,36,54,73,91,108,125,144,163,180
19,0.07305,0.06707,0.04974,0.04873,0.35,19,36,54,73,91,108,125,143,163,180
20,0.07426,0.06585,0.0491,0.04613,0.36,19,36,54,73,91,108,125,143,163,180
