epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.00285,0.00244,-1e-05,0.00097,0.05,18,36,54,72,90,108,126,144,162,180
1,0.00298,0.00244,4e-05,0.00088,0.07,18,36,54,72,90,108,126,144,162,180
2,0.00379,0.00488,0.0007,0.00307,0.08,18,36,54,72,90,108,126,144,162,180
3,0.00474,0.00488,0.00148,0.00287,0.1,18,36,54,72,90,108,126,144,162,180
4,0.00583,0.0061,0.00234,0.00387,0.12,18,36,54,72,90,108,126,144,162,180
5,0.00759,0.00732,0.00382,0.00484,0.13,18,36,54,72,90,108,126,144,162,180
6,0.00949,0.00976,0.0054,0.00669,0.15,18,36,54,72,90,108,126,144,162,180
7,0.01165,0.01585,0.00731,0.01225,0.16,18,36,54,72,91,108,126,144,162,180
8,0.01396,0.01707,0.0093,0.01311,0.18,18,36,54,73,91,108,126,144,162,180
9,0.01504,0.01829,0.01017,0.01403,0.19,18,36,54,73,91,108,126,144,162,180
10,0.0164,0.01951,0.01127,0.01486,0.21,18,36,54,73,91,108,126,144,162,180
11,0.01734,0.02073,0.01188,0.01569,0.23,18,36,54,73,91,108,126,144,162,180
12,0.01843,0.02073,0.01263,0.01505,0.24,18,36,54,73,91,108,125,144,162,180
13,0.01978,0.02073,0.01366,0.0146,0.26,18,36,54,73,91,108,125,144,162,180
14,0.0206,0.02073,0.01421,0.01443,0.27,18,36,54,73,91,108,125,144,163,180
15,0.02087,0.02195,0.0143,0.01527,0.29,18,36,54,73,91,108,125,144,163,180
16,0.02087,0.02317,0.01382,0.01606,0.31,18,36,54,73,91,108,125,144,163,180
17,0.03076,0.02805,0.01732,0.01651,0.32,18,36,54,73,91,108,125,143,163,180
18,0.04932,0.04268,0.03301,0.02926,0.34,18,36,54,73,91,108,125,143,163,180
19,0.07127,0.06585,0.05284,0.05094,0.35,19,36,54,73,91,108,125,143,163,180
20,0.07073,0.0622,0.04986,0.04597,0.37,19,36,54,73,91,108,125,143,163,180
21,0.06911,0.05732,0.04636,0.03921,0.38,19,36,54,73,91,108,125,143,163,180
22,0.07168,0.05732,0.04757,0.03805,0.4,19,36,54,73,91,108,125,143,163,180
23,0.07236,0.05732,0.04653,0.03707,0.42,19,36,54,73,91,108,125,143,163,180
24,0.07222,0.0561,0.0452,0.03457,0.43,19,36,54,73,91,108,125,143,163,180
25,0.07182,0.0561,0.04389,0.03371,0.45,19,36,53,73,91,108,125,143,163,181
26,0.07182,0.0561,0.04318,0.03331,0.46,19,36,53,73,91,108,125,143,163,181
27,0.07182,0.0561,0.0426,0.03258,0.48,19,36,53,73,91,108,125,143,163,181
28,0.07182,0.0561,0.04209,0.03212,0.49,19,36,53,73,91,108,125,143,163,181
29,0.07182,0.0561,0.04165,0.03158,0.51,19,36,53,73,91,108,125,143,163,181
30,0.07182,0.0561,0.04103,0.03105,0.53,19,36,53,73,91,108,125,143,163,181
31,0.07195,0.0561,0.03774,0.02822,0.54,19,36,53,73,91,108,125,143,163,181
32,0.07439,0.0561,0.02716,0.01317,0.56,19,36,53,73,91,108,125,143,163,181
33,0.11734,0.10244,0.04655,0.03025,0.57,19,36,53,73,91,108,125,143,163,181
34,0.14607,0.14146,0.07031,0.06294,0.59,19,36,53,73,91,108,125,143,163,181
35,0.1565,0.1561,0.07968,0.07576,0.61,19,36,53,73,91,108,125,143,163,181
36,0.16016,0.15732,0.08238,0.07538,0.62,19,36,53,73,91,108,125,143,163,181
37,0.16558,0.16707,0.08652,0.08315,0.64,19,36,53,73,91,108,125,143,163,181
38,0.16572,0.16707,0.08615,0.0826,0.66,19,36,53,73,91,108,125,143,163,181
39,0.1645,0.16707,0.08449,0.0817,0.68,19,36,53,73,91,108,125,142,163,181
40,0.16328,0.16707,0.08283,0.08093,0.7,19,36,53,73,91,108,125,142,163,181
41,0.16152,0.16707,0.08055,0.08024,0.71,19,36,53,73,91,108,125,142,163,181
42,0.15949,0.16585,0.07802,0.07848,0.73,19,36,53,73,91,108,125,142,163,181
