epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.00339,0.00244,0.00013,-0.00018,0.06,18,36,54,72,90,108,126,144,162,180
1,0.00366,0.00244,0.0003,-0.0002,0.08,18,36,54,72,90,108,126,144,162,180
2,0.00474,0.00244,0.0012,-0.0004,0.09,18,36,54,72,90,108,126,144,162,180
3,0.00596,0.00366,0.00221,0.00066,0.11,18,36,54,72,90,108,126,144,162,180
4,0.00745,0.00732,0.0034,0.00407,0.13,18,36,54,72,90,108,126,144,162,180
5,0.00922,0.00732,0.00485,0.00373,0.14,18,36,54,72,90,108,126,144,162,180
6,0.01193,0.00976,0.0072,0.00576,0.16,18,36,54,72,90,108,126,144,162,180
7,0.01477,0.01098,0.00968,0.00667,0.17,18,36,54,72,91,108,126,144,162,180
8,0.0168,0.01098,0.01139,0.00647,0.19,18,36,54,73,91,108,126,144,162,180
9,0.01789,0.01463,0.0122,0.00986,0.21,18,36,54,73,91,108,126,144,162,180
10,0.01884,0.01707,0.01284,0.01191,0.22,18,36,54,73,91,108,126,144,162,180
11,0.02006,0.01829,0.01376,0.01285,0.24,18,36,54,73,91,108,126,144,162,180
12,0.02141,0.01829,0.01469,0.01243,0.26,18,36,54,73,91,108,125,144,162,180
13,0.02182,0.01951,0.01474,0.0133,0.27,18,36,54,73,91,108,125,144,162,180
14,0.0225,0.02073,0.01517,0.01424,0.29,18,36,54,73,91,108,125,144,163,180
15,0.02304,0.02195,0.0155,0.01518,0.31,18,36,54,73,91,108,125,144,163,180
16,0.02331,0.02195,0.01556,0.015,0.32,18,36,54,73,91,108,125,144,163,180
17,0.02385,0.02317,0.01419,0.01394,0.34,18,36,54,73,91,108,125,144,163,180
18,0.03727,0.03171,0.02224,0.01682,0.36,18,36,54,73,91,108,125,143,163,180
19,0.0519,0.05244,0.03491,0.0352,0.37,19,36,53,73,91,108,125,143,163,180
20,0.07345,0.07805,0.05461,0.05859,0.39,19,36,53,73,91,108,125,143,163,180
21,0.07725,0.07927,0.05634,0.05778,0.4,19,36,53,73,91,108,125,143,163,180
22,0.07006,0.07073,0.04713,0.04708,0.42,19,36,53,73,91,108,125,143,163,180
23,0.0702,0.07317,0.04597,0.04849,0.44,19,36,53,73,91,108,125,143,163,180
24,0.07115,0.07195,0.04547,0.04509,0.45,19,36,53,73,91,108,125,143,163,180
25,0.07101,0.07195,0.04432,0.04401,0.47,19,36,53,73,91,108,125,143,163,181
26,0.07061,0.07195,0.04322,0.04343,0.48,19,36,53,73,91,108,125,143,163,181
27,0.07061,0.07195,0.04282,0.04292,0.5,19,36,53,73,91,108,125,143,163,181
28,0.07061,0.07195,0.04237,0.04267,0.52,19,36,53,73,91,108,125,143,163,181
29,0.07061,0.07195,0.04212,0.04251,0.53,19,36,53,73,91,108,125,143,163,181
30,0.07061,0.07195,0.04175,0.04192,0.55,19,36,53,73,91,108,125,143,163,181
31,0.07088,0.07195,0.03955,0.03999,0.57,19,36,53,73,91,108,125,143,163,181
32,0.07372,0.07317,0.03261,0.03165,0.58,19,36,53,73,91,108,125,143,163,181
33,0.11465,0.11707,0.04847,0.04917,0.6,19,36,53,73,91,108,125,143,163,181
34,0.14311,0.14512,0.07038,0.06982,0.62,19,36,53,73,91,108,125,143,163,181
35,0.15463,0.16098,0.08019,0.08404,0.63,19,36,53,73,91,108,125,143,163,181
36,0.15558,0.16341,0.08037,0.08534,0.65,19,36,53,73,91,108,125,143,163,181
37,0.15924,0.16829,0.08259,0.08873,0.67,19,36,53,73,91,108,125,143,163,181
38,0.15788,0.16585,0.08033,0.08514,0.68,19,36,53,73,91,108,125,143,163,181
39,0.15625,0.16463,0.07829,0.08333,0.7,19,36,53,73,91,108,125,142,163,181
40,0.15422,0.16463,0.07579,0.08318,0.71,19,36,53,73,91,108,125,142,163,181
41,0.15232,0.16341,0.07352,0.08163,0.73,19,36,53,73,91,108,125,142,163,181
42,0.15016,0.16341,0.07097,0.08154,0.75,19,36,53,73,91,108,125,142,163,181
43,0.14867,0.1622,0.06922,0.07996,0.76,19,36,53,73,91,108,125,142,163,181
44,0.14717,0.1622,0.06748,0.07981,0.78,19,36,53,73,91,108,125,142,163,181
45,0.14528,0.16098,0.0653,0.07826,0.79,19,36,53,73,91,108,125,142,163,181
46,0.1404,0.15366,0.05979,0.06995,0.81,19,36,53,73,91,108,125,142,163,181
47,0.13267,0.14878,0.05107,0.06437,0.83,19,36,53,73,91,108,125,142,163,181
48,0.11966,0.13537,0.03634,0.0491,0.84,19,36,53,73,91,108,125,142,163,181
49,0.11031,0.11585,0.02566,0.02694,0.86,19,36,53,73,91,108,125,142,163,181
50,0.10015,0.10854,0.01407,0.01837,0.88,19,36,54,73,91,108,125,142,163,181
51,0.09364,0.09878,0.00654,0.00701,0.89,19,36,54,73,91,108,125,142,163,181
52,0.09134,0.09756,0.00345,0.00479,0.91,19,36,54,73,91,108,125,142,163,181
53,0.09093,0.09634,0.00199,0.00253,0.92,19,36,54,73,91,108,125,142,164,181
54,0.09093,0.09756,0.0008,0.00245,0.94,19,36,54,73,91,108,125,142,164,181
55,0.10056,0.1061,0.00972,0.01044,0.96,19,36,54,73,91,108,125,142,164,181
56,0.12834,0.13171,0.03733,0.03692,0.97,19,36,54,73,92,108,125,142,164,181
57,0.15558,0.15976,0.06194,0.06431,0.99,19,36,54,73,92,108,125,142,164,181
58,0.16682,0.16098,0.06441,0.05939,1.01,19,36,54,73,92,108,125,142,164,181
59,0.16127,0.15488,0.05038,0.0473,1.02,19,36,54,73,92,108,125,142,164,181
60,0.15476,0.15,0.03766,0.03824,1.04,19,36,54,73,92,108,125,142,164,181
61,0.15056,0.14512,0.0285,0.02956,1.06,19,36,54,73,92,108,125,142,164,181
62,0.14704,0.14268,0.02005,0.02389,1.07,19,36,54,73,92,108,125,142,164,181
63,0.14257,0.14024,0.01055,0.01818,1.09,19,36,54,73,92,108,125,142,164,181
64,0.14297,0.13415,0.00779,0.00881,1.11,19,36,54,73,92,108,125,142,164,181
65,0.14284,0.13171,0.00506,0.00483,1.12,19,36,54,73,92,108,125,142,164,181
66,0.1427,0.12683,0.00247,-0.00253,1.14,19,36,54,73,92,108,125,142,164,181
67,0.14216,0.12805,0.00051,-0.00204,1.16,19,36,54,73,92,108,125,142,164,181
68,0.1423,0.13049,0.0001,0.00024,1.17,19,36,54,73,92,108,125,142,164,181
69,0.14243,0.13049,0.00016,0.0001,1.19,19,36,54,73,92,108,125,142,164,181
70,0.14243,0.13049,0.00011,0.0,1.2,19,36,54,73,92,108,125,142,164,181
71,0.14243,0.13049,7e-05,0.0,1.22,19,36,54,73,92,108,125,142,164,181
72,0.14243,0.13049,6e-05,0.0,1.24,19,36,54,73,92,108,125,142,164,181
73,0.14243,0.13049,6e-05,0.0,1.25,19,36,54,73,92,108,125,142,164,181
74,0.14243,0.13049,6e-05,0.0,1.27,19,36,54,73,92,108,125,142,164,181
75,0.14243,0.13049,6e-05,0.0,1.29,19,36,54,73,92,108,125,142,164,181
76,0.14243,0.13049,5e-05,0.0,1.3,19,36,55,73,92,108,125,142,164,181
77,0.14243,0.13049,3e-05,0.0,1.32,19,36,55,73,92,108,125,142,164,181
78,0.14243,0.13049,2e-05,0.0,1.34,19,36,55,73,92,108,125,142,164,181
79,0.14243,0.13049,2e-05,0.0,1.35,19,36,55,73,92,108,125,142,164,181
80,0.14243,0.13049,2e-05,0.0,1.37,19,36,55,73,92,108,125,142,164,181
81,0.14243,0.13049,2e-05,0.0,1.38,19,36,55,73,92,108,125,142,164,181
82,0.14243,0.13049,2e-05,0.0,1.4,19,36,55,73,92,108,125,142,164,181
83,0.14243,0.13049,2e-05,0.0,1.42,19,36,55,73,92,108,125,142,164,181
84,0.14243,0.13049,2e-05,0.0,1.43,19,36,55,73,92,108,125,142,164,181
85,0.14243,0.13049,2e-05,0.0,1.45,19,36,55,73,92,108,125,142,164,181
86,0.14243,0.13049,2e-05,0.0,1.47,19,36,55,73,92,108,125,142,164,181
87,0.14243,0.13049,2e-05,0.0,1.48,19,36,55,73,92,108,125,142,164,181
88,0.14243,0.13049,2e-05,0.0,1.5,19,35,55,73,92,108,125,142,164,181
89,0.14243,0.13049,2e-05,0.0,1.52,19,35,55,73,92,108,125,142,164,181
90,0.14243,0.13049,2e-05,0.0,1.53,19,35,55,73,92,108,125,142,164,181
91,0.14243,0.13049,2e-05,0.0,1.55,19,35,55,73,92,108,125,142,164,181
92,0.14243,0.13049,-1e-05,0.0,1.57,19,35,55,73,92,108,125,142,164,181
93,0.14243,0.13049,-3e-05,0.0,1.58,19,35,55,73,92,108,125,142,164,181
94,0.14243,0.13049,-3e-05,0.0,1.6,19,35,55,73,92,108,125,142,164,181
95,0.14243,0.13049,-3e-05,0.0,1.62,19,35,55,73,92,108,125,142,164,181
96,0.14243,0.13049,-3e-05,0.0,1.63,19,35,55,73,92,108,125,142,164,181
97,0.14243,0.13049,-3e-05,0.0,1.65,19,35,55,73,92,108,125,142,164,181
98,0.14243,0.13049,-3e-05,0.0,1.66,19,35,55,73,92,108,125,142,164,181
99,0.14243,0.13049,-3e-05,0.0,1.68,19,35,55,73,92,108,125,142,164,181
100,0.14243,0.13049,-3e-05,0.0,1.7,19,35,55,73,92,108,125,142,164,182
101,0.14243,0.13049,-3e-05,0.0,1.72,19,35,55,73,92,108,125,142,164,182
102,0.14243,0.13049,-3e-05,0.0,1.73,19,35,55,73,92,108,125,142,164,182
103,0.14243,0.13049,-3e-05,0.0,1.75,19,35,55,73,92,108,125,142,164,182
104,0.14243,0.13049,-3e-05,0.0,1.76,19,35,55,73,92,108,125,142,164,182
105,0.14243,0.13049,-3e-05,0.0,1.78,19,35,55,73,92,108,125,142,164,182
106,0.14243,0.13049,-3e-05,0.0,1.8,19,35,55,73,92,108,125,142,164,182
107,0.14243,0.13049,-5e-05,0.0,1.82,19,34,55,73,92,108,125,142,164,182
108,0.14243,0.13049,-5e-05,0.0,1.83,19,34,55,73,92,108,125,142,164,182
109,0.14243,0.13049,-5e-05,0.0,1.85,19,34,55,73,92,108,125,142,164,182
110,0.14243,0.13049,-5e-05,0.0,1.86,19,34,55,73,92,108,125,142,164,182
111,0.14243,0.13049,-6e-05,0.0,1.88,19,34,55,73,92,108,125,142,164,182
112,0.14243,0.13049,-9e-05,0.0,1.9,19,34,55,73,92,108,125,142,164,182
113,0.14243,0.13049,-9e-05,0.0,1.91,19,34,55,73,92,108,125,142,164,182
114,0.14243,0.13049,-0.00011,0.0,1.93,19,34,55,73,92,108,125,142,164,182
115,0.14243,0.13049,-0.00016,0.0,1.95,19,34,55,73,92,108,125,142,164,182
116,0.14243,0.13049,-0.00048,-0.00014,1.96,19,34,55,73,92,108,125,142,164,182
117,0.14243,0.13049,-0.00186,-0.00158,1.98,19,34,55,73,92,108,125,142,164,182
118,0.14243,0.13049,-0.00378,-0.00389,2.0,19,34,55,73,92,108,125,142,164,182
119,0.14243,0.13049,-0.00658,-0.00578,2.01,19,34,55,73,92,108,125,142,164,182
120,0.14243,0.13049,-0.01115,-0.00987,2.03,19,34,55,73,92,108,125,142,164,182
121,0.14243,0.13049,-0.01625,-0.0165,2.05,20,34,55,73,92,108,125,142,164,182
122,0.1427,0.13049,-0.02202,-0.02293,2.07,20,34,55,73,92,108,125,142,164,182
123,0.14284,0.13049,-0.02744,-0.02943,2.08,20,34,55,73,92,108,125,142,164,182
