epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.12002,0.13333,0.0,0.0,0.05,12,24,35,47,59,71,83,94,106,118
1,0.12002,0.13333,0.0,0.0,0.06,12,24,35,47,59,71,83,94,106,118
2,0.12002,0.13333,0.0,0.0,0.08,12,24,35,47,59,71,82,94,106,118
3,0.12002,0.13333,0.0,0.0,0.09,12,24,35,47,59,71,82,94,106,118
4,0.12002,0.13333,0.0,0.0,0.11,12,24,35,47,59,71,82,94,106,118
5,0.12002,0.13333,0.0,0.0,0.12,12,24,35,47,59,71,82,94,106,118
6,0.12002,0.13333,0.0,0.0,0.14,12,24,35,47,59,71,82,94,106,118
7,0.12002,0.13333,0.0,0.0,0.15,12,24,35,47,59,71,82,94,106,118
8,0.12002,0.13333,0.0,0.0,0.17,12,24,35,47,59,71,82,94,106,118
9,0.12002,0.13333,0.0,0.0,0.18,12,23,35,47,59,71,82,94,106,118
10,0.12002,0.13333,0.0,0.0,0.19,12,23,35,47,59,71,82,94,106,118
11,0.12002,0.13333,0.0,0.0,0.21,12,23,35,47,59,71,82,94,106,118
12,0.12002,0.13333,0.0,0.0,0.23,12,23,35,47,59,71,82,94,106,118
13,0.12002,0.13333,0.0,0.0,0.24,12,23,35,47,59,71,82,94,106,118
14,0.12002,0.13333,0.0,0.0,0.26,12,23,35,47,59,71,82,94,106,118
15,0.12002,0.13333,0.0,0.0,0.27,12,23,35,47,60,71,82,94,106,118
16,0.12002,0.13333,0.0,0.0,0.29,12,23,35,47,60,71,82,94,106,118
17,0.12002,0.13333,0.0,0.0,0.3,12,23,35,47,60,71,82,94,106,118
18,0.12002,0.13333,0.0,0.0,0.32,12,23,35,47,60,71,82,94,106,118
19,0.12002,0.13333,0.0,0.0,0.33,12,23,35,47,60,71,82,94,106,118
20,0.12002,0.13333,0.0,0.0,0.35,12,23,35,47,60,71,82,94,106,118
21,0.12002,0.13333,0.0,0.0,0.36,12,23,35,47,60,71,82,94,106,118
22,0.12002,0.13333,0.0,0.0,0.38,12,23,35,47,60,71,82,94,106,118
23,0.12002,0.13333,0.0,0.0,0.39,12,23,35,47,60,72,83,94,106,118
24,0.12002,0.13333,0.0,0.0,0.41,12,23,35,47,60,72,83,94,106,118
25,0.12002,0.13333,0.0,0.0,0.42,12,23,35,47,60,72,83,94,106,118
26,0.12002,0.13333,0.0,0.0,0.44,12,23,35,46,60,72,83,94,106,118
27,0.12002,0.13333,0.0,0.0,0.45,12,23,35,46,60,72,83,94,106,118
28,0.12002,0.13333,0.0,0.0,0.47,12,23,35,46,60,72,83,94,106,118
29,0.12002,0.13333,0.0,0.0,0.49,12,23,35,46,60,72,83,94,106,118
30,0.12002,0.13333,0.0,0.0,0.5,12,23,35,46,60,72,83,94,106,118
31,0.12002,0.13333,0.0,0.0,0.52,12,23,35,46,60,72,83,94,106,118
32,0.12002,0.13333,0.0,0.0,0.53,12,23,35,46,60,72,83,94,106,118
33,0.12002,0.13333,0.0,0.0,0.54,12,23,35,46,60,72,83,94,106,118
34,0.12002,0.13333,0.0,0.0,0.56,12,23,35,46,60,72,83,94,106,118
35,0.12002,0.13333,0.0,0.0,0.57,12,23,35,46,60,72,83,93,106,118
36,0.12002,0.13333,0.0,0.0,0.59,12,23,35,46,60,72,83,93,106,117
37,0.12002,0.13333,0.0,0.0,0.6,12,23,35,46,60,72,83,93,106,117
38,0.12002,0.13333,0.0,0.0,0.62,12,23,35,46,60,72,83,93,106,117
39,0.12002,0.13333,0.0,0.0,0.63,12,23,35,46,60,72,83,93,106,117
40,0.12002,0.13333,-2e-05,0.0,0.65,12,23,35,46,60,72,83,93,106,117
41,0.12002,0.13333,-0.00039,0.0,0.66,12,23,35,46,60,72,83,93,106,117
42,0.12002,0.13333,-0.00165,-0.00105,0.68,12,23,35,46,60,72,83,93,106,117
43,0.12002,0.13333,-0.00433,-0.00218,0.69,12,23,35,46,60,72,83,93,106,117
44,0.12022,0.13333,-0.00645,-0.00338,0.71,12,23,35,46,60,72,83,93,106,117
45,0.12202,0.13694,-0.00739,-0.00132,0.73,12,23,35,46,60,72,83,93,106,117
46,0.12482,0.14234,-0.01106,0.00217,0.74,12,23,36,46,60,72,83,93,106,117
47,0.12843,0.14414,-0.01627,0.00072,0.75,12,23,36,46,60,72,83,93,106,117
48,0.13404,0.14234,-0.01767,-0.00611,0.77,13,23,36,46,60,72,83,93,106,117
