epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.02182,0.02073,-9e-05,-8e-05,0.07,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
1,0.02331,0.02195,0.00056,0.00056,0.1,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
2,0.02724,0.02317,0.00351,0.00137,0.13,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
3,0.03009,0.02561,0.00559,0.0034,0.15,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
4,0.03158,0.02683,0.00672,0.00429,0.18,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
5,0.03388,0.02927,0.00819,0.00633,0.2,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,161,170,179,189
6,0.03754,0.02927,0.01032,0.00556,0.23,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,189
7,0.04147,0.03415,0.01202,0.00901,0.26,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,188
8,0.04418,0.0378,0.01241,0.01135,0.28,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,188
9,0.04621,0.0378,0.01233,0.01002,0.31,10,19,28,38,47,57,66,76,85,94,103,113,123,133,142,151,161,170,179,188
10,0.04743,0.04146,0.01182,0.01256,0.34,10,19,28,38,47,57,66,76,85,94,103,113,123,133,142,150,161,170,179,188
11,0.05028,0.04634,0.01287,0.01634,0.36,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
12,0.05529,0.04878,0.0163,0.01782,0.39,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
13,0.058,0.05244,0.01779,0.02087,0.42,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
14,0.0618,0.05244,0.02066,0.01976,0.44,10,19,28,38,47,57,65,76,84,94,103,113,123,133,142,150,161,170,179,188
15,0.06491,0.05366,0.02301,0.02042,0.47,10,19,28,38,47,57,65,76,84,94,103,112,123,133,142,150,161,170,179,188
16,0.06695,0.05488,0.02457,0.02133,0.5,10,19,28,38,47,57,65,76,84,94,103,112,123,133,142,150,161,170,179,188
17,0.06762,0.05488,0.02497,0.02114,0.53,10,19,28,38,47,57,65,76,84,94,103,112,123,133,142,150,161,170,179,188
18,0.06912,0.05488,0.02639,0.02111,0.55,10,19,28,38,47,57,65,76,84,93,103,112,124,133,142,150,161,170,179,188
19,0.07006,0.05488,0.02728,0.02103,0.58,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
20,0.07061,0.05488,0.02776,0.02098,0.6,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
21,0.07088,0.05488,0.02796,0.0209,0.63,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
22,0.07223,0.05488,0.02922,0.02084,0.66,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
23,0.08348,0.06341,0.03962,0.02837,0.69,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
24,0.11058,0.09512,0.06224,0.05594,0.72,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
25,0.12752,0.10854,0.07016,0.06215,0.75,10,19,29,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
26,0.15653,0.12561,0.08183,0.05815,0.78,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
27,0.1671,0.14024,0.08206,0.06245,0.81,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
28,0.16737,0.14634,0.07597,0.06245,0.84,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
