epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.07182,0.0561,0.0,0.0,0.08,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.07182,0.0561,0.0,0.0,0.12,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
2,0.07182,0.0561,0.0,0.0,0.15,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
3,0.07182,0.0561,0.0,0.0,0.19,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
4,0.07182,0.0561,0.0,0.0,0.23,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,141,147,154,160,166,172,179,185,192
5,0.07182,0.0561,0.0,0.0,0.27,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,141,147,154,160,166,172,179,185,192
6,0.07182,0.0561,0.0,0.0,0.31,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,141,147,154,159,166,172,179,185,192
7,0.07182,0.0561,0.0,0.0,0.35,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,141,147,154,159,166,172,179,185,192
8,0.07182,0.0561,0.0,0.0,0.38,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,141,147,154,159,166,172,179,185,192
9,0.07182,0.0561,0.0,0.0,0.42,7,13,20,26,32,39,45,51,58,64,70,77,83,89,96,103,108,116,122,128,134,141,147,154,159,166,172,179,185,192
10,0.07182,0.0561,-5e-05,0.0,0.45,7,13,20,26,32,39,45,51,58,64,70,77,83,89,96,103,108,116,122,128,134,141,147,153,159,166,172,179,185,192
11,0.07182,0.0561,-0.0001,-0.00045,0.49,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,141,147,153,159,166,172,179,185,192
12,0.07195,0.0561,-0.00018,-0.00067,0.52,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,141,147,153,159,166,172,179,185,192
13,0.07656,0.05854,0.00257,0.00035,0.55,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,141,147,153,159,166,172,179,185,192
14,0.08862,0.06829,0.00812,0.00356,0.59,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,141,147,153,159,166,172,179,185,191
15,0.12629,0.10122,0.03299,0.024,0.63,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,129,134,141,147,153,159,166,172,179,185,191
16,0.20447,0.1878,0.09228,0.0892,0.66,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,129,134,141,147,153,159,166,172,179,185,191
17,0.2752,0.25,0.14187,0.12861,0.69,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,129,134,141,147,153,159,166,172,179,185,191
18,0.29715,0.26585,0.15119,0.13082,0.73,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,129,134,141,147,153,159,166,172,179,185,191
19,0.30854,0.27439,0.15784,0.13466,0.76,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,129,134,141,147,153,159,166,172,179,185,191
20,0.31192,0.27805,0.15642,0.13444,0.8,7,13,20,26,32,39,45,51,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
21,0.31355,0.28171,0.15366,0.134,0.83,7,13,20,26,32,39,45,51,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
22,0.3107,0.28293,0.14617,0.13238,0.87,7,13,20,26,32,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
23,0.30664,0.28171,0.13884,0.12711,0.91,7,13,20,26,32,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
24,0.30515,0.27927,0.13463,0.12257,0.94,7,13,20,26,32,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
25,0.29973,0.27439,0.12554,0.11436,0.98,7,13,20,26,32,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
26,0.29241,0.26707,0.11411,0.10335,1.01,7,13,20,26,32,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
27,0.28333,0.25854,0.10032,0.09055,1.05,7,13,20,26,31,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,147,153,159,165,172,178,185,191
28,0.27019,0.25122,0.07999,0.07872,1.09,7,13,20,26,31,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
29,0.25759,0.23659,0.05998,0.05531,1.12,7,13,20,26,31,39,45,50,58,65,69,77,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
30,0.25068,0.23293,0.04782,0.0473,1.16,7,13,20,26,31,39,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
31,0.24621,0.22927,0.03932,0.03897,1.19,7,13,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
32,0.24485,0.22927,0.03581,0.03745,1.23,7,13,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
33,0.24444,0.22927,0.03339,0.0372,1.26,7,13,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
34,0.24417,0.22927,0.02928,0.03183,1.3,7,13,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
35,0.24417,0.22927,0.02259,0.02328,1.34,7,13,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,129,134,140,148,153,159,165,172,178,185,191
36,0.24417,0.22927,0.01151,0.01084,1.37,7,12,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
37,0.24417,0.22927,0.00342,0.00191,1.41,7,12,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
38,0.24417,0.22927,0.00049,0.00027,1.44,7,12,20,26,31,40,45,50,58,65,69,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
39,0.24417,0.22927,0.00015,0.0,1.48,7,12,20,26,31,40,45,50,58,65,68,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
40,0.24417,0.22927,6e-05,0.0,1.52,7,12,20,26,31,40,45,50,58,65,68,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
41,0.24417,0.22927,6e-05,0.0,1.55,7,12,20,26,31,40,45,50,58,65,68,76,83,89,96,103,108,116,122,130,134,140,148,153,159,165,172,178,185,191
42,0.24417,0.22927,3e-05,0.0,1.59,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,140,148,153,158,165,172,178,185,191
43,0.24417,0.22927,0.0,0.0,1.62,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,140,148,153,158,165,172,178,185,191
44,0.24417,0.22927,0.0,0.0,1.66,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,140,148,153,158,165,172,178,185,191
45,0.24417,0.22927,0.0,0.0,1.7,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,165,172,178,185,191
46,0.24417,0.22927,0.0,0.0,1.73,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,165,172,178,185,191
47,0.24417,0.22927,0.0,0.0,1.77,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,164,172,178,185,191
48,0.24417,0.22927,0.0,0.0,1.8,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,164,172,178,185,191
49,0.24417,0.22927,0.0,0.0,1.84,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,164,172,178,185,191
50,0.24417,0.22927,0.0,0.0,1.88,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,164,172,178,185,191
51,0.24417,0.22927,0.0,0.0,1.91,7,12,20,26,31,40,45,50,58,64,68,76,83,89,96,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
52,0.24417,0.22927,0.0,0.0,1.95,7,12,20,27,31,40,45,50,58,64,68,76,82,89,96,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
53,0.24417,0.22927,0.0,0.0,1.98,7,12,20,27,31,40,45,50,58,64,68,76,82,89,96,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
54,0.24431,0.22927,0.0002,0.0,2.02,7,12,20,27,31,40,45,50,58,64,68,76,82,88,96,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
55,0.24431,0.22927,0.0002,0.0,2.06,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
56,0.24417,0.22927,0.0,0.0,2.09,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
57,0.24417,0.22927,0.0,0.0,2.13,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
58,0.24417,0.22927,0.0,0.0,2.17,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,116,122,130,134,139,148,153,158,164,171,178,185,191
59,0.24417,0.22927,0.0,0.0,2.2,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,115,122,130,134,139,148,153,158,164,171,178,185,191
60,0.24417,0.22927,0.0,0.0,2.24,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,115,122,130,134,139,148,153,158,164,171,178,185,191
61,0.24417,0.22927,0.0,0.0,2.27,7,12,20,27,31,40,45,50,58,64,68,76,83,88,95,103,108,115,122,130,134,139,148,153,158,164,171,178,185,191
62,0.24417,0.22927,0.0,0.0,2.31,7,12,20,27,31,41,45,50,58,64,68,77,83,88,95,103,108,115,122,130,135,139,148,153,158,164,171,178,185,191
63,0.24417,0.22927,0.0,0.0,2.35,7,12,20,27,31,41,45,50,58,64,68,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
64,0.24417,0.22927,0.0,0.0,2.38,7,12,20,27,31,41,45,50,58,64,68,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
65,0.24417,0.22927,0.0,0.0,2.42,7,12,20,27,30,41,45,50,58,64,68,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
66,0.24417,0.22927,0.0,0.0,2.45,7,12,20,27,30,41,45,50,58,64,68,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
67,0.24417,0.22927,0.0,0.0,2.49,7,12,20,27,30,41,45,50,58,64,68,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
68,0.24417,0.22927,0.0,0.0,2.52,7,12,20,27,30,41,45,50,58,64,67,77,83,88,95,103,108,115,122,131,135,139,148,153,158,164,171,178,185,191
