epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.30114,0.27928,0.0,0.0,0.07,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,100,105,109,113,117,121,126
1,0.30114,0.27928,0.0,0.0,0.1,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,126
2,0.30074,0.27928,-0.00061,0.0,0.14,4,9,13,17,21,25,29,33,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
3,0.29633,0.27387,-0.00738,-0.00837,0.18,4,9,13,17,21,25,29,33,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
4,0.28712,0.25225,-0.02155,-0.04201,0.22,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
5,0.27389,0.24144,-0.04209,-0.05953,0.25,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
6,0.26087,0.22703,-0.06235,-0.08217,0.29,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
7,0.25065,0.22883,-0.07912,-0.08154,0.33,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
8,0.24684,0.21441,-0.08721,-0.10886,0.36,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
9,0.25326,0.21261,-0.08239,-0.11961,0.4,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
10,0.27229,0.21261,-0.06105,-0.12761,0.43,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
11,0.28832,0.24505,-0.04497,-0.09782,0.46,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
12,0.30675,0.26667,-0.02728,-0.0834,0.5,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
13,0.30415,0.27568,-0.04292,-0.08779,0.53,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
14,0.30435,0.2991,-0.05452,-0.07372,0.56,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
15,0.31196,0.3045,-0.05364,-0.08477,0.6,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
16,0.32098,0.31532,-0.04723,-0.08873,0.63,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
17,0.32519,0.32252,-0.04707,-0.0848,0.66,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
18,0.3334,0.33514,-0.03888,-0.07066,0.7,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
19,0.33861,0.35315,-0.03407,-0.05078,0.73,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
20,0.34362,0.35495,-0.02962,-0.05069,0.77,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
21,0.34823,0.36216,-0.02462,-0.04248,0.8,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
22,0.35183,0.37117,-0.02075,-0.03231,0.84,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
23,0.35604,0.37477,-0.0154,-0.02885,0.87,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,91,96,100,105,109,113,117,121,125
24,0.35845,0.38018,-0.01259,-0.02101,0.9,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,75,79,85,88,91,96,100,105,109,113,117,121,125
25,0.35965,0.38559,-0.01112,-0.01314,0.94,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,109,113,117,121,125
26,0.36245,0.38559,-0.0073,-0.01314,0.97,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
27,0.36365,0.38919,-0.00562,-0.00789,1.01,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
28,0.36486,0.38919,-0.00389,-0.00789,1.04,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
29,0.36526,0.38919,-0.00336,-0.00789,1.08,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
30,0.36586,0.38919,-0.00258,-0.00789,1.11,4,9,12,17,21,25,30,33,38,42,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
31,0.36606,0.39099,-0.00228,-0.00526,1.15,4,9,12,17,21,25,30,33,38,42,47,49,53,58,62,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
32,0.36646,0.39279,-0.00171,-0.00263,1.18,4,9,12,17,21,25,30,33,38,42,47,49,53,58,62,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
33,0.36646,0.39459,-0.00175,0.0,1.22,4,9,12,17,21,25,30,33,38,42,47,49,53,57,62,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
34,0.36666,0.39459,-0.00146,0.0,1.25,4,9,12,17,21,25,30,33,38,42,47,49,53,57,62,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
35,0.36686,0.39459,-0.00116,0.0,1.28,4,9,12,17,21,25,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
36,0.36686,0.39459,-0.00116,0.0,1.32,4,9,12,17,21,25,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
37,0.36706,0.39459,-0.00087,0.0,1.35,4,9,13,17,21,25,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
38,0.36726,0.39459,-0.00057,0.0,1.38,4,9,13,17,21,25,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
39,0.36726,0.39459,-0.00057,0.0,1.41,4,9,13,17,21,25,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
40,0.36746,0.39459,-0.00027,0.0,1.45,4,9,13,17,21,24,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
41,0.36746,0.39459,-0.00027,0.0,1.48,4,9,13,17,21,24,30,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
42,0.36746,0.39459,-0.00027,0.0,1.52,4,9,13,17,21,24,31,33,38,42,47,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,112,117,121,125
43,0.36746,0.39459,-0.00027,0.0,1.55,4,9,13,17,21,24,31,33,38,42,47,49,53,57,61,66,73,74,79,85,88,91,95,100,105,108,112,117,121,125
44,0.36746,0.39459,-0.00027,0.0,1.58,4,9,13,17,21,24,31,33,38,42,47,49,53,57,61,66,73,74,79,85,88,91,95,99,105,108,112,117,121,125
45,0.36746,0.39459,-0.00027,0.0,1.62,5,9,13,17,21,24,31,33,38,42,47,49,53,57,61,66,73,74,79,85,88,91,95,99,105,108,112,117,121,125
46,0.36746,0.39459,-0.00027,0.0,1.65,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,105,108,112,117,121,125
47,0.36746,0.39459,-0.00027,0.0,1.69,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,105,108,112,117,121,125
48,0.36746,0.39459,-0.00027,0.0,1.72,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,105,108,112,117,121,125
49,0.36746,0.39459,-0.00027,0.0,1.76,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,105,108,112,117,121,125
50,0.36766,0.39459,2e-05,0.0,1.79,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,106,108,112,117,121,125
51,0.36766,0.39459,2e-05,0.0,1.82,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,106,108,112,117,121,125
52,0.36766,0.39459,2e-05,0.0,1.86,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,106,108,112,117,121,125
53,0.36766,0.39459,2e-05,0.0,1.89,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,106,108,112,117,121,125
54,0.36746,0.39459,-0.00027,0.0,1.93,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,85,88,91,95,99,106,108,112,117,121,125
55,0.36746,0.39459,-0.00027,0.0,1.96,5,9,13,18,21,24,31,33,38,42,47,49,53,57,61,65,73,74,79,86,88,91,95,99,106,108,112,117,121,125
56,0.36746,0.39459,-0.00027,0.0,1.99,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,73,74,79,86,88,91,95,99,106,108,112,117,121,125
57,0.36746,0.39459,-0.00027,0.0,2.03,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,73,74,79,86,88,91,95,99,106,108,112,117,121,125
58,0.36746,0.39459,-0.00027,0.0,2.06,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,73,74,79,86,88,90,95,99,106,108,112,117,121,125
59,0.36726,0.39459,-0.00057,0.0,2.1,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
60,0.36726,0.39459,-0.00057,0.0,2.14,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
61,0.36726,0.39459,-0.00057,0.0,2.17,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
62,0.36726,0.39459,-0.00055,0.0,2.2,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
63,0.36706,0.39459,-0.00085,0.0,2.24,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
64,0.36726,0.39459,-0.00051,0.00034,2.27,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
65,0.36606,0.38739,-0.00173,-0.00983,2.31,5,9,13,18,22,24,31,33,38,42,47,49,53,57,61,65,72,74,79,86,88,90,95,99,106,108,112,117,121,125
66,0.36566,0.38018,-1e-05,-0.01614,2.34,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,65,72,74,80,86,88,90,95,99,106,108,112,117,121,125
67,0.36606,0.38919,0.00713,0.01076,2.38,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,95,99,106,108,112,117,121,125
68,0.36646,0.38198,0.01675,0.01337,2.41,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
69,0.36105,0.38018,0.01477,0.01927,2.45,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
70,0.35804,0.38018,0.01338,0.02409,2.48,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
71,0.35664,0.37477,0.01365,0.01879,2.52,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
72,0.35484,0.37117,0.01335,0.01634,2.55,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
73,0.35664,0.37117,0.01757,0.02111,2.58,5,9,13,18,22,24,31,33,38,41,47,49,53,57,61,64,72,74,80,86,88,90,94,99,106,108,112,117,121,125
