epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.01951,0.02073,-0.00013,-5e-05,0.07,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
1,0.02073,0.02195,0.0002,-0.00026,0.1,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
2,0.02412,0.02317,0.00258,4e-05,0.13,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
3,0.0271,0.02317,0.00471,-0.00047,0.15,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
4,0.02859,0.02439,0.00572,0.00023,0.17,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
5,0.03049,0.02927,0.00675,0.00438,0.2,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,161,170,179,189
6,0.03415,0.02927,0.00856,0.00322,0.23,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,189
7,0.03862,0.03415,0.01058,0.00482,0.25,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,189
8,0.04242,0.04024,0.01184,0.0084,0.28,10,19,28,38,47,57,66,76,85,94,103,113,123,132,142,151,161,170,179,188
9,0.04472,0.04146,0.01187,0.00749,0.3,10,19,28,38,47,57,66,76,85,94,103,113,123,133,142,151,161,170,179,188
10,0.04648,0.04268,0.01152,0.00623,0.33,10,19,28,38,47,57,66,76,85,94,103,113,123,133,142,150,161,170,179,188
11,0.05001,0.04756,0.01321,0.00927,0.35,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
12,0.05434,0.05488,0.0158,0.01402,0.38,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
13,0.05638,0.06098,0.0164,0.01862,0.4,10,19,28,38,47,57,66,76,84,94,103,113,123,133,142,150,161,170,179,188
14,0.0599,0.0622,0.01895,0.01838,0.43,10,19,28,38,47,57,65,76,84,94,103,113,123,133,142,150,161,170,179,188
15,0.06288,0.06585,0.02106,0.02121,0.46,10,19,28,38,47,57,65,76,84,94,103,112,123,133,142,150,161,170,179,188
16,0.06478,0.06707,0.02247,0.02178,0.48,10,19,28,38,47,57,65,76,84,94,103,112,123,133,142,150,161,170,179,188
17,0.06573,0.06829,0.02308,0.02276,0.51,10,19,28,38,47,57,65,76,84,94,103,112,124,133,142,150,161,170,179,188
18,0.06681,0.06829,0.02407,0.02261,0.54,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
19,0.0679,0.06951,0.02509,0.02373,0.57,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
20,0.06871,0.06951,0.02584,0.02353,0.59,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
21,0.06912,0.06951,0.02616,0.02343,0.62,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
22,0.06993,0.07073,0.02692,0.02451,0.65,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
23,0.07819,0.07683,0.03464,0.03008,0.68,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
24,0.10747,0.1122,0.06016,0.06213,0.7,10,19,28,38,47,58,65,76,84,93,103,112,124,133,142,150,161,170,179,188
25,0.12129,0.12195,0.06717,0.06638,0.73,10,19,28,38,47,58,65,76,85,93,103,112,124,133,142,150,161,170,179,188
26,0.14609,0.14756,0.07578,0.07527,0.76,10,19,28,38,47,58,65,76,85,93,103,112,124,133,142,150,161,170,179,188
27,0.16018,0.1622,0.07922,0.07853,0.79,10,19,28,38,47,58,65,76,85,93,103,112,124,133,142,150,161,170,179,188
28,0.16168,0.15732,0.07416,0.06631,0.81,10,19,28,38,47,58,65,76,85,93,103,112,124,133,142,150,161,170,179,188
29,0.16073,0.1622,0.06911,0.06716,0.84,10,19,28,38,47,58,65,76,85,93,103,112,124,134,142,150,161,170,179,188
30,0.1591,0.1622,0.06537,0.06449,0.87,10,19,29,38,47,58,65,76,85,93,103,112,124,134,142,150,161,170,179,188
31,0.15883,0.16098,0.06378,0.06176,0.9,10,19,29,38,47,58,65,76,85,93,103,112,124,134,142,150,161,170,179,188
32,0.15802,0.15976,0.06185,0.05968,0.92,10,19,29,38,47,58,65,76,85,93,103,113,124,134,142,150,161,170,179,188
33,0.15707,0.1622,0.0598,0.06174,0.95,10,19,29,38,47,58,65,76,85,93,103,113,124,134,142,150,161,170,179,188
34,0.15707,0.16098,0.05912,0.0592,0.98,10,19,29,38,46,58,65,76,85,93,103,113,124,134,142,149,161,170,180,188
35,0.15693,0.16098,0.05827,0.05858,1.01,10,19,29,38,46,58,64,76,85,93,103,113,124,134,142,149,161,170,180,188
36,0.15693,0.16098,0.05787,0.05797,1.03,10,19,29,38,46,58,64,76,85,93,103,113,124,134,142,149,161,170,180,188
37,0.15707,0.1622,0.05726,0.05846,1.06,10,19,29,38,46,58,64,76,85,93,103,113,124,134,142,149,161,170,180,188
38,0.16384,0.16951,0.06315,0.06513,1.09,10,19,29,38,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
39,0.17333,0.18049,0.07108,0.07473,1.11,10,19,29,38,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
40,0.22157,0.21951,0.11672,0.11208,1.14,10,19,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
41,0.25532,0.2439,0.14821,0.13529,1.17,10,19,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
42,0.27375,0.25732,0.16391,0.1464,1.2,10,19,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
43,0.27402,0.25976,0.16257,0.14797,1.22,10,19,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
44,0.2625,0.24634,0.14787,0.13136,1.25,10,19,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
45,0.26074,0.2439,0.14565,0.12826,1.28,10,20,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
46,0.26074,0.2439,0.14563,0.12826,1.3,10,20,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,170,180,188
47,0.26074,0.2439,0.14561,0.12821,1.33,10,20,29,39,46,58,64,76,85,93,103,113,125,134,142,149,161,171,180,188
48,0.26074,0.2439,0.14558,0.12812,1.36,10,20,28,39,46,58,64,76,85,93,103,113,125,135,142,149,161,171,180,188
49,0.26074,0.2439,0.14555,0.12812,1.38,10,20,28,39,46,58,64,76,85,93,103,113,125,135,142,149,161,171,180,188
50,0.26074,0.2439,0.14553,0.12803,1.41,10,20,28,39,46,58,64,76,85,93,103,112,125,135,142,149,161,171,180,188
51,0.26074,0.2439,0.1455,0.1279,1.43,10,20,28,39,46,58,64,76,85,93,103,112,125,135,142,149,161,171,180,188
52,0.26074,0.24268,0.14544,0.12631,1.46,10,20,28,39,46,58,64,76,85,93,103,112,125,135,142,149,161,171,180,188
53,0.26074,0.24268,0.1454,0.12622,1.48,10,20,28,39,46,58,64,76,85,93,103,112,125,135,142,149,161,171,180,188
54,0.26074,0.24146,0.14536,0.12468,1.51,10,20,28,39,46,57,64,76,85,93,103,112,126,135,142,149,161,171,180,188
55,0.26074,0.24146,0.14534,0.12459,1.53,10,20,28,39,46,57,64,76,85,93,103,112,126,135,142,149,161,171,180,188
56,0.26074,0.24146,0.14529,0.12445,1.56,10,20,28,39,46,57,64,76,85,93,103,112,126,135,142,149,161,171,180,188
57,0.26074,0.24146,0.14526,0.12432,1.58,10,20,28,39,46,57,64,76,85,93,103,112,126,135,142,149,161,171,180,188
58,0.26074,0.24146,0.14523,0.12423,1.61,10,20,28,39,45,57,64,76,85,93,103,112,126,135,142,149,161,171,180,188
59,0.26074,0.24146,0.14521,0.12423,1.63,10,20,28,39,45,57,64,77,85,93,103,112,126,135,142,149,161,171,180,188
60,0.26074,0.24146,0.1452,0.12418,1.66,10,20,28,39,45,57,64,77,85,93,103,112,126,135,142,149,161,171,180,188
61,0.26074,0.24146,0.14518,0.12409,1.69,10,20,28,39,45,57,64,77,85,93,103,113,126,135,142,149,161,171,180,188
62,0.2606,0.24146,0.14501,0.12409,1.71,10,20,28,39,45,57,64,77,85,92,103,113,126,135,142,149,161,171,180,188
63,0.2606,0.24146,0.14501,0.12409,1.74,10,20,28,39,45,57,64,77,85,92,103,113,126,135,142,149,161,171,180,188
64,0.2606,0.24146,0.14501,0.12409,1.76,10,20,28,39,45,57,64,77,85,92,103,113,126,135,142,149,161,171,180,188
65,0.2606,0.24146,0.14502,0.12409,1.79,10,20,28,39,45,57,64,77,85,92,103,113,126,135,142,149,161,171,180,188
66,0.26074,0.24146,0.14519,0.12409,1.81,10,20,28,39,45,57,64,77,85,92,103,113,126,134,142,149,161,171,180,188
67,0.26074,0.24146,0.14521,0.12418,1.84,10,20,28,39,46,57,64,77,86,92,103,113,126,134,142,149,161,171,180,188
68,0.26074,0.24146,0.14524,0.12427,1.86,10,20,28,39,46,57,64,77,86,92,103,113,126,134,142,149,161,171,180,188
69,0.26074,0.24146,0.14526,0.12432,1.89,10,20,28,40,46,57,64,77,86,92,103,113,126,134,142,149,161,171,180,188
70,0.26074,0.24146,0.14527,0.12427,1.92,10,20,28,40,46,57,64,77,86,92,103,113,126,134,142,149,161,171,180,188
71,0.26074,0.24146,0.14497,0.12405,1.94,10,20,28,40,46,57,64,77,86,92,103,112,126,134,142,149,161,171,180,188
