epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.07276231779303699,0.0628385698808234,0.0,0.0,0.01,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,173,179,185,192
1,0.07276231779303699,0.0628385698808234,0.0,0.0,0.02,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,173,179,185,192
2,0.07276231779303699,0.0628385698808234,0.0,0.0,0.04,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,173,179,185,192
3,0.07276231779303699,0.0628385698808234,0.0,0.0,0.05,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,108,115,121,128,134,141,147,153,160,166,173,179,185,192
4,0.07276231779303699,0.0628385698808234,0.0,0.0,0.06,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,103,108,115,121,128,134,141,147,153,160,166,173,179,185,192
5,0.07276231779303699,0.0628385698808234,6.8238838375478394e-06,0.0,0.07,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,103,108,115,121,128,134,141,147,153,160,166,173,179,185,192
6,0.07276231779303699,0.0628385698808234,6.8238838375478394e-06,0.0,0.08,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,103,108,115,121,128,134,141,147,153,159,166,173,179,185,192
7,0.07276231779303699,0.0628385698808234,6.8238838375478394e-06,0.0,0.09,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,103,108,115,121,128,134,141,147,153,159,166,173,179,185,192
8,0.07288278520660162,0.0628385698808234,0.00010824615990634445,0.0,0.1,7,13,19,26,32,38,45,51,58,64,70,77,83,89,95,103,108,115,121,128,134,141,147,153,159,166,173,179,185,192
9,0.07288278520660162,0.0628385698808234,8.657063175132595e-05,0.0,0.11,7,13,20,26,32,38,45,51,58,64,70,77,83,89,95,103,108,116,121,128,134,141,147,153,159,166,173,179,185,192
10,0.07300325262016624,0.0628385698808234,-2.8179519895310534e-07,-0.00019543019070722423,0.12,7,13,20,26,32,38,45,51,58,64,70,77,83,89,95,103,108,116,121,128,134,141,147,153,159,166,173,179,185,192
11,0.08721840742079268,0.07367280606717226,0.008216391558059644,0.0043627298223745115,0.13,7,13,20,26,32,38,45,51,58,65,70,77,83,89,96,103,108,116,121,128,134,141,147,153,159,166,173,179,185,192
12,0.1382965907721961,0.12459371614301191,0.04186983299275371,0.03516708992751316,0.14,7,13,20,26,32,38,45,51,58,65,70,77,83,89,96,103,108,116,121,128,134,141,147,153,159,166,173,179,185,192
13,0.1898566437778581,0.17659804983748645,0.08003754784324357,0.07607485916819345,0.15,7,13,20,26,32,38,45,51,58,65,70,77,83,89,96,103,108,116,121,128,134,141,147,153,159,166,173,179,185,192
14,0.22792434646428142,0.21560130010834236,0.10814098260396521,0.10288137663833574,0.16,7,13,20,26,32,38,45,51,58,65,70,77,83,89,96,103,108,116,121,128,134,141,147,153,159,167,173,179,185,192
15,0.26418503794723525,0.2513542795232936,0.134002237682184,0.12564381315606565,0.17,7,13,20,26,32,38,45,51,58,65,70,77,83,89,96,103,108,116,121,129,134,141,147,153,159,167,173,179,185,192
16,0.28719431393807976,0.27518959913326113,0.1471619569737912,0.1389337055635118,0.18,7,13,20,26,32,38,45,51,58,65,70,78,83,89,96,103,108,116,121,129,133,141,147,153,159,167,173,179,185,191
17,0.29863871822671967,0.28602383531960995,0.14964830923872097,0.14001874758762667,0.18,7,13,20,26,32,38,45,51,58,65,70,78,83,89,96,103,108,116,121,129,133,141,147,153,159,167,173,179,185,191
18,0.30526442597277437,0.29252437703141926,0.14743872853326168,0.1373844121532365,0.19,7,13,20,26,32,39,45,51,58,65,70,78,83,89,96,103,108,116,121,129,133,141,147,153,159,167,173,178,185,191
19,0.30369834959643416,0.28927410617551463,0.13337532333981772,0.12105829291766523,0.2,7,13,20,26,32,39,46,51,58,65,70,78,83,89,96,103,108,116,120,129,133,141,147,153,159,167,173,178,185,191
20,0.2798458017106373,0.26327193932827736,0.08409803418957373,0.06779170126083689,0.21,7,13,20,26,32,39,46,50,58,65,70,78,83,89,96,103,108,116,120,129,133,141,147,153,159,167,173,178,185,191
21,0.24454884953620046,0.2361863488624052,0.018968831932895558,0.01665913600377189,0.21,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,103,108,116,120,129,133,141,147,153,159,167,173,178,185,191
22,0.23973015299361522,0.23185265438786565,0.0027943779022405746,0.0021408607052947337,0.22,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,103,108,116,120,129,133,141,147,153,159,167,173,178,185,191
23,0.2396096855800506,0.23185265438786565,0.0005283878569832812,0.0,0.23,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,103,108,116,120,129,133,141,147,153,159,167,173,178,185,191
24,0.2396096855800506,0.23185265438786565,0.00018499928833959345,0.0,0.24,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,103,107,116,120,129,133,141,147,153,159,167,173,178,185,191
25,0.2396096855800506,0.23185265438786565,0.00010572226128380269,0.0,0.24,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,103,107,116,120,129,133,141,147,153,159,167,173,178,185,191
26,0.2396096855800506,0.23185265438786565,0.00010572226128380269,0.0,0.25,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
27,0.2396096855800506,0.23185265438786565,7.929379174265172e-05,0.0,0.26,7,13,20,26,32,39,46,50,59,65,70,78,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
28,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.27,7,13,20,26,32,39,46,50,59,65,70,78,83,89,96,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
29,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.27,7,13,20,26,32,39,46,50,59,65,70,78,83,89,96,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
30,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.28,7,13,20,26,32,39,46,50,59,65,70,78,83,89,96,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
31,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.29,7,13,20,26,32,39,46,50,59,65,70,78,83,89,96,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
32,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.3,7,13,20,26,32,39,46,50,59,66,70,78,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
33,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.3,7,13,20,26,32,39,46,50,59,66,70,78,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
34,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.31,7,13,20,26,32,39,46,50,59,66,70,78,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
35,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.32,7,13,20,26,32,39,46,50,59,66,70,79,83,89,95,104,107,116,120,129,133,141,147,153,159,167,173,178,185,191
36,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.33,7,13,20,26,32,39,46,50,59,66,70,79,83,89,95,104,107,117,119,129,133,141,147,153,159,167,173,178,185,191
37,0.2396096855800506,0.23185265438786565,5.2863925088741937e-05,0.0,0.33,7,13,20,26,32,39,46,50,59,66,70,79,83,89,95,104,107,117,119,129,133,141,147,153,159,167,173,178,185,191
38,0.2396096855800506,0.23185265438786565,2.64326612113841e-05,0.0,0.34,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,107,117,119,129,133,141,147,153,159,167,173,178,185,191
39,0.2396096855800506,0.23185265438786565,2.64326612113841e-05,0.0,0.35,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,107,117,119,129,133,141,147,153,159,167,173,178,185,191
40,0.2396096855800506,0.23185265438786565,0.0,0.0,0.36,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,159,167,174,178,185,191
41,0.2396096855800506,0.23185265438786565,0.0,0.0,0.36,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,159,167,174,178,185,191
42,0.2396096855800506,0.23185265438786565,0.0,0.0,0.37,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,159,167,174,178,185,191
43,0.2396096855800506,0.23185265438786565,0.0,0.0,0.38,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
44,0.2396096855800506,0.23185265438786565,0.0,0.0,0.39,7,13,20,27,32,39,46,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
45,0.2396096855800506,0.23185265438786565,0.0,0.0,0.39,7,13,20,27,32,39,47,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
46,0.2396096855800506,0.23185265438786565,0.0,0.0,0.4,7,14,20,27,32,39,47,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
47,0.2396096855800506,0.23185265438786565,0.0,0.0,0.41,7,14,20,27,32,39,47,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
48,0.2396096855800506,0.23185265438786565,0.0,0.0,0.41,7,14,20,27,32,39,47,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
49,0.2396096855800506,0.23185265438786565,0.0,0.0,0.42,7,14,20,27,32,39,47,50,59,66,70,79,83,89,95,104,106,117,119,129,133,141,147,153,158,167,174,178,185,191
50,0.2396096855800506,0.23185265438786565,0.0,0.0,0.43,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,104,106,117,119,129,134,141,147,153,158,167,174,178,185,191
51,0.2396096855800506,0.23185265438786565,0.0,0.0,0.44,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,103,106,117,119,129,134,141,147,153,158,167,174,178,185,191
52,0.2396096855800506,0.23185265438786565,0.0,0.0,0.45,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,103,106,117,119,129,134,141,147,153,158,167,174,178,185,191
53,0.2396096855800506,0.23185265438786565,0.0,0.0,0.45,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,103,105,117,118,129,134,141,147,153,158,167,174,178,185,191
54,0.2396096855800506,0.23185265438786565,0.0,0.0,0.46,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,103,105,117,118,129,134,141,147,153,158,167,174,178,184,191
55,0.2396096855800506,0.23185265438786565,0.0,0.0,0.47,7,14,20,27,33,39,47,50,59,66,70,80,84,89,95,103,105,117,118,129,134,141,147,153,158,167,174,178,184,191
56,0.2396096855800506,0.23185265438786565,0.0,0.0,0.48,7,14,20,27,33,39,47,50,59,66,70,80,84,89,95,104,105,117,118,129,134,141,147,153,158,167,174,178,184,191
57,0.2396096855800506,0.23185265438786565,0.0,0.0,0.48,7,14,20,27,33,39,47,50,59,66,70,80,84,89,95,104,105,117,118,129,134,141,147,153,158,167,174,178,184,191
58,0.2396096855800506,0.23185265438786565,0.0,0.0,0.49,7,14,20,27,33,39,47,50,59,66,70,80,84,89,95,104,105,117,118,129,134,141,147,153,158,167,174,178,184,191
59,0.2396096855800506,0.23185265438786565,0.0,0.0,0.5,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,104,105,117,118,129,134,141,147,153,158,167,174,178,184,191
60,0.2396096855800506,0.23185265438786565,0.0,0.0,0.51,7,14,20,27,33,39,47,50,59,66,70,79,84,89,95,104,105,117,118,129,134,141,147,153,158,167,174,178,184,191
