epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.022406938923021324,0.021668472372697724,0.0,0.0,0.02,33,66,99,132,165
1,0.022406938923021324,0.021668472372697724,0.0,0.0,0.02,33,66,99,132,165
2,0.022406938923021324,0.021668472372697724,0.0,0.0,0.03,33,66,99,132,165
3,0.022406938923021324,0.021668472372697724,0.0,0.0,0.04,33,66,99,132,165
4,0.022406938923021324,0.021668472372697724,0.0,0.0,0.05,33,66,99,132,165
5,0.02168413444163354,0.018418201516793065,-0.0007399806307877288,-0.003302998854208372,0.06,33,66,99,132,165
6,0.016504035658354416,0.014084507042253521,-0.005977659367424115,-0.007471503572623828,0.06,33,66,99,132,165
7,0.01264907842428623,0.009750812567713976,-0.009707064721952152,-0.011089817574718053,0.07,33,66,99,132,165
8,0.009035056017347307,0.007583965330444204,-0.013122185480162196,-0.01204080875355662,0.08,33,67,100,132,165
9,0.007228044813877846,0.0065005417118093175,-0.014845740009223451,-0.012714100255454497,0.09,33,67,100,132,165
10,0.0062643055053608,0.0065005417118093175,-0.015779446385177698,-0.01249119264452725,0.1,33,67,100,132,165
11,0.003614022406938923,0.005417118093174431,-0.01845633967518645,-0.013425604211991793,0.1,33,67,100,132,165
12,0.0031321527526804,0.005417118093174431,-0.01893391937269384,-0.013289866909989456,0.11,33,67,100,132,165
13,0.0018070112034694614,0.0010834236186348862,-0.020264466245355717,-0.017515247675334855,0.12,33,67,100,133,165
14,0.0008432718949524154,0.0,-0.021234563872499335,-0.0185555153041157,0.13,33,67,100,133,165
15,0.0012046741356463078,0.0,-0.02082229397534019,-0.018443492595944244,0.14,33,67,100,133,165
16,0.0016865437899048308,0.0,-0.02030579545115274,-0.01842888275496013,0.15,33,67,100,133,165
17,0.0037344898205035537,0.0032502708559046588,-0.018170751735250512,-0.014968259830727026,0.16,33,67,100,133,165
18,0.011926273942898446,0.00866738894907909,-0.009740460724178002,-0.009254291044107354,0.17,33,67,100,133,165
19,0.019756655824599446,0.014084507042253521,-0.001665833616392387,-0.003518581575535862,0.17,33,67,100,133,165
20,0.021322732200939647,0.016251354279523293,-2.816027332830373e-05,-0.0011934271907871885,0.18,33,67,100,133,165
21,0.021322732200939647,0.01733477789815818,-9.875934243286366e-06,-3.344749281186665e-05,0.19,33,67,100,133,165
22,0.021322732200939647,0.01733477789815818,-2.8026101643874313e-06,-4.778076274636334e-06,0.19,33,67,100,133,165
23,0.021322732200939647,0.01733477789815818,-9.342016424884747e-07,-4.778076274636334e-06,0.2,33,67,100,133,165
24,0.021322732200939647,0.01733477789815818,-6.672867096657598e-07,0.0,0.21,33,67,100,133,165
25,0.021322732200939647,0.01733477789815818,-6.672867096657598e-07,0.0,0.22,33,67,100,133,165
26,0.021322732200939647,0.01733477789815818,-6.672867096657598e-07,0.0,0.23,32,67,100,133,165
27,0.021322732200939647,0.01733477789815818,-4.0037191872954736e-07,0.0,0.23,32,67,100,133,165
28,0.021322732200939647,0.01733477789815818,-2.6691457688521325e-07,0.0,0.24,32,67,100,133,165
29,0.021322732200939647,0.01733477789815818,-2.6691457688521325e-07,0.0,0.25,32,67,100,133,165
30,0.021322732200939647,0.01733477789815818,-2.6691457688521325e-07,0.0,0.26,32,67,100,133,165
