epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
1,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
2,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.03,18,36,54,72,90,108,126,144,162,180
3,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.04,18,36,54,72,90,108,126,144,162,180
4,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.05,18,36,54,72,90,108,126,144,162,180
5,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.05,18,36,54,72,90,108,126,144,162,180
6,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.06,18,36,54,72,90,108,126,144,162,180
7,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.07,18,36,54,72,90,108,126,144,162,180
8,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.08,18,36,54,73,90,108,126,144,162,180
9,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.09,18,36,54,73,90,108,126,144,162,180
10,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.1,18,36,54,73,90,108,126,144,162,180
11,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.1,18,36,54,73,90,108,126,145,162,180
12,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.11,18,36,54,73,89,107,125,145,162,180
13,0.0038549572340681845,0.004333694474539545,0.0,0.0,0.12,18,36,54,73,89,107,125,145,162,180
14,0.0038549572340681845,0.004333694474539545,-6.555855802670152e-07,0.0,0.13,18,36,54,73,89,108,125,145,162,180
15,0.0038549572340681845,0.004333694474539545,-6.555855802670152e-07,0.0,0.14,18,36,54,73,89,108,125,145,162,180
16,0.004095892061197446,0.004333694474539545,0.00023990093127357337,0.0,0.15,18,36,53,73,89,108,125,145,162,180
17,0.004216359474762077,0.004333694474539545,0.0003562473063468685,-5.894613737789101e-06,0.16,18,36,53,73,89,108,125,145,162,180
18,0.004216359474762077,0.004333694474539545,0.0003555919500207727,-1.1789296968878205e-05,0.17,19,37,53,73,89,108,125,145,162,180
19,0.004457294301891338,0.004333694474539545,0.0005928745007715008,-1.768404969459958e-05,0.17,19,37,53,73,89,108,125,145,162,180
20,0.0043368268883267076,0.004333694474539545,0.0004699736118972675,-2.357887191606345e-05,0.18,19,37,53,73,89,108,125,145,162,180
21,0.004457294301891338,0.004333694474539545,0.0005733053520809994,-2.357887191606345e-05,0.19,19,37,53,73,89,108,125,145,162,180
22,0.004457294301891338,0.004333694474539545,0.00034580145016271935,-0.0001650754571707047,0.2,19,37,53,73,89,108,125,145,162,180
23,0.007709914468136369,0.005417118093174431,0.002442330107574775,0.00037044552563159083,0.21,19,37,53,73,89,108,125,145,162,180
24,0.01421515480062643,0.011917659804983749,0.006342521960948866,0.00455284014446089,0.21,19,37,53,73,89,108,125,145,162,180
25,0.04915070473436935,0.05200433369447454,0.024271312881348095,0.02731057773024481,0.22,19,37,53,73,89,108,125,145,162,180
26,0.187929165160824,0.19393282773564463,0.09776209788692813,0.10311689838245186,0.23,19,37,53,73,89,108,125,145,162,180
27,0.23720033730875797,0.23835319609967498,0.10656021276411654,0.10708107937023437,0.24,19,37,53,72,89,108,125,145,162,180
28,0.24105529454282618,0.23943661971830985,0.1005101242426163,0.09502599922065191,0.25,19,37,53,72,89,108,125,145,162,180
29,0.2411757619563908,0.24268689057421453,0.09422974725704292,0.09227548423314091,0.25,19,37,53,72,89,108,125,145,162,180
30,0.24093482712926154,0.24485373781148428,0.08713753625363929,0.0905889753539294,0.26,19,37,53,72,89,108,125,145,162,180
31,0.2403324900614384,0.24268689057421453,0.08150160864983491,0.08057248231478253,0.27,19,37,53,72,89,108,124,145,162,180
32,0.24021202264787375,0.24160346695557963,0.07761456991898175,0.07636797179784449,0.28,19,37,53,72,89,108,124,145,162,180
33,0.24021202264787375,0.24160346695557963,0.07324599307334911,0.07347390640953566,0.29,19,37,53,72,89,108,124,145,162,180
34,0.240452957475003,0.24160346695557963,0.06906598144393172,0.06761756879224645,0.29,19,37,53,72,89,108,124,145,162,180
35,0.240452957475003,0.24160346695557963,0.06211015750597726,0.060790587263907625,0.3,19,37,53,72,89,108,124,145,162,180
36,0.240452957475003,0.24160346695557963,0.05595635802991217,0.0562840875562709,0.31,19,37,53,72,89,108,124,145,161,180
37,0.24057342488856764,0.24160346695557963,0.05085502756863325,0.05051339288994583,0.32,19,37,53,72,89,108,124,145,161,180
38,0.2408143597156969,0.24160346695557963,0.03867505715348718,0.04064738854448935,0.32,19,37,53,72,89,108,124,145,161,180
39,0.2408143597156969,0.24160346695557963,0.014561880263082028,0.01732046820626376,0.33,19,37,53,72,89,108,124,145,161,180
40,0.2408143597156969,0.24160346695557963,0.000526132374890298,0.0,0.34,19,37,53,72,89,108,124,145,161,180
41,0.2408143597156969,0.24160346695557963,0.0,0.0,0.35,19,37,53,72,89,108,124,145,161,180
