epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.12396096855800506,0.12784398699891658,1.05192523272013e-05,0.0,0.02,7,13,19,26,32,39,45,51,58,64,70,77,83,90,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.12396096855800506,0.12784398699891658,0.0,0.0,0.03,7,13,19,26,32,39,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
2,0.12396096855800506,0.12784398699891658,0.0,0.0,0.04,7,13,19,26,32,39,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
3,0.12396096855800506,0.12784398699891658,0.0,0.0,0.05,7,13,19,26,32,39,45,51,57,64,70,77,83,90,96,102,108,115,122,128,134,140,147,153,160,166,172,179,185,192
4,0.12396096855800506,0.12784398699891658,0.0,0.0,0.06,7,13,19,26,32,39,45,51,57,64,70,77,83,90,96,103,108,115,122,128,134,140,147,154,160,166,172,179,185,192
5,0.12396096855800506,0.12784398699891658,0.0,0.0,0.06,7,13,19,26,32,39,45,51,57,64,70,77,83,90,96,103,108,115,122,128,134,140,147,154,160,166,172,179,185,192
6,0.12396096855800506,0.12784398699891658,0.0,0.0,0.07,7,13,19,26,32,39,45,51,57,64,70,77,83,90,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
7,0.12396096855800506,0.12784398699891658,0.0,0.0,0.08,7,13,19,26,32,39,45,51,57,64,70,77,83,90,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
8,0.12396096855800506,0.12784398699891658,0.0,0.0,0.09,7,13,19,26,32,39,45,51,57,64,70,77,84,90,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
9,0.12396096855800506,0.12784398699891658,0.0,0.0,0.1,7,13,20,26,32,39,45,51,57,64,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
10,0.12396096855800506,0.12784398699891658,0.0,0.0,0.11,7,13,20,26,32,39,45,51,57,64,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
11,0.12396096855800506,0.12784398699891658,0.0,0.0,0.12,7,13,20,26,32,39,45,51,57,65,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
12,0.12396096855800506,0.12784398699891658,0.0,0.0,0.12,7,13,20,26,32,39,45,51,57,65,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
13,0.12396096855800506,0.12784398699891658,0.0,0.0,0.13,7,13,20,26,32,39,45,51,57,65,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
14,0.12396096855800506,0.12784398699891658,0.0,0.0,0.14,7,13,20,26,32,39,45,51,57,65,70,77,84,90,96,103,108,116,122,128,134,140,147,154,159,167,172,179,185,191
15,0.12396096855800506,0.12784398699891658,0.0,0.0,0.15,7,13,20,26,32,39,45,51,57,65,70,78,83,90,96,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
16,0.12396096855800506,0.12784398699891658,0.0,0.0,0.15,7,13,20,26,32,39,45,51,57,65,70,78,83,90,95,102,108,116,121,128,134,140,147,153,159,167,172,179,185,191
17,0.12396096855800506,0.12784398699891658,0.0,0.0,0.16,7,13,20,26,33,39,45,51,57,65,70,78,83,90,95,102,108,116,121,128,134,140,147,153,159,167,172,179,185,191
18,0.12396096855800506,0.12784398699891658,0.0,0.0,0.17,7,13,20,26,33,39,45,51,57,65,70,78,84,90,95,102,108,116,121,128,134,140,147,153,159,167,172,179,185,191
19,0.12396096855800506,0.12784398699891658,0.0,0.0,0.18,7,13,20,26,33,39,45,51,57,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
20,0.12396096855800506,0.12784398699891658,0.0,0.0,0.19,7,13,20,26,33,39,45,51,57,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
21,0.12396096855800506,0.12784398699891658,0.0,0.0,0.19,7,13,20,26,33,39,45,51,57,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
22,0.12396096855800506,0.12784398699891658,0.0,0.0,0.2,7,13,20,26,33,39,46,51,57,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
23,0.12396096855800506,0.12784398699891658,0.0,0.0,0.21,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
24,0.12396096855800506,0.12784398699891658,0.0,0.0,0.22,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
25,0.12396096855800506,0.12784398699891658,0.0,0.0,0.23,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,108,116,121,128,134,140,147,153,159,167,172,179,185,191
26,0.12396096855800506,0.12784398699891658,0.0,0.0,0.23,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,107,116,121,128,134,140,147,153,159,167,172,179,185,191
27,0.12396096855800506,0.12784398699891658,0.0,0.0,0.24,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,107,116,121,127,134,140,147,153,159,167,172,179,185,191
28,0.12396096855800506,0.12784398699891658,0.0,0.0,0.25,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,107,116,121,127,134,139,147,153,159,167,172,179,185,191
29,0.12396096855800506,0.12784398699891658,0.0,0.0,0.25,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,107,116,121,127,134,139,147,153,159,167,172,179,185,191
30,0.12396096855800506,0.12784398699891658,0.0,0.0,0.26,7,13,20,26,33,39,46,51,58,65,70,78,84,91,95,103,107,116,121,127,134,139,147,153,159,167,172,179,185,191
31,0.12396096855800506,0.12784398699891658,0.0,0.0,0.27,7,13,20,26,33,40,46,51,58,66,70,78,84,91,95,103,107,116,121,127,134,139,147,153,159,167,172,179,185,191
32,0.12396096855800506,0.12784398699891658,0.0,0.0,0.28,7,13,20,26,33,40,46,51,58,66,70,78,84,91,95,103,107,116,121,127,134,139,147,153,159,167,172,179,185,191
33,0.12396096855800506,0.12784398699891658,0.0,0.0,0.28,7,13,20,27,33,40,46,51,58,66,70,78,84,91,95,103,107,117,121,127,134,139,147,153,159,167,172,179,185,191
34,0.12396096855800506,0.12784398699891658,0.0,0.0,0.29,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,103,107,117,121,127,134,139,147,153,159,167,172,179,185,191
35,0.12396096855800506,0.12784398699891658,0.0,0.0,0.3,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,103,107,117,121,127,134,139,147,153,158,167,172,178,185,191
36,0.12396096855800506,0.12784398699891658,0.0,0.0,0.31,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,103,107,117,121,127,134,139,147,153,158,167,172,178,185,191
37,0.12396096855800506,0.12784398699891658,0.0,0.0,0.31,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,103,107,117,120,127,135,139,147,153,158,167,172,178,185,191
38,0.12396096855800506,0.12784398699891658,0.0,0.0,0.32,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,103,107,117,120,127,135,139,147,153,158,167,172,178,185,191
39,0.12396096855800506,0.12784398699891658,0.0,0.0,0.33,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,102,107,117,120,127,135,139,147,153,158,167,172,178,185,191
40,0.12396096855800506,0.12784398699891658,0.0,0.0,0.34,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,102,107,116,120,127,135,139,147,153,158,167,172,178,185,191
41,0.12396096855800506,0.12784398699891658,0.0,0.0,0.34,7,13,20,27,33,40,46,51,58,66,70,79,84,91,95,102,107,116,120,127,135,139,147,153,158,167,172,178,185,191
42,0.12408143597156969,0.12784398699891658,0.00012128111288778332,0.0,0.35,7,13,20,27,33,40,46,51,58,66,70,79,84,92,95,102,107,116,120,127,135,139,147,153,158,167,172,178,185,191
43,0.12408143597156969,0.12784398699891658,0.00012128111288778332,0.0,0.36,7,13,20,27,33,40,46,51,58,66,70,79,84,92,95,102,107,116,120,127,135,139,147,153,158,167,172,178,185,191
44,0.12600891458860378,0.12892741061755147,0.0017056640239209164,0.0006571682512321875,0.37,7,14,20,27,33,40,46,51,58,66,70,79,84,92,95,102,107,116,120,127,135,139,147,153,158,167,172,178,185,191
