epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.0020476993495543243,0.0021668472372697724,-3.221873660841368e-05,4.352326730350242e-05,0.01,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,129,137,145,152,160,168,175,183,190
1,0.0020476993495543243,0.0021668472372697724,-9.642977482737791e-05,9.998023919988164e-05,0.02,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,129,137,145,152,160,168,175,183,190
2,0.0020476993495543243,0.0021668472372697724,-0.00019823047311340325,0.00020581988055379252,0.03,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,129,137,145,152,160,167,175,183,190
3,0.0020476993495543243,0.0021668472372697724,-0.00029237093075540344,0.00032809556400692497,0.04,8,15,23,31,38,46,53,61,68,76,84,91,99,107,114,122,129,137,145,152,160,167,175,183,190
4,0.0020476993495543243,0.0021668472372697724,-0.00041143918453823147,0.0004562177899070097,0.05,8,15,23,31,38,46,53,61,68,76,84,91,99,107,114,122,129,137,145,153,160,167,175,183,190
5,0.0020476993495543243,0.0021668472372697724,-0.0004994491891179287,0.0005561068289449134,0.06,8,16,23,30,38,46,53,61,68,76,84,91,99,107,114,122,129,137,145,153,160,167,175,183,190
6,0.002288605155384245,0.0032502708559046588,-0.0003002989810636514,0.0016940962919159697,0.07,8,16,23,30,38,46,53,61,68,76,84,91,99,107,114,122,129,137,145,153,160,167,175,183,190
7,0.0036135870874488074,0.0032502708559046588,0.0010056837848202438,0.001716395100044732,0.08,8,16,23,30,38,46,53,61,68,76,84,91,100,107,114,122,129,137,145,153,160,167,175,183,190
8,0.00469766321368345,0.0032502708559046588,0.002068441395629783,0.001733998718604357,0.09,8,16,23,30,39,46,53,61,68,76,84,91,100,107,114,122,129,137,145,153,160,167,175,183,190
9,0.00493856901951337,0.0032502708559046588,0.0022763108390377873,0.0017621632169881885,0.1,8,16,23,30,39,46,53,61,68,76,84,91,100,107,114,122,129,137,145,153,160,167,175,183,190
10,0.00493856901951337,0.0032502708559046588,0.002245306679685477,0.0018032335951587708,0.11,8,16,23,30,39,45,53,61,68,76,84,91,100,107,114,122,129,137,145,153,160,167,175,183,190
11,0.004336304504938569,0.0021668472372697724,0.0016136408386464574,0.0007569996015172054,0.11,8,16,23,30,39,45,53,61,68,76,84,91,100,107,114,123,129,137,145,153,160,167,175,183,190
12,0.0036135870874488074,0.0021668472372697724,0.0008562699389309536,0.0007992825263910541,0.12,8,16,23,30,39,45,53,61,68,76,84,91,100,107,114,123,129,137,145,153,160,167,175,183,190
13,0.003252228378703927,0.0021668472372697724,0.00046692080279997494,0.000832166771862819,0.13,8,16,23,30,39,45,53,60,68,76,84,91,100,107,114,123,129,137,145,153,160,167,175,183,190
14,0.003252228378703927,0.0021668472372697724,0.00044749144206823743,0.0008580028748973456,0.14,8,16,23,30,39,45,53,60,68,76,84,91,100,107,114,123,129,137,145,153,160,167,176,183,190
15,0.0030113225728740063,0.0021668472372697724,0.00017855914930409167,0.000888534728661905,0.15,8,16,23,30,39,45,53,60,68,76,84,91,100,107,114,123,129,137,145,153,160,167,176,183,190
16,0.0030113225728740063,0.0010834236186348862,0.0001414324787814003,-0.00016101185964001452,0.16,8,16,23,30,39,45,53,60,68,75,84,91,100,107,114,123,129,137,145,153,161,167,176,183,190
17,0.0030113225728740063,0.0010834236186348862,0.00010732937706614543,-0.00011399573867465485,0.17,8,16,23,30,39,45,53,60,68,75,83,91,100,107,114,123,129,137,145,153,161,167,176,183,190
18,0.0030113225728740063,0.0010834236186348862,8.509709231907525e-05,-8.931404463363712e-05,0.17,8,16,23,30,39,45,53,60,68,75,83,91,100,107,114,123,129,137,145,153,161,167,176,182,190
19,0.0030113225728740063,0.0010834236186348862,6.635602153393094e-05,-6.815927647751963e-05,0.19,8,16,23,30,39,45,53,60,68,75,83,90,100,107,114,123,129,137,145,153,161,167,176,182,190
20,0.0030113225728740063,0.0010834236186348862,4.889476440983476e-05,-4.7005403271072055e-05,0.19,8,16,23,30,39,45,53,60,68,75,83,90,100,107,114,123,129,137,145,153,161,167,176,182,190
21,0.0030113225728740063,0.0010834236186348862,2.794045086629282e-05,-3.407847685665821e-05,0.2,8,16,23,30,39,45,53,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
22,0.0030113225728740063,0.0010834236186348862,-2.404167930714074e-05,-0.00011282039228599494,0.21,8,16,24,30,39,45,53,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
23,0.0036135870874488074,0.0021668472372697724,-0.0009276422975390552,-0.0004354411430682603,0.22,8,16,24,30,39,45,53,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
24,0.015779330281859794,0.00866738894907909,-0.0007910061584763817,-0.005002731034187358,0.23,8,16,24,30,39,45,53,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
25,0.03035413153456998,0.018418201516793065,0.0003514791907058834,-0.008325967976675397,0.24,8,16,24,30,39,45,54,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
26,0.07034449530233679,0.07042253521126761,0.022231588340972608,0.02383784496710717,0.24,8,16,24,30,39,45,54,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
27,0.09226692363285956,0.08992416034669556,0.03428832951945082,0.035420899213850277,0.25,8,16,24,30,39,45,54,60,68,75,83,90,100,106,114,123,129,137,145,153,161,167,176,182,190
28,0.0963623223319682,0.09425785482123511,0.029979617325288976,0.03141267276970028,0.26,8,16,24,30,39,45,54,60,68,75,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
29,0.09684413394362804,0.09425785482123511,0.023879945900386224,0.024037701436697034,0.27,8,16,24,30,39,45,54,60,68,75,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
30,0.09696458684654301,0.09425785482123511,0.019500752087787565,0.01912983346405206,0.28,8,16,24,30,39,45,54,60,68,75,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
31,0.09696458684654301,0.09425785482123511,0.013103379579877616,0.012218804285350271,0.29,8,16,24,30,39,45,54,60,68,75,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
32,0.09708503974945797,0.09425785482123511,0.007642891083085468,0.006311419148544495,0.3,8,16,24,30,39,45,54,60,68,75,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
33,0.09708503974945797,0.09425785482123511,0.0022683752487724362,0.0022228055452470086,0.3,8,16,24,30,39,45,54,60,68,74,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
34,0.09804866297277764,0.09425785482123511,0.000892722226134679,1.1663515357640541e-05,0.31,8,16,24,30,39,45,54,60,68,74,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
35,0.10310768489520597,0.09967497291440953,0.003981933050662967,0.0035285145811059238,0.32,8,16,24,30,39,45,54,60,68,74,83,90,101,106,114,123,129,137,145,153,161,167,176,182,190
36,0.11310527583714768,0.10617551462621885,0.008365032655468618,0.004629962471422111,0.33,8,16,24,30,39,45,54,60,68,74,83,90,101,106,114,123,129,138,146,153,161,167,176,182,190
37,0.13117321127439172,0.1180931744312026,0.018528504886564656,0.009391584096407835,0.33,8,16,24,30,39,45,54,60,68,74,83,89,101,106,114,123,129,138,146,153,161,167,176,182,190
38,0.15646832088653337,0.15276273022751896,0.036205216227134907,0.03938236065250866,0.34,8,16,24,30,39,45,54,60,68,74,83,89,101,105,114,123,129,138,146,153,161,167,176,182,190
39,0.1745362563237774,0.1722643553629469,0.0491438943347442,0.05431469290158031,0.35,8,16,24,30,39,45,54,60,68,74,83,89,101,105,114,123,129,138,146,153,161,167,176,182,190
40,0.18525656468320886,0.17984832069339113,0.055295533688857756,0.05796771227413566,0.36,8,16,24,30,39,45,54,60,68,74,83,89,101,105,114,123,129,138,146,153,161,167,176,182,190
41,0.20163815947964345,0.18851570964247022,0.0669954872792603,0.06117407730310964,0.37,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,153,161,167,176,182,190
42,0.21621296073235366,0.19718309859154928,0.07625881934905454,0.0635228168952372,0.38,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,153,161,167,176,182,190
43,0.2263310045772103,0.2123510292524377,0.08098129962796141,0.07350813243862697,0.39,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
44,0.2315104794025536,0.21451787648970747,0.08041702487803803,0.0698461547015391,0.39,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
45,0.23259455552878824,0.21451787648970747,0.07521904782885946,0.06176040065954036,0.4,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
46,0.23054685617923393,0.21560130010834236,0.06709547800076199,0.05748313136100025,0.41,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
47,0.2321127439171284,0.2134344528710726,0.06318047425625017,0.050728990180023525,0.42,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
48,0.233317272946278,0.21668472372697725,0.058994629123300335,0.05098410079922633,0.43,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
49,0.2345218019754276,0.2221018418201517,0.05549132426431491,0.05320620153266775,0.43,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
50,0.23464225487834256,0.2210184182015168,0.05302729665112049,0.048685493119266066,0.44,8,16,24,30,40,45,54,60,68,74,82,89,101,105,114,123,129,138,146,152,161,167,176,182,190
51,0.23512406649000242,0.2221018418201517,0.05177890764265369,0.04848639739032057,0.45,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
52,0.23560587810166225,0.2221018418201517,0.04990717908490927,0.04678932863857865,0.46,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
53,0.23536497229583234,0.22643553629469124,0.04741535178074863,0.04955695545325545,0.47,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
54,0.23656950132498195,0.22643553629469124,0.04648810467631148,0.04751292101703153,0.47,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
55,0.239339918092026,0.2275189599133261,0.04647401416693808,0.0449100492856771,0.48,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
56,0.24138761744158035,0.2275189599133261,0.04460562469797891,0.040767095972993994,0.49,8,16,24,30,40,45,54,60,68,74,82,89,101,106,114,123,129,138,146,152,161,167,176,182,190
57,0.24174897615032523,0.2275189599133261,0.03956702835114745,0.03466045108899729,0.5,8,16,24,30,40,45,54,60,68,74,81,89,101,106,114,123,129,138,146,152,161,167,176,182,190
58,0.24174897615032523,0.228602383531961,0.03248100501392459,0.0278806669585695,0.51,8,16,24,30,40,45,54,60,68,74,81,89,101,106,114,123,129,138,146,152,161,167,176,182,190
