epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.09633190883190883,0.09455128205128205,-0.13057522673624056,-0.1453893336105625,0.02,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.09918091168091168,0.10737179487179487,-0.14199049535845631,-0.14503333948290864,0.03,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
2,0.10968660968660969,0.12179487179487179,-0.14300191379551208,-0.14258219727345622,0.04,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
3,0.12304131054131054,0.14102564102564102,-0.1418982888617728,-0.133714781571169,0.05,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
4,0.14245014245014245,0.16346153846153846,-0.13551257791293092,-0.1215602016362285,0.07,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
5,0.17752849002849003,0.19230769230769232,-0.11522906983762904,-0.10919248349415955,0.08,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
6,0.20566239316239315,0.21314102564102563,-0.10205283876203253,-0.10160935410104854,0.09,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
7,0.23593304843304844,0.2467948717948718,-0.08667956406656074,-0.07866358701249032,0.1,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
8,0.280982905982906,0.2916666666666667,-0.05536791314837153,-0.04701166180758021,0.12,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
9,0.3265669515669516,0.32371794871794873,-0.017467919146419097,-0.031510004543958914,0.13,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
10,0.369480056980057,0.3766025641025641,0.02074250064655969,0.01961291156418621,0.14,8,16,24,32,41,49,57,65,73,81,90,97,105,113,121
11,0.4024216524216524,0.4150641025641026,0.05490510437500806,0.06434862626528193,0.15,8,16,24,32,41,49,57,65,73,81,90,97,105,113,121
12,0.41417378917378916,0.42948717948717946,0.06850101818043952,0.08288332920485508,0.16,8,17,24,32,41,49,57,65,73,81,90,97,105,113,121
13,0.4131054131054131,0.42628205128205127,0.06741730066192508,0.0779593858345714,0.17,8,17,24,32,41,49,57,65,73,82,90,97,105,113,121
14,0.4131054131054131,0.42628205128205127,0.06797214661906614,0.07932739861523241,0.18,8,17,24,32,41,49,57,65,73,82,90,97,105,113,121
15,0.41399572649572647,0.42628205128205127,0.07057095882739695,0.0806913580246913,0.2,8,17,24,32,41,49,57,65,72,82,90,97,105,113,121
16,0.4150641025641026,0.42467948717948717,0.07344521765491319,0.08016752894801682,0.21,8,17,24,32,41,49,57,65,72,82,90,97,105,113,121
17,0.41577635327635326,0.4326923076923077,0.07586614904206257,0.09587426326129667,0.22,8,17,24,32,41,49,57,65,72,82,90,97,105,113,121
18,0.4184472934472934,0.4310897435897436,0.0817818318130702,0.09554140127388533,0.23,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
19,0.4198717948717949,0.4326923076923077,0.08582707119664945,0.09963316214233309,0.24,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
20,0.42094017094017094,0.4342948717948718,0.08962206261912942,0.10567600487210715,0.25,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
21,0.4218304843304843,0.4375,0.09292986632976763,0.11225680933852134,0.25,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
22,0.4212962962962963,0.4375,0.0942402972749794,0.11462527285956825,0.26,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
23,0.421474358974359,0.4391025641025641,0.09618461816461277,0.11949685534591192,0.27,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
24,0.4218304843304843,0.4407051282051282,0.09832421726195073,0.12539759036144582,0.28,8,17,24,32,41,49,57,66,72,82,90,97,105,113,121
25,0.42450142450142453,0.4423076923076923,0.10460093600265596,0.12958152958152958,0.29,8,17,24,32,41,49,58,66,72,82,90,97,105,113,121
26,0.4253917378917379,0.4407051282051282,0.1080657530395589,0.12938354521467987,0.3,8,17,24,32,41,49,58,66,72,82,90,97,105,113,121
27,0.42663817663817666,0.4391025641025641,0.11206599993577471,0.1308500477554917,0.3,8,17,24,32,41,48,58,66,72,82,90,97,105,113,121
28,0.4271723646723647,0.44551282051282054,0.11480085523931094,0.14282991900905195,0.31,8,17,25,32,41,48,58,66,72,82,90,97,105,113,121
29,0.4307336182336182,0.45032051282051283,0.12239088219445482,0.15268408551068902,0.32,8,17,25,32,41,48,58,66,72,82,90,97,105,113,121
30,0.4339387464387464,0.44871794871794873,0.1290388014720798,0.1514231499051233,0.33,8,17,25,32,41,48,58,66,72,82,90,97,105,113,121
31,0.43554131054131057,0.44871794871794873,0.13344908944281697,0.15343114055844775,0.33,8,17,25,32,41,48,58,66,72,82,90,96,105,113,121
32,0.4376780626780627,0.44871794871794873,0.1385166711792305,0.15542965061378655,0.34,8,17,25,32,41,48,58,66,72,82,90,96,105,113,121
33,0.43963675213675213,0.44711538461538464,0.14306319858193095,0.15417256011315428,0.35,9,17,25,32,41,48,58,66,72,82,90,96,105,113,121
34,0.4439102564102564,0.4519230769230769,0.15128296897232607,0.1644820295983087,0.36,9,17,25,32,41,48,58,66,72,82,90,96,105,113,121
35,0.44871794871794873,0.453525641025641,0.16009562285086254,0.1688774314506678,0.37,9,17,25,32,41,48,58,66,72,82,90,96,105,113,121
