epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.015672306322350844,0.01282051282051282,0.0,0.0,0.01,12,24,35,47,59,71,83,94,106,118
1,0.015672306322350844,0.01282051282051282,-5.101100065285635e-05,0.0,0.02,12,24,36,47,59,71,83,94,106,118
2,0.015672306322350844,0.01282051282051282,-5.101100065285635e-05,0.0,0.02,12,24,36,47,59,71,82,94,106,118
3,0.015672306322350844,0.01282051282051282,-0.00010202720581542479,0.0,0.03,12,24,36,47,59,71,82,94,106,118
4,0.015672306322350844,0.01282051282051282,-0.00020407523285670415,-0.0004815212949538239,0.04,12,24,36,47,59,71,82,94,106,118
5,0.015672306322350844,0.01282051282051282,-0.0003571863271614184,-0.0004815212949538239,0.05,12,24,36,47,59,71,82,95,106,118
6,0.015494211932324132,0.01282051282051282,-0.0007424389422314714,-0.0014459564024604799,0.06,12,24,36,47,59,71,82,95,106,118
7,0.015316117542297418,0.01282051282051282,-0.001383439273902276,-0.0019288715580070281,0.06,12,24,36,47,59,71,82,95,106,118
8,0.014425645592163847,0.01282051282051282,-0.003364891352382937,-0.002896100439893967,0.07,12,24,36,47,59,71,82,95,106,118
9,0.01371326803205699,0.014423076923076924,-0.006817708733503514,-0.0036903457312560395,0.08,12,23,36,47,59,70,82,95,106,118
10,0.01798753339269813,0.016025641025641024,-0.011467956220296838,-0.011355897305944218,0.09,12,23,36,47,59,70,82,95,106,118
11,0.08103294746215495,0.09615384615384616,0.009309178358917203,0.02715343640379364,0.1,12,23,36,47,59,70,82,95,106,118
12,0.19430097951914516,0.1907051282051282,0.07388335125671397,0.07981533232297577,0.1,12,23,36,48,59,70,82,95,106,118
13,0.25342831700801427,0.24358974358974358,0.08633261804757497,0.08634675815772908,0.11,12,23,36,48,59,70,82,95,106,118
14,0.2895814781834372,0.28044871794871795,0.08497733445067479,0.09196210675058569,0.12,12,23,36,48,59,70,82,95,106,118
15,0.3057880676758682,0.2900641025641026,0.07825100549079678,0.07930882881922696,0.13,12,23,36,48,59,70,82,95,106,118
16,0.31843276936776493,0.28846153846153844,0.0713629767406484,0.053081647509971464,0.14,12,23,36,48,59,70,82,95,106,118
17,0.32252894033837937,0.3141025641025641,0.052158388869928185,0.06115934896474151,0.15,12,23,36,48,59,70,82,95,106,118
18,0.3330365093499555,0.3125,0.046024532680442265,0.03714787212614745,0.16,12,23,36,48,59,70,82,95,107,118
19,0.34390026714158506,0.3141025641025641,0.037412267010944245,0.020332703629660775,0.16,12,23,36,48,59,70,82,95,107,118
20,0.35529830810329477,0.3317307692307692,0.03301653190974552,0.01607432532074915,0.17,12,23,36,48,59,70,82,95,107,118
21,0.3647373107747106,0.34294871794871795,0.030964219076240695,0.019078584135942656,0.18,12,23,36,48,59,70,82,95,107,118
22,0.3668744434550312,0.34775641025641024,0.02336153964367882,0.012139764828522526,0.19,12,23,36,48,59,70,82,95,107,118
23,0.3695458593054319,0.34615384615384615,0.019213538248925244,0.004617375563487847,0.2,12,23,36,48,59,70,82,95,107,118
24,0.37791629563668744,0.34775641025641024,0.0223942415092373,0.0011523591899661456,0.2,12,23,36,48,59,70,82,95,107,118
25,0.3836153161175423,0.36217948717948717,0.021732487849628224,0.01837542144102189,0.21,12,23,36,48,59,70,82,95,107,118
26,0.3807658058771149,0.3573717948717949,0.011879149698067581,0.007130358184436858,0.22,12,23,36,48,59,70,82,95,107,118
