epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.18889290446934104,0.20368364030335862,0.05954338782524138,0.07076209548177836,0.01,18,36,54,72,90,108,126,144,162,180
1,0.2004577761715456,0.2123510292524377,0.07324923692491137,0.08095681590949555,0.02,18,36,54,72,90,108,126,144,162,180
2,0.20973376701602217,0.2275189599133261,0.08426389079312602,0.09883276687928089,0.03,18,36,54,72,90,108,126,144,162,180
3,0.21888929044693411,0.23943661971830985,0.09510510588058707,0.11289125714332648,0.04,18,36,54,72,90,108,126,144,162,180
4,0.22527406336585953,0.24593716143011918,0.1026884788109601,0.12054081138135253,0.05,18,36,54,72,90,108,126,144,162,180
5,0.23045416214913866,0.24702058504875407,0.10886917269245722,0.12188133964480197,0.06,18,36,54,72,90,108,126,144,162,180
6,0.23479098903746537,0.24918743228602383,0.11409352672752426,0.12446582805206896,0.07,18,36,54,72,90,108,126,144,162,180
7,0.2384050114444043,0.25460455037919827,0.11846992934680267,0.13084943596313303,0.08,18,36,54,72,90,108,126,144,162,180
8,0.2420190338513432,0.25785482123510295,0.12284887183823134,0.13471513227223586,0.09,18,36,54,73,91,109,126,144,162,180
9,0.24346464281411878,0.2589382448537378,0.12465272802703342,0.13600670029587503,0.1,18,36,54,73,91,109,127,144,162,180
10,0.24527165401758824,0.2600216684723727,0.1269051294513458,0.13734540448672505,0.1,18,36,55,73,91,109,127,144,162,180
11,0.2474400674617516,0.26327193932827736,0.1295879389518524,0.141209727957616,0.11,18,36,55,73,91,109,127,144,162,180
12,0.24876520901096252,0.26652221018418204,0.1313033451367922,0.1451108028314303,0.12,18,36,55,73,91,109,127,144,162,180
13,0.2490061438380918,0.2676056338028169,0.1317214407618531,0.146448299731054,0.13,18,36,55,73,91,109,127,144,162,180
14,0.2493675460787857,0.2676056338028169,0.13230633286405802,0.14653236197703645,0.13,18,36,55,73,91,109,127,143,162,180
15,0.2502108179737381,0.26868905742145177,0.1331650123002649,0.14745087091993625,0.14,18,36,55,73,91,109,127,143,162,180
16,0.24768100228888085,0.2676056338028169,0.12856066208332817,0.14488664007005925,0.15,18,36,55,73,91,109,127,143,162,180
17,0.2470786652210577,0.26543878656554715,0.12393482252382249,0.1390126755389477,0.16,18,36,55,73,91,109,127,143,162,180
18,0.25659559089266354,0.26652221018418204,0.1295385903643892,0.13566378817869607,0.17,18,36,55,73,91,109,127,143,162,180
19,0.274063365859535,0.28169014084507044,0.14210036452200336,0.1481150474631342,0.17,18,36,55,73,91,109,127,143,162,180
20,0.29177207565353575,0.3001083423618635,0.15438798913541563,0.1633662463325415,0.18,18,36,55,73,91,109,127,143,162,180
21,0.3152632212986387,0.323943661971831,0.17171339973803312,0.18283817144802927,0.19,18,35,55,73,91,109,127,143,162,180
22,0.3356222141910613,0.3369447453954496,0.1874624503234973,0.1909307055487124,0.2,18,35,55,73,91,109,127,143,161,180
23,0.3438139983134562,0.3434452871072589,0.19193260218609287,0.1945863986072892,0.21,18,35,55,73,91,109,127,143,161,180
24,0.3475484881339598,0.3477789815817985,0.1911520177662881,0.19514403208728115,0.21,18,35,55,73,91,109,127,143,161,180
25,0.34923503192386457,0.35861321776814736,0.18917563076706756,0.20523621131021652,0.22,18,35,54,73,91,109,127,143,161,180
26,0.34971690157812313,0.35969664138678226,0.18725448069500772,0.20407698738909097,0.23,18,35,54,73,91,109,127,143,161,180
27,0.34947596675099385,0.35969664138678226,0.18529296903292125,0.20324577444628145,0.24,18,35,54,73,91,109,127,143,161,180
28,0.3504397060595109,0.35969664138678226,0.1846535221329202,0.2025970380960317,0.24,18,35,54,73,91,109,127,143,161,180
29,0.3541741958800145,0.36511375947995667,0.1863641736424193,0.20658521451235057,0.25,18,35,54,73,91,109,127,143,161,180
30,0.3557402722563547,0.36511375947995667,0.18610540535669762,0.20501438939858474,0.26,18,35,54,73,91,109,127,143,161,180
31,0.35634260932417783,0.36619718309859156,0.18491772688928132,0.20507879209016922,0.27,18,35,54,73,91,109,127,143,161,180
32,0.35923382724972897,0.36728060671722645,0.18600774218706584,0.20495817059788313,0.27,18,35,54,73,91,109,127,143,161,180
33,0.3603180339718106,0.3640303358613218,0.18469117607073038,0.19938143537728603,0.28,18,35,54,73,91,109,127,143,161,180
34,0.3586314901819058,0.361863488624052,0.17987735271912975,0.1946841304570025,0.29,18,35,54,73,91,109,128,143,161,180
35,0.360197566558246,0.35752979414951247,0.17969943320669712,0.18774235770921965,0.3,18,35,54,73,91,109,128,143,161,180
36,0.36116130586676304,0.35861321776814736,0.17975138233708032,0.1885605836727845,0.31,18,35,54,73,91,109,128,143,161,180
37,0.36043850138537525,0.35752979414951247,0.17806307684778533,0.18678897392353422,0.32,18,35,54,73,91,109,128,143,161,180
38,0.3551379351885315,0.3531960996749729,0.17012687022942397,0.18079846099868568,0.33,18,35,54,73,92,109,128,143,161,180
39,0.33417660522828574,0.333694474539545,0.1394688502728335,0.15401112396122718,0.34,18,35,54,73,92,110,128,143,161,180
40,0.3006866642573184,0.2903575297941495,0.08808791316597464,0.09202388568991249,0.34,18,35,54,73,92,110,128,143,161,180
41,0.2651487772557523,0.24702058504875407,0.03478946544052364,0.03041089471814762,0.35,18,35,54,73,92,110,128,143,161,180
42,0.24334417540055414,0.2275189599133261,0.002683989296866751,0.0030479722349727734,0.36,18,35,54,73,92,110,128,143,161,180
43,0.24153716419708468,0.22535211267605634,1.618706832329231e-05,0.0,0.37,18,35,54,73,92,110,128,143,161,180
44,0.24153716419708468,0.22535211267605634,1.618706832329231e-05,0.0,0.37,18,35,54,73,92,110,128,143,161,180
45,0.24153716419708468,0.22535211267605634,1.618706832329231e-05,0.0,0.38,18,35,54,73,92,110,128,143,161,180
46,0.24153716419708468,0.22535211267605634,0.0,0.0,0.39,18,35,54,73,92,110,128,142,161,180
47,0.24153716419708468,0.22535211267605634,0.0,0.0,0.4,18,35,54,73,92,110,128,142,161,180
48,0.24153716419708468,0.22535211267605634,0.0,0.0,0.4,18,35,54,73,92,110,128,142,161,180
49,0.24153716419708468,0.22535211267605634,0.0,0.0,0.41,18,35,54,73,92,110,129,142,161,180
50,0.24153716419708468,0.22535211267605634,0.0,0.0,0.42,18,35,54,73,92,110,129,142,161,180
51,0.24153716419708468,0.22535211267605634,0.0,0.0,0.43,18,35,54,73,92,110,129,142,161,180
52,0.24153716419708468,0.22535211267605634,0.0,0.0,0.44,18,35,54,73,92,110,129,142,161,180
53,0.24153716419708468,0.22535211267605634,0.0,0.0,0.45,18,35,54,73,92,110,129,142,161,180
54,0.24153716419708468,0.22535211267605634,0.0,0.0,0.46,18,35,54,73,92,110,129,142,160,180
55,0.24153716419708468,0.22535211267605634,0.0,0.0,0.46,18,35,54,73,92,110,129,142,160,180
56,0.24153716419708468,0.22535211267605634,0.0,0.0,0.47,18,35,54,73,92,110,129,142,160,180
57,0.24153716419708468,0.22535211267605634,0.0,0.0,0.48,17,35,54,73,92,110,129,142,160,180
58,0.24153716419708468,0.22535211267605634,0.0,0.0,0.49,17,35,54,73,92,110,129,142,160,180
59,0.24153716419708468,0.22535211267605634,0.0,0.0,0.49,17,35,54,73,93,110,129,142,160,180
60,0.24153716419708468,0.22535211267605634,0.0,0.0,0.5,17,35,54,73,93,110,129,142,160,180
61,0.24153716419708468,0.22535211267605634,0.0,0.0,0.51,17,35,54,73,93,110,129,142,160,180
62,0.24153716419708468,0.22535211267605634,0.0,0.0,0.52,17,35,54,73,93,110,129,142,160,180
63,0.24153716419708468,0.22535211267605634,0.0,0.0,0.52,17,35,54,73,93,110,129,142,160,180
64,0.24153716419708468,0.22535211267605634,0.0,0.0,0.53,17,35,54,73,93,111,129,142,160,180
65,0.24153716419708468,0.22535211267605634,0.0,0.0,0.54,17,35,54,73,93,111,129,142,160,180
66,0.24153716419708468,0.22535211267605634,0.0,0.0,0.55,17,35,54,73,93,111,129,142,160,180
67,0.24153716419708468,0.22535211267605634,0.0,0.0,0.55,17,35,54,73,93,111,129,142,160,180
68,0.24153716419708468,0.22535211267605634,0.0,0.0,0.56,17,35,54,73,93,111,129,142,160,180
69,0.24153716419708468,0.22535211267605634,0.0,0.0,0.57,17,35,54,73,93,110,129,142,160,180
70,0.24153716419708468,0.22535211267605634,0.0,0.0,0.58,17,35,54,73,93,110,129,142,160,180
71,0.24153716419708468,0.22535211267605634,0.0,0.0,0.58,17,35,54,73,93,110,129,142,160,180
72,0.24153716419708468,0.22535211267605634,0.0,0.0,0.59,17,35,54,73,93,110,129,142,160,180
73,0.24153716419708468,0.22535211267605634,0.0,0.0,0.6,17,35,54,73,93,110,129,142,160,180
74,0.24153716419708468,0.22535211267605634,0.0,0.0,0.61,17,35,54,73,93,110,129,142,160,180
75,0.24153716419708468,0.22535211267605634,0.0,0.0,0.62,17,35,54,73,93,110,129,142,160,180
76,0.24153716419708468,0.22535211267605634,0.0,0.0,0.62,17,35,54,73,93,110,129,142,160,180
77,0.24153716419708468,0.22535211267605634,0.0,0.0,0.63,17,35,54,73,93,110,129,142,160,180
78,0.24153716419708468,0.22535211267605634,0.0,0.0,0.64,17,35,54,73,93,110,129,142,160,180
79,0.24153716419708468,0.22535211267605634,0.0,0.0,0.65,17,35,54,73,93,111,129,142,160,180
80,0.24153716419708468,0.22535211267605634,0.0,0.0,0.66,17,35,54,73,93,111,129,142,160,180
81,0.24153716419708468,0.22535211267605634,0.0,0.0,0.67,17,35,54,73,93,111,129,142,160,180
82,0.24153716419708468,0.22535211267605634,0.0,0.0,0.68,17,35,54,73,93,111,129,142,160,180
83,0.24153716419708468,0.22535211267605634,0.0,0.0,0.68,17,35,54,73,93,111,129,142,160,180
84,0.24153716419708468,0.22535211267605634,0.0,0.0,0.69,17,35,54,73,93,111,129,142,160,180
85,0.24153716419708468,0.22535211267605634,0.0,0.0,0.7,17,34,54,73,93,111,129,142,160,180
86,0.24153716419708468,0.22535211267605634,0.0,0.0,0.71,17,34,54,73,93,110,129,142,160,180
87,0.24153716419708468,0.22535211267605634,0.0,0.0,0.72,17,34,54,73,93,110,129,142,160,180
88,0.24153716419708468,0.22535211267605634,0.0,0.0,0.73,17,34,54,73,93,110,129,142,160,180
89,0.24153716419708468,0.22535211267605634,0.0,0.0,0.74,17,34,54,73,93,110,129,142,160,180
90,0.24153716419708468,0.22535211267605634,0.0,0.0,0.75,17,34,54,73,93,110,130,142,160,180
91,0.24153716419708468,0.22535211267605634,0.0,0.0,0.75,17,34,54,73,93,110,130,142,160,180
92,0.24153716419708468,0.22535211267605634,0.0,0.0,0.76,17,34,54,73,93,110,130,142,160,180
93,0.24153716419708468,0.22535211267605634,0.0,0.0,0.77,17,34,55,73,93,110,130,142,160,180
94,0.24153716419708468,0.22535211267605634,0.0,0.0,0.78,17,34,55,73,93,110,130,142,160,180
95,0.24153716419708468,0.22535211267605634,0.0,0.0,0.79,17,34,55,73,93,110,130,142,160,180
96,0.24153716419708468,0.22535211267605634,0.0,0.0,0.79,17,34,55,73,93,111,130,142,160,180
97,0.24153716419708468,0.22535211267605634,0.0,0.0,0.8,17,34,55,73,93,111,130,142,160,180
98,0.24153716419708468,0.22535211267605634,0.0,0.0,0.81,17,34,55,73,93,111,130,142,160,180
99,0.24153716419708468,0.22535211267605634,0.0,0.0,0.82,17,34,55,73,93,111,130,142,160,180
100,0.24153716419708468,0.22535211267605634,0.0,0.0,0.83,17,34,55,73,93,111,130,142,160,180
101,0.24153716419708468,0.22535211267605634,0.0,0.0,0.83,17,34,55,73,93,111,130,142,160,180
102,0.24153716419708468,0.22535211267605634,0.0,0.0,0.84,17,34,55,73,93,111,130,142,160,180
103,0.24153716419708468,0.22535211267605634,0.0,0.0,0.85,17,34,55,73,93,111,130,142,160,180
104,0.24153716419708468,0.22535211267605634,0.0,0.0,0.86,17,34,55,73,93,111,130,142,160,180
105,0.24153716419708468,0.22535211267605634,0.0,0.0,0.86,17,33,55,73,93,110,130,142,160,180
106,0.24153716419708468,0.22535211267605634,0.0,0.0,0.87,18,33,55,73,93,110,130,142,160,180
107,0.24153716419708468,0.22535211267605634,0.0,0.0,0.88,18,33,55,73,94,110,130,142,160,180
108,0.24153716419708468,0.22535211267605634,0.0,0.0,0.89,18,33,55,73,94,110,130,142,160,180
109,0.24153716419708468,0.22535211267605634,0.0,0.0,0.9,18,33,55,73,94,111,130,142,160,180
110,0.24153716419708468,0.22535211267605634,0.0,0.0,0.9,18,33,55,73,94,111,130,142,160,180
