epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.38443732193732194,0.36698717948717946,0.1656727974819745,0.15389104390511832,0.01,22,43,65,86,108
1,0.38247863247863245,0.3685897435897436,0.16112993042081403,0.15451806814586577,0.02,22,43,65,86,108
2,0.3798076923076923,0.36378205128205127,0.15568556610920115,0.1455239067598425,0.03,22,43,65,86,108
3,0.3766025641025641,0.36217948717948717,0.1493544234563674,0.1409655973933437,0.04,22,43,65,86,108
4,0.37571225071225073,0.3685897435897436,0.14577632365173632,0.14823206601949823,0.05,22,43,65,86,108
5,0.37304131054131057,0.3605769230769231,0.13964389652511422,0.13481506192402326,0.05,22,43,65,86,108
6,0.3751780626780627,0.34775641025641024,0.14025243055437397,0.11461282090613722,0.06,22,43,65,86,108
7,0.3733974358974359,0.34935897435897434,0.13534417934148235,0.11517801635920377,0.07,22,43,65,86,108
8,0.3682336182336182,0.34615384615384615,0.12542220493453227,0.10865257364525638,0.08,22,43,65,86,108
9,0.3630698005698006,0.34455128205128205,0.11572093143643536,0.1050139920466262,0.09,22,43,65,86,108
10,0.3579059829059829,0.34134615384615385,0.10603542415838296,0.09862085447976265,0.09,22,43,65,86,108
11,0.3559472934472934,0.34455128205128205,0.10164199518887285,0.10117487955371496,0.1,22,43,65,86,108
12,0.34971509971509973,0.34134615384615385,0.09118663422175755,0.09511611660350994,0.11,22,43,64,86,108
13,0.34615384615384615,0.34134615384615385,0.08509854445946963,0.09288852104157364,0.12,22,43,64,86,108
14,0.3422364672364672,0.33814102564102566,0.07852164082325797,0.08716350240861437,0.13,22,43,64,86,108
15,0.34152421652421655,0.33814102564102566,0.07662462385556057,0.08660055432293923,0.14,22,43,64,86,108
16,0.33974358974358976,0.3333333333333333,0.07332473235874615,0.07901907356948235,0.14,22,43,64,86,108
17,0.33903133903133903,0.3317307692307692,0.07182200005236039,0.07661516405368396,0.15,22,43,64,86,108
18,0.33778490028490027,0.3317307692307692,0.0695923280171199,0.07661516405368396,0.16,22,43,64,86,108
19,0.33725071225071224,0.3301282051282051,0.06861438761215255,0.07421026478313342,0.17,22,43,64,86,108
20,0.33725071225071224,0.3301282051282051,0.06838686662602866,0.07421026478313342,0.18,22,43,64,86,108
21,0.33653846153846156,0.3301282051282051,0.06728440551728676,0.07401963916757193,0.19,22,43,64,86,109
22,0.33564814814814814,0.3301282051282051,0.06577917610939554,0.07382893503394594,0.2,22,43,64,86,109
23,0.3352920227920228,0.3301282051282051,0.06512608105452411,0.07363815233373328,0.21,22,43,64,86,109
24,0.3351139601139601,0.3333333333333333,0.06482485253031378,0.07788055756852375,0.22,22,43,64,86,109
