epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.07962896036622094,0.08342361863488625,0.0,0.0,0.01,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
1,0.07962896036622094,0.08342361863488625,0.0,0.0,0.02,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
2,0.07962896036622094,0.08342361863488625,0.0,0.0,0.03,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
3,0.07962896036622094,0.08342361863488625,0.0,0.0,0.04,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
4,0.07962896036622094,0.08342361863488625,0.0,0.0,0.05,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
5,0.07962896036622094,0.08342361863488625,0.0,0.0,0.06,10,19,28,38,47,56,66,76,85,94,104,114,123,132,142,151,161,170,179,189
6,0.07962896036622094,0.08342361863488625,0.0,0.0,0.06,10,19,28,38,47,56,66,76,85,94,103,114,123,132,142,151,161,170,179,189
7,0.08023129743404409,0.08450704225352113,0.0003860251178934293,0.000964533847068183,0.07,10,19,28,38,47,56,66,76,85,94,103,114,123,132,142,151,161,170,179,188
8,0.08336345018672449,0.09100758396533044,-0.008757132391658873,-0.00863411864000585,0.08,10,19,28,38,47,56,66,76,85,94,103,114,123,132,142,151,161,170,179,188
9,0.16082399710878206,0.17876489707475623,0.04282459013028561,0.04894255054795971,0.09,10,19,28,38,47,56,66,76,85,94,103,114,123,133,142,151,161,170,179,188
10,0.21864835561980484,0.24810400866738894,0.06079725050902285,0.07060943548433907,0.1,10,19,28,38,47,56,66,76,86,94,103,114,123,133,142,150,161,170,179,188
11,0.23455005421033612,0.26218851570964247,0.06438919326233894,0.06966111528829466,0.11,10,19,28,38,47,56,66,76,86,94,103,114,123,133,142,150,161,170,179,188
12,0.2356342609324178,0.2676056338028169,0.05674965037670121,0.06662797237945939,0.11,10,19,28,38,47,56,66,76,86,94,103,114,123,133,142,150,161,170,179,188
13,0.23659800024093483,0.2676056338028169,0.05249284372629137,0.06065596969760845,0.12,10,19,28,38,47,56,66,76,86,94,103,114,123,133,142,150,161,170,179,188
14,0.23732080472232261,0.2676056338028169,0.043846462721958246,0.04749197780959846,0.13,10,19,28,38,47,56,65,76,86,94,103,114,123,133,142,150,161,170,179,188
15,0.23732080472232261,0.2676056338028169,0.0314267673765789,0.034207984546040016,0.14,10,19,28,38,47,56,65,76,86,94,103,114,123,133,142,150,161,170,179,188
16,0.23744127213588725,0.2676056338028169,0.018979165970431477,0.018452738650700518,0.15,10,19,28,38,47,56,65,76,86,94,103,114,123,133,142,150,161,170,179,188
17,0.23744127213588725,0.2676056338028169,0.008601313064362182,0.008643317000006312,0.16,10,19,28,38,47,56,65,76,86,94,103,114,123,133,142,150,161,170,179,188
18,0.23744127213588725,0.2676056338028169,0.0013195916887200898,0.0005446204315957548,0.17,10,19,28,38,47,56,65,76,86,94,103,114,123,133,142,150,161,170,179,188
19,0.23744127213588725,0.2676056338028169,0.00014956275727506796,0.0,0.18,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,170,179,188
20,0.23744127213588725,0.2676056338028169,0.00012463873794810176,0.0,0.19,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,170,179,188
21,0.23744127213588725,0.2676056338028169,7.478697131035883e-05,0.0,0.2,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,170,179,188
22,0.23744127213588725,0.2676056338028169,0.0,0.0,0.2,10,19,28,39,47,56,65,77,86,95,103,114,123,133,142,150,161,170,179,188
23,0.23744127213588725,0.2676056338028169,0.0,0.0,0.21,10,19,28,39,47,56,65,77,86,95,103,114,123,133,142,150,161,170,179,188
24,0.23744127213588725,0.2676056338028169,0.0,0.0,0.22,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
25,0.23744127213588725,0.2676056338028169,0.0,0.0,0.23,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
26,0.23744127213588725,0.2676056338028169,0.0,0.0,0.24,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
27,0.23744127213588725,0.2676056338028169,0.0,0.0,0.24,10,19,28,39,47,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
28,0.23744127213588725,0.2676056338028169,0.0,0.0,0.25,10,19,28,39,46,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
29,0.23744127213588725,0.2676056338028169,0.0,0.0,0.26,10,19,28,39,46,56,65,77,86,94,103,114,123,133,142,150,161,169,179,188
30,0.23744127213588725,0.2676056338028169,0.0,0.0,0.27,10,18,28,39,46,56,65,77,86,94,103,114,123,134,142,150,161,169,179,188
31,0.23744127213588725,0.2676056338028169,0.0,0.0,0.27,10,18,28,39,46,56,65,77,86,94,103,114,123,134,142,150,161,169,179,188
32,0.23744127213588725,0.2676056338028169,0.0,0.0,0.28,10,18,28,39,46,56,65,77,86,94,103,114,123,134,142,150,161,169,179,188
33,0.23744127213588725,0.2676056338028169,0.0,0.0,0.29,10,18,28,39,46,56,65,77,87,94,103,114,123,134,142,150,161,169,179,188
34,0.23744127213588725,0.2676056338028169,0.0,0.0,0.3,10,18,28,39,46,56,65,77,87,94,103,114,123,134,142,150,161,169,179,188
35,0.23744127213588725,0.2676056338028169,0.0,0.0,0.31,10,18,28,39,46,56,64,77,87,95,103,114,123,134,142,150,161,169,179,188
36,0.23744127213588725,0.2676056338028169,0.0,0.0,0.31,10,18,28,39,46,56,64,77,87,94,103,114,123,134,142,150,161,169,179,188
37,0.23744127213588725,0.2676056338028169,0.0,0.0,0.32,10,18,28,39,46,56,64,77,87,94,103,114,123,134,142,150,161,169,179,188
38,0.23744127213588725,0.2676056338028169,0.0,0.0,0.33,10,18,28,39,46,56,64,77,87,94,103,114,123,134,142,150,161,169,179,188
39,0.23744127213588725,0.2676056338028169,0.0,0.0,0.34,10,18,28,39,46,56,64,77,87,94,103,114,123,134,142,150,161,169,178,188
40,0.23744127213588725,0.2676056338028169,0.0,0.0,0.35,10,18,28,39,46,56,64,77,86,94,103,114,123,134,142,149,161,169,178,188
41,0.23744127213588725,0.2676056338028169,0.0,0.0,0.35,10,18,28,39,46,56,64,77,86,94,103,114,123,134,142,149,161,169,178,188
42,0.23744127213588725,0.2676056338028169,0.0,0.0,0.36,10,18,28,39,46,56,64,77,86,94,103,114,123,134,142,149,161,169,178,188
43,0.23744127213588725,0.2676056338028169,0.0,0.0,0.37,10,18,28,39,46,56,64,78,86,94,103,114,123,134,142,149,161,169,178,188
44,0.23744127213588725,0.2676056338028169,0.0,0.0,0.38,10,18,28,39,46,56,64,78,86,94,103,114,123,134,142,149,161,169,178,188
45,0.23744127213588725,0.2676056338028169,0.0,0.0,0.39,10,18,28,39,46,56,64,78,86,94,103,114,123,134,142,149,161,169,178,188
46,0.23744127213588725,0.2676056338028169,0.0,0.0,0.4,10,18,28,39,46,56,64,78,86,94,103,114,123,134,142,149,161,169,178,188
47,0.23744127213588725,0.2676056338028169,0.0,0.0,0.4,10,18,28,39,46,56,64,78,86,94,104,114,123,134,142,149,161,169,178,188
48,0.23744127213588725,0.2676056338028169,0.0,0.0,0.41,10,18,28,39,46,56,64,78,86,94,104,114,123,134,142,149,161,169,178,188
49,0.23744127213588725,0.2676056338028169,0.0,0.0,0.42,10,18,28,39,46,56,64,78,86,94,104,114,123,134,142,149,161,169,178,188
50,0.23744127213588725,0.2676056338028169,0.0,0.0,0.43,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
51,0.23744127213588725,0.2676056338028169,0.0,0.0,0.44,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
52,0.23744127213588725,0.2676056338028169,0.0,0.0,0.44,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
53,0.23744127213588725,0.2676056338028169,0.0,0.0,0.45,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
54,0.23744127213588725,0.2676056338028169,0.0,0.0,0.46,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
55,0.23744127213588725,0.2676056338028169,0.0,0.0,0.47,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
56,0.23744127213588725,0.2676056338028169,0.0,0.0,0.47,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
57,0.23744127213588725,0.2676056338028169,0.0,0.0,0.48,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
58,0.23744127213588725,0.2676056338028169,0.0,0.0,0.49,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
59,0.23744127213588725,0.2676056338028169,0.0,0.0,0.5,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
60,0.23744127213588725,0.2676056338028169,0.0,0.0,0.51,10,18,28,39,46,56,64,78,86,94,104,114,123,135,142,149,161,169,178,188
61,0.23744127213588725,0.2676056338028169,0.0,0.0,0.51,10,18,28,39,46,55,64,78,86,94,104,114,123,135,142,149,161,168,178,188
62,0.23744127213588725,0.2676056338028169,0.0,0.0,0.52,10,18,28,39,46,55,64,78,86,94,105,114,123,135,142,149,161,168,178,188
63,0.23744127213588725,0.2676056338028169,0.0,0.0,0.53,10,18,28,39,46,55,64,78,86,94,105,114,123,135,142,149,161,168,178,188
64,0.23744127213588725,0.2676056338028169,0.0,0.0,0.54,10,18,28,39,46,55,63,78,85,94,105,114,123,135,142,149,161,168,178,188
65,0.23744127213588725,0.2676056338028169,0.0,0.0,0.55,10,18,28,39,46,55,63,79,85,94,105,114,123,135,142,149,161,168,178,188
66,0.23744127213588725,0.2676056338028169,0.0,0.0,0.55,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
67,0.23744127213588725,0.2676056338028169,0.0,0.0,0.56,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
68,0.23744127213588725,0.2676056338028169,0.0,0.0,0.57,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
69,0.23744127213588725,0.2676056338028169,0.0,0.0,0.58,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
70,0.23744127213588725,0.2676056338028169,0.0,0.0,0.59,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
71,0.23744127213588725,0.2676056338028169,0.0,0.0,0.59,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
72,0.23744127213588725,0.2676056338028169,0.0,0.0,0.6,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
73,0.23744127213588725,0.2676056338028169,0.0,0.0,0.61,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
74,0.23744127213588725,0.2676056338028169,0.0,0.0,0.62,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
75,0.23744127213588725,0.2676056338028169,0.0,0.0,0.63,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
76,0.23744127213588725,0.2676056338028169,0.0,0.0,0.63,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
77,0.23744127213588725,0.2676056338028169,0.0,0.0,0.64,10,18,28,39,46,55,63,79,85,94,105,113,122,135,142,149,161,169,178,188
78,0.23744127213588725,0.2676056338028169,0.0,0.0,0.65,10,18,28,39,46,55,63,79,85,94,106,113,122,135,142,149,161,169,178,188
79,0.23744127213588725,0.2676056338028169,0.0,0.0,0.66,10,18,28,39,46,55,63,79,85,94,106,113,122,135,142,149,161,169,178,188
80,0.23744127213588725,0.2676056338028169,0.0,0.0,0.66,10,18,28,39,46,55,63,79,85,94,106,113,122,135,142,149,161,169,178,188
81,0.23744127213588725,0.2676056338028169,0.0,0.0,0.67,10,18,28,39,46,55,63,80,85,94,106,113,122,135,142,149,161,169,178,188
82,0.23744127213588725,0.2676056338028169,0.0,0.0,0.68,10,18,28,39,46,55,63,80,85,94,106,113,122,135,142,149,161,169,178,188
83,0.23744127213588725,0.2676056338028169,0.0,0.0,0.69,10,18,28,39,46,55,63,80,85,94,106,113,122,135,142,149,161,169,178,188
