epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.377560106856634,0.40705128205128205,0.1586152179990019,0.19208037204614892,0.01,22,43,65,86,108
1,0.3756010685663402,0.40384615384615385,0.15413928939105148,0.18528423867836108,0.02,22,43,65,86,108
2,0.37310774710596617,0.40224358974358976,0.14898454076993017,0.1804391611149453,0.03,22,43,65,86,108
3,0.37061442564559216,0.3974358974358974,0.1434311944664114,0.1717769321463115,0.03,22,43,65,86,108
4,0.371326803205699,0.3958333333333333,0.14213441615999334,0.16706912057330214,0.04,22,43,65,86,108
5,0.3672306322350846,0.38782051282051283,0.13413902145588952,0.15325511258885094,0.05,22,43,65,86,108
6,0.3659839715048976,0.3782051282051282,0.12973630958807736,0.13756278274498612,0.06,22,43,65,86,108
7,0.36438112199465716,0.3798076923076923,0.12493035226470861,0.13716690843867696,0.07,22,43,65,86,108
8,0.36028495102404273,0.375,0.1165598489016284,0.12782321360733417,0.08,22,43,65,86,108
9,0.35654496883348175,0.36378205128205127,0.10902999443116168,0.10853935010255866,0.08,22,43,65,86,108
10,0.35316117542297415,0.358974358974359,0.10181208313807844,0.0990405648322612,0.09,22,43,65,86,108
11,0.3515583259127337,0.35096153846153844,0.09748765702419515,0.0849644804588211,0.1,22,43,65,86,108
12,0.34674977738201246,0.34615384615384615,0.08939612057073731,0.07461807713696877,0.11,22,43,64,86,108
13,0.34229741763134464,0.34615384615384615,0.08182571324326426,0.0727036309929231,0.11,22,43,64,86,108
14,0.33909171861086373,0.34134615384615385,0.07627064921339699,0.06443363842306671,0.12,22,43,64,86,108
15,0.3367764915405165,0.34134615384615385,0.07202274337021541,0.06322049004280927,0.13,22,43,64,86,108
16,0.3346393588601959,0.34134615384615385,0.06816405000675185,0.06297748272750192,0.13,22,43,64,86,108
17,0.3344612644701692,0.34134615384615385,0.06756670885220961,0.06297748272750192,0.14,22,43,64,86,108
18,0.33357079252003563,0.33974358974358976,0.0658708324738051,0.06021004609608904,0.15,22,43,64,86,108
19,0.3333926981300089,0.33974358974358976,0.06529706704333005,0.06021004609608904,0.16,22,43,64,86,108
20,0.3323241317898486,0.3349358974358974,0.06354886036666851,0.05238313054615318,0.16,22,43,64,86,108
21,0.3319679430097952,0.3349358974358974,0.06292422727013858,0.05238313054615318,0.17,22,43,64,86,109
22,0.3323241317898486,0.3349358974358974,0.06337386139953094,0.05238313054615318,0.18,22,43,64,86,109
23,0.3319679430097952,0.3349358974358974,0.06282415581549317,0.05238313054615318,0.19,22,43,64,86,109
24,0.3319679430097952,0.33653846153846156,0.0627741120726788,0.0544208723151931,0.2,22,43,64,86,109
25,0.3323241317898486,0.33653846153846156,0.06334885620769637,0.0544208723151931,0.21,22,43,64,86,109
26,0.33250222617987535,0.33653846153846156,0.06354869542156061,0.0544208723151931,0.22,22,42,64,86,109
27,0.33250222617987535,0.33814102564102566,0.06354869542156061,0.05694995883267773,0.22,22,42,64,86,109
28,0.33357079252003563,0.33814102564102566,0.06522251723512007,0.05694995883267773,0.23,22,42,64,86,109
29,0.3344612644701692,0.33814102564102566,0.06664595339469326,0.05694995883267773,0.24,22,42,64,86,109
30,0.33499554764024936,0.33814102564102566,0.06746989773770473,0.05670487986998729,0.25,22,42,64,86,109
31,0.33535173642030275,0.3349358974358974,0.06789475463446482,0.05262926839975712,0.25,22,42,64,86,109
32,0.3355298308103295,0.3349358974358974,0.06814451488241913,0.05262926839975712,0.26,22,42,64,86,109
33,0.3357079252003562,0.3349358974358974,0.06841913766292917,0.05262926839975712,0.27,22,42,64,86,109
34,0.33517364203027605,0.3349358974358974,0.06766987691574111,0.05262926839975712,0.27,22,42,64,86,109
35,0.3355298308103295,0.3349358974358974,0.06824398371105445,0.05262926839975712,0.28,22,42,64,86,109
36,0.33517364203027605,0.3349358974358974,0.06769475811688608,0.05262926839975712,0.29,22,42,64,86,109
