epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.01655982905982906,0.019230769230769232,0.0,0.0,0.01,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
1,0.01655982905982906,0.019230769230769232,0.0,0.0,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
2,0.01655982905982906,0.019230769230769232,0.0,0.0,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
3,0.01655982905982906,0.019230769230769232,0.0,0.0,0.03,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
4,0.01655982905982906,0.019230769230769232,0.0,0.0,0.04,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
5,0.01655982905982906,0.019230769230769232,0.0,0.0,0.05,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
6,0.01655982905982906,0.019230769230769232,0.0,0.0,0.05,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
7,0.01655982905982906,0.019230769230769232,0.0,0.0,0.06,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
8,0.01655982905982906,0.019230769230769232,0.0,0.0,0.07,8,16,25,33,41,48,57,65,73,81,89,98,105,113,122
9,0.01655982905982906,0.019230769230769232,0.0,0.0,0.08,8,16,25,33,41,48,57,65,73,81,89,98,105,113,122
10,0.01655982905982906,0.019230769230769232,0.0,0.0,0.09,8,16,25,33,41,48,57,65,73,81,89,98,105,113,121
11,0.01655982905982906,0.019230769230769232,0.0,0.0,0.09,8,16,25,33,41,48,57,65,73,81,89,98,105,113,121
12,0.01655982905982906,0.019230769230769232,0.0,0.0,0.1,8,16,25,33,41,48,57,65,73,81,90,98,105,113,121
13,0.01655982905982906,0.019230769230769232,0.0,0.0,0.11,8,16,25,33,41,48,57,65,73,81,90,98,105,113,121
14,0.01655982905982906,0.019230769230769232,0.0,0.0,0.12,8,16,25,33,41,48,57,65,73,81,90,98,105,113,121
