epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.2420190338513432,0.22318526543878656,0.00025913306228153576,0.0022779970511169756,0.01,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
1,0.2420190338513432,0.2221018418201517,0.0,0.0,0.02,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
2,0.2420190338513432,0.2221018418201517,0.0,0.0,0.02,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
3,0.2420190338513432,0.2221018418201517,0.0,0.0,0.03,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
4,0.2420190338513432,0.2221018418201517,0.0,0.0,0.04,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
5,0.2420190338513432,0.2221018418201517,0.0,0.0,0.05,10,19,28,38,48,56,66,76,85,94,104,113,123,132,142,151,161,170,179,189
6,0.2420190338513432,0.2221018418201517,0.0,0.0,0.06,10,19,28,38,48,56,66,76,85,94,103,113,123,132,142,151,161,170,179,189
7,0.2420190338513432,0.2221018418201517,0.0,0.0,0.06,10,19,28,38,48,56,66,76,85,94,103,113,123,132,142,151,161,170,179,189
8,0.2420190338513432,0.2221018418201517,0.0,0.0,0.07,10,19,28,38,48,56,66,76,85,94,103,113,123,132,142,151,161,170,179,189
9,0.2420190338513432,0.2221018418201517,0.0,0.0,0.08,10,19,28,38,48,56,66,76,84,94,103,113,123,133,142,151,161,170,179,189
10,0.2420190338513432,0.2221018418201517,0.0,0.0,0.09,10,19,28,38,48,56,66,76,84,94,103,113,123,133,142,151,161,170,179,189
11,0.2420190338513432,0.2221018418201517,0.0,0.0,0.09,10,19,28,38,48,56,66,76,84,94,103,113,123,133,142,151,161,170,179,189
12,0.2420190338513432,0.2221018418201517,0.0,0.0,0.1,10,19,28,38,48,56,66,76,84,94,103,113,123,133,142,151,161,170,179,189
13,0.2420190338513432,0.2221018418201517,0.0,0.0,0.11,9,19,28,38,48,56,65,76,84,94,103,113,123,133,142,151,161,170,179,189
14,0.2420190338513432,0.2221018418201517,0.0,0.0,0.12,9,19,28,38,48,56,65,76,84,94,103,112,123,133,142,151,161,170,179,189
15,0.2420190338513432,0.2221018418201517,0.0,0.0,0.13,9,19,28,38,48,56,65,76,84,94,103,112,123,133,142,151,161,170,179,189
16,0.2420190338513432,0.2221018418201517,0.0,0.0,0.14,9,19,28,38,48,56,65,76,84,94,103,112,123,133,142,151,161,170,179,189
17,0.2420190338513432,0.2221018418201517,0.0,0.0,0.14,9,19,28,38,48,56,65,76,84,94,103,112,123,133,142,151,161,170,180,189
18,0.2420190338513432,0.2221018418201517,0.0,0.0,0.15,9,19,28,38,48,56,65,76,84,94,103,112,123,133,142,151,161,170,180,189
19,0.2420190338513432,0.2221018418201517,0.0,0.0,0.16,9,19,28,38,48,56,65,77,84,94,103,112,123,133,142,151,161,170,180,189
20,0.2420190338513432,0.2221018418201517,0.0,0.0,0.17,9,19,28,38,48,56,65,77,84,94,103,112,123,133,142,151,161,170,180,189
21,0.2420190338513432,0.2221018418201517,0.0,0.0,0.17,9,19,28,38,48,56,65,77,84,94,103,112,123,133,142,151,161,170,180,189
22,0.2420190338513432,0.2221018418201517,0.0,0.0,0.18,9,19,28,37,48,56,65,77,84,94,103,112,123,133,142,151,161,170,180,189
23,0.2420190338513432,0.2221018418201517,0.0,0.0,0.19,9,19,28,37,48,56,65,77,84,93,103,112,123,133,142,151,161,170,180,189
24,0.2420190338513432,0.2221018418201517,0.0,0.0,0.21,9,19,28,37,48,56,65,77,84,93,103,112,123,133,142,151,161,170,180,189
25,0.2420190338513432,0.2221018418201517,0.0,0.0,0.21,9,19,28,37,48,56,65,77,84,93,102,112,123,133,142,151,161,170,180,189
26,0.2420190338513432,0.2221018418201517,0.0,0.0,0.22,9,19,28,37,48,56,65,77,84,93,102,112,123,133,142,151,161,170,180,189
27,0.2420190338513432,0.2221018418201517,0.0,0.0,0.23,9,19,28,37,48,56,65,77,84,93,102,112,123,133,142,150,161,170,180,189
28,0.2420190338513432,0.2221018418201517,0.0,0.0,0.24,9,19,28,37,48,56,65,77,84,93,102,112,123,133,142,150,161,170,180,189
29,0.2420190338513432,0.2221018418201517,0.0,0.0,0.25,9,19,28,37,48,56,65,77,84,93,102,112,123,133,142,150,161,170,180,189
30,0.2420190338513432,0.2221018418201517,0.0,0.0,0.25,9,19,28,37,48,56,65,77,84,93,102,112,123,134,142,150,161,170,180,189
31,0.2420190338513432,0.2221018418201517,0.0,0.0,0.26,9,19,28,37,48,56,65,77,84,93,102,112,123,134,142,150,161,170,180,189
32,0.2420190338513432,0.2221018418201517,0.0,0.0,0.27,9,19,28,37,48,56,65,77,84,93,103,111,123,134,142,150,161,170,180,189
33,0.2420190338513432,0.2221018418201517,0.0,0.0,0.28,9,19,28,37,48,56,65,77,84,93,103,111,123,134,142,150,161,170,180,189
34,0.2420190338513432,0.2221018418201517,0.0,0.0,0.29,9,19,28,37,48,56,65,77,84,93,103,111,123,134,142,150,161,170,180,189
35,0.2420190338513432,0.2221018418201517,0.0,0.0,0.29,9,19,28,37,48,55,65,77,84,93,103,111,123,134,142,150,161,170,180,189
36,0.2420190338513432,0.2221018418201517,0.0,0.0,0.3,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,170,180,189
37,0.2420190338513432,0.2221018418201517,0.0,0.0,0.31,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,170,180,189
38,0.2420190338513432,0.2221018418201517,0.0,0.0,0.31,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,170,180,189
39,0.2420190338513432,0.2221018418201517,0.0,0.0,0.32,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,170,180,189
40,0.2420190338513432,0.2221018418201517,0.0,0.0,0.33,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
41,0.2420190338513432,0.2221018418201517,0.0,0.0,0.34,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
42,0.2420190338513432,0.2221018418201517,0.0,0.0,0.34,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
43,0.2420190338513432,0.2221018418201517,0.0,0.0,0.35,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
44,0.2420190338513432,0.2221018418201517,0.0,0.0,0.36,9,19,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
45,0.2420190338513432,0.2221018418201517,0.0,0.0,0.37,9,20,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
46,0.2420190338513432,0.2221018418201517,0.0,0.0,0.37,9,20,28,37,48,55,64,78,84,93,103,111,123,134,142,150,161,169,180,189
