epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.023852547885796892,0.01950162513542795,0.0,0.0,0.01,33,66,99,132,165
1,0.023852547885796892,0.01950162513542795,0.0,0.0,0.02,33,66,99,132,165
2,0.023852547885796892,0.01950162513542795,0.0,0.0,0.03,33,66,99,132,165
3,0.023852547885796892,0.01950162513542795,0.0,0.0,0.03,33,66,99,132,165
4,0.023852547885796892,0.01950162513542795,0.0,0.0,0.04,33,66,99,132,165
5,0.022888808577279846,0.018418201516793065,-0.0009833003809760488,-0.0011025754294478052,0.05,33,66,99,132,165
6,0.01746777496687146,0.014084507042253521,-0.006294341531435155,-0.005456251825534109,0.06,33,66,99,132,165
7,0.012769545837850862,0.010834236186348862,-0.01025952575255551,-0.008568111640376408,0.07,33,66,99,132,165
8,0.00927599084447657,0.009750812567713976,-0.012727379375345294,-0.009382851946684534,0.08,33,67,100,132,165
9,0.007107577400313215,0.00866738894907909,-0.014474108794069629,-0.010356650651762056,0.09,33,67,100,132,165
10,0.0059029032646669075,0.00866738894907909,-0.015496976918267125,-0.010305886856554869,0.1,33,67,100,132,165
11,0.0037344898205035537,0.005417118093174431,-0.017567432420612317,-0.013572289848415187,0.11,33,67,100,132,165
12,0.0032526201662450307,0.005417118093174431,-0.017958434288110725,-0.01355652819860742,0.12,33,67,100,132,165
13,0.0019274786170340923,0.0010834236186348862,-0.019187048260792983,-0.01793393164938828,0.12,33,67,100,132,165
14,0.0012046741356463078,0.0,-0.019835975010787932,-0.019041638257915494,0.13,33,67,100,132,165
15,0.0012046741356463078,0.0,-0.01972923467624499,-0.019006290376405888,0.14,33,67,100,133,165
16,0.0014456089627755693,0.0,-0.019411686453763677,-0.018998977327775446,0.15,33,67,100,133,165
17,0.0033730875798096615,0.0032502708559046588,-0.01731906008986095,-0.01565172460810893,0.15,33,67,100,133,165
18,0.011564871702204554,0.010834236186348862,-0.00874168578720047,-0.00784920156529556,0.16,33,67,100,133,165
19,0.018311046861823877,0.016251354279523293,-0.0015914300954102956,-0.002274624423869609,0.17,33,67,100,133,165
20,0.019395253583905554,0.018418201516793065,-0.0003447532929476971,-2.870078711914026e-05,0.18,33,67,100,133,165
21,0.019636188411034816,0.018418201516793065,-3.160556117531854e-05,-8.370892731868196e-06,0.19,33,67,100,133,165
22,0.019636188411034816,0.018418201516793065,-9.844140899772924e-06,0.0,0.19,33,67,100,133,165
23,0.019636188411034816,0.018418201516793065,-3.10865513530878e-06,0.0,0.2,33,67,100,133,165
24,0.019636188411034816,0.018418201516793065,-2.072434609257101e-06,0.0,0.21,33,67,100,133,165
25,0.019636188411034816,0.018418201516793065,-2.072434609257101e-06,0.0,0.22,33,67,100,133,165
26,0.019636188411034816,0.018418201516793065,-2.072434609257101e-06,0.0,0.22,32,67,100,133,165
27,0.019636188411034816,0.018418201516793065,-1.5543251519201107e-06,0.0,0.23,32,67,100,133,165
28,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.24,32,67,100,133,165
29,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.24,32,67,100,133,165
30,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.25,32,67,100,133,165
31,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.26,32,67,100,133,165
32,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.27,32,67,100,133,165
33,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.27,32,67,100,133,165
34,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.28,32,67,100,133,165
35,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.29,32,67,100,134,165
36,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.3,32,68,100,134,164
37,0.019636188411034816,0.018418201516793065,-5.181078470695155e-07,0.0,0.3,32,68,100,134,164
